n,KNOB_MAT_SIZE,KNOB_UNROLL_FACTOR1,KNOB_UNROLL_FACTOR2,KNOB_UNROLL_FACTOR3,KNOB_SUBDIM_X,KNOB_SUBDIM_Y,B,KNOB_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
3225,1024,2,2,2,4,4,0,128,0.000124,150,510,86,1,0
3228,1024,2,2,2,4,8,0,1024,0.000151,30,143,57,1,0
3229,1024,2,2,2,4,8,0,512,0.000135,43,179,59,1,0
3230,1024,2,2,2,4,8,0,256,0.000103,97,272,63,1,0
3231,1024,2,2,2,4,8,0,128,0.000124,150,510,86,1,0
3234,1024,2,2,2,4,16,0,1024,0.000151,30,143,57,1,0
3235,1024,2,2,2,4,16,0,512,0.000135,43,179,59,1,0
3236,1024,2,2,2,4,16,0,256,0.000103,97,272,63,1,0
3237,1024,2,2,2,4,16,0,128,0.000124,150,510,86,1,0
3240,1024,2,2,2,8,1,0,1024,0.000155,38,184,71,1,0
3241,1024,2,2,2,8,1,0,512,0.000113,49,213,73,1,0
3242,1024,2,2,2,8,1,0,256,0.000111,100,364,77,1,0
3243,1024,2,2,2,8,1,0,128,0.000112,132,454,98,1,0
3246,1024,2,2,2,8,2,0,1024,0.000155,38,184,71,1,0
3247,1024,2,2,2,8,2,0,512,0.000113,49,213,73,1,0
3248,1024,2,2,2,8,2,0,256,0.000111,100,364,77,1,0
3249,1024,2,2,2,8,2,0,128,0.000112,132,454,98,1,0
3252,1024,2,2,2,8,4,0,1024,0.000155,38,184,71,1,0
3253,1024,2,2,2,8,4,0,512,0.000113,49,213,73,1,0
3254,1024,2,2,2,8,4,0,256,0.000111,100,364,77,1,0
3255,1024,2,2,2,8,4,0,128,0.000112,132,454,98,1,0
3258,1024,2,2,2,8,8,0,1024,0.000155,38,184,71,1,0
3259,1024,2,2,2,8,8,0,512,0.000113,49,213,73,1,0
3260,1024,2,2,2,8,8,0,256,0.000111,100,364,77,1,0
3261,1024,2,2,2,8,8,0,128,0.000112,132,454,98,1,0
3264,1024,2,2,2,8,16,0,1024,0.000155,38,184,71,1,0
3265,1024,2,2,2,8,16,0,512,0.000113,49,213,73,1,0
3266,1024,2,2,2,8,16,0,256,0.000111,100,364,77,1,0
3267,1024,2,2,2,8,16,0,128,0.000112,132,454,98,1,0
3270,1024,2,2,2,16,1,0,1024,0.000139,44,228,99,1,0
3271,1024,2,2,2,16,1,0,512,0.000222,83,353,101,1,0
3272,1024,2,2,2,16,1,0,256,0.000152,108,485,105,1,0
3273,1024,2,2,2,16,1,0,128,0.000156,165,783,123,1,0
3276,1024,2,2,2,16,2,0,1024,0.000139,44,228,99,1,0
3277,1024,2,2,2,16,2,0,512,0.000222,83,353,101,1,0
3278,1024,2,2,2,16,2,0,256,0.000152,108,485,105,1,0
3279,1024,2,2,2,16,2,0,128,0.000156,165,783,123,1,0
3282,1024,2,2,2,16,4,0,1024,0.000139,44,228,99,1,0
3283,1024,2,2,2,16,4,0,512,0.000222,83,353,101,1,0
3284,1024,2,2,2,16,4,0,256,0.000152,108,485,105,1,0
3285,1024,2,2,2,16,4,0,128,0.000156,165,783,123,1,0
3288,1024,2,2,2,16,8,0,1024,0.000139,44,228,99,1,0
3289,1024,2,2,2,16,8,0,512,0.000222,83,353,101,1,0
3290,1024,2,2,2,16,8,0,256,0.000152,108,485,105,1,0
3291,1024,2,2,2,16,8,0,128,0.000156,165,783,123,1,0
3294,1024,2,2,2,16,16,0,1024,0.000139,44,228,99,1,0
3295,1024,2,2,2,16,16,0,512,0.000222,83,353,101,1,0
3296,1024,2,2,2,16,16,0,256,0.000152,108,485,105,1,0
3297,1024,2,2,2,16,16,0,128,0.000156,165,783,123,1,0
3300,1024,2,2,4,1,1,0,1024,0.000345,34,135,68,1,0
3301,1024,2,2,4,1,1,0,512,0.000295,50,181,70,1,0
3302,1024,2,2,4,1,1,0,256,0.000262,107,278,74,1,0
3303,1024,2,2,4,1,1,0,128,0.000342,144,463,92,1,0
3306,1024,2,2,4,1,2,0,1024,0.000345,34,135,68,1,0
3307,1024,2,2,4,1,2,0,512,0.000295,50,181,70,1,0
3308,1024,2,2,4,1,2,0,256,0.000262,107,278,74,1,0
3309,1024,2,2,4,1,2,0,128,0.000342,144,463,92,1,0
3312,1024,2,2,4,1,4,0,1024,0.000345,34,135,68,1,0
3313,1024,2,2,4,1,4,0,512,0.000295,50,181,70,1,0
3314,1024,2,2,4,1,4,0,256,0.000262,107,278,74,1,0
3315,1024,2,2,4,1,4,0,128,0.000342,144,463,92,1,0
3318,1024,2,2,4,1,8,0,1024,0.000345,34,135,68,1,0
3319,1024,2,2,4,1,8,0,512,0.000295,50,181,70,1,0
3320,1024,2,2,4,1,8,0,256,0.000262,107,278,74,1,0
3321,1024,2,2,4,1,8,0,128,0.000342,144,463,92,1,0
3324,1024,2,2,4,1,16,0,1024,0.000345,34,135,68,1,0
3325,1024,2,2,4,1,16,0,512,0.000295,50,181,70,1,0
3326,1024,2,2,4,1,16,0,256,0.000262,107,278,74,1,0
3327,1024,2,2,4,1,16,0,128,0.000342,144,463,92,1,0
3330,1024,2,2,4,2,1,0,1024,0.000233,32,145,74,1,0
3331,1024,2,2,4,2,1,0,512,0.000232,49,214,76,1,0
3332,1024,2,2,4,2,1,0,256,0.000135,91,284,80,1,0
3333,1024,2,2,4,2,1,0,128,0.000174,155,621,98,1,0
3336,1024,2,2,4,2,2,0,1024,0.000233,32,145,74,1,0
3337,1024,2,2,4,2,2,0,512,0.000232,49,214,76,1,0
3338,1024,2,2,4,2,2,0,256,0.000135,91,284,80,1,0
3339,1024,2,2,4,2,2,0,128,0.000174,155,621,98,1,0
3342,1024,2,2,4,2,4,0,1024,0.000233,32,145,74,1,0
3343,1024,2,2,4,2,4,0,512,0.000232,49,214,76,1,0
3344,1024,2,2,4,2,4,0,256,0.000135,91,284,80,1,0
3345,1024,2,2,4,2,4,0,128,0.000174,155,621,98,1,0
3348,1024,2,2,4,2,8,0,1024,0.000233,32,145,74,1,0
3349,1024,2,2,4,2,8,0,512,0.000232,49,214,76,1,0
3350,1024,2,2,4,2,8,0,256,0.000135,91,284,80,1,0
3351,1024,2,2,4,2,8,0,128,0.000174,155,621,98,1,0
3354,1024,2,2,4,2,16,0,1024,0.000233,32,145,74,1,0
3355,1024,2,2,4,2,16,0,512,0.000232,49,214,76,1,0
3356,1024,2,2,4,2,16,0,256,0.000135,91,284,80,1,0
3357,1024,2,2,4,2,16,0,128,0.000174,155,621,98,1,0
3360,1024,2,2,4,4,1,0,1024,0.000120,38,160,27,1,0
3361,1024,2,2,4,4,1,0,512,0.000102,55,249,29,1,0
3362,1024,2,2,4,4,1,0,256,0.000115,124,406,33,1,0
3363,1024,2,2,4,4,1,0,128,0.000174,122,463,58,1,0
3366,1024,2,2,4,4,2,0,1024,0.000120,38,160,27,1,0
3367,1024,2,2,4,4,2,0,512,0.000102,55,249,29,1,0
3368,1024,2,2,4,4,2,0,256,0.000115,124,406,33,1,0
3369,1024,2,2,4,4,2,0,128,0.000174,122,463,58,1,0
3372,1024,2,2,4,4,4,0,1024,0.000120,38,160,27,1,0
3373,1024,2,2,4,4,4,0,512,0.000102,55,249,29,1,0
3374,1024,2,2,4,4,4,0,256,0.000115,124,406,33,1,0
3375,1024,2,2,4,4,4,0,128,0.000174,122,463,58,1,0
3378,1024,2,2,4,4,8,0,1024,0.000120,38,160,27,1,0
3379,1024,2,2,4,4,8,0,512,0.000102,55,249,29,1,0
3380,1024,2,2,4,4,8,0,256,0.000115,124,406,33,1,0
3381,1024,2,2,4,4,8,0,128,0.000174,122,463,58,1,0
3384,1024,2,2,4,4,16,0,1024,0.000120,38,160,27,1,0
3385,1024,2,2,4,4,16,0,512,0.000102,55,249,29,1,0
3386,1024,2,2,4,4,16,0,256,0.000115,124,406,33,1,0
3387,1024,2,2,4,4,16,0,128,0.000174,122,463,58,1,0
3390,1024,2,2,4,8,1,0,1024,0.000111,42,188,25,1,0
3391,1024,2,2,4,8,1,0,512,0.000095,76,304,27,1,0
3392,1024,2,2,4,8,1,0,256,0.000117,156,548,34,1,0
3393,1024,2,2,4,8,1,0,128,0.000153,157,708,49,1,0
3396,1024,2,2,4,8,2,0,1024,0.000111,42,188,25,1,0
3397,1024,2,2,4,8,2,0,512,0.000095,76,304,27,1,0
3398,1024,2,2,4,8,2,0,256,0.000117,156,548,34,1,0
3399,1024,2,2,4,8,2,0,128,0.000153,157,708,49,1,0
3402,1024,2,2,4,8,4,0,1024,0.000111,42,188,25,1,0
3403,1024,2,2,4,8,4,0,512,0.000095,76,304,27,1,0
3404,1024,2,2,4,8,4,0,256,0.000117,156,548,34,1,0
3405,1024,2,2,4,8,4,0,128,0.000153,157,708,49,1,0
3408,1024,2,2,4,8,8,0,1024,0.000111,42,188,25,1,0
3409,1024,2,2,4,8,8,0,512,0.000095,76,304,27,1,0
3410,1024,2,2,4,8,8,0,256,0.000117,156,548,34,1,0
3411,1024,2,2,4,8,8,0,128,0.000153,157,708,49,1,0
3414,1024,2,2,4,8,16,0,1024,0.000111,42,188,25,1,0
3415,1024,2,2,4,8,16,0,512,0.000095,76,304,27,1,0
3416,1024,2,2,4,8,16,0,256,0.000117,156,548,34,1,0
3417,1024,2,2,4,8,16,0,128,0.000153,157,708,49,1,0
3420,1024,2,2,4,16,1,0,1024,0.000141,53,296,30,1,0
3421,1024,2,2,4,16,1,0,512,0.000122,66,293,32,1,0
3422,1024,2,2,4,16,1,0,256,0.000110,127,458,36,1,0
3423,1024,2,2,4,16,1,0,128,0.000167,239,1107,54,1,0
3426,1024,2,2,4,16,2,0,1024,0.000141,53,296,30,1,0
3427,1024,2,2,4,16,2,0,512,0.000122,66,293,32,1,0
3428,1024,2,2,4,16,2,0,256,0.000110,127,458,36,1,0
3429,1024,2,2,4,16,2,0,128,0.000167,239,1107,54,1,0
3432,1024,2,2,4,16,4,0,1024,0.000141,53,296,30,1,0
3433,1024,2,2,4,16,4,0,512,0.000122,66,293,32,1,0
3434,1024,2,2,4,16,4,0,256,0.000110,127,458,36,1,0
3435,1024,2,2,4,16,4,0,128,0.000167,239,1107,54,1,0
3438,1024,2,2,4,16,8,0,1024,0.000141,53,296,30,1,0
3439,1024,2,2,4,16,8,0,512,0.000122,66,293,32,1,0
3440,1024,2,2,4,16,8,0,256,0.000110,127,458,36,1,0
3441,1024,2,2,4,16,8,0,128,0.000167,239,1107,54,1,0
3444,1024,2,2,4,16,16,0,1024,0.000141,53,296,30,1,0
3445,1024,2,2,4,16,16,0,512,0.000122,66,293,32,1,0
3446,1024,2,2,4,16,16,0,256,0.000110,127,458,36,1,0
3447,1024,2,2,4,16,16,0,128,0.000167,239,1107,54,1,0
3450,1024,2,2,8,1,1,0,1024,0.000328,54,257,30,1,0
3451,1024,2,2,8,1,1,0,512,0.000346,65,264,32,1,0
3452,1024,2,2,8,1,1,0,256,0.000263,119,403,36,1,0
3453,1024,2,2,8,1,1,0,128,0.000368,171,540,53,1,0
3456,1024,2,2,8,1,2,0,1024,0.000328,54,257,30,1,0
3457,1024,2,2,8,1,2,0,512,0.000346,65,264,32,1,0
3458,1024,2,2,8,1,2,0,256,0.000263,119,403,36,1,0
3459,1024,2,2,8,1,2,0,128,0.000368,171,540,53,1,0
3462,1024,2,2,8,1,4,0,1024,0.000328,54,257,30,1,0
3463,1024,2,2,8,1,4,0,512,0.000346,65,264,32,1,0
3464,1024,2,2,8,1,4,0,256,0.000263,119,403,36,1,0
3465,1024,2,2,8,1,4,0,128,0.000368,171,540,53,1,0
3468,1024,2,2,8,1,8,0,1024,0.000328,54,257,30,1,0
3469,1024,2,2,8,1,8,0,512,0.000346,65,264,32,1,0
3470,1024,2,2,8,1,8,0,256,0.000263,119,403,36,1,0
3471,1024,2,2,8,1,8,0,128,0.000368,171,540,53,1,0
3474,1024,2,2,8,1,16,0,1024,0.000328,54,257,30,1,0
3475,1024,2,2,8,1,16,0,512,0.000346,65,264,32,1,0
3476,1024,2,2,8,1,16,0,256,0.000291,118,403,36,1,0
3477,1024,2,2,8,1,16,0,128,0.000368,171,540,53,1,0
3480,1024,2,2,8,2,1,0,1024,0.000177,44,230,28,1,0
3481,1024,2,2,8,2,1,0,512,0.000189,62,283,30,1,0
3482,1024,2,2,8,2,1,0,256,0.000241,111,372,34,1,0
3483,1024,2,2,8,2,1,0,128,0.000194,176,595,51,1,0
3486,1024,2,2,8,2,2,0,1024,0.000177,44,230,28,1,0
3487,1024,2,2,8,2,2,0,512,0.000189,62,283,30,1,0
3488,1024,2,2,8,2,2,0,256,0.000241,111,372,34,1,0
3489,1024,2,2,8,2,2,0,128,0.000194,176,595,51,1,0
3492,1024,2,2,8,2,4,0,1024,0.000177,44,230,28,1,0
3493,1024,2,2,8,2,4,0,512,0.000189,62,283,30,1,0
3494,1024,2,2,8,2,4,0,256,0.000241,111,372,34,1,0
3495,1024,2,2,8,2,4,0,128,0.000194,176,595,51,1,0
3498,1024,2,2,8,2,8,0,1024,0.000177,44,230,28,1,0
3499,1024,2,2,8,2,8,0,512,0.000189,62,283,30,1,0
3500,1024,2,2,8,2,8,0,256,0.000241,111,372,34,1,0
3501,1024,2,2,8,2,8,0,128,0.000194,176,595,51,1,0
3504,1024,2,2,8,2,16,0,1024,0.000177,44,230,28,1,0
3506,1024,2,2,8,2,16,0,256,0.000241,111,372,34,1,0
3507,1024,2,2,8,2,16,0,128,0.000194,176,595,51,1,0
3510,1024,2,2,8,4,1,0,1024,0.000158,42,192,35,1,0
3511,1024,2,2,8,4,1,0,512,0.000140,46,213,37,1,0
3512,1024,2,2,8,4,1,0,256,0.000158,85,297,41,1,0
3513,1024,2,2,8,4,1,0,128,0.000240,156,520,57,1,0
3516,1024,2,2,8,4,2,0,1024,0.000158,42,192,35,1,0
3517,1024,2,2,8,4,2,0,512,0.000140,46,213,37,1,0
3518,1024,2,2,8,4,2,0,256,0.000158,85,297,41,1,0
3519,1024,2,2,8,4,2,0,128,0.000240,156,520,57,1,0
3522,1024,2,2,8,4,4,0,1024,0.000158,42,192,35,1,0
3523,1024,2,2,8,4,4,0,512,0.000140,46,213,37,1,0
3524,1024,2,2,8,4,4,0,256,0.000158,85,297,41,1,0
3525,1024,2,2,8,4,4,0,128,0.000240,156,520,57,1,0
3528,1024,2,2,8,4,8,0,1024,0.000158,42,192,35,1,0
3529,1024,2,2,8,4,8,0,512,0.000140,46,213,37,1,0
3530,1024,2,2,8,4,8,0,256,0.000158,85,297,41,1,0
3531,1024,2,2,8,4,8,0,128,0.000240,156,520,57,1,0
3534,1024,2,2,8,4,16,0,1024,0.000158,42,192,35,1,0
3535,1024,2,2,8,4,16,0,512,0.000140,46,213,37,1,0
3536,1024,2,2,8,4,16,0,256,0.000158,85,297,41,1,0
3537,1024,2,2,8,4,16,0,128,0.000240,156,520,57,1,0
3540,1024,2,2,8,8,1,0,1024,0.000149,47,231,33,1,0
3541,1024,2,2,8,8,1,0,512,0.000197,99,402,35,1,0
3542,1024,2,2,8,8,1,0,256,0.000175,110,464,39,1,0
3543,1024,2,2,8,8,1,0,128,0.000152,164,805,52,1,0
3546,1024,2,2,8,8,2,0,1024,0.000149,47,231,33,1,0
3547,1024,2,2,8,8,2,0,512,0.000197,99,402,35,1,0
3548,1024,2,2,8,8,2,0,256,0.000175,110,464,39,1,0
3549,1024,2,2,8,8,2,0,128,0.000152,164,805,52,1,0
3552,1024,2,2,8,8,4,0,1024,0.000149,47,231,33,1,0
3553,1024,2,2,8,8,4,0,512,0.000197,99,402,35,1,0
3554,1024,2,2,8,8,4,0,256,0.000175,110,464,39,1,0
3555,1024,2,2,8,8,4,0,128,0.000152,164,805,52,1,0
3558,1024,2,2,8,8,8,0,1024,0.000149,47,231,33,1,0
3559,1024,2,2,8,8,8,0,512,0.000197,99,402,35,1,0
3560,1024,2,2,8,8,8,0,256,0.000175,110,464,39,1,0
3561,1024,2,2,8,8,8,0,128,0.000152,164,805,52,1,0
3564,1024,2,2,8,8,16,0,1024,0.000149,47,231,33,1,0
3565,1024,2,2,8,8,16,0,512,0.000197,99,402,35,1,0
3566,1024,2,2,8,8,16,0,256,0.000175,110,464,39,1,0
3567,1024,2,2,8,8,16,0,128,0.000152,164,805,52,1,0
3570,1024,2,2,8,16,1,0,1024,0.000131,75,381,31,1,0
3571,1024,2,2,8,16,1,0,512,0.000116,76,367,33,1,0
3572,1024,2,2,8,16,1,0,256,0.000192,183,631,37,1,0
3573,1024,2,2,8,16,1,0,128,0.000183,307,1382,53,1,0
3576,1024,2,2,8,16,2,0,1024,0.000131,75,381,31,1,0
3577,1024,2,2,8,16,2,0,512,0.000116,76,367,33,1,0
3578,1024,2,2,8,16,2,0,256,0.000192,183,631,37,1,0
3579,1024,2,2,8,16,2,0,128,0.000183,307,1382,53,1,0
3582,1024,2,2,8,16,4,0,1024,0.000131,75,381,31,1,0
3583,1024,2,2,8,16,4,0,512,0.000116,76,367,33,1,0
3584,1024,2,2,8,16,4,0,256,0.000192,183,631,37,1,0
3585,1024,2,2,8,16,4,0,128,0.000183,307,1382,53,1,0
3588,1024,2,2,8,16,8,0,1024,0.000131,75,381,31,1,0
3589,1024,2,2,8,16,8,0,512,0.000116,76,367,33,1,0
3590,1024,2,2,8,16,8,0,256,0.000192,183,631,37,1,0
3591,1024,2,2,8,16,8,0,128,0.000183,307,1382,53,1,0
3594,1024,2,2,8,16,16,0,1024,0.000131,75,381,31,1,0
3595,1024,2,2,8,16,16,0,512,0.000116,76,367,33,1,0
3596,1024,2,2,8,16,16,0,256,0.000192,183,631,37,1,0
3597,1024,2,2,8,16,16,0,128,0.000183,307,1382,53,1,0
3600,1024,2,4,1,1,1,0,1024,0.000243,30,149,51,1,0
3601,1024,2,4,1,1,1,0,512,0.000209,51,215,53,1,0
3602,1024,2,4,1,1,1,0,256,0.000208,91,304,57,1,0
3603,1024,2,4,1,1,1,0,128,0.000287,158,525,78,1,0
3606,1024,2,4,1,1,2,0,1024,0.000243,30,149,51,1,0
3607,1024,2,4,1,1,2,0,512,0.000209,51,215,53,1,0
3608,1024,2,4,1,1,2,0,256,0.000208,91,304,57,1,0
3609,1024,2,4,1,1,2,0,128,0.000287,158,525,78,1,0
3612,1024,2,4,1,1,4,0,1024,0.000243,30,149,51,1,0
3613,1024,2,4,1,1,4,0,512,0.000209,51,215,53,1,0
3614,1024,2,4,1,1,4,0,256,0.000208,91,304,57,1,0
3615,1024,2,4,1,1,4,0,128,0.000288,163,526,78,1,0
3618,1024,2,4,1,1,8,0,1024,0.000243,30,149,51,1,0
3619,1024,2,4,1,1,8,0,512,0.000209,51,215,53,1,0
3620,1024,2,4,1,1,8,0,256,0.000208,91,304,57,1,0
3621,1024,2,4,1,1,8,0,128,0.000287,158,525,78,1,0
3624,1024,2,4,1,1,16,0,1024,0.000243,30,149,51,1,0
3625,1024,2,4,1,1,16,0,512,0.000209,51,215,53,1,0
3626,1024,2,4,1,1,16,0,256,0.000208,91,304,57,1,0
3627,1024,2,4,1,1,16,0,128,0.000287,158,525,78,1,0
3630,1024,2,4,1,2,1,0,1024,0.000160,30,145,53,1,0
3631,1024,2,4,1,2,1,0,512,0.000158,47,174,55,1,0
3632,1024,2,4,1,2,1,0,256,0.000207,93,277,59,1,0
3633,1024,2,4,1,2,1,0,128,0.000335,164,464,77,1,0
3636,1024,2,4,1,2,2,0,1024,0.000160,30,145,53,1,0
3637,1024,2,4,1,2,2,0,512,0.000158,47,174,55,1,0
3638,1024,2,4,1,2,2,0,256,0.000207,93,277,59,1,0
3639,1024,2,4,1,2,2,0,128,0.000335,164,464,77,1,0
3642,1024,2,4,1,2,4,0,1024,0.000160,30,145,53,1,0
3643,1024,2,4,1,2,4,0,512,0.000158,47,174,55,1,0
3644,1024,2,4,1,2,4,0,256,0.000207,93,277,59,1,0
3645,1024,2,4,1,2,4,0,128,0.000335,164,464,77,1,0
3648,1024,2,4,1,2,8,0,1024,0.000160,30,145,53,1,0
3649,1024,2,4,1,2,8,0,512,0.000158,47,174,55,1,0
3650,1024,2,4,1,2,8,0,256,0.000207,93,277,59,1,0
3651,1024,2,4,1,2,8,0,128,0.000335,164,464,77,1,0
3654,1024,2,4,1,2,16,0,1024,0.000160,30,145,53,1,0
3655,1024,2,4,1,2,16,0,512,0.000158,47,174,55,1,0
3656,1024,2,4,1,2,16,0,256,0.000207,93,277,59,1,0
3657,1024,2,4,1,2,16,0,128,0.000335,164,464,77,1,0
3660,1024,2,4,1,4,1,0,1024,0.000137,30,145,59,1,0
3661,1024,2,4,1,4,1,0,512,0.000109,58,196,61,1,0
3662,1024,2,4,1,4,1,0,256,0.000169,89,279,65,1,0
3663,1024,2,4,1,4,1,0,128,0.000145,146,428,91,1,0
3666,1024,2,4,1,4,2,0,1024,0.000137,30,145,59,1,0
3667,1024,2,4,1,4,2,0,512,0.000109,58,196,61,1,0
3668,1024,2,4,1,4,2,0,256,0.000169,89,279,65,1,0
3669,1024,2,4,1,4,2,0,128,0.000145,146,428,91,1,0
3672,1024,2,4,1,4,4,0,1024,0.000137,30,145,59,1,0
3673,1024,2,4,1,4,4,0,512,0.000109,58,196,61,1,0
3674,1024,2,4,1,4,4,0,256,0.000169,89,279,65,1,0
3675,1024,2,4,1,4,4,0,128,0.000145,146,428,91,1,0
3678,1024,2,4,1,4,8,0,1024,0.000137,30,145,59,1,0
3679,1024,2,4,1,4,8,0,512,0.000109,58,196,61,1,0
3680,1024,2,4,1,4,8,0,256,0.000169,89,279,65,1,0
3681,1024,2,4,1,4,8,0,128,0.000145,146,428,91,1,0
3684,1024,2,4,1,4,16,0,1024,0.000137,30,145,59,1,0
3685,1024,2,4,1,4,16,0,512,0.000109,58,196,61,1,0
3686,1024,2,4,1,4,16,0,256,0.000169,89,279,65,1,0
3687,1024,2,4,1,4,16,0,128,0.000145,146,428,91,1,0
3690,1024,2,4,1,8,1,0,1024,0.000144,34,188,73,1,0
3691,1024,2,4,1,8,1,0,512,0.000118,53,203,75,1,0
3692,1024,2,4,1,8,1,0,256,0.000106,85,303,79,1,0
3693,1024,2,4,1,8,1,0,128,0.000103,143,474,100,1,0
3696,1024,2,4,1,8,2,0,1024,0.000144,34,188,73,1,0
3697,1024,2,4,1,8,2,0,512,0.000118,53,203,75,1,0
3698,1024,2,4,1,8,2,0,256,0.000106,85,303,79,1,0
3699,1024,2,4,1,8,2,0,128,0.000103,143,474,100,1,0
3702,1024,2,4,1,8,4,0,1024,0.000144,34,188,73,1,0
3703,1024,2,4,1,8,4,0,512,0.000118,53,203,75,1,0
3704,1024,2,4,1,8,4,0,256,0.000106,85,303,79,1,0
3705,1024,2,4,1,8,4,0,128,0.000103,143,474,100,1,0
3708,1024,2,4,1,8,8,0,1024,0.000144,34,188,73,1,0
3709,1024,2,4,1,8,8,0,512,0.000118,53,203,75,1,0
3710,1024,2,4,1,8,8,0,256,0.000106,85,303,79,1,0
3711,1024,2,4,1,8,8,0,128,0.000103,143,474,100,1,0
3714,1024,2,4,1,8,16,0,1024,0.000144,34,188,73,1,0
3715,1024,2,4,1,8,16,0,512,0.000118,53,203,75,1,0
3716,1024,2,4,1,8,16,0,256,0.000106,85,303,79,1,0
3717,1024,2,4,1,8,16,0,128,0.000103,143,474,100,1,0
3720,1024,2,4,1,16,1,0,1024,0.000142,44,226,22,1,0
3721,1024,2,4,1,16,1,0,512,0.000076,77,341,24,1,0
3722,1024,2,4,1,16,1,0,256,0.000110,146,553,30,1,0
3723,1024,2,4,1,16,1,0,128,0.000153,183,912,46,1,0
3726,1024,2,4,1,16,2,0,1024,0.000142,44,226,22,1,0
3727,1024,2,4,1,16,2,0,512,0.000076,77,341,24,1,0
3728,1024,2,4,1,16,2,0,256,0.000110,146,553,30,1,0
3729,1024,2,4,1,16,2,0,128,0.000153,183,912,46,1,0
3732,1024,2,4,1,16,4,0,1024,0.000142,44,226,22,1,0
3733,1024,2,4,1,16,4,0,512,0.000076,77,341,24,1,0
3734,1024,2,4,1,16,4,0,256,0.000110,146,553,30,1,0
3735,1024,2,4,1,16,4,0,128,0.000153,183,912,46,1,0
3738,1024,2,4,1,16,8,0,1024,0.000142,44,226,22,1,0
3739,1024,2,4,1,16,8,0,512,0.000076,77,341,24,1,0
3740,1024,2,4,1,16,8,0,256,0.000110,146,553,30,1,0
3741,1024,2,4,1,16,8,0,128,0.000153,183,912,46,1,0
3744,1024,2,4,1,16,16,0,1024,0.000142,44,226,22,1,0
3745,1024,2,4,1,16,16,0,512,0.000076,77,341,24,1,0
3746,1024,2,4,1,16,16,0,256,0.000110,146,553,30,1,0
3747,1024,2,4,1,16,16,0,128,0.000153,183,912,46,1,0
3750,1024,2,4,2,1,1,0,1024,0.000318,33,136,70,1,0
3751,1024,2,4,2,1,1,0,512,0.000322,50,190,72,1,0
3752,1024,2,4,2,1,1,0,256,0.000229,85,283,76,1,0
3753,1024,2,4,2,1,1,0,128,0.000395,147,562,170,1,0
3756,1024,2,4,2,1,2,0,1024,0.000318,33,136,70,1,0
3757,1024,2,4,2,1,2,0,512,0.000322,50,190,72,1,0
3758,1024,2,4,2,1,2,0,256,0.000229,85,283,76,1,0
3759,1024,2,4,2,1,2,0,128,0.000395,147,562,170,1,0
3762,1024,2,4,2,1,4,0,1024,0.000318,33,136,70,1,0
3763,1024,2,4,2,1,4,0,512,0.000322,50,190,72,1,0
3764,1024,2,4,2,1,4,0,256,0.000229,85,283,76,1,0
3765,1024,2,4,2,1,4,0,128,0.000395,147,562,170,1,0
3768,1024,2,4,2,1,8,0,1024,0.000318,33,136,70,1,0
3769,1024,2,4,2,1,8,0,512,0.000322,50,190,72,1,0
3770,1024,2,4,2,1,8,0,256,0.000229,85,283,76,1,0
3771,1024,2,4,2,1,8,0,128,0.000395,147,562,170,1,0
3774,1024,2,4,2,1,16,0,1024,0.000318,33,136,70,1,0
3775,1024,2,4,2,1,16,0,512,0.000322,50,190,72,1,0
3776,1024,2,4,2,1,16,0,256,0.000229,85,283,76,1,0
3777,1024,2,4,2,1,16,0,128,0.000439,149,562,170,1,0
3780,1024,2,4,2,2,1,0,1024,0.000196,32,154,76,1,0
3781,1024,2,4,2,2,1,0,512,0.000204,57,200,78,1,0
3782,1024,2,4,2,2,1,0,256,0.000154,82,289,82,1,0
3783,1024,2,4,2,2,1,0,128,0.000304,131,521,174,1,0
3786,1024,2,4,2,2,2,0,1024,0.000196,32,154,76,1,0
3787,1024,2,4,2,2,2,0,512,0.000204,57,200,78,1,0
3788,1024,2,4,2,2,2,0,256,0.000154,82,289,82,1,0
3789,1024,2,4,2,2,2,0,128,0.000304,131,521,174,1,0
3792,1024,2,4,2,2,4,0,1024,0.000196,32,154,76,1,0
3793,1024,2,4,2,2,4,0,512,0.000204,57,200,78,1,0
3794,1024,2,4,2,2,4,0,256,0.000154,82,289,82,1,0
3795,1024,2,4,2,2,4,0,128,0.000304,131,521,174,1,0
3798,1024,2,4,2,2,8,0,1024,0.000196,32,154,76,1,0
3799,1024,2,4,2,2,8,0,512,0.000204,57,200,78,1,0
3800,1024,2,4,2,2,8,0,256,0.000154,82,289,82,1,0
3801,1024,2,4,2,2,8,0,128,0.000304,131,521,174,1,0
3804,1024,2,4,2,2,16,0,1024,0.000196,32,154,76,1,0
3805,1024,2,4,2,2,16,0,512,0.000204,57,200,78,1,0
3806,1024,2,4,2,2,16,0,256,0.000154,82,289,82,1,0
3807,1024,2,4,2,2,16,0,128,0.000304,131,521,174,1,0
3810,1024,2,4,2,4,1,0,1024,0.000141,39,207,27,1,0
3811,1024,2,4,2,4,1,0,512,0.000113,75,336,29,1,0
3812,1024,2,4,2,4,1,0,256,0.000169,112,378,33,1,0
3813,1024,2,4,2,4,1,0,128,0.000311,167,576,206,1,0
