n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2290,4,8,4,1,1,8,524288,0,0.63013,4765.656
2291,4,8,4,1,2,1,4194304,0,0.700711,5139.918
2292,4,8,4,1,2,2,2097152,0,0.710883,5159.868
2293,4,8,4,1,2,4,1048576,0,0.702546,5243.126
2294,4,8,4,1,2,8,524288,0,0.706881,5210.408
2295,4,8,4,1,4,1,4194304,0,0.692139,5885.516
2296,4,8,4,1,4,2,2097152,0,0.708479,6304.998
2297,4,8,4,1,4,4,1048576,0,0.707145,6008.674
2298,4,8,4,1,4,8,524288,0,0.719484,5977.552
2299,4,8,4,1,8,1,4194304,0,0.720949,7792.736
2300,4,8,4,1,8,2,2097152,0,0.719115,7717.192
2301,4,8,4,2,1,1,4194304,0,0.701349,5410.174
2302,4,8,4,2,1,2,2097152,0,0.683336,5306.434
2303,4,8,4,2,1,4,1048576,0,0.714859,5617.122
2304,4,8,4,2,1,8,524288,0,0.740711,5380.914
2305,4,8,4,2,2,1,4194304,0,0.630673,6353.41
2306,4,8,4,2,2,2,2097152,0,0.6185,6846.042
2307,4,8,4,2,2,4,1048576,0,0.626504,6393.576
2308,4,8,4,2,2,8,524288,0,0.639511,6470.716
2309,4,8,4,2,4,1,4194304,0,0.711147,8815.772
2310,4,8,4,2,4,2,2097152,0,0.718316,9323.566
2311,4,8,4,2,4,4,1048576,0,0.698308,8856.204
2312,4,8,4,4,1,1,4194304,0,0.732538,7282.282
2313,4,8,4,4,1,2,2097152,0,0.719195,6566.21
2314,4,8,4,4,1,4,1048576,0,0.71636,6746.292
2315,4,8,4,4,1,8,524288,0,0.727201,6407.142
2316,4,8,4,4,2,1,4194304,0,0.763411,9645.16
2317,4,8,4,4,2,2,2097152,0,0.705546,9502.584
2318,4,8,4,4,2,4,1048576,0,0.723723,9316.65
2319,4,8,4,8,1,1,4194304,0,0.726367,8594.726
2320,4,8,4,8,1,2,2097152,0,0.7267,9491.412
2321,4,8,4,8,1,4,1048576,0,0.708187,8811.25
2322,4,8,4,8,1,8,524288,0,0.78541,8592.864
2323,4,8,8,1,1,1,4194304,0,0.617431,4566.688
2324,4,8,8,1,1,2,2097152,0,0.606524,4641.966
2325,4,8,8,1,1,4,1048576,0,0.618245,4815.93
2326,4,8,8,1,1,8,524288,0,0.743915,5034.316
2327,4,8,8,1,2,1,4194304,0,0.697333,4952.654
2328,4,8,8,1,2,2,2097152,0,0.70362,5059.852
2329,4,8,8,1,2,4,1048576,0,0.703785,5051.074
2330,4,8,8,1,2,8,524288,0,0.776699,5429.326
2331,4,8,8,1,4,1,4194304,0,0.698251,5920.628
2332,4,8,8,1,4,2,2097152,0,0.699259,5611.536
2333,4,8,8,1,4,4,1048576,0,0.706355,6061.874
2334,4,8,8,1,4,8,524288,0,0.782549,6016.122
2335,4,8,8,1,8,1,4194304,0,0.711387,7108.584
2336,4,8,8,1,8,2,2097152,0,0.703845,7463.694
2337,4,8,8,2,1,1,4194304,0,0.695495,5127.682
2338,4,8,8,2,1,2,2097152,0,0.69567,4803.162
2339,4,8,8,2,1,4,1048576,0,0.714819,4906.104
2340,4,8,8,2,1,8,524288,0,0.778994,5504.072
2341,4,8,8,2,2,1,4194304,0,0.617802,6371.764
2342,4,8,8,2,2,2,2097152,0,0.610364,5693.464
2343,4,8,8,2,2,4,1048576,0,0.620102,6037.668
2344,4,8,8,2,2,8,524288,0,0.734545,6320.16
2345,4,8,8,2,4,1,4194304,0,0.708294,8373.148
2346,4,8,8,2,4,2,2097152,0,0.738042,6979.042
2347,4,8,8,4,1,1,4194304,0,0.733868,6077.834
2348,4,8,8,4,1,2,2097152,0,0.703758,4796.512
2349,4,8,8,4,1,4,1048576,0,0.730667,4819.92
2350,4,8,8,4,1,8,524288,0,0.817861,6318.032
2351,4,8,8,4,2,1,4194304,0,0.714951,8716.022
2352,4,8,8,4,2,2,2097152,0,0.728542,6843.648
2353,4,8,8,8,1,1,4194304,0,0.716081,8720.81
2354,4,8,8,8,1,2,2097152,0,0.703263,5210.142
2355,4,8,8,8,1,4,1048576,0,0.711682,5281.164
2356,8,1,1,1,1,1,4194304,0,0.553646,4462.416
2357,8,1,1,1,1,2,2097152,0,0.561762,4548.6
2358,8,1,1,1,1,4,1048576,0,0.56325,4638.774
2359,8,1,1,1,1,8,524288,0,0.579482,4679.206
2360,8,1,1,1,2,1,4194304,0,0.705334,4801.832
2361,8,1,1,1,2,2,2097152,0,0.71023,4887.218
2362,8,1,1,1,2,4,1048576,0,0.72171,5033.252
2363,8,1,1,1,2,8,524288,0,0.718671,4947.068
2364,8,1,1,1,4,1,4194304,0,0.694361,5325.054
2365,8,1,1,1,4,2,2097152,0,0.697906,5511.52
2366,8,1,1,1,4,4,1048576,0,0.697737,5987.926
2367,8,1,1,1,4,8,524288,0,0.713606,5420.016
2368,8,1,1,1,8,1,4194304,0,0.721541,6572.062
2369,8,1,1,1,8,2,2097152,0,0.71732,7445.872
2370,8,1,1,1,8,4,1048576,0,0.722554,6991.012
2371,8,1,1,1,8,8,524288,0,0.723567,6482.952
2372,8,1,1,2,1,1,4194304,0,0.696893,4804.492
2373,8,1,1,2,1,2,2097152,0,0.699425,4964.89
2374,8,1,1,2,1,4,1048576,0,0.718333,5183.542
2375,8,1,1,2,1,8,524288,0,0.726774,5000.8
2376,8,1,1,2,2,1,4194304,0,0.708541,5567.114
2377,8,1,1,2,2,2,2097152,0,0.703814,6070.652
2378,8,1,1,2,2,4,1048576,0,0.711073,6425.762
2379,8,1,1,2,2,8,524288,0,0.71732,6058.948
2380,8,1,1,2,4,1,4194304,0,0.702632,6919.458
2381,8,1,1,2,4,2,2097152,0,0.712762,6782.468
2382,8,1,1,2,4,4,1048576,0,0.76881,7537.376
2383,8,1,1,2,4,8,524288,0,0.732514,6497.582
2384,8,1,1,4,1,1,4194304,0,0.710904,5979.414
2385,8,1,1,4,1,2,2097152,0,0.717657,5686.016
2386,8,1,1,4,1,4,1048576,0,0.703645,6098.848
2387,8,1,1,4,1,8,524288,0,0.713268,5969.306
2388,8,1,1,4,2,1,4194304,0,0.710736,7099.54
2389,8,1,1,4,2,2,2097152,0,0.695373,6921.32
2390,8,1,1,4,2,4,1048576,0,0.710736,7118.958
2391,8,1,1,4,2,8,524288,0,0.721371,6469.652
2392,8,1,1,8,1,1,4194304,0,0.704489,7216.314
2393,8,1,1,8,1,2,2097152,0,0.695373,7702.03
2394,8,1,1,8,1,4,1048576,0,0.71006,7188.916
2395,8,1,1,8,1,8,524288,0,0.718839,6386.394
2396,8,1,2,1,1,1,4194304,0,0.579956,5833.38
2397,8,1,2,1,1,2,2097152,0,0.578748,5951.218
2398,8,1,2,1,1,4,1048576,0,0.583311,4955.58
2399,8,1,2,1,1,8,524288,0,0.58103,5017.558
2400,8,1,2,1,2,1,4194304,0,0.711858,7803.908
2401,8,1,2,1,2,2,2097152,0,0.722092,7993.034
2402,8,1,2,1,2,4,1048576,0,0.705819,5483.59
2403,8,1,2,1,2,8,524288,0,0.706825,5340.216
2404,8,1,2,1,4,1,4194304,0,0.709006,11083.422
2405,8,1,2,1,4,2,2097152,0,0.724777,11479.762
2406,8,1,2,1,4,4,1048576,0,0.713872,6866.258
2407,8,1,2,1,4,8,524288,0,0.723099,6043.52
2408,8,1,2,1,8,1,4194304,0,0.730481,17343.467
2409,8,1,2,1,8,2,2097152,0,0.712026,17466.623
2410,8,1,2,1,8,4,1048576,0,0.722931,8823.752
2411,8,1,2,1,8,8,524288,0,0.737024,7423.794
2412,8,1,2,2,1,1,4194304,0,0.694745,7510.776
2413,8,1,2,2,1,2,2097152,0,0.72528,7858.97
2414,8,1,2,2,1,4,1048576,0,0.713368,6196.204
2415,8,1,2,2,1,8,524288,0,0.716891,5423.474
2416,8,1,2,2,2,1,4194304,0,0.717227,10776.724
2417,8,1,2,2,2,2,2097152,0,0.716891,11283.72
2418,8,1,2,2,2,4,1048576,0,0.712529,6750.016
2419,8,1,2,2,2,8,524288,0,0.727461,6320.16
2420,8,1,2,2,4,1,4194304,0,0.726454,17341.604
2421,8,1,2,2,4,2,2097152,0,0.725447,17374.854
2422,8,1,2,2,4,4,1048576,0,0.713032,8689.422
2423,8,1,2,2,4,8,524288,0,0.726286,7812.952
2424,8,1,2,4,1,1,4194304,0,0.710012,11293.296
2425,8,1,2,4,1,2,2097152,0,0.714206,11266.962
2426,8,1,2,4,1,4,1048576,0,0.712696,6919.724
2427,8,1,2,4,1,8,524288,0,0.73652,6631.114
2428,8,1,2,4,2,1,4194304,0,0.734507,17353.84
2429,8,1,2,4,2,2,2097152,0,0.757324,17662.932
2430,8,1,2,4,2,4,1048576,0,0.717226,8784.384
2431,8,1,2,4,2,8,524288,0,0.727125,7575.946
2432,8,1,2,8,1,1,4194304,0,0.73048,17354.371
2433,8,1,2,8,1,2,2097152,0,0.718065,17943.297
2434,8,1,2,8,1,4,1048576,0,0.723601,8992.662
2435,8,1,2,8,1,8,524288,0,0.742728,8033.998
2436,8,1,4,1,1,1,4194304,0,0.55252,4787.734
2437,8,1,4,1,1,2,2097152,0,0.546128,4685.324
2438,8,1,4,1,1,4,1048576,0,0.559445,4835.082
2439,8,1,4,1,1,8,524288,0,0.565437,4985.106
2440,8,1,4,1,2,1,4194304,0,0.71858,5221.58
2441,8,1,4,1,2,2,2097152,0,0.704742,5145.77
2442,8,1,4,1,2,4,1048576,0,0.699073,5190.458
2443,8,1,4,1,2,8,524288,0,0.717079,5285.952
2444,8,1,4,1,4,1,4194304,0,0.719747,6713.84
2445,8,1,4,1,4,2,2097152,0,0.711077,7189.448
2446,8,1,4,1,4,4,1048576,0,0.722081,6611.962
2447,8,1,4,1,4,8,524288,0,0.714412,6076.238
2448,8,1,4,1,8,1,4194304,0,0.708076,9118.214
2449,8,1,4,1,8,2,2097152,0,0.730084,8917.916
2450,8,1,4,1,8,4,1048576,0,0.72975,8958.614
2451,8,1,4,2,1,1,4194304,0,0.701073,5169.178
2452,8,1,4,2,1,2,2097152,0,0.694738,5150.824
2453,8,1,4,2,1,4,1048576,0,0.70991,5821.942
2454,8,1,4,2,1,8,524288,0,0.721247,5344.206
2455,8,1,4,2,2,1,4194304,0,0.70124,6709.85
2456,8,1,4,2,2,2,2097152,0,0.703908,6685.112
2457,8,1,4,2,2,4,1048576,0,0.727249,6619.41
2458,8,1,4,2,2,8,524288,0,0.723748,6294.89
2459,8,1,4,2,4,1,4194304,0,0.70991,9194.024
2460,8,1,4,2,4,2,2097152,0,0.728082,7202.482
2461,8,1,4,2,4,4,1048576,0,0.737419,8948.506
2462,8,1,4,4,1,1,4194304,0,0.703407,7085.442
2463,8,1,4,4,1,2,2097152,0,0.727415,6730.332
2464,8,1,4,4,1,4,1048576,0,0.699239,7179.872
2465,8,1,4,4,1,8,524288,0,0.720079,6823.698
2466,8,1,4,4,2,1,4194304,0,0.746922,8622.656
2467,8,1,4,4,2,2,2097152,0,0.709076,8683.57
2468,8,1,4,4,2,4,1048576,0,0.715578,8025.486
2469,8,1,4,8,1,1,4194304,0,0.71241,8719.214
2470,8,1,4,8,1,2,2097152,0,0.716411,8727.46
2471,8,1,4,8,1,4,1048576,0,0.722247,9851.576
2472,8,1,8,1,1,1,4194304,0,0.537802,4780.552
2473,8,1,8,1,1,2,2097152,0,0.551246,4714.318
2474,8,1,8,1,1,4,1048576,0,0.556113,4879.504
2475,8,1,8,1,1,8,524288,0,0.575317,4909.562
2476,8,1,8,1,2,1,4194304,0,0.685385,5295.262
2477,8,1,8,1,2,2,2097152,0,0.706706,5237.274
2478,8,1,8,1,2,4,1048576,0,0.710504,5314.414
2479,8,1,8,1,4,1,4194304,0,0.697922,6330.002
2480,8,1,8,2,1,1,4194304,0,0.692147,5182.744
2481,8,1,8,2,1,2,2097152,0,0.705079,5064.906
2482,8,1,8,2,1,4,1048576,0,0.70706,5245.786
2483,8,1,8,2,2,1,4194304,0,0.706664,6878.228
2484,8,1,8,4,1,1,4194304,0,0.69643,6490.4
2485,8,1,8,4,1,2,2097152,0,0.70607,6193.544
2486,8,1,8,8,1,1,4194304,0,0.7134,8366.232
2487,8,2,1,1,1,1,4194304,0,0.687251,4297.23
2488,8,2,1,1,1,2,2097152,0,0.710255,4373.572
2489,8,2,1,1,1,4,1048576,0,0.707549,4511.094
2490,8,2,1,1,1,8,524288,0,0.716345,4477.046
2491,8,2,1,1,2,1,4194304,0,0.626236,4557.378
2492,8,2,1,1,2,2,2097152,0,0.62556,4684.26
2493,8,2,1,1,2,4,1048576,0,0.623361,4884.824
2494,8,2,1,1,2,8,524288,0,0.638582,4722.298
2495,8,2,1,1,4,1,4194304,0,0.625499,5166.784
2496,8,2,1,1,4,2,2097152,0,0.635645,5336.226
2497,8,2,1,1,4,4,1048576,0,0.623301,5659.416
2498,8,2,1,1,4,8,524288,0,0.640718,5137.524
2499,8,2,1,1,8,1,4194304,0,0.629358,6817.846
2500,8,2,1,1,8,2,2097152,0,0.624116,6663.3
2501,8,2,1,1,8,4,1048576,0,0.621411,7334.95
2502,8,2,1,1,8,8,524288,0,0.644914,6249.67
2503,8,2,1,2,1,1,4194304,0,0.618407,4573.87
2504,8,2,1,2,1,2,2097152,0,0.619929,4765.656
2505,8,2,1,2,1,4,1048576,0,0.623482,4911.956
2506,8,2,1,2,1,8,524288,0,0.644625,4760.336
2507,8,2,1,2,2,1,4194304,0,0.691007,5026.602
2508,8,2,1,2,2,2,2097152,0,0.693882,5155.08
2509,8,2,1,2,2,4,1048576,0,0.725338,5514.978
2510,8,2,1,2,2,8,524288,0,0.728889,5133.002
2511,8,2,1,2,4,1,4194304,0,0.62533,6429.22
2512,8,2,1,2,4,2,2097152,0,0.631079,6730.864
2513,8,2,1,2,4,4,1048576,0,0.639703,7395.332
2514,8,2,1,2,4,8,524288,0,0.638688,6207.11
2515,8,2,1,4,1,1,4194304,0,0.622297,5311.488
2516,8,2,1,4,1,2,2097152,0,0.624496,5735.758
2517,8,2,1,4,1,4,1048576,0,0.629402,5815.558
2518,8,2,1,4,1,8,524288,0,0.639212,5308.296
2519,8,2,1,4,2,1,4194304,0,0.647375,5993.512
2520,8,2,1,4,2,2,2097152,0,0.635368,6436.402
2521,8,2,1,4,2,4,1048576,0,0.635706,6915.468
2522,8,2,1,4,2,8,524288,0,0.641963,5697.986
2523,8,2,1,8,1,1,4194304,0,0.664923,6881.686
2524,8,2,1,8,1,2,2097152,0,0.654943,7235.732
2525,8,2,1,8,1,4,1048576,0,0.642933,6955.9
2526,8,2,1,8,1,8,524288,0,0.632108,6240.094
2527,8,2,2,1,1,1,4194304,0,0.622307,5592.916
2528,8,2,2,1,1,2,2097152,0,0.618945,5680.696
2529,8,2,2,1,1,4,1048576,0,0.628694,4731.342
2530,8,2,2,1,1,8,524288,0,0.635082,4777.36
2531,8,2,2,1,2,1,4194304,0,0.718656,7427.252
2532,8,2,2,1,2,2,2097152,0,0.717816,7456.778
2533,8,2,2,1,2,4,1048576,0,0.715126,5274.248
2534,8,2,2,1,2,8,524288,0,0.728068,5119.702
2535,8,2,2,1,4,1,4194304,0,0.709175,10757.572
2536,8,2,2,1,4,2,2097152,0,0.715057,10940.58
2537,8,2,2,1,4,4,1048576,0,0.71304,6663.832
2538,8,2,2,1,4,8,524288,0,0.734215,5768.742
2539,8,2,2,1,8,1,4194304,0,0.71519,16951.914
2540,8,2,2,1,8,2,2097152,0,0.721576,17391.346
2541,8,2,2,1,8,4,1048576,0,0.708804,7958.72
2542,8,2,2,1,8,8,524288,0,0.747286,7762.146
2543,8,2,2,2,1,1,4194304,0,0.697279,7451.192
2544,8,2,2,2,1,2,2097152,0,0.705011,7494.018
2545,8,2,2,2,1,4,1048576,0,0.716778,5228.23
2546,8,2,2,2,1,8,524288,0,0.715097,5052.404
2547,8,2,2,2,2,1,4194304,0,0.618655,10508.064
2548,8,2,2,2,2,2,2097152,0,0.613613,10577.224
2549,8,2,2,2,2,4,1048576,0,0.636134,6293.294
2550,8,2,2,2,2,8,524288,0,0.633277,5785.766
2551,8,2,2,2,4,1,4194304,0,0.730685,16459.281
2552,8,2,2,2,4,2,2097152,0,0.712031,16958.564
2553,8,2,2,2,4,4,1048576,0,0.720098,8626.646
2554,8,2,2,2,4,8,524288,0,0.745641,7695.912
2555,8,2,2,4,1,1,4194304,0,0.726192,10317.076
2556,8,2,2,4,1,2,2097152,0,0.72367,10685.486
2557,8,2,2,4,1,4,1048576,0,0.722157,6278.398
2558,8,2,2,4,1,8,524288,0,0.746868,5724.054
2559,8,2,2,4,2,1,4194304,0,0.741008,17239.461
2560,8,2,2,4,2,2,2097152,0,0.750588,16745.764
2561,8,2,2,4,2,4,1048576,0,0.743025,8114.596
2562,8,2,2,4,2,8,524288,0,0.728067,7256.48
2563,8,2,2,8,1,1,4194304,0,0.746195,16827.957
2564,8,2,2,8,1,2,2097152,0,0.730226,16812.264
2565,8,2,2,8,1,4,1048576,0,0.720644,8260.63
2566,8,2,2,8,1,8,524288,0,0.742497,7142.632
2567,8,2,4,1,1,1,4194304,0,0.683074,4512.424
2568,8,2,4,1,1,2,2097152,0,0.704456,4476.78
2569,8,2,4,1,1,4,1048576,0,0.706628,4607.918
2570,8,2,4,1,1,8,524288,0,0.71782,4719.106
2571,8,2,4,1,2,1,4194304,0,0.61012,5075.014
2572,8,2,4,1,2,2,2097152,0,0.62298,5032.986
2573,8,2,4,1,2,4,1048576,0,0.622813,5190.724
2574,8,2,4,1,2,8,524288,0,0.635506,5190.99
2575,8,2,4,1,4,1,4194304,0,0.620581,6580.042
2576,8,2,4,1,4,2,2097152,0,0.61507,6239.562
2577,8,2,4,1,4,4,1048576,0,0.622084,6264.832
2578,8,2,4,1,4,8,524288,0,0.638951,6090.602
2579,8,2,4,1,8,1,4194304,0,0.610865,8024.954
2580,8,2,4,1,8,2,2097152,0,0.622053,7552.272
2581,8,2,4,1,8,4,1048576,0,0.63057,7726.768
2582,8,2,4,2,1,1,4194304,0,0.622266,4833.752
2583,8,2,4,2,1,2,2097152,0,0.61926,4803.162
2584,8,2,4,2,1,4,1048576,0,0.633793,5000.268
2585,8,2,4,2,1,8,524288,0,0.621264,5033.784
2586,8,2,4,2,2,1,4194304,0,0.701311,6462.204
2587,8,2,4,2,2,2,2097152,0,0.702647,6306.328
2588,8,2,4,2,2,4,1048576,0,0.707324,6823.166
2589,8,2,4,2,2,8,524288,0,0.734381,6033.944
2590,8,2,4,2,4,1,4194304,0,0.636613,8340.164
2591,8,2,4,2,4,2,2097152,0,0.626759,7364.742
2592,8,2,4,2,4,4,1048576,0,0.629431,8290.688
2593,8,2,4,4,1,1,4194304,0,0.620095,5384.372
2594,8,2,4,4,1,2,2097152,0,0.611742,5593.182
2595,8,2,4,4,1,4,1048576,0,0.624772,5403.524
2596,8,2,4,4,1,8,524288,0,0.63112,5416.824
2597,8,2,4,4,2,1,4194304,0,0.618971,8917.384
2598,8,2,4,4,2,2,2097152,0,0.614628,8177.106
2599,8,2,4,4,2,4,1048576,0,0.639013,8391.236
2600,8,2,4,8,1,1,4194304,0,0.612911,6400.226
2601,8,2,4,8,1,2,2097152,0,0.619259,7260.204
2602,8,2,4,8,1,4,1048576,0,0.622099,6545.462
2603,8,2,8,1,1,1,4194304,0,0.700344,4577.594
2604,8,2,8,1,1,2,2097152,0,0.700028,4571.476
2605,8,2,8,1,1,4,1048576,0,0.708795,4728.948
2606,8,2,8,1,1,8,524288,0,0.709126,4788.798
2607,8,2,8,1,2,1,4194304,0,0.603701,5290.474
2608,8,2,8,1,2,2,2097152,0,0.612194,5094.698
2609,8,2,8,1,2,4,1048576,0,0.623938,5211.738
2610,8,2,8,1,4,1,4194304,0,0.755101,6388.788
2611,8,2,8,2,1,1,4194304,0,0.614864,5286.218
2612,8,2,8,2,1,2,2097152,0,0.615667,5252.436
2613,8,2,8,2,1,4,1048576,0,0.621787,5368.146
2614,8,2,8,2,2,1,4194304,0,0.712413,6160.56
2615,8,2,8,4,1,1,4194304,0,0.635326,6702.136
2616,8,2,8,4,1,2,2097152,0,0.623772,6539.61
2617,8,2,8,8,1,1,4194304,0,0.620474,8741.026
2618,8,4,1,1,1,1,4194304,0,0.617618,4285.792
2619,8,4,1,1,1,2,2097152,0,0.619814,4410.546
2620,8,4,1,1,1,4,1048576,0,0.622009,4536.364
2621,8,4,1,1,1,8,524288,0,0.642107,4489.814
2622,8,4,1,1,2,1,4194304,0,0.687573,4708.998
2623,8,4,1,1,2,2,2097152,0,0.709017,4846.52
2624,8,4,1,1,2,4,1048576,0,0.706653,5011.972
2625,8,4,1,1,2,8,524288,0,0.721681,4812.206
2626,8,4,1,1,4,1,4194304,0,0.699662,5406.716
2627,8,4,1,1,4,2,2097152,0,0.703714,5639.2
2628,8,4,1,1,4,4,1048576,0,0.704221,5846.414
2629,8,4,1,1,4,8,524288,0,0.714351,5356.176
2630,8,4,1,1,8,1,4194304,0,0.717355,6720.224
2631,8,4,1,1,8,2,2097152,0,0.711446,6959.358
2632,8,4,1,1,8,4,1048576,0,0.710433,7359.156
2633,8,4,1,1,8,8,524288,0,0.711277,6310.584
2634,8,4,1,2,1,1,4194304,0,0.694461,4708.466
2635,8,4,1,2,1,2,2097152,0,0.698683,4831.89
2636,8,4,1,2,1,4,1048576,0,0.704087,5060.384
2637,8,4,1,2,1,8,524288,0,0.718443,4881.632
2638,8,4,1,2,2,1,4194304,0,0.622732,5850.138
2639,8,4,1,2,2,2,2097152,0,0.62459,5910.786
2640,8,4,1,2,2,4,1048576,0,0.630668,6512.744
2641,8,4,1,2,2,8,524288,0,0.636916,5489.708
2642,8,4,1,2,4,1,4194304,0,0.702025,6699.742
2643,8,4,1,2,4,2,2097152,0,0.719247,7068.152
2644,8,4,1,2,4,4,1048576,0,0.706922,7151.144
2645,8,4,1,2,4,8,524288,0,0.73326,6424.964
2646,8,4,1,4,1,1,4194304,0,0.702061,5763.954
2647,8,4,1,4,1,2,2097152,0,0.696149,5859.98
2648,8,4,1,4,1,4,1048576,0,0.711011,6448.904
2649,8,4,1,4,1,8,524288,0,0.717429,5478.27
2650,8,4,1,4,2,1,4194304,0,0.733838,6998.46
2651,8,4,1,4,2,2,2097152,0,0.719147,7620.102
2652,8,4,1,4,2,4,1048576,0,0.722524,7934.248
2653,8,4,1,4,2,8,524288,0,0.728265,6746.026
2654,8,4,1,8,1,1,4194304,0,0.725367,7754.432
2655,8,4,1,8,1,2,2097152,0,0.705607,7350.112
2656,8,4,1,8,1,4,1048576,0,0.704256,8909.67
2657,8,4,1,8,1,8,524288,0,0.714558,6996.066
2658,8,4,2,1,1,1,4194304,0,0.699716,5691.868
2659,8,4,2,1,1,2,2097152,0,0.699045,5810.77
2660,8,4,2,1,1,4,1048576,0,0.708612,4820.984
2661,8,4,2,1,1,8,524288,0,0.725731,4811.142
2662,8,4,2,1,2,1,4194304,0,0.616181,7789.012
2663,8,4,2,1,2,2,2097152,0,0.615006,7744.058
2664,8,4,2,1,2,4,1048576,0,0.626081,5672.184
2665,8,4,2,1,2,8,524288,0,0.642023,5205.886
2666,8,4,2,1,4,1,4194304,0,0.656893,11220.146
2667,8,4,2,1,4,2,2097152,0,0.613436,11228.658
2668,8,4,2,1,4,4,1048576,0,0.625517,6740.706
2669,8,4,2,1,4,8,524288,0,0.653537,6288.772
2670,8,4,2,1,8,1,4194304,0,0.658036,16727.941
2671,8,4,2,1,8,2,2097152,0,0.615587,16809.604
2672,8,4,2,1,8,4,1048576,0,0.638909,8621.06
2673,8,4,2,1,8,8,524288,0,0.633036,7109.648
2674,8,4,2,2,1,1,4194304,0,0.616804,7803.11
2675,8,4,2,2,1,2,2097152,0,0.611265,7670.642
2676,8,4,2,2,1,4,1048576,0,0.630231,5657.288
2677,8,4,2,2,1,8,524288,0,0.626706,5341.28
2678,8,4,2,2,2,1,4194304,0,0.731966,11365.382
2679,8,4,2,2,2,2,2097152,0,0.718206,11618.614
2680,8,4,2,2,2,4,1048576,0,0.704446,6830.88
2681,8,4,2,2,2,8,524288,0,0.734651,6272.28
2682,8,4,2,2,4,1,4194304,0,0.626858,17986.654
2683,8,4,2,2,4,2,2097152,0,0.620483,18389.111
2684,8,4,2,2,4,4,1048576,0,0.635751,9476.782
2685,8,4,2,2,4,8,524288,0,0.638939,8497.37
2686,8,4,2,4,1,1,4194304,0,0.607405,11371.234
2687,8,4,2,4,1,2,2097152,0,0.612944,11663.568
2688,8,4,2,4,1,4,1048576,0,0.62872,6673.142
2689,8,4,2,4,1,8,524288,0,0.637783,6248.606
2690,8,4,2,4,2,1,4194304,0,0.620375,18044.377
2691,8,4,2,4,2,2,2097152,0,0.663165,19155.725
2692,8,4,2,4,2,4,1048576,0,0.648398,9224.082
2693,8,4,2,4,2,8,524288,0,0.661823,7737.94
2694,8,4,2,8,1,1,4194304,0,0.630063,17594.836
2695,8,4,2,8,1,2,2097152,0,0.626203,18195.197
2696,8,4,2,8,1,4,1048576,0,0.634762,8718.682
2697,8,4,2,8,1,8,524288,0,0.646343,8007.93
2698,8,4,4,1,1,1,4194304,0,0.622291,4670.428
2699,8,4,4,1,1,2,2097152,0,0.611783,4569.348
2700,8,4,4,1,1,4,1048576,0,0.627462,4740.652
2701,8,4,4,1,1,8,524288,0,0.624293,4837.476
2702,8,4,4,1,2,1,4194304,0,0.694375,5080.334
2703,8,4,4,1,2,2,2097152,0,0.698877,5084.324
2704,8,4,4,1,2,4,1048576,0,0.695542,5114.116
2705,8,4,4,1,2,8,524288,0,0.715553,5127.15
2706,8,4,4,1,4,1,4194304,0,0.70281,5878.866
2707,8,4,4,1,4,2,2097152,0,0.735991,6087.676
2708,8,4,4,1,4,4,1048576,0,0.72632,5796.672
2709,8,4,4,1,4,8,524288,0,0.729822,5764.752
2710,8,4,4,1,8,1,4194304,0,0.741624,7678.888
2711,8,4,4,1,8,2,2097152,0,0.72195,7496.146
2712,8,4,4,2,1,1,4194304,0,0.700848,5233.284
2713,8,4,4,2,1,2,2097152,0,0.70235,5181.148
2714,8,4,4,2,1,4,1048576,0,0.729203,5658.086
2715,8,4,4,2,1,8,524288,0,0.718195,5279.568
2716,8,4,4,2,2,1,4194304,0,0.63134,6134.492
2717,8,4,4,2,2,2,2097152,0,0.623336,5769.274
2718,8,4,4,2,2,4,1048576,0,0.622002,6118
2719,8,4,4,2,2,8,524288,0,0.62467,6003.62
2720,8,4,4,2,4,1,4194304,0,0.720317,7676.228
2721,8,4,4,2,4,2,2097152,0,0.694473,8131.886
2722,8,4,4,4,1,1,4194304,0,0.705018,6582.17
2723,8,4,4,4,1,2,2097152,0,0.714858,6102.838
2724,8,4,4,4,1,4,1048576,0,0.716693,6633.508
2725,8,4,4,4,1,8,524288,0,0.749217,6163.486
2726,8,4,4,4,2,1,4194304,0,0.713384,9220.358
2727,8,4,4,4,2,2,2097152,0,0.710216,8774.808
2728,8,4,4,8,1,1,4194304,0,0.725366,9020.592
2729,8,4,4,8,1,2,2097152,0,0.738376,7992.236
2730,8,4,8,1,1,1,4194304,0,0.616029,4856.362
2731,8,4,8,1,1,2,2097152,0,0.612215,4815.132
2732,8,4,8,1,1,4,1048576,0,0.616178,4965.422
2733,8,4,8,1,1,8,524288,0,0.631042,4868.598
2734,8,4,8,1,2,1,4194304,0,0.699242,5967.444
2735,8,4,8,1,2,2,2097152,0,0.700075,5421.08
2736,8,4,8,1,2,4,1048576,0,0.707176,5810.504
2737,8,4,8,1,4,1,4194304,0,0.758675,7242.116
2738,8,4,8,2,1,1,4194304,0,0.705492,6058.948
2739,8,4,8,2,1,2,2097152,0,0.703377,6186.628
2740,8,4,8,2,1,4,1048576,0,0.703543,6176.254
2741,8,4,8,2,2,1,4194304,0,0.619238,7144.76
