n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
2513,8192,4,3,4,4,128,0,23.306492,952
2514,8192,4,3,4,4,256,0,23.306492,952
2515,8192,4,3,4,4,512,0,23.306492,952
2516,8192,4,3,4,4,1024,0,23.306492,952
2517,8192,4,3,4,4,2048,0,23.397108,925
2518,16,4,3,1,4,16,0,2.70E-05,341
2519,8192,4,3,4,4,4096,0,23.306492,952
2520,8192,4,3,4,4,8192,0,23.306492,952
2521,8192,4,4,1,1,64,0,3.897481,407
2522,8192,4,4,1,1,128,0,3.897481,407
2523,8192,4,4,1,1,256,0,3.897481,407
2524,8192,4,4,1,1,512,0,3.897481,407
2525,8192,4,4,1,1,1024,0,3.897481,407
2526,8192,4,4,1,1,2048,0,3.897481,407
2527,8192,4,4,1,1,4096,0,3.897481,407
2528,8192,4,4,1,1,8192,0,3.897481,407
2529,16,4,3,2,1,1,0,5.80E-05,549
2530,8192,4,4,1,2,64,0,3.853562,356
2531,8192,4,4,1,2,128,0,3.853562,356
2532,8192,4,4,1,2,256,0,3.853562,356
2533,8192,4,4,1,2,512,0,3.853562,356
2534,8192,4,4,1,2,1024,0,3.853562,356
2535,8192,4,4,1,2,2048,0,3.853562,356
2536,8192,4,4,1,2,4096,0,3.853562,356
2537,8192,4,4,1,2,8192,0,3.853562,356
2538,8192,4,4,1,3,64,0,3.982497,545
2539,8192,4,4,1,3,128,0,3.982497,545
2540,16,4,3,2,1,2,0,6.90E-05,803
2541,8192,4,4,1,3,256,0,3.982497,545
2542,8192,4,4,1,3,512,0,3.982497,545
2543,8192,4,4,1,3,1024,0,3.982497,545
2544,8192,4,4,1,3,2048,0,3.982497,545
2545,8192,4,4,1,3,4096,0,3.982497,545
2546,8192,4,4,1,3,8192,0,3.982497,545
2547,8192,4,4,1,4,64,0,3.791108,381
2548,8192,4,4,1,4,128,0,3.791108,381
2549,8192,4,4,1,4,256,0,3.791108,381
2550,8192,4,4,1,4,512,0,3.791108,381
2551,16,4,3,2,1,4,0,5.70E-05,689
2552,8192,4,4,1,4,1024,0,3.791108,381
2553,8192,4,4,1,4,2048,0,3.791108,381
2554,8192,4,4,1,4,4096,0,3.791108,381
2555,8192,4,4,1,4,8192,0,3.791108,381
2556,8192,4,4,2,1,64,0,6.02312,660
2557,8192,4,4,2,1,128,0,6.02312,660
2558,8192,4,4,2,1,256,0,6.02312,660
2559,8192,4,4,2,1,512,0,6.02312,660
2560,8192,4,4,2,1,1024,0,6.02312,660
2561,8192,4,4,2,1,2048,0,6.02312,660
2562,16,4,3,2,1,8,0,5.60E-05,847
2563,8192,4,4,2,1,4096,0,6.02312,660
2564,8192,4,4,2,1,8192,0,6.02312,660
2565,8192,4,4,2,2,64,0,5.819663,567
2566,8192,4,4,2,2,128,0,5.819663,567
2567,8192,4,4,2,2,256,0,5.819663,567
2568,8192,4,4,2,2,512,0,5.819663,567
2569,8192,4,4,2,2,1024,0,5.819663,567
2570,8192,4,4,2,2,2048,0,5.819663,567
2571,8192,4,4,2,2,4096,0,5.819663,567
2572,8192,4,4,2,2,8192,0,5.819663,567
2573,16,4,3,2,1,16,0,4.30E-05,613
2574,8192,4,4,2,3,64,0,6.362214,789
2575,8192,4,4,2,3,128,0,6.362214,789
2576,8192,4,4,2,3,256,0,6.362214,789
2577,8192,4,4,2,3,512,0,6.362214,789
2578,8192,4,4,2,3,1024,0,6.362214,789
2579,8192,4,4,2,3,2048,0,6.362214,789
2580,8192,4,4,2,3,4096,0,6.362214,789
2581,8192,4,4,2,3,8192,0,6.362214,789
2582,8192,4,4,2,4,64,0,6.268879,555
2583,8192,4,4,2,4,128,0,6.268879,555
2584,16,4,3,2,2,1,0,5.70E-05,584
2585,8192,4,4,2,4,256,0,6.268879,555
2586,8192,4,4,2,4,512,0,6.268879,555
2587,8192,4,4,2,4,1024,0,6.268879,555
2588,8192,4,4,2,4,2048,0,6.268879,555
2589,8192,4,4,2,4,4096,0,6.268879,555
2590,8192,4,4,2,4,8192,0,6.268879,555
2591,8192,4,4,3,1,64,0,9.625846,927
2592,8192,4,4,3,1,128,0,9.710448,923
2593,8192,4,4,3,1,256,0,9.625846,927
2594,8192,4,4,3,1,512,0,9.625846,927
2595,16,4,3,2,2,2,0,7.00E-05,792
2596,8192,4,4,3,1,1024,0,9.625846,927
2597,8192,4,4,3,1,2048,0,9.625846,927
2598,8192,4,4,3,1,4096,0,9.625846,927
2599,8192,4,4,3,1,8192,0,9.625846,927
2600,8192,4,4,3,2,64,0,9.691647,895
2601,8192,4,4,3,2,128,0,9.691647,895
2602,8192,4,4,3,2,256,0,9.691647,895
2603,8192,4,4,3,2,512,0,9.691647,895
2604,8192,4,4,3,2,1024,0,9.691647,895
2605,8192,4,4,3,2,2048,0,9.691647,895
2606,16,4,3,2,2,4,0,5.90E-05,763
2607,8192,4,4,3,2,4096,0,9.654046,876
2608,8192,4,4,3,2,8192,0,9.691647,895
2609,8192,4,4,3,3,64,0,9.607045,1040
2610,8192,4,4,3,3,128,0,9.607045,1040
2611,8192,4,4,3,3,256,0,9.607045,1040
2612,8192,4,4,3,3,512,0,9.607045,1040
2613,8192,4,4,3,3,1024,0,9.607045,1040
2614,8192,4,4,3,3,2048,0,9.607045,1040
2615,8192,4,4,3,3,4096,0,9.607045,1040
2616,8192,4,4,3,3,8192,0,9.607045,1040
2617,16,4,3,2,2,8,0,5.20E-05,742
2618,8192,4,4,3,4,64,0,9.729247,889
2619,8192,4,4,3,4,128,0,9.729247,889
2620,8192,4,4,3,4,256,0,9.729247,889
2621,8192,4,4,3,4,512,0,9.729247,889
2622,8192,4,4,3,4,1024,0,9.729247,889
2623,8192,4,4,3,4,2048,0,9.729247,889
2624,8192,4,4,3,4,4096,0,9.729247,889
2625,8192,4,4,3,4,8192,0,9.729247,889
2626,8192,4,4,4,1,64,0,15.24012,1134
2627,8192,4,4,4,1,128,0,15.24012,1134
2628,16,4,3,2,2,16,0,4.40E-05,603
2629,8192,4,4,4,1,256,0,15.24012,1134
2630,8192,4,4,4,1,512,0,15.24012,1134
2631,8192,4,4,4,1,1024,0,15.24012,1134
2632,8192,4,4,4,1,2048,0,15.24012,1134
2633,8192,4,4,4,1,4096,0,15.24012,1134
2634,8192,4,4,4,1,8192,0,15.24012,1134
2635,8192,4,4,4,2,64,0,14.780861,1060
2636,8192,4,4,4,2,128,0,14.780861,1060
2637,8192,4,4,4,2,256,0,14.780861,1060
2638,8192,4,4,4,2,512,0,14.780861,1060
2639,16,4,3,2,3,1,0,5.70E-05,558
2640,8192,4,4,4,2,1024,0,14.780861,1060
2641,8192,4,4,4,2,2048,0,14.780861,1060
2642,8192,4,4,4,2,4096,0,14.780861,1060
2643,8192,4,4,4,2,8192,0,14.780861,1060
2644,8192,4,4,4,3,64,0,16.001521,1163
2645,8192,4,4,4,3,128,0,16.001521,1163
2646,8192,4,4,4,3,256,0,16.001521,1163
2647,8192,4,4,4,3,512,0,16.001521,1163
2648,8192,4,4,4,3,1024,0,16.001521,1163
2649,8192,4,4,4,3,2048,0,16.001521,1163
2650,16,4,3,2,3,2,0,6.90E-05,767
2651,8192,4,4,4,3,4096,0,16.001521,1163
2652,8192,4,4,4,3,8192,0,16.001521,1163
2653,8192,4,4,4,4,64,0,15.856491,941
2654,8192,4,4,4,4,128,0,15.856491,941
2655,8192,4,4,4,4,256,0,15.856491,941
2656,8192,4,4,4,4,512,0,15.856491,941
2657,8192,4,4,4,4,1024,0,15.856491,941
2658,8192,4,4,4,4,2048,0,15.856491,941
2659,8192,4,4,4,4,4096,0,15.856491,941
2660,8192,4,4,4,4,8192,0,15.856491,941
2661,16,4,3,2,3,4,0,5.60E-05,774
2662,16,4,3,2,3,8,0,5.80E-05,837
2663,16,4,3,2,3,16,0,4.30E-05,683
2664,16,4,3,2,4,1,0,5.90E-05,597
2665,16,4,3,2,4,2,0,7.10E-05,766
2666,16,4,3,2,4,4,0,5.60E-05,723
2667,16,4,3,2,4,8,0,5.50E-05,747
2668,16,4,3,2,4,16,0,4.30E-05,558
2669,16,4,3,3,1,1,0,7.90E-05,763
2670,16,4,3,3,1,2,0,0.000102,936
2671,16,4,3,3,1,4,0,0.000103,776
2672,16,4,3,3,1,8,0,0.000106,970
2673,16,4,3,3,1,16,0,6.30E-05,947
2674,16,4,3,3,2,1,0,8.00E-05,849
2675,16,4,3,3,2,2,0,0.000106,868
2676,16,4,3,3,2,4,0,1.00E-04,784
2677,16,4,3,3,2,8,0,0.000102,862
2678,16,4,3,3,2,16,0,6.00E-05,959
2679,16,4,3,3,3,1,0,8.20E-05,795
2680,16,4,3,3,3,2,0,0.000105,915
2681,16,4,3,3,3,4,0,0.000107,763
2682,16,4,3,3,3,8,0,0.000104,919
2683,16,4,3,3,3,16,0,6.10E-05,1057
2684,16,4,3,3,4,1,0,8.10E-05,833
2685,16,4,3,3,4,2,0,0.000104,884
2686,16,4,3,3,4,4,0,0.000103,736
2687,16,4,3,3,4,8,0,0.000105,864
2688,16,4,3,3,4,16,0,6.10E-05,992
2689,16,4,3,4,1,1,0,0.000102,907
2690,16,4,3,4,1,2,0,0.000135,982
2691,16,4,3,4,1,4,0,0.000128,905
2692,16,4,3,4,1,8,0,0.000107,1083
2693,16,4,3,4,1,16,0,0.000102,990
2694,16,4,3,4,2,1,0,9.90E-05,855
2695,16,4,3,4,2,2,0,0.000131,952
2696,16,4,3,4,2,4,0,0.000114,829
2697,16,4,3,4,2,8,0,0.000109,1114
2698,16,4,3,4,2,16,0,1.00E-04,993
2699,16,4,3,4,3,1,0,0.000103,871
2700,16,4,3,4,3,2,0,0.000141,1040
2701,16,4,3,4,3,4,0,0.000124,917
2702,16,4,3,4,3,8,0,0.000107,1050
2703,16,4,3,4,3,16,0,0.000104,1132
2704,16,4,3,4,4,1,0,0.000104,893
2705,16,4,3,4,4,2,0,0.000137,965
2706,16,4,3,4,4,4,0,0.000116,820
2707,16,4,3,4,4,8,0,0.000104,1047
2708,16,4,3,4,4,16,0,9.90E-05,952
2709,16,4,4,1,1,1,0,2.80E-05,591
2710,16,4,4,1,1,2,0,3.50E-05,888
2711,16,4,4,1,1,4,0,3.20E-05,680
2712,16,4,4,1,1,8,0,3.50E-05,818
2713,16,4,4,1,1,16,0,2.20E-05,407
2714,16,4,4,1,2,1,0,2.60E-05,490
2715,16,4,4,1,2,2,0,3.20E-05,677
2716,16,4,4,1,2,4,0,3.20E-05,728
2717,16,4,4,1,2,8,0,3.30E-05,735
2718,16,4,4,1,2,16,0,2.10E-05,356
2719,16,4,4,1,3,1,0,2.80E-05,592
2720,16,4,4,1,3,2,0,3.30E-05,805
2721,16,4,4,1,3,4,0,3.40E-05,708
2722,16,4,4,1,3,8,0,3.40E-05,798
2723,16,4,4,1,3,16,0,2.20E-05,545
2724,16,4,4,1,4,1,0,2.60E-05,525
2725,16,4,4,1,4,2,0,3.30E-05,688
2726,16,4,4,1,4,4,0,3.30E-05,667
2727,16,4,4,1,4,8,0,3.30E-05,785
2728,16,4,4,1,4,16,0,2.00E-05,381
2729,16,4,4,2,1,1,0,4.40E-05,663
2730,16,4,4,2,1,2,0,5.60E-05,824
2731,16,4,4,2,1,4,0,4.30E-05,801
2732,16,4,4,2,1,8,0,4.50E-05,874
2733,16,4,4,2,1,16,0,3.10E-05,660
2734,16,4,4,2,2,1,0,4.30E-05,683
2735,16,4,4,2,2,2,0,5.50E-05,831
2736,16,4,4,2,2,4,0,4.50E-05,744
2737,16,4,4,2,2,8,0,4.40E-05,818
2738,16,4,4,2,2,16,0,3.00E-05,567
2739,16,4,4,2,3,1,0,4.60E-05,641
2740,16,4,4,2,3,2,0,5.70E-05,890
2741,16,4,4,2,3,4,0,4.60E-05,965
2742,16,4,4,2,3,8,0,4.40E-05,906
2743,16,4,4,2,3,16,0,3.20E-05,789
2744,16,4,4,2,4,1,0,4.20E-05,662
2745,16,4,4,2,4,2,0,5.30E-05,794
2746,16,4,4,2,4,4,0,4.10E-05,651
2747,16,4,4,2,4,8,0,4.40E-05,799
2748,16,4,4,2,4,16,0,3.20E-05,555
2749,16,4,4,3,1,1,0,6.30E-05,859
2750,16,4,4,3,1,2,0,8.30E-05,906
2751,16,4,4,3,1,4,0,8.20E-05,818
2752,16,4,4,3,1,8,0,8.30E-05,956
2753,16,4,4,3,1,16,0,4.80E-05,927
2754,16,4,4,3,2,1,0,6.20E-05,870
2755,16,4,4,3,2,2,0,7.80E-05,871
2756,16,4,4,3,2,4,0,7.50E-05,725
2757,16,4,4,3,2,8,0,8.10E-05,875
2758,16,4,4,3,2,16,0,4.80E-05,895
2759,16,4,4,3,3,1,0,6.50E-05,882
2760,16,4,4,3,3,2,0,8.50E-05,1262
2761,16,4,4,3,3,4,0,8.30E-05,836
2762,16,4,4,3,3,8,0,8.20E-05,963
2763,16,4,4,3,3,16,0,4.80E-05,1040
2764,16,4,4,3,4,1,0,6.10E-05,835
2765,16,4,4,3,4,2,0,8.20E-05,888
2766,16,4,4,3,4,4,0,7.80E-05,729
2767,16,4,4,3,4,8,0,8.00E-05,902
2768,16,4,4,3,4,16,0,4.80E-05,889
2769,16,4,4,4,1,1,0,8.00E-05,960
2770,16,4,4,4,1,2,0,0.000108,1080
2771,16,4,4,4,1,4,0,0.000104,858
2772,16,4,4,4,1,8,0,7.80E-05,1104
2773,16,4,4,4,1,16,0,7.50E-05,1134
2774,16,4,4,4,2,1,0,7.30E-05,949
2775,16,4,4,4,2,2,0,1.00E-04,1018
2776,16,4,4,4,2,4,0,9.70E-05,833
2777,16,4,4,4,2,8,0,7.90E-05,1008
2778,16,4,4,4,2,16,0,7.20E-05,1060
2779,16,4,4,4,3,1,0,8.30E-05,1002
2780,16,4,4,4,3,2,0,0.00011,1109
2781,16,4,4,4,3,4,0,0.000105,885
2782,16,4,4,4,3,8,0,8.00E-05,1119
2783,16,4,4,4,3,16,0,8.00E-05,1182
2784,16,4,4,4,4,1,0,7.80E-05,936
2785,16,4,4,4,4,2,0,1.00E-04,1030
2786,16,4,4,4,4,4,0,1.00E-04,786
2787,16,4,4,4,4,8,0,7.80E-05,1016
2788,16,4,4,4,4,16,0,7.70E-05,941
2789,256,1,1,1,1,2,0,0.003526,401
2790,256,1,1,1,1,4,0,0.003606,444
2791,256,1,1,1,1,8,0,0.003417,451
2792,256,1,1,1,1,16,0,0.002497,318
2793,256,1,1,1,1,32,0,0.002497,318
2794,256,1,1,1,1,64,0,0.002497,318
2795,256,1,1,1,1,128,0,0.002497,318
2796,256,1,1,1,1,256,0,0.002497,318
2797,256,1,1,1,2,2,0,0.004569,401
2798,256,1,1,1,2,4,0,0.004077,433
2799,256,1,1,1,2,8,0,0.004077,447
2800,256,1,1,1,2,16,0,0.002633,262
2801,256,1,1,1,2,32,0,0.00268,264
2802,256,1,1,1,2,64,0,0.002633,262
2803,256,1,1,1,2,128,0,0.002633,262
2804,256,1,1,1,2,256,0,0.002633,262
2805,256,1,1,1,3,2,0,0.003996,463
2806,256,1,1,1,3,4,0,0.004011,413
2807,256,1,1,1,3,8,0,0.003824,446
2808,256,1,1,1,3,16,0,0.002397,345
2809,256,1,1,1,3,32,0,0.002397,345
2810,256,1,1,1,3,64,0,0.002397,345
2811,256,1,1,1,3,128,0,0.002397,345
2812,256,1,1,1,3,256,0,0.002397,345
2813,256,1,1,1,4,2,0,0.004612,308
2814,256,1,1,1,4,4,0,0.004824,328
2815,256,1,1,1,4,8,0,0.004331,391
2816,256,1,1,1,4,16,0,0.002239,270
2817,256,1,1,1,4,32,0,0.002239,270
2818,256,1,1,1,4,64,0,0.002239,270
2819,256,1,1,1,4,128,0,0.002239,270
2820,256,1,1,1,4,256,0,0.002239,270
2821,256,1,1,2,1,2,0,0.00698,412
2822,256,1,1,2,1,4,0,0.006202,449
2823,256,1,1,2,1,8,0,0.005828,426
2824,256,1,1,2,1,16,0,0.006014,461
2825,256,1,1,2,1,32,0,0.006014,461
2826,256,1,1,2,1,64,0,0.006014,461
2827,256,1,1,2,1,128,0,0.006014,461
2828,256,1,1,2,1,256,0,0.006014,461
2829,256,1,1,2,2,2,0,0.00804,375
2830,256,1,1,2,2,4,0,0.005989,390
2831,256,1,1,2,2,8,0,0.006177,392
2832,256,1,1,2,2,16,0,0.005144,431
2833,256,1,1,2,2,32,0,0.005144,431
2834,256,1,1,2,2,64,0,0.005144,431
2835,256,1,1,2,2,128,0,0.005144,431
2836,256,1,1,2,2,256,0,0.005144,431
2837,256,1,1,2,3,2,0,0.008542,473
2838,256,1,1,2,3,4,0,0.006435,425
2839,256,1,1,2,3,8,0,0.00647,406
2840,256,1,1,2,3,16,0,0.006017,474
2841,256,1,1,2,3,32,0,0.006017,474
2842,256,1,1,2,3,64,0,0.006017,474
2843,256,1,1,2,3,128,0,0.006017,474
2844,256,1,1,2,3,256,0,0.006017,474
2845,256,1,1,2,4,2,0,0.007056,366
2846,256,1,1,2,4,4,0,0.005805,309
2847,256,1,1,2,4,8,0,0.00611,349
2848,256,1,1,2,4,16,0,0.00578,400
2849,256,1,1,2,4,32,0,0.00578,400
2850,256,1,1,2,4,64,0,0.00578,400
2851,256,1,1,2,4,128,0,0.00578,400
2852,256,1,1,2,4,256,0,0.00578,400
2853,256,1,1,3,1,2,0,0.012419,452
2854,256,1,1,3,1,4,0,0.011163,448
2855,256,1,1,3,1,8,0,0.01153,532
2856,256,1,1,3,1,16,0,0.009129,669
2857,256,1,1,3,1,32,0,0.009129,669
2858,256,1,1,3,1,64,0,0.009129,669
2859,256,1,1,3,1,128,0,0.009129,669
2860,256,1,1,3,1,256,0,0.009129,669
2861,256,1,1,3,2,2,0,0.011949,392
2862,256,1,1,3,2,4,0,0.01162,455
2863,256,1,1,3,2,8,0,0.011169,481
2864,256,1,1,3,2,16,0,0.008763,701
2865,256,1,1,3,2,32,0,0.008763,701
2866,256,1,1,3,2,64,0,0.008763,701
2867,256,1,1,3,2,128,0,0.008763,701
2868,256,1,1,3,2,256,0,0.008763,701
2869,256,1,1,3,3,2,0,0.011862,552
2870,256,1,1,3,3,4,0,0.011481,411
2871,256,1,1,3,3,8,0,0.011643,514
2872,256,1,1,3,3,16,0,0.009173,687
2873,256,1,1,3,3,32,0,0.009173,687
2874,256,1,1,3,3,64,0,0.009173,687
2875,256,1,1,3,3,128,0,0.009173,687
2876,256,1,1,3,3,256,0,0.009173,687
2877,256,1,1,3,4,2,0,0.011865,372
2878,256,1,1,3,4,4,0,0.011492,373
2879,256,1,1,3,4,8,0,0.011989,483
2880,256,1,1,3,4,16,0,0.008742,616
2881,256,1,1,3,4,32,0,0.008742,616
2882,256,1,1,3,4,64,0,0.008742,616
2883,256,1,1,3,4,128,0,0.008742,616
2884,256,1,1,3,4,256,0,0.008742,616
2885,256,1,1,4,1,2,0,0.015717,477
2886,256,1,1,4,1,4,0,0.013342,559
2887,256,1,1,4,1,8,0,0.012727,520
2888,256,1,1,4,1,16,0,0.012668,680
2889,256,1,1,4,1,32,0,0.012668,680
2890,256,1,1,4,1,64,0,0.012668,680
2891,256,1,1,4,1,128,0,0.012668,680
2892,256,1,1,4,1,256,0,0.012668,680
2893,256,1,1,4,2,2,0,0.017293,445
2894,256,1,1,4,2,4,0,0.013688,500
2895,256,1,1,4,2,8,0,0.012842,461
2896,256,1,1,4,2,16,0,0.012418,654
2897,256,1,1,4,2,32,0,0.012418,654
2898,256,1,1,4,2,64,0,0.012418,654
2899,256,1,1,4,2,128,0,0.012418,654
2900,256,1,1,4,2,256,0,0.012418,654
2901,256,1,1,4,3,2,0,0.018091,571
2902,256,1,1,4,3,4,0,0.015135,532
2903,256,1,1,4,3,8,0,0.015682,482
2904,256,1,1,4,3,16,0,0.013081,737
2905,256,1,1,4,3,32,0,0.013081,737
2906,256,1,1,4,3,64,0,0.013081,737
2907,256,1,1,4,3,128,0,0.013081,737
2908,256,1,1,4,3,256,0,0.013081,737
2909,256,1,1,4,4,2,0,0.015665,424
2910,256,1,1,4,4,4,0,0.014307,442
2911,256,1,1,4,4,8,0,0.011911,446
2912,256,1,1,4,4,16,0,0.012868,629
2913,256,1,1,4,4,32,0,0.012868,629
2914,256,1,1,4,4,64,0,0.012809,630
2915,256,1,1,4,4,128,0,0.012868,629
2916,256,1,1,4,4,256,0,0.012868,629
2917,256,1,2,1,1,2,0,0.0087,415
2918,256,1,2,1,1,4,0,0.008531,384
2919,256,1,2,1,1,8,0,0.008242,481
2920,256,1,2,1,1,16,0,0.004962,345
2921,256,1,2,1,1,32,0,0.004962,345
2922,256,1,2,1,1,64,0,0.004962,345
2923,256,1,2,1,1,128,0,0.004962,345
2924,256,1,2,1,1,256,0,0.004962,345
2925,256,1,2,1,2,2,0,0.009516,391
2926,256,1,2,1,2,4,0,0.007619,429
2927,256,1,2,1,2,8,0,0.008064,462
2928,256,1,2,1,2,16,0,0.005026,292
2929,256,1,2,1,2,32,0,0.005026,292
2930,256,1,2,1,2,64,0,0.005026,292
2931,256,1,2,1,2,128,0,0.005026,292
2932,256,1,2,1,2,256,0,0.005026,292
2933,256,1,2,1,3,2,0,0.008835,491
2934,256,1,2,1,3,4,0,0.008065,413
2935,256,1,2,1,3,8,0,0.007825,465
2936,256,1,2,1,3,16,0,0.005241,361
2937,256,1,2,1,3,32,0,0.005241,361
2938,256,1,2,1,3,64,0,0.005241,361
2939,256,1,2,1,3,128,0,0.005241,361
2940,256,1,2,1,3,256,0,0.005241,361
2941,256,1,2,1,4,2,0,0.008282,375
2942,256,1,2,1,4,4,0,0.009338,445
2943,256,1,2,1,4,8,0,0.008269,408
2944,256,1,2,1,4,16,0,0.005144,257
2945,256,1,2,1,4,32,0,0.005144,257
2946,256,1,2,1,4,64,0,0.005144,257
2947,256,1,2,1,4,128,0,0.005144,257
2948,256,1,2,1,4,256,0,0.005144,257
2949,256,1,2,2,1,2,0,0.015236,439
2950,256,1,2,2,1,4,0,0.011519,498
2951,256,1,2,2,1,8,0,0.012241,481
2952,256,1,2,2,1,16,0,0.010601,483
2953,256,1,2,2,1,32,0,0.010601,483
2954,256,1,2,2,1,64,0,0.010601,483
2955,256,1,2,2,1,128,0,0.010601,483
2956,256,1,2,2,1,256,0,0.010601,483
2957,256,1,2,2,2,2,0,0.01579,372
2958,256,1,2,2,2,4,0,0.012342,459
2959,256,1,2,2,2,8,0,0.012036,439
2960,256,1,2,2,2,16,0,0.010955,427
2961,256,1,2,2,2,32,0,0.010955,427
2962,256,1,2,2,2,64,0,0.010955,427
2963,256,1,2,2,2,128,0,0.010955,427
2964,256,1,2,2,2,256,0,0.010955,427
2965,256,1,2,2,3,2,0,0.01647,520
2966,256,1,2,2,3,4,0,0.011324,464
2967,256,1,2,2,3,8,0,0.011448,468
2968,256,1,2,2,3,16,0,0.011601,514
2969,256,1,2,2,3,32,0,0.011601,514
2970,256,1,2,2,3,64,0,0.011601,514
2971,256,1,2,2,3,128,0,0.011601,514
2972,256,1,2,2,3,256,0,0.011601,514
2973,256,1,2,2,4,2,0,0.016908,393
2974,256,1,2,2,4,4,0,0.012391,385
2975,256,1,2,2,4,8,0,0.011591,409
2976,256,1,2,2,4,16,0,0.010729,417
2977,256,1,2,2,4,32,0,0.011163,422
2978,256,1,2,2,4,64,0,0.010729,417
2979,256,1,2,2,4,128,0,0.010729,417
2980,256,1,2,2,4,256,0,0.010729,417
2981,256,1,2,3,1,2,0,0.025072,470
2982,256,1,2,3,1,4,0,0.026891,462
2983,256,1,2,3,1,8,0,0.025312,533
2984,256,1,2,3,1,16,0,0.017391,726
2985,256,1,2,3,1,32,0,0.017391,726
2986,256,1,2,3,1,64,0,0.017391,726
2987,256,1,2,3,1,128,0,0.017391,726
2988,256,1,2,3,1,256,0,0.017391,726
2989,256,1,2,3,2,2,0,0.02554,419
2990,256,1,2,3,2,4,0,0.023743,449
2991,256,1,2,3,2,8,0,0.024122,477
2992,256,1,2,3,2,16,0,0.017486,637
2993,256,1,2,3,2,32,0,0.017486,637
2994,256,1,2,3,2,64,0,0.017486,637
2995,256,1,2,3,2,128,0,0.017486,637
2996,256,1,2,3,2,256,0,0.017486,637
2997,256,1,2,3,3,2,0,0.024287,569
2998,256,1,2,3,3,4,0,0.026648,501
2999,256,1,2,3,3,8,0,0.02536,501
3000,256,1,2,3,3,16,0,0.01793,727
3001,256,1,2,3,3,32,0,0.01793,727
3002,256,1,2,3,3,64,0,0.01793,727
3003,256,1,2,3,3,128,0,0.01793,727
3004,256,1,2,3,3,256,0,0.01793,727
3005,256,1,2,3,4,2,0,0.026056,436
3006,256,1,2,3,4,4,0,0.025827,439
3007,256,1,2,3,4,8,0,0.026955,455
3008,256,1,2,3,4,16,0,0.017985,589
3009,256,1,2,3,4,32,0,0.017985,589
3010,256,1,2,3,4,64,0,0.017985,589
3011,256,1,2,3,4,128,0,0.017985,589
3012,256,1,2,3,4,256,0,0.017985,589
3013,256,1,2,4,1,2,0,0.032702,565
3014,256,1,2,4,1,4,0,0.029514,598
3015,256,1,2,4,1,8,0,0.025633,590
3016,256,1,2,4,1,16,0,0.027648,721
3017,256,1,2,4,1,32,0,0.027648,721
3018,256,1,2,4,1,64,0,0.027648,721
3019,256,1,2,4,1,128,0,0.027648,721
3020,256,1,2,4,1,256,0,0.027648,721
3021,256,1,2,4,2,2,0,0.035542,480
3022,256,1,2,4,2,4,0,0.028615,601
3023,256,1,2,4,2,8,0,0.027687,518
3024,256,1,2,4,2,16,0,0.02644,705
3025,256,1,2,4,2,32,0,0.02644,705
3026,256,1,2,4,2,64,0,0.02644,705
3027,256,1,2,4,2,128,0,0.02644,705
3028,256,1,2,4,2,256,0,0.02644,705
3029,256,1,2,4,3,2,0,0.035757,577
3030,256,1,2,4,3,4,0,0.029971,579
3031,256,1,2,4,3,8,0,0.028381,581
3032,256,1,2,4,3,16,0,0.028641,750
3033,256,1,2,4,3,32,0,0.028641,750
3034,256,1,2,4,3,64,0,0.028641,750
3035,256,1,2,4,3,128,0,0.028641,750
3036,256,1,2,4,3,256,0,0.028641,750
3037,256,1,2,4,4,2,0,0.034975,490
3038,256,1,2,4,4,4,0,0.03152,493
3039,256,1,2,4,4,8,0,0.027136,489
3040,256,1,2,4,4,16,0,0.027481,658
3041,256,1,2,4,4,32,0,0.027481,658
3042,256,1,2,4,4,64,0,0.027481,658
3043,256,1,2,4,4,128,0,0.027481,658
3044,256,1,2,4,4,256,0,0.027481,658
3045,256,1,3,1,1,2,0,0.012541,424
3046,256,1,3,1,1,4,0,0.012784,422
3047,256,1,3,1,1,8,0,0.013297,482
3048,256,1,3,1,1,16,0,0.0083,338
3049,256,1,3,1,1,32,0,0.0083,338
3050,256,1,3,1,1,64,0,0.0083,338
3051,256,1,3,1,1,128,0,0.0083,338
3052,256,1,3,1,1,256,0,0.0083,338
3053,256,1,3,1,2,2,0,0.014333,381
3054,256,1,3,1,2,4,0,0.015236,376
3055,256,1,3,1,2,8,0,0.013778,428
3056,256,1,3,1,2,16,0,0.009153,305
3057,256,1,3,1,2,32,0,0.009153,305
3058,256,1,3,1,2,64,0,0.009153,305
3059,256,1,3,1,2,128,0,0.009153,305
3060,256,1,3,1,2,256,0,0.009153,305
3061,256,1,3,1,3,2,0,0.014848,490
3062,256,1,3,1,3,4,0,0.01404,388
3063,256,1,3,1,3,8,0,0.013884,466
3064,256,1,3,1,3,16,0,0.0083,427
3065,256,1,3,1,3,32,0,0.0083,427
3066,256,1,3,1,3,64,0,0.0083,427
3067,256,1,3,1,3,128,0,0.0083,427
3068,256,1,3,1,3,256,0,0.0083,427
3069,256,1,3,1,4,2,0,0.015,399
3070,256,1,3,1,4,4,0,0.015226,342
3071,256,1,3,1,4,8,0,0.01373,419
3072,256,1,3,1,4,16,0,0.007923,292
