n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
1687,8,2,3,1,256,8,0,0.000294,6483.484,459
1688,8,2,3,1,128,1,0,0.000293,9121.140,743
1689,8,2,3,1,128,2,0,0.000304,9020.326,743
1690,8,2,3,1,128,4,0,0.000292,9033.892,745
1691,8,2,3,1,128,8,0,0.000295,6894.720,463
1692,8,2,3,1,64,1,0,0.000314,9433.956,756
1693,8,2,3,1,64,2,0,0.000303,9482.900,756
1694,8,2,3,1,64,4,0,0.000303,9477.846,759
1695,8,2,3,1,64,8,0,0.000294,7405.972,476
1696,8,2,3,1,32,1,0,0.000294,10846.150,776
1697,8,2,3,1,32,2,0,0.000295,10798.536,776
1698,8,2,3,1,32,4,0,0.000295,10882.592,779
1699,8,2,3,1,32,8,0,0.000292,8726.396,496
1700,8,2,3,2,512,1,0,0.000193,10356.444,746
1701,8,2,3,2,512,2,0,0.000193,10356.444,746
1702,8,2,3,2,512,4,0,0.000189,10436.510,744
1703,8,2,3,2,512,8,0,0.000192,8383.788,484
1704,8,2,3,2,256,1,0,0.000196,10775.926,747
1705,8,2,3,2,256,2,0,0.000196,10775.926,747
1706,8,2,3,2,256,4,0,0.000193,10835.776,745
1707,8,2,3,2,256,8,0,0.000196,8721.342,485
1708,8,2,3,2,128,1,0,0.000196,11328.142,748
1709,8,2,3,2,128,2,0,0.000196,11328.142,748
1710,8,2,3,2,128,4,0,0.000201,11219.614,748
1711,8,2,3,2,128,8,0,0.000201,9146.410,488
1712,8,2,3,2,64,1,0,0.000201,11579.512,761
1713,8,2,3,2,64,2,0,0.000201,11579.512,761
1714,8,2,3,2,64,4,0,0.000202,11774.756,761
1715,8,2,3,2,64,8,0,0.000195,9670.962,501
1716,8,2,3,2,32,1,0,0.000203,13237.490,791
1717,8,2,3,2,32,2,0,0.000203,13237.490,791
1718,8,2,3,2,32,4,0,0.000203,13272.336,791
1719,8,2,3,2,32,8,0,0.000194,11168.808,532
1720,8,2,3,3,512,1,0,0.000142,12800.186,715
1721,8,2,3,3,512,2,0,0.000139,12945.954,757
1722,8,2,3,3,512,4,0,0.000142,12923.344,735
1723,8,2,3,3,512,8,0,0.000142,10938.186,493
1724,8,2,3,3,256,1,0,0.000141,13288.030,718
1725,8,2,3,3,256,2,0,0.000145,13465.452,760
1726,8,2,3,3,256,4,0,0.000141,13575.044,738
1727,8,2,3,3,256,8,0,0.000145,11473.910,496
1728,8,2,3,3,128,1,0,0.000141,13762.042,723
1729,8,2,3,3,128,2,0,0.000144,13873.496,765
1730,8,2,3,3,128,4,0,0.000141,13934.144,742
1731,8,2,3,3,128,8,0,0.000143,12010.964,501
1732,8,2,3,3,64,1,0,0.000145,14234.192,744
1733,8,2,3,3,64,2,0,0.000147,14349.104,783
1734,8,2,3,3,64,4,0,0.000145,14429.968,764
1735,8,2,3,3,64,8,0,0.000144,12346.656,521
1736,8,2,3,3,32,1,0,0.000150,16007.614,787
1737,8,2,3,3,32,2,0,0.000149,16142.210,826
1738,8,2,3,3,32,4,0,0.000151,16083.424,807
1739,8,2,3,3,32,8,0,0.000151,14019.264,564
1740,8,2,3,4,512,1,0,0.000118,12719.588,528
1741,8,2,3,4,512,2,0,0.000118,12719.588,528
1742,8,2,3,4,512,4,0,0.000118,12719.588,528
1743,8,2,3,4,512,8,0,0.000118,12735.282,528
1744,8,2,3,4,256,1,0,0.000127,13271.272,530
1745,8,2,3,4,256,2,0,0.000127,13271.272,530
1746,8,2,3,4,256,4,0,0.000127,13271.272,530
1747,8,2,3,4,256,8,0,0.000130,13242.544,530
1748,8,2,3,4,128,1,0,0.000129,13936.538,534
1749,8,2,3,4,128,2,0,0.000129,13936.538,534
1750,8,2,3,4,128,4,0,0.000129,13936.538,534
1751,8,2,3,4,128,8,0,0.000131,13814.178,534
1752,8,2,3,4,64,1,0,0.000134,14324.632,558
1753,8,2,3,4,64,2,0,0.000134,14324.632,558
1754,8,2,3,4,64,4,0,0.000134,14324.632,558
1755,8,2,3,4,64,8,0,0.000133,14199.612,558
1756,8,2,3,4,32,1,0,0.000135,16198.336,611
1757,8,2,3,4,32,2,0,0.000135,16198.336,611
1758,8,2,3,4,32,4,0,0.000135,16198.336,611
1759,8,2,3,4,32,8,0,0.000136,15935.528,611
1760,8,2,4,1,512,1,0,0.000291,8287.230,740
1761,8,2,4,1,512,2,0,0.000293,8292.550,737
1762,8,2,4,1,512,4,0,0.000294,8345.750,743
1763,8,2,4,1,512,8,0,0.000291,6148.058,457
1764,8,2,4,1,256,1,0,0.000297,8615.474,742
1765,8,2,4,1,256,2,0,0.000294,8676.388,739
1766,8,2,4,1,256,4,0,0.000293,8618.932,745
1767,8,2,4,1,256,8,0,0.000294,6483.484,459
1768,8,2,4,1,128,1,0,0.000293,9121.140,743
1769,8,2,4,1,128,2,0,0.000304,9020.326,743
1770,8,2,4,1,128,4,0,0.000292,9033.892,745
1771,8,2,4,1,128,8,0,0.000295,6894.720,463
1772,8,2,4,1,64,1,0,0.000314,9433.956,756
1773,8,2,4,1,64,2,0,0.000303,9482.900,756
1774,8,2,4,1,64,4,0,0.000303,9477.846,759
1775,8,2,4,1,64,8,0,0.000294,7405.972,476
1776,8,2,4,1,32,1,0,0.000294,10846.150,776
1777,8,2,4,1,32,2,0,0.000295,10798.536,776
1778,8,2,4,1,32,4,0,0.000295,10882.592,779
1779,8,2,4,1,32,8,0,0.000292,8726.396,496
1780,8,2,4,2,512,1,0,0.000193,10356.444,746
1781,8,2,4,2,512,2,0,0.000193,10356.444,746
1782,8,2,4,2,512,4,0,0.000189,10436.510,744
1783,8,2,4,2,512,8,0,0.000192,8383.788,484
1784,8,2,4,2,256,1,0,0.000196,10775.926,747
1785,8,2,4,2,256,2,0,0.000196,10775.926,747
1786,8,2,4,2,256,4,0,0.000193,10835.776,745
1787,8,2,4,2,256,8,0,0.000196,8721.342,485
1788,8,2,4,2,128,1,0,0.000196,11328.142,748
1789,8,2,4,2,128,2,0,0.000196,11328.142,748
1790,8,2,4,2,128,4,0,0.000201,11219.614,748
1791,8,2,4,2,128,8,0,0.000201,9146.410,488
1792,8,2,4,2,64,1,0,0.000201,11579.512,761
1793,8,2,4,2,64,2,0,0.000201,11579.512,761
1794,8,2,4,2,64,4,0,0.000202,11774.756,761
1795,8,2,4,2,64,8,0,0.000195,9670.962,501
1796,8,2,4,2,32,1,0,0.000203,13237.490,791
1797,8,2,4,2,32,2,0,0.000203,13237.490,791
1798,8,2,4,2,32,4,0,0.000203,13272.336,791
1799,8,2,4,2,32,8,0,0.000194,11168.808,532
1800,8,2,4,3,512,1,0,0.000142,12800.186,715
1801,8,2,4,3,512,2,0,0.000139,12945.954,757
1802,8,2,4,3,512,4,0,0.000142,12923.344,735
1803,8,2,4,3,512,8,0,0.000142,10938.186,493
1804,8,2,4,3,256,1,0,0.000141,13288.030,718
1805,8,2,4,3,256,2,0,0.000145,13465.452,760
1806,8,2,4,3,256,4,0,0.000141,13575.044,738
1807,8,2,4,3,256,8,0,0.000145,11473.910,496
1808,8,2,4,3,128,1,0,0.000141,13762.042,723
1809,8,2,4,3,128,2,0,0.000144,13873.496,765
1810,8,2,4,3,128,4,0,0.000141,13934.144,742
1811,8,2,4,3,128,8,0,0.000143,12010.964,501
1812,8,2,4,3,64,1,0,0.000145,14234.192,744
1813,8,2,4,3,64,2,0,0.000147,14349.104,783
1814,8,2,4,3,64,4,0,0.000145,14429.968,764
1815,8,2,4,3,64,8,0,0.000144,12346.656,521
1816,8,2,4,3,32,1,0,0.000150,16007.614,787
1817,8,2,4,3,32,2,0,0.000149,16142.210,826
1818,8,2,4,3,32,4,0,0.000151,16083.424,807
1819,8,2,4,3,32,8,0,0.000151,14019.264,564
1820,8,2,4,4,512,1,0,0.000118,12719.588,528
1821,8,2,4,4,512,2,0,0.000118,12719.588,528
1822,8,2,4,4,512,4,0,0.000118,12719.588,528
1823,8,2,4,4,512,8,0,0.000118,12735.282,528
1824,8,2,4,4,256,1,0,0.000127,13271.272,530
1825,8,2,4,4,256,2,0,0.000127,13271.272,530
1826,8,2,4,4,256,4,0,0.000127,13271.272,530
1827,8,2,4,4,256,8,0,0.000130,13242.544,530
1828,8,2,4,4,128,1,0,0.000129,13936.538,534
1829,8,2,4,4,128,2,0,0.000129,13936.538,534
1830,8,2,4,4,128,4,0,0.000129,13936.538,534
1831,8,2,4,4,128,8,0,0.000131,13814.178,534
1832,8,2,4,4,64,1,0,0.000134,14324.632,558
1833,8,2,4,4,64,2,0,0.000134,14324.632,558
1834,8,2,4,4,64,4,0,0.000134,14324.632,558
1835,8,2,4,4,64,8,0,0.000133,14199.612,558
1836,8,2,4,4,32,1,0,0.000135,16198.336,611
1837,8,2,4,4,32,2,0,0.000135,16198.336,611
1838,8,2,4,4,32,4,0,0.000135,16198.336,611
1839,8,2,4,4,32,8,0,0.000136,15935.528,611
1840,8,3,1,1,512,1,0,0.000299,9401.770,752
1841,8,3,1,1,512,2,0,0.000295,9246.958,749
1842,8,3,1,1,512,4,0,0.000298,9313.990,755
1843,8,3,1,1,512,8,0,0.000297,6403.684,469
1844,8,3,1,1,256,1,0,0.000309,8850.618,754
1845,8,3,1,1,256,2,0,0.000304,8787.310,751
1846,8,3,1,1,256,4,0,0.000307,8835.190,757
1847,8,3,1,1,256,8,0,0.000299,6731.396,471
1848,8,3,1,1,128,1,0,0.000302,9669.366,755
1849,8,3,1,1,128,2,0,0.000310,9442.468,755
1850,8,3,1,1,128,4,0,0.000301,9348.570,757
1851,8,3,1,1,128,8,0,0.000306,7214.452,475
1852,8,3,1,1,64,1,0,0.000301,9575.468,770
1853,8,3,1,1,64,2,0,0.000306,9624.678,770
1854,8,3,1,1,64,4,0,0.000300,9632.126,773
1855,8,3,1,1,64,8,0,0.000302,7691.124,490
1856,8,3,1,1,32,1,0,0.000299,11375.490,804
1857,8,3,1,1,32,2,0,0.000301,11318.300,804
1858,8,3,1,1,32,4,0,0.000301,11397.568,807
1859,8,3,1,1,32,8,0,0.000299,9217.698,524
1860,8,3,1,2,512,1,0,0.000199,11179.448,757
1861,8,3,1,2,512,2,0,0.000199,11179.448,757
1862,8,3,1,2,512,4,0,0.000192,11204.718,775
1863,8,3,1,2,512,8,0,0.000186,8616.804,495
1864,8,3,1,2,256,1,0,0.000200,11632.978,759
1865,8,3,1,2,256,2,0,0.000200,11632.978,759
1866,8,3,1,2,256,4,0,0.000195,11643.618,777
1867,8,3,1,2,256,8,0,0.000199,8945.048,497
1868,8,3,1,2,128,1,0,0.000207,11984.896,761
1869,8,3,1,2,128,2,0,0.000207,11984.896,761
1870,8,3,1,2,128,4,0,0.000203,12226.956,781
1871,8,3,1,2,128,8,0,0.000200,9567.488,501
1872,8,3,1,2,64,1,0,0.000204,12201.420,777
1873,8,3,1,2,64,2,0,0.000204,12201.420,777
1874,8,3,1,2,64,4,0,0.000196,12284.412,797
1875,8,3,1,2,64,8,0,0.000199,9956.646,517
1876,8,3,1,2,32,1,0,0.000205,14211.050,822
1877,8,3,1,2,32,2,0,0.000205,14211.050,822
1878,8,3,1,2,32,4,0,0.000205,14346.976,842
1879,8,3,1,2,32,8,0,0.000196,11793.110,563
1880,8,3,1,3,512,1,0,0.000144,13583.024,696
1881,8,3,1,3,512,2,0,0.000142,13945.050,735
1882,8,3,1,3,512,4,0,0.000143,13665.750,716
1883,8,3,1,3,512,8,0,0.000142,11422.838,514
1884,8,3,1,3,256,1,0,0.000143,14014.476,698
1885,8,3,1,3,256,2,0,0.000144,14856.632,737
1886,8,3,1,3,256,4,0,0.000142,14078.582,718
1887,8,3,1,3,256,8,0,0.000145,11959.626,516
1888,8,3,1,3,128,1,0,0.000143,14739.858,702
1889,8,3,1,3,128,2,0,0.000145,15513.918,741
1890,8,3,1,3,128,4,0,0.000143,15377.194,721
1891,8,3,1,3,128,8,0,0.000143,12842.746,520
1892,8,3,1,3,64,1,0,0.000146,15152.424,724
1893,8,3,1,3,64,2,0,0.000146,15600.368,763
1894,8,3,1,3,64,4,0,0.000143,15341.816,744
1895,8,3,1,3,64,8,0,0.000144,12832.904,541
1896,8,3,1,3,32,1,0,0.000146,17486.309,780
1897,8,3,1,3,32,2,0,0.000148,18099.971,819
1898,8,3,1,3,32,4,0,0.000149,17891.160,800
1899,8,3,1,3,32,8,0,0.000149,14934.570,597
1900,8,3,1,4,512,1,0,0.000134,13930.420,569
1901,8,3,1,4,512,2,0,0.000134,13930.420,569
1902,8,3,1,4,512,4,0,0.000134,13930.420,569
1903,8,3,1,4,512,8,0,0.000129,13230.042,549
1904,8,3,1,4,256,1,0,0.000132,14507.374,571
1905,8,3,1,4,256,2,0,0.000132,14507.374,571
1906,8,3,1,4,256,4,0,0.000132,14507.374,571
1907,8,3,1,4,256,8,0,0.000132,13961.808,551
1908,8,3,1,4,128,1,0,0.000130,16056.824,575
1909,8,3,1,4,128,2,0,0.000130,16056.824,575
1910,8,3,1,4,128,4,0,0.000130,16056.824,575
1911,8,3,1,4,128,8,0,0.000132,14982.716,555
1912,8,3,1,4,64,1,0,0.000134,15602.496,601
1913,8,3,1,4,64,2,0,0.000134,15602.496,601
1914,8,3,1,4,64,4,0,0.000134,15602.496,601
1915,8,3,1,4,64,8,0,0.000135,14966.490,581
1916,8,3,1,4,32,1,0,0.000135,18200.252,668
1917,8,3,1,4,32,2,0,0.000135,18200.252,668
1918,8,3,1,4,32,4,0,0.000135,18200.252,668
1919,8,3,1,4,32,8,0,0.000137,17200.357,648
1920,8,3,2,1,512,1,0,0.000299,9401.770,752
1921,8,3,2,1,512,2,0,0.000295,9246.958,749
1922,8,3,2,1,512,4,0,0.000298,9313.990,755
1923,8,3,2,1,512,8,0,0.000297,6403.684,469
1924,8,3,2,1,256,1,0,0.000309,8850.618,754
1925,8,3,2,1,256,2,0,0.000304,8787.310,751
1926,8,3,2,1,256,4,0,0.000307,8835.190,757
1927,8,3,2,1,256,8,0,0.000299,6731.396,471
1928,8,3,2,1,128,1,0,0.000302,9669.366,755
1929,8,3,2,1,128,2,0,0.000310,9442.468,755
1930,8,3,2,1,128,4,0,0.000301,9348.570,757
1931,8,3,2,1,128,8,0,0.000306,7214.452,475
1932,8,3,2,1,64,1,0,0.000301,9575.468,770
1933,8,3,2,1,64,2,0,0.000306,9624.678,770
1934,8,3,2,1,64,4,0,0.000300,9632.126,773
1935,8,3,2,1,64,8,0,0.000302,7691.124,490
1936,8,3,2,1,32,1,0,0.000299,11375.490,804
1937,8,3,2,1,32,2,0,0.000301,11318.300,804
1938,8,3,2,1,32,4,0,0.000301,11397.568,807
1939,8,3,2,1,32,8,0,0.000299,9217.698,524
1940,8,3,2,2,512,1,0,0.000199,11179.448,757
1941,8,3,2,2,512,2,0,0.000199,11179.448,757
1942,8,3,2,2,512,4,0,0.000192,11204.718,775
1943,8,3,2,2,512,8,0,0.000186,8616.804,495
1944,8,3,2,2,256,1,0,0.000200,11632.978,759
1945,8,3,2,2,256,2,0,0.000200,11632.978,759
1946,8,3,2,2,256,4,0,0.000195,11643.618,777
1947,8,3,2,2,256,8,0,0.000199,8945.048,497
1948,8,3,2,2,128,1,0,0.000207,11984.896,761
1949,8,3,2,2,128,2,0,0.000207,11984.896,761
1950,8,3,2,2,128,4,0,0.000203,12226.956,781
1951,8,3,2,2,128,8,0,0.000200,9567.488,501
1952,8,3,2,2,64,1,0,0.000204,12201.420,777
1953,8,3,2,2,64,2,0,0.000204,12201.420,777
1954,8,3,2,2,64,4,0,0.000196,12284.412,797
1955,8,3,2,2,64,8,0,0.000199,9956.646,517
1956,8,3,2,2,32,1,0,0.000205,14211.050,822
1957,8,3,2,2,32,2,0,0.000205,14211.050,822
1958,8,3,2,2,32,4,0,0.000205,14346.976,842
1959,8,3,2,2,32,8,0,0.000196,11793.110,563
1960,8,3,2,3,512,1,0,0.000144,13583.024,696
1961,8,3,2,3,512,2,0,0.000142,13945.050,735
1962,8,3,2,3,512,4,0,0.000143,13665.750,716
1963,8,3,2,3,512,8,0,0.000142,11422.838,514
1964,8,3,2,3,256,1,0,0.000143,14014.476,698
1965,8,3,2,3,256,2,0,0.000144,14856.632,737
1966,8,3,2,3,256,4,0,0.000142,14078.582,718
1967,8,3,2,3,256,8,0,0.000145,11959.626,516
1968,8,3,2,3,128,1,0,0.000143,14739.858,702
1969,8,3,2,3,128,2,0,0.000145,15513.918,741
1970,8,3,2,3,128,4,0,0.000143,15377.194,721
1971,8,3,2,3,128,8,0,0.000143,12842.746,520
1972,8,3,2,3,64,1,0,0.000146,15152.424,724
1973,8,3,2,3,64,2,0,0.000146,15600.368,763
1974,8,3,2,3,64,4,0,0.000143,15341.816,744
1975,8,3,2,3,64,8,0,0.000144,12832.904,541
1976,8,3,2,3,32,1,0,0.000146,17486.309,780
1977,8,3,2,3,32,2,0,0.000148,18099.971,819
1978,8,3,2,3,32,4,0,0.000149,17891.160,800
1979,8,3,2,3,32,8,0,0.000149,14934.570,597
1980,8,3,2,4,512,1,0,0.000134,13930.420,569
1981,8,3,2,4,512,2,0,0.000134,13930.420,569
1982,8,3,2,4,512,4,0,0.000134,13930.420,569
1983,8,3,2,4,512,8,0,0.000129,13230.042,549
1984,8,3,2,4,256,1,0,0.000132,14507.374,571
1985,8,3,2,4,256,2,0,0.000132,14507.374,571
1986,8,3,2,4,256,4,0,0.000132,14507.374,571
1987,8,3,2,4,256,8,0,0.000132,13961.808,551
1988,8,3,2,4,128,1,0,0.000130,16056.824,575
1989,8,3,2,4,128,2,0,0.000130,16056.824,575
1990,8,3,2,4,128,4,0,0.000130,16056.824,575
1991,8,3,2,4,128,8,0,0.000132,14982.716,555
1992,8,3,2,4,64,1,0,0.000134,15602.496,601
1993,8,3,2,4,64,2,0,0.000134,15602.496,601
1994,8,3,2,4,64,4,0,0.000134,15602.496,601
1995,8,3,2,4,64,8,0,0.000135,14966.490,581
1996,8,3,2,4,32,1,0,0.000135,18200.252,668
1997,8,3,2,4,32,2,0,0.000135,18200.252,668
1998,8,3,2,4,32,4,0,0.000135,18200.252,668
1999,8,3,2,4,32,8,0,0.000137,17200.357,648
2000,8,3,3,1,512,1,0,0.000299,9401.770,752
2001,8,3,3,1,512,2,0,0.000295,9246.958,749
2002,8,3,3,1,512,4,0,0.000298,9313.990,755
2003,8,3,3,1,512,8,0,0.000297,6403.684,469
2004,8,3,3,1,256,1,0,0.000309,8850.618,754
2005,8,3,3,1,256,2,0,0.000304,8787.310,751
2006,8,3,3,1,256,4,0,0.000307,8835.190,757
2007,8,3,3,1,256,8,0,0.000299,6731.396,471
2008,8,3,3,1,128,1,0,0.000302,9669.366,755
2009,8,3,3,1,128,2,0,0.000310,9442.468,755
2010,8,3,3,1,128,4,0,0.000301,9348.570,757
2011,8,3,3,1,128,8,0,0.000306,7214.452,475
2012,8,3,3,1,64,1,0,0.000301,9575.468,770
2013,8,3,3,1,64,2,0,0.000306,9624.678,770
2014,8,3,3,1,64,4,0,0.000300,9632.126,773
2015,8,3,3,1,64,8,0,0.000302,7691.124,490
2016,8,3,3,1,32,1,0,0.000299,11375.490,804
2017,8,3,3,1,32,2,0,0.000301,11318.300,804
2018,8,3,3,1,32,4,0,0.000301,11397.568,807
2019,8,3,3,1,32,8,0,0.000299,9217.698,524
2020,8,3,3,2,512,1,0,0.000199,11179.448,757
2021,8,3,3,2,512,2,0,0.000199,11179.448,757
2022,8,3,3,2,512,4,0,0.000192,11204.718,775
2023,8,3,3,2,512,8,0,0.000186,8616.804,495
2024,8,3,3,2,256,1,0,0.000200,11632.978,759
2025,8,3,3,2,256,2,0,0.000200,11632.978,759
2026,8,3,3,2,256,4,0,0.000195,11643.618,777
2027,8,3,3,2,256,8,0,0.000199,8945.048,497
2028,8,3,3,2,128,1,0,0.000207,11984.896,761
2029,8,3,3,2,128,2,0,0.000207,11984.896,761
2030,8,3,3,2,128,4,0,0.000203,12226.956,781
2031,8,3,3,2,128,8,0,0.000200,9567.488,501
2032,8,3,3,2,64,1,0,0.000204,12201.420,777
2033,8,3,3,2,64,2,0,0.000204,12201.420,777
2034,8,3,3,2,64,4,0,0.000196,12284.412,797
2035,8,3,3,2,64,8,0,0.000199,9956.646,517
2036,8,3,3,2,32,1,0,0.000205,14211.050,822
2037,8,3,3,2,32,2,0,0.000205,14211.050,822
2038,8,3,3,2,32,4,0,0.000205,14346.976,842
2039,8,3,3,2,32,8,0,0.000196,11793.110,563
2040,8,3,3,3,512,1,0,0.000144,13583.024,696
2041,8,3,3,3,512,2,0,0.000142,13945.050,735
2042,8,3,3,3,512,4,0,0.000143,13665.750,716
2043,8,3,3,3,512,8,0,0.000142,11422.838,514
2044,8,3,3,3,256,1,0,0.000143,14014.476,698
2045,8,3,3,3,256,2,0,0.000144,14856.632,737
2046,8,3,3,3,256,4,0,0.000142,14078.582,718
2047,8,3,3,3,256,8,0,0.000145,11959.626,516
2048,8,3,3,3,128,1,0,0.000143,14739.858,702
2049,8,3,3,3,128,2,0,0.000145,15513.918,741
2050,8,3,3,3,128,4,0,0.000143,15377.194,721
2051,8,3,3,3,128,8,0,0.000143,12842.746,520
2052,8,3,3,3,64,1,0,0.000146,15152.424,724
2053,8,3,3,3,64,2,0,0.000146,15600.368,763
2054,8,3,3,3,64,4,0,0.000143,15341.816,744
2055,8,3,3,3,64,8,0,0.000144,12832.904,541
2056,8,3,3,3,32,1,0,0.000146,17486.309,780
2057,8,3,3,3,32,2,0,0.000148,18099.971,819
2058,8,3,3,3,32,4,0,0.000149,17891.160,800
2059,8,3,3,3,32,8,0,0.000149,14934.570,597
2060,8,3,3,4,512,1,0,0.000134,13930.420,569
2061,8,3,3,4,512,2,0,0.000134,13930.420,569
2062,8,3,3,4,512,4,0,0.000134,13930.420,569
2063,8,3,3,4,512,8,0,0.000129,13230.042,549
2064,8,3,3,4,256,1,0,0.000132,14507.374,571
2065,8,3,3,4,256,2,0,0.000132,14507.374,571
2066,8,3,3,4,256,4,0,0.000132,14507.374,571
2067,8,3,3,4,256,8,0,0.000132,13961.808,551
2068,8,3,3,4,128,1,0,0.000130,16056.824,575
2069,8,3,3,4,128,2,0,0.000130,16056.824,575
2070,8,3,3,4,128,4,0,0.000130,16056.824,575
2071,8,3,3,4,128,8,0,0.000132,14982.716,555
2072,8,3,3,4,64,1,0,0.000134,15602.496,601
2073,8,3,3,4,64,2,0,0.000134,15602.496,601
2074,8,3,3,4,64,4,0,0.000134,15602.496,601
2075,8,3,3,4,64,8,0,0.000135,14966.490,581
2076,8,3,3,4,32,1,0,0.000135,18200.252,668
2077,8,3,3,4,32,2,0,0.000135,18200.252,668
2078,8,3,3,4,32,4,0,0.000135,18200.252,668
2079,8,3,3,4,32,8,0,0.000137,17200.357,648
2080,8,3,4,1,512,1,0,0.000299,9401.770,752
2081,8,3,4,1,512,2,0,0.000295,9246.958,749
2082,8,3,4,1,512,4,0,0.000298,9313.990,755
2083,8,3,4,1,512,8,0,0.000297,6403.684,469
2084,8,3,4,1,256,1,0,0.000309,8850.618,754
2085,8,3,4,1,256,2,0,0.000304,8787.310,751
2086,8,3,4,1,256,4,0,0.000307,8835.190,757
2087,8,3,4,1,256,8,0,0.000299,6731.396,471
2088,8,3,4,1,128,1,0,0.000302,9669.366,755
2089,8,3,4,1,128,2,0,0.000310,9442.468,755
2090,8,3,4,1,128,4,0,0.000301,9348.570,757
2091,8,3,4,1,128,8,0,0.000306,7214.452,475
2092,8,3,4,1,64,1,0,0.000301,9575.468,770
2093,8,3,4,1,64,2,0,0.000306,9624.678,770
2094,8,3,4,1,64,4,0,0.000300,9632.126,773
2095,8,3,4,1,64,8,0,0.000302,7691.124,490
2096,8,3,4,1,32,1,0,0.000299,11375.490,804
2097,8,3,4,1,32,2,0,0.000301,11318.300,804
2098,8,3,4,1,32,4,0,0.000301,11397.568,807
2099,8,3,4,1,32,8,0,0.000299,9217.698,524
2100,8,3,4,2,512,1,0,0.000199,11179.448,757
2101,8,3,4,2,512,2,0,0.000199,11179.448,757
2102,8,3,4,2,512,4,0,0.000192,11204.718,775
2103,8,3,4,2,512,8,0,0.000186,8616.804,495
2104,8,3,4,2,256,1,0,0.000200,11632.978,759
2105,8,3,4,2,256,2,0,0.000200,11632.978,759
2106,8,3,4,2,256,4,0,0.000195,11643.618,777
2107,8,3,4,2,256,8,0,0.000199,8945.048,497
2108,8,3,4,2,128,1,0,0.000207,11984.896,761
2109,8,3,4,2,128,2,0,0.000207,11984.896,761
2110,8,3,4,2,128,4,0,0.000203,12226.956,781
2111,8,3,4,2,128,8,0,0.000200,9567.488,501
2112,8,3,4,2,64,1,0,0.000204,12201.420,777
2113,8,3,4,2,64,2,0,0.000204,12201.420,777
2114,8,3,4,2,64,4,0,0.000196,12284.412,797
2115,8,3,4,2,64,8,0,0.000199,9956.646,517
2116,8,3,4,2,32,1,0,0.000205,14211.050,822
2117,8,3,4,2,32,2,0,0.000205,14211.050,822
2118,8,3,4,2,32,4,0,0.000205,14346.976,842
2119,8,3,4,2,32,8,0,0.000196,11793.110,563
2120,8,3,4,3,512,1,0,0.000144,13583.024,696
2121,8,3,4,3,512,2,0,0.000142,13945.050,735
2122,8,3,4,3,512,4,0,0.000143,13665.750,716
2123,8,3,4,3,512,8,0,0.000142,11422.838,514
2124,8,3,4,3,256,1,0,0.000143,14014.476,698
2125,8,3,4,3,256,2,0,0.000144,14856.632,737
2126,8,3,4,3,256,4,0,0.000142,14078.582,718
2127,8,3,4,3,256,8,0,0.000145,11959.626,516
2128,8,3,4,3,128,1,0,0.000143,14739.858,702
2129,8,3,4,3,128,2,0,0.000145,15513.918,741
2130,8,3,4,3,128,4,0,0.000143,15377.194,721
2131,8,3,4,3,128,8,0,0.000143,12842.746,520
2132,8,3,4,3,64,1,0,0.000146,15152.424,724
2133,8,3,4,3,64,2,0,0.000146,15600.368,763
2134,8,3,4,3,64,4,0,0.000143,15341.816,744
2135,8,3,4,3,64,8,0,0.000144,12832.904,541
2136,8,3,4,3,32,1,0,0.000146,17486.309,780
2137,8,3,4,3,32,2,0,0.000148,18099.971,819
2138,8,3,4,3,32,4,0,0.000149,17891.160,800
2139,8,3,4,3,32,8,0,0.000149,14934.570,597
2140,8,3,4,4,512,1,0,0.000134,13930.420,569
2141,8,3,4,4,512,2,0,0.000134,13930.420,569
2142,8,3,4,4,512,4,0,0.000134,13930.420,569
2143,8,3,4,4,512,8,0,0.000129,13230.042,549
2144,8,3,4,4,256,1,0,0.000132,14507.374,571
2145,8,3,4,4,256,2,0,0.000132,14507.374,571
2146,8,3,4,4,256,4,0,0.000132,14507.374,571
2147,8,3,4,4,256,8,0,0.000132,13961.808,551
2148,8,3,4,4,128,1,0,0.000130,16056.824,575
2149,8,3,4,4,128,2,0,0.000130,16056.824,575
2150,8,3,4,4,128,4,0,0.000130,16056.824,575
2151,8,3,4,4,128,8,0,0.000132,14982.716,555
2152,8,3,4,4,64,1,0,0.000134,15602.496,601
2153,8,3,4,4,64,2,0,0.000134,15602.496,601
2154,8,3,4,4,64,4,0,0.000134,15602.496,601
2155,8,3,4,4,64,8,0,0.000135,14966.490,581
2156,8,3,4,4,32,1,0,0.000135,18200.252,668
2157,8,3,4,4,32,2,0,0.000135,18200.252,668
2158,8,3,4,4,32,4,0,0.000135,18200.252,668
2159,8,3,4,4,32,8,0,0.000137,17200.357,648
2160,16,1,1,1,512,1,0,0.000910,13360.116,1439
2161,16,1,1,1,512,2,0,0.000912,12978.140,1388
2162,16,1,1,1,512,4,0,0.000912,13018.572,1391
2163,16,1,1,1,512,8,0,0.000913,12937.708,1385
2164,16,1,1,1,512,16,0,0.000899,8432.998,785
2165,16,1,1,1,256,1,0,0.000955,13569.458,1440
