n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2,FF
2499,256,8,1,1,1,1,0.000283,868.756,92
2500,256,8,1,1,1,2,0.000283,867.692,92
2501,256,8,1,2,1,1,0.000468,1091.132,88
2502,256,8,1,2,1,2,0.000394,1106.028,97
2503,256,8,1,3,1,1,0.000456,1231.048,108
2504,256,8,1,3,1,2,0.000411,1263.500,108
2505,256,8,2,1,1,1,0.000256,738.416,66
2506,256,8,2,1,1,2,0.000247,782.040,74
2507,256,8,2,2,1,1,0.000377,1090.068,93
2508,256,8,2,2,1,2,0.000345,1198.596,108
2509,256,8,2,3,1,1,0.000419,1138.746,90
2510,256,8,2,3,1,2,0.000388,1253.126,106
2511,256,8,3,1,1,1,0.000334,939.512,68
2512,256,8,3,1,1,2,0.000375,1028.622,85
2513,256,8,3,2,1,1,0.000472,1132.894,88
2514,256,8,3,2,1,2,0.000419,1281.854,112
2515,256,8,3,3,1,1,0.000401,1223.068,100
2516,256,8,3,3,1,2,0.000374,1194.872,92
2517,256,8,4,1,1,1,0.000316,909.188,74
2518,256,8,4,1,1,2,0.000350,1036.336,105
2519,256,8,4,2,1,1,0.000395,1038.198,92
2520,256,8,4,2,1,2,0.000362,1171.464,106
2521,256,8,4,3,1,1,0.000371,1191.680,96
2522,256,8,4,3,1,2,0.000368,1248.072,104
2523,256,8,5,1,1,1,0.000329,919.562,69
2524,256,8,5,1,1,2,0.000389,1045.646,85
2525,256,8,5,2,1,1,0.000430,1179.976,113
2526,256,8,5,2,1,2,0.000349,1323.882,119
2527,256,8,5,3,1,1,0.000391,1157.898,101
2528,256,8,5,3,1,2,0.000357,1202.852,93
2529,256,8,6,1,1,1,0.000307,1143.002,106
2530,256,8,6,1,1,2,0.000337,1160.026,108
2531,256,8,6,2,1,1,0.000231,1073.576,93
2532,256,8,6,2,1,2,0.000237,1077.034,93
2533,256,8,6,3,1,1,0.000464,1563.548,137
2534,256,8,6,3,1,2,0.000457,1676.864,156
2535,256,8,7,1,1,1,0.000384,988.988,85
2536,256,8,7,1,1,2,0.000401,1139.810,101
2537,256,8,7,2,1,1,0.000228,1013.194,90
2538,256,8,7,2,1,2,0.000223,1094.856,99
2539,256,8,7,3,1,1,0.000421,1676.332,139
2540,256,8,7,3,1,2,0.000382,1709.582,155
2541,256,9,1,1,1,1,0.000283,868.756,92
2542,256,9,1,1,1,2,0.000283,867.692,92
2543,256,9,1,2,1,1,0.000468,1091.132,88
2544,256,9,1,2,1,2,0.000394,1106.028,97
2545,256,9,1,3,1,1,0.000456,1231.048,108
2546,256,9,1,3,1,2,0.000411,1263.500,108
2547,256,9,2,1,1,1,0.000256,738.416,66
2548,256,9,2,1,1,2,0.000247,782.040,74
2549,256,9,2,2,1,1,0.000377,1090.068,93
2550,256,9,2,2,1,2,0.000345,1198.596,108
2551,256,9,2,3,1,1,0.000419,1138.746,90
2552,256,9,2,3,1,2,0.000388,1253.126,106
2553,256,9,3,1,1,1,0.000334,939.512,68
2554,256,9,3,1,1,2,0.000375,1028.622,85
2555,256,9,3,2,1,1,0.000472,1132.894,88
2556,256,9,3,2,1,2,0.000419,1281.854,112
2557,256,9,3,3,1,1,0.000401,1223.068,100
2558,256,9,3,3,1,2,0.000374,1194.872,92
2559,256,9,4,1,1,1,0.000316,909.188,74
2560,256,9,4,1,1,2,0.000350,1036.336,105
2561,256,9,4,2,1,1,0.000395,1038.198,92
2562,256,9,4,2,1,2,0.000362,1171.464,106
2563,256,9,4,3,1,1,0.000371,1191.680,96
2564,256,9,4,3,1,2,0.000368,1248.072,104
2565,256,9,5,1,1,1,0.000329,919.562,69
2566,256,9,5,1,1,2,0.000389,1045.646,85
2567,256,9,5,2,1,1,0.000430,1179.976,113
2568,256,9,5,2,1,2,0.000349,1323.882,119
2569,256,9,5,3,1,1,0.000391,1157.898,101
2570,256,9,5,3,1,2,0.000357,1202.852,93
2571,256,9,6,1,1,1,0.000307,1143.002,106
2572,256,9,6,1,1,2,0.000337,1160.026,108
2573,256,9,6,2,1,1,0.000231,1073.576,93
2574,256,9,6,2,1,2,0.000237,1077.034,93
2575,256,9,6,3,1,1,0.000464,1563.548,137
2576,256,9,6,3,1,2,0.000457,1676.864,156
2577,256,9,7,1,1,1,0.000384,988.988,85
2578,256,9,7,1,1,2,0.000401,1139.810,101
2579,256,9,7,2,1,1,0.000228,1013.194,90
2580,256,9,7,2,1,2,0.000223,1094.856,99
2581,256,9,7,3,1,1,0.000421,1676.332,139
2582,256,9,7,3,1,2,0.000382,1709.582,155
2583,256,10,1,1,1,1,0.000283,868.756,92
2584,256,10,1,1,1,2,0.000283,867.692,92
2585,256,10,1,2,1,1,0.000468,1091.132,88
2586,256,10,1,2,1,2,0.000394,1106.028,97
2587,256,10,1,3,1,1,0.000456,1231.048,108
2588,256,10,1,3,1,2,0.000411,1263.500,108
2589,256,10,2,1,1,1,0.000256,738.416,66
2590,256,10,2,1,1,2,0.000247,782.040,74
2591,256,10,2,2,1,1,0.000377,1090.068,93
2592,256,10,2,2,1,2,0.000345,1198.596,108
2593,256,10,2,3,1,1,0.000419,1138.746,90
2594,256,10,2,3,1,2,0.000388,1253.126,106
2595,256,10,3,1,1,1,0.000334,939.512,68
2596,256,10,3,1,1,2,0.000375,1028.622,85
2597,256,10,3,2,1,1,0.000472,1132.894,88
2598,256,10,3,2,1,2,0.000419,1281.854,112
2599,256,10,3,3,1,1,0.000401,1223.068,100
2600,256,10,3,3,1,2,0.000374,1194.872,92
2601,256,10,4,1,1,1,0.000316,909.188,74
2602,256,10,4,1,1,2,0.000350,1036.336,105
2603,256,10,4,2,1,1,0.000395,1038.198,92
2604,256,10,4,2,1,2,0.000362,1171.464,106
2605,256,10,4,3,1,1,0.000371,1191.680,96
2606,256,10,4,3,1,2,0.000368,1248.072,104
2607,256,10,5,1,1,1,0.000329,919.562,69
2608,256,10,5,1,1,2,0.000389,1045.646,85
2609,256,10,5,2,1,1,0.000430,1179.976,113
2610,256,10,5,2,1,2,0.000349,1323.882,119
2611,256,10,5,3,1,1,0.000391,1157.898,101
2612,256,10,5,3,1,2,0.000357,1202.852,93
2613,256,10,6,1,1,1,0.000307,1143.002,106
2614,256,10,6,1,1,2,0.000337,1160.026,108
2615,256,10,6,2,1,1,0.000231,1073.576,93
2616,256,10,6,2,1,2,0.000237,1077.034,93
2617,256,10,6,3,1,1,0.000464,1563.548,137
2618,256,10,6,3,1,2,0.000457,1676.864,156
2619,256,10,7,1,1,1,0.000384,988.988,85
2620,256,10,7,1,1,2,0.000401,1139.810,101
2621,256,10,7,2,1,1,0.000228,1013.194,90
2622,256,10,7,2,1,2,0.000223,1094.856,99
2623,256,10,7,3,1,1,0.000421,1676.332,139
2624,256,10,7,3,1,2,0.000382,1709.582,155
2625,256,11,1,1,1,1,0.000283,868.756,92
2626,256,11,1,1,1,2,0.000283,867.692,92
2627,256,11,1,2,1,1,0.000468,1091.132,88
2628,256,11,1,2,1,2,0.000394,1106.028,97
2629,256,11,1,3,1,1,0.000456,1231.048,108
2630,256,11,1,3,1,2,0.000411,1263.500,108
2631,256,11,2,1,1,1,0.000256,738.416,66
2632,256,11,2,1,1,2,0.000247,782.040,74
2633,256,11,2,2,1,1,0.000377,1090.068,93
2634,256,11,2,2,1,2,0.000345,1198.596,108
2635,256,11,2,3,1,1,0.000419,1138.746,90
2636,256,11,2,3,1,2,0.000388,1253.126,106
2637,256,11,3,1,1,1,0.000334,939.512,68
2638,256,11,3,1,1,2,0.000375,1028.622,85
2639,256,11,3,2,1,1,0.000472,1132.894,88
2640,256,11,3,2,1,2,0.000419,1281.854,112
2641,256,11,3,3,1,1,0.000401,1223.068,100
2642,256,11,3,3,1,2,0.000374,1194.872,92
2643,256,11,4,1,1,1,0.000316,909.188,74
2644,256,11,4,1,1,2,0.000350,1036.336,105
2645,256,11,4,2,1,1,0.000395,1038.198,92
2646,256,11,4,2,1,2,0.000362,1171.464,106
2647,256,11,4,3,1,1,0.000371,1191.680,96
2648,256,11,4,3,1,2,0.000368,1248.072,104
2649,256,11,5,1,1,1,0.000329,919.562,69
2650,256,11,5,1,1,2,0.000389,1045.646,85
2651,256,11,5,2,1,1,0.000430,1179.976,113
2652,256,11,5,2,1,2,0.000349,1323.882,119
2653,256,11,5,3,1,1,0.000391,1157.898,101
2654,256,11,5,3,1,2,0.000357,1202.852,93
2655,256,11,6,1,1,1,0.000307,1143.002,106
2656,256,11,6,1,1,2,0.000337,1160.026,108
2657,256,11,6,2,1,1,0.000231,1073.576,93
2658,256,11,6,2,1,2,0.000237,1077.034,93
2659,256,11,6,3,1,1,0.000464,1563.548,137
2660,256,11,6,3,1,2,0.000457,1676.864,156
2661,256,11,7,1,1,1,0.000384,988.988,85
2662,256,11,7,1,1,2,0.000401,1139.810,101
2663,256,11,7,2,1,1,0.000228,1013.194,90
2664,256,11,7,2,1,2,0.000223,1094.856,99
2665,256,11,7,3,1,1,0.000421,1676.332,139
2666,256,11,7,3,1,2,0.000382,1709.582,155
2667,256,12,1,1,1,1,0.000283,868.756,92
2668,256,12,1,1,1,2,0.000283,867.692,92
2669,256,12,1,2,1,1,0.000468,1091.132,88
2670,256,12,1,2,1,2,0.000394,1106.028,97
2671,256,12,1,3,1,1,0.000456,1231.048,108
2672,256,12,1,3,1,2,0.000411,1263.500,108
2673,256,12,2,1,1,1,0.000256,738.416,66
2674,256,12,2,1,1,2,0.000247,782.040,74
2675,256,12,2,2,1,1,0.000377,1090.068,93
2676,256,12,2,2,1,2,0.000345,1198.596,108
2677,256,12,2,3,1,1,0.000419,1138.746,90
2678,256,12,2,3,1,2,0.000388,1253.126,106
2679,256,12,3,1,1,1,0.000334,939.512,68
2680,256,12,3,1,1,2,0.000375,1028.622,85
2681,256,12,3,2,1,1,0.000472,1132.894,88
2682,256,12,3,2,1,2,0.000419,1281.854,112
2683,256,12,3,3,1,1,0.000401,1223.068,100
2684,256,12,3,3,1,2,0.000374,1194.872,92
2685,256,12,4,1,1,1,0.000316,909.188,74
2686,256,12,4,1,1,2,0.000350,1036.336,105
2687,256,12,4,2,1,1,0.000395,1038.198,92
2688,256,12,4,2,1,2,0.000362,1171.464,106
2689,256,12,4,3,1,1,0.000371,1191.680,96
2690,256,12,4,3,1,2,0.000368,1248.072,104
2691,256,12,5,1,1,1,0.000329,919.562,69
2692,256,12,5,1,1,2,0.000389,1045.646,85
2693,256,12,5,2,1,1,0.000430,1179.976,113
2694,256,12,5,2,1,2,0.000349,1323.882,119
2695,256,12,5,3,1,1,0.000391,1157.898,101
2696,256,12,5,3,1,2,0.000357,1202.852,93
2697,256,12,6,1,1,1,0.000307,1143.002,106
2698,256,12,6,1,1,2,0.000337,1160.026,108
2699,256,12,6,2,1,1,0.000231,1073.576,93
2700,256,12,6,2,1,2,0.000237,1077.034,93
2701,256,12,6,3,1,1,0.000464,1563.548,137
2702,256,12,6,3,1,2,0.000457,1676.864,156
2703,256,12,7,1,1,1,0.000384,988.988,85
2704,256,12,7,1,1,2,0.000401,1139.810,101
2705,256,12,7,2,1,1,0.000228,1013.194,90
2706,256,12,7,2,1,2,0.000223,1094.856,99
2707,256,12,7,3,1,1,0.000421,1676.332,139
2708,256,12,7,3,1,2,0.000382,1709.582,155
2709,256,13,1,1,1,1,0.000283,868.756,92
2710,256,13,1,1,1,2,0.000283,867.692,92
2711,256,13,1,2,1,1,0.000468,1091.132,88
2712,256,13,1,2,1,2,0.000394,1106.028,97
2713,256,13,1,3,1,1,0.000456,1231.048,108
2714,256,13,1,3,1,2,0.000411,1263.500,108
2715,256,13,2,1,1,1,0.000256,738.416,66
2716,256,13,2,1,1,2,0.000247,782.040,74
2717,256,13,2,2,1,1,0.000377,1090.068,93
2718,256,13,2,2,1,2,0.000345,1198.596,108
2719,256,13,2,3,1,1,0.000419,1138.746,90
2720,256,13,2,3,1,2,0.000388,1253.126,106
2721,256,13,3,1,1,1,0.000334,939.512,68
2722,256,13,3,1,1,2,0.000375,1028.622,85
2723,256,13,3,2,1,1,0.000472,1132.894,88
2724,256,13,3,2,1,2,0.000419,1281.854,112
2725,256,13,3,3,1,1,0.000401,1223.068,100
2726,256,13,3,3,1,2,0.000374,1194.872,92
2727,256,13,4,1,1,1,0.000316,909.188,74
2728,256,13,4,1,1,2,0.000350,1036.336,105
2729,256,13,4,2,1,1,0.000395,1038.198,92
2730,256,13,4,2,1,2,0.000362,1171.464,106
2731,256,13,4,3,1,1,0.000371,1191.680,96
2732,256,13,4,3,1,2,0.000368,1248.072,104
2733,256,13,5,1,1,1,0.000329,919.562,69
2734,256,13,5,1,1,2,0.000389,1045.646,85
2735,256,13,5,2,1,1,0.000430,1179.976,113
2736,256,13,5,2,1,2,0.000349,1323.882,119
2737,256,13,5,3,1,1,0.000391,1157.898,101
2738,256,13,5,3,1,2,0.000357,1202.852,93
2739,256,13,6,1,1,1,0.000307,1143.002,106
2740,256,13,6,1,1,2,0.000337,1160.026,108
2741,256,13,6,2,1,1,0.000231,1073.576,93
2742,256,13,6,2,1,2,0.000237,1077.034,93
2743,256,13,6,3,1,1,0.000464,1563.548,137
2744,256,13,6,3,1,2,0.000457,1676.864,156
2745,256,13,7,1,1,1,0.000384,988.988,85
2746,256,13,7,1,1,2,0.000401,1139.810,101
2747,256,13,7,2,1,1,0.000228,1013.194,90
2748,256,13,7,2,1,2,0.000223,1094.856,99
2749,256,13,7,3,1,1,0.000421,1676.332,139
2750,256,13,7,3,1,2,0.000382,1709.582,155
2751,256,14,1,1,1,1,0.000283,868.756,92
2752,256,14,1,1,1,2,0.000283,867.692,92
2753,256,14,1,2,1,1,0.000468,1091.132,88
2754,256,14,1,2,1,2,0.000394,1106.028,97
2755,256,14,1,3,1,1,0.000456,1231.048,108
2756,256,14,1,3,1,2,0.000411,1263.500,108
2757,256,14,2,1,1,1,0.000256,738.416,66
2758,256,14,2,1,1,2,0.000247,782.040,74
2759,256,14,2,2,1,1,0.000377,1090.068,93
2760,256,14,2,2,1,2,0.000345,1198.596,108
2761,256,14,2,3,1,1,0.000419,1138.746,90
2762,256,14,2,3,1,2,0.000388,1253.126,106
2763,256,14,3,1,1,1,0.000334,939.512,68
2764,256,14,3,1,1,2,0.000375,1028.622,85
2765,256,14,3,2,1,1,0.000472,1132.894,88
2766,256,14,3,2,1,2,0.000419,1281.854,112
2767,256,14,3,3,1,1,0.000401,1223.068,100
2768,256,14,3,3,1,2,0.000374,1194.872,92
2769,256,14,4,1,1,1,0.000316,909.188,74
2770,256,14,4,1,1,2,0.000350,1036.336,105
2771,256,14,4,2,1,1,0.000395,1038.198,92
2772,256,14,4,2,1,2,0.000362,1171.464,106
2773,256,14,4,3,1,1,0.000371,1191.680,96
2774,256,14,4,3,1,2,0.000368,1248.072,104
2775,256,14,5,1,1,1,0.000329,919.562,69
2776,256,14,5,1,1,2,0.000389,1045.646,85
2777,256,14,5,2,1,1,0.000430,1179.976,113
2778,256,14,5,2,1,2,0.000349,1323.882,119
2779,256,14,5,3,1,1,0.000391,1157.898,101
2780,256,14,5,3,1,2,0.000357,1202.852,93
2781,256,14,6,1,1,1,0.000307,1143.002,106
2782,256,14,6,1,1,2,0.000337,1160.026,108
2783,256,14,6,2,1,1,0.000231,1073.576,93
2784,256,14,6,2,1,2,0.000237,1077.034,93
2785,256,14,6,3,1,1,0.000464,1563.548,137
2786,256,14,6,3,1,2,0.000457,1676.864,156
2787,256,14,7,1,1,1,0.000384,988.988,85
2788,256,14,7,1,1,2,0.000401,1139.810,101
2789,256,14,7,2,1,1,0.000228,1013.194,90
2790,256,14,7,2,1,2,0.000223,1094.856,99
2791,256,14,7,3,1,1,0.000421,1676.332,139
2792,256,14,7,3,1,2,0.000382,1709.582,155
2793,256,15,1,1,1,1,0.000283,868.756,92
2794,256,15,1,1,1,2,0.000283,867.692,92
2795,256,15,1,2,1,1,0.000468,1091.132,88
2796,256,15,1,2,1,2,0.000394,1106.028,97
2797,256,15,1,3,1,1,0.000456,1231.048,108
2798,256,15,1,3,1,2,0.000411,1263.500,108
2799,256,15,2,1,1,1,0.000256,738.416,66
2800,256,15,2,1,1,2,0.000247,782.040,74
2801,256,15,2,2,1,1,0.000377,1090.068,93
2802,256,15,2,2,1,2,0.000345,1198.596,108
2803,256,15,2,3,1,1,0.000419,1138.746,90
2804,256,15,2,3,1,2,0.000388,1253.126,106
2805,256,15,3,1,1,1,0.000334,939.512,68
2806,256,15,3,1,1,2,0.000375,1028.622,85
2807,256,15,3,2,1,1,0.000472,1132.894,88
2808,256,15,3,2,1,2,0.000419,1281.854,112
2809,256,15,3,3,1,1,0.000401,1223.068,100
2810,256,15,3,3,1,2,0.000374,1194.872,92
2811,256,15,4,1,1,1,0.000316,909.188,74
2812,256,15,4,1,1,2,0.000350,1036.336,105
2813,256,15,4,2,1,1,0.000395,1038.198,92
2814,256,15,4,2,1,2,0.000362,1171.464,106
2815,256,15,4,3,1,1,0.000371,1191.680,96
2816,256,15,4,3,1,2,0.000368,1248.072,104
2817,256,15,5,1,1,1,0.000329,919.562,69
2818,256,15,5,1,1,2,0.000389,1045.646,85
2819,256,15,5,2,1,1,0.000430,1179.976,113
2820,256,15,5,2,1,2,0.000349,1323.882,119
2821,256,15,5,3,1,1,0.000391,1157.898,101
2822,256,15,5,3,1,2,0.000357,1202.852,93
2823,256,15,6,1,1,1,0.000307,1143.002,106
2824,256,15,6,1,1,2,0.000337,1160.026,108
2825,256,15,6,2,1,1,0.000231,1073.576,93
2826,256,15,6,2,1,2,0.000237,1077.034,93
2827,256,15,6,3,1,1,0.000464,1563.548,137
2828,256,15,6,3,1,2,0.000457,1676.864,156
2829,256,15,7,1,1,1,0.000384,988.988,85
2830,256,15,7,1,1,2,0.000401,1139.810,101
2831,256,15,7,2,1,1,0.000228,1013.194,90
2832,256,15,7,2,1,2,0.000223,1094.856,99
2833,256,15,7,3,1,1,0.000421,1676.332,139
2834,256,15,7,3,1,2,0.000382,1709.582,155
