n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
2744,256,13,6,3,1,2,0.000457,1676.864
2745,256,13,7,1,1,1,0.000384,988.988
2746,256,13,7,1,1,2,0.000401,1139.81
2747,256,13,7,2,1,1,0.000228,1013.194
2748,256,13,7,2,1,2,0.000223,1094.856
2749,256,13,7,3,1,1,0.000421,1676.332
2750,256,13,7,3,1,2,0.000382,1709.582
2751,256,14,1,1,1,1,0.000283,868.756
2752,256,14,1,1,1,2,0.000283,867.692
2753,256,14,1,2,1,1,0.000468,1091.132
2754,256,14,1,2,1,2,0.000394,1106.028
2755,256,14,1,3,1,1,0.000456,1231.048
2756,256,14,1,3,1,2,0.000411,1263.5
2757,256,14,2,1,1,1,0.000256,738.416
2758,256,14,2,1,1,2,0.000247,782.04
2759,256,14,2,2,1,1,0.000377,1090.068
2760,256,14,2,2,1,2,0.000345,1198.596
2761,256,14,2,3,1,1,0.000419,1138.746
2762,256,14,2,3,1,2,0.000388,1253.126
2763,256,14,3,1,1,1,0.000334,939.512
2764,256,14,3,1,1,2,0.000375,1028.622
2765,256,14,3,2,1,1,0.000472,1132.894
2766,256,14,3,2,1,2,0.000419,1281.854
2767,256,14,3,3,1,1,0.000401,1223.068
2768,256,14,3,3,1,2,0.000374,1194.872
2769,256,14,4,1,1,1,0.000316,909.188
2770,256,14,4,1,1,2,0.00035,1036.336
2771,256,14,4,2,1,1,0.000395,1038.198
2772,256,14,4,2,1,2,0.000362,1171.464
2773,256,14,4,3,1,1,0.000371,1191.68
2774,256,14,4,3,1,2,0.000368,1248.072
2775,256,14,5,1,1,1,0.000329,919.562
2776,256,14,5,1,1,2,0.000389,1045.646
2777,256,14,5,2,1,1,0.00043,1179.976
2778,256,14,5,2,1,2,0.000349,1323.882
2779,256,14,5,3,1,1,0.000391,1157.898
2780,256,14,5,3,1,2,0.000357,1202.852
2781,256,14,6,1,1,1,0.000307,1143.002
2782,256,14,6,1,1,2,0.000337,1160.026
2783,256,14,6,2,1,1,0.000231,1073.576
2784,256,14,6,2,1,2,0.000237,1077.034
2785,256,14,6,3,1,1,0.000464,1563.548
2786,256,14,6,3,1,2,0.000457,1676.864
2787,256,14,7,1,1,1,0.000384,988.988
2788,256,14,7,1,1,2,0.000401,1139.81
2789,256,14,7,2,1,1,0.000228,1013.194
2790,256,14,7,2,1,2,0.000223,1094.856
2791,256,14,7,3,1,1,0.000421,1676.332
2792,256,14,7,3,1,2,0.000382,1709.582
2793,256,15,1,1,1,1,0.000283,868.756
2794,256,15,1,1,1,2,0.000283,867.692
2795,256,15,1,2,1,1,0.000468,1091.132
2796,256,15,1,2,1,2,0.000394,1106.028
2797,256,15,1,3,1,1,0.000456,1231.048
2798,256,15,1,3,1,2,0.000411,1263.5
2799,256,15,2,1,1,1,0.000256,738.416
2800,256,15,2,1,1,2,0.000247,782.04
2801,256,15,2,2,1,1,0.000377,1090.068
2802,256,15,2,2,1,2,0.000345,1198.596
2803,256,15,2,3,1,1,0.000419,1138.746
2804,256,15,2,3,1,2,0.000388,1253.126
2805,256,15,3,1,1,1,0.000334,939.512
2806,256,15,3,1,1,2,0.000375,1028.622
2807,256,15,3,2,1,1,0.000472,1132.894
2808,256,15,3,2,1,2,0.000419,1281.854
2809,256,15,3,3,1,1,0.000401,1223.068
2810,256,15,3,3,1,2,0.000374,1194.872
2811,256,15,4,1,1,1,0.000316,909.188
2812,256,15,4,1,1,2,0.00035,1036.336
2813,256,15,4,2,1,1,0.000395,1038.198
2814,256,15,4,2,1,2,0.000362,1171.464
2815,256,15,4,3,1,1,0.000371,1191.68
2816,256,15,4,3,1,2,0.000368,1248.072
2817,256,15,5,1,1,1,0.000329,919.562
2818,256,15,5,1,1,2,0.000389,1045.646
2819,256,15,5,2,1,1,0.00043,1179.976
2820,256,15,5,2,1,2,0.000349,1323.882
2821,256,15,5,3,1,1,0.000391,1157.898
2822,256,15,5,3,1,2,0.000357,1202.852
2823,256,15,6,1,1,1,0.000307,1143.002
2824,256,15,6,1,1,2,0.000337,1160.026
2825,256,15,6,2,1,1,0.000231,1073.576
2826,256,15,6,2,1,2,0.000237,1077.034
2827,256,15,6,3,1,1,0.000464,1563.548
2828,256,15,6,3,1,2,0.000457,1676.864
2829,256,15,7,1,1,1,0.000384,988.988
2830,256,15,7,1,1,2,0.000401,1139.81
2831,256,15,7,2,1,1,0.000228,1013.194
2832,256,15,7,2,1,2,0.000223,1094.856
2833,256,15,7,3,1,1,0.000421,1676.332
2834,256,15,7,3,1,2,0.000382,1709.582
