n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,B,knob_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
3836,1024,2,4,2,4,16,0,262144,9.404428,101,351,94,1,0
3840,1024,2,4,2,8,1,0,1048576,11.043328,51,173,86,1,0
3841,1024,2,4,2,8,1,0,524288,8.174512,65,261,88,1,0
3842,1024,2,4,2,8,1,0,262144,8.529085,99,352,96,1,0
3846,1024,2,4,2,8,2,0,1048576,13.236112,42,175,83,1,0
3847,1024,2,4,2,8,2,0,524288,9.848119,63,230,85,1,0
3848,1024,2,4,2,8,2,0,262144,9.784194,107,359,93,1,0
3852,1024,2,4,2,8,4,0,1048576,11.694117,44,174,86,1,0
3853,1024,2,4,2,8,4,0,524288,11.467149,61,280,88,1,0
3854,1024,2,4,2,8,4,0,262144,9.567597,106,361,94,1,0
3858,1024,2,4,2,8,8,0,1048576,10.401863,52,174,87,1,0
3859,1024,2,4,2,8,8,0,524288,8.954735,53,243,89,1,0
3860,1024,2,4,2,8,8,0,262144,10.062745,101,364,97,1,0
3864,1024,2,4,2,8,16,0,1048576,10.444038,43,175,88,1,0
3865,1024,2,4,2,8,16,0,524288,11.05278,68,281,90,1,0
3866,1024,2,4,2,8,16,0,262144,8.986347,104,366,98,1,0
3870,1024,2,4,2,16,1,0,1048576,9.452415,47,182,90,1,0
3871,1024,2,4,2,16,1,0,524288,7.805013,65,232,92,1,0
3872,1024,2,4,2,16,1,0,262144,8.256356,102,354,99,1,0
3876,1024,2,4,2,16,2,0,1048576,10.27061,44,202,87,1,0
3877,1024,2,4,2,16,2,0,524288,11.801235,70,245,89,1,0
3878,1024,2,4,2,16,2,0,262144,9.51846,97,363,95,1,0
3882,1024,2,4,2,16,4,0,1048576,9.348928,46,192,90,1,0
3883,1024,2,4,2,16,4,0,524288,10.829669,63,257,92,1,0
3884,1024,2,4,2,16,4,0,262144,11.838948,111,379,100,1,0
3888,1024,2,4,2,16,8,0,1048576,8.47248,40,189,91,1,0
3889,1024,2,4,2,16,8,0,524288,10.410102,65,252,93,1,0
3890,1024,2,4,2,16,8,0,262144,9.170964,119,370,99,1,0
3894,1024,2,4,2,16,16,0,1048576,10.62002,55,187,92,1,0
3895,1024,2,4,2,16,16,0,524288,9.840056,65,248,94,1,0
3896,1024,2,4,2,16,16,0,262144,10.050679,128,365,101,1,0
3900,1024,2,4,4,1,1,0,1048576,8.340134,52,183,90,1,0
3901,1024,2,4,4,1,1,0,524288,11.354447,60,239,92,1,0
3902,1024,2,4,4,1,1,0,262144,9.61356,97,357,96,1,0
3906,1024,2,4,4,1,2,0,1048576,9.240124,44,202,87,1,0
3907,1024,2,4,4,1,2,0,524288,9.037044,60,251,89,1,0
3908,1024,2,4,4,1,2,0,262144,8.424045,123,374,93,1,0
3912,1024,2,4,4,1,4,0,1048576,10.962326,45,192,90,1,0
3913,1024,2,4,4,1,4,0,524288,9.478099,65,255,92,1,0
3914,1024,2,4,4,1,4,0,262144,10.162589,131,370,96,1,0
3918,1024,2,4,4,1,8,0,1048576,9.086967,40,172,91,1,0
3919,1024,2,4,4,1,8,0,524288,9.862684,66,265,93,1,0
3920,1024,2,4,4,1,8,0,262144,9.644409,120,388,97,1,0
3924,1024,2,4,4,1,16,0,1048576,9.491164,57,190,92,1,0
3925,1024,2,4,4,1,16,0,524288,9.520782,57,248,94,1,0
3926,1024,2,4,4,1,16,0,262144,9.971646,118,366,98,1,0
3930,1024,2,4,4,2,1,0,1048576,4.92744,41,178,48,1,0
3931,1024,2,4,4,2,1,0,524288,5.303663,81,239,50,1,0
3932,1024,2,4,4,2,1,0,262144,4.24379,126,412,58,1,0
3936,1024,2,4,4,2,2,0,1048576,8.060122,32,164,63,1,0
3937,1024,2,4,4,2,2,0,524288,5.622497,48,209,65,1,0
3938,1024,2,4,4,2,2,0,262144,10.596896,120,331,69,1,0
3942,1024,2,4,4,2,4,0,1048576,6.719707,36,155,66,1,0
3943,1024,2,4,4,2,4,0,524288,4.700597,60,219,68,1,0
3944,1024,2,4,4,2,4,0,262144,6.308576,101,344,72,1,0
3948,1024,2,4,4,2,8,0,1048576,6.533357,41,155,67,1,0
3949,1024,2,4,4,2,8,0,524288,5.948082,59,220,69,1,0
3950,1024,2,4,4,2,8,0,262144,6.517838,109,344,73,1,0
3954,1024,2,4,4,2,16,0,1048576,6.840383,39,165,92,1,0
3955,1024,2,4,4,2,16,0,524288,4.32737,86,263,94,1,0
3956,1024,2,4,4,2,16,0,262144,5.023877,125,342,98,1,0
3960,1024,2,4,4,4,1,0,1048576,7.435803,39,174,90,1,0
3961,1024,2,4,4,4,1,0,524288,6.178366,88,274,92,1,0
3962,1024,2,4,4,4,1,0,262144,6.439526,113,353,96,1,0
3966,1024,2,4,4,4,2,0,1048576,8.786277,36,167,93,1,0
3967,1024,2,4,4,4,2,0,524288,6.975121,71,278,95,1,0
3968,1024,2,4,4,4,2,0,262144,5.191372,127,363,99,1,0
3972,1024,2,4,4,4,4,0,1048576,6.579524,34,162,94,1,0
3973,1024,2,4,4,4,4,0,524288,6.969684,63,280,96,1,0
3974,1024,2,4,4,4,4,0,262144,5.998717,137,360,100,1,0
3978,1024,2,4,4,4,8,0,1048576,6.603714,39,176,92,1,0
3979,1024,2,4,4,4,8,0,524288,5.709461,57,232,94,1,0
3980,1024,2,4,4,4,8,0,262144,6.113594,122,358,102,1,0
3984,1024,2,4,4,4,16,0,1048576,7.411421,46,178,90,1,0
3985,1024,2,4,4,4,16,0,524288,6.528821,62,240,92,1,0
3986,1024,2,4,4,4,16,0,262144,7.464618,99,348,98,1,0
3990,1024,2,4,4,8,1,0,1048576,7.066275,44,181,93,1,0
3991,1024,2,4,4,8,1,0,524288,7.420274,67,247,95,1,0
3992,1024,2,4,4,8,1,0,262144,7.495642,95,363,103,1,0
3996,1024,2,4,4,8,2,0,1048576,8.002486,44,181,94,1,0
3997,1024,2,4,4,8,2,0,524288,5.632775,73,283,96,1,0
3998,1024,2,4,4,8,2,0,262144,5.501986,100,360,102,1,0
4002,1024,2,4,4,8,4,0,1048576,8.144722,47,187,96,1,0
4003,1024,2,4,4,8,4,0,524288,7.091155,62,239,98,1,0
4004,1024,2,4,4,8,4,0,262144,5.472101,109,359,105,1,0
4008,1024,2,4,4,8,8,0,1048576,9.190579,42,196,94,1,0
4009,1024,2,4,4,8,8,0,524288,6.0682,72,266,96,1,0
4010,1024,2,4,4,8,8,0,262144,7.693482,112,376,104,1,0
4014,1024,2,4,4,8,16,0,1048576,6.830223,45,196,97,1,0
4015,1024,2,4,4,8,16,0,524288,7.209426,66,268,99,1,0
4016,1024,2,4,4,8,16,0,262144,6.597219,98,385,107,1,0
4020,1024,2,4,4,16,1,0,1048576,7.640632,49,194,98,1,0
4021,1024,2,4,4,16,1,0,524288,7.347956,58,254,100,1,0
4022,1024,2,4,4,16,1,0,262144,6.888986,111,370,107,1,0
4026,1024,2,4,4,16,2,0,1048576,7.746888,48,190,96,1,0
4027,1024,2,4,4,16,2,0,524288,6.867488,65,241,98,1,0
4028,1024,2,4,4,16,2,0,262144,5.014083,113,359,104,1,0
4032,1024,2,4,4,16,4,0,1048576,8.416578,41,190,94,1,0
4033,1024,2,4,4,16,4,0,524288,9.429953,60,255,96,1,0
4034,1024,2,4,4,16,4,0,262144,6.667961,112,373,104,1,0
4038,1024,2,4,4,16,8,0,1048576,7.9495,49,193,97,1,0
4039,1024,2,4,4,16,8,0,524288,7.337298,67,265,99,1,0
4040,1024,2,4,4,16,8,0,262144,7.307601,110,373,106,1,0
4044,1024,2,4,4,16,16,0,1048576,5.4433,47,202,98,1,0
4045,1024,2,4,4,16,16,0,524288,5.97987,70,274,100,1,0
4046,1024,2,4,4,16,16,0,262144,7.130613,130,390,104,1,0
4050,1024,2,4,8,1,1,0,1048576,4.530838,40,155,75,1,0
4051,1024,2,4,8,1,1,0,524288,3.253365,74,210,77,1,0
4052,1024,2,4,8,1,1,0,262144,7.303537,102,327,81,1,0
4056,1024,2,4,8,1,2,0,1048576,4.850199,35,160,70,1,0
4057,1024,2,4,8,1,2,0,524288,4.069205,63,259,72,1,0
4058,1024,2,4,8,1,2,0,262144,4.570648,98,330,76,1,0
4062,1024,2,4,8,1,4,0,1048576,5.277134,37,149,73,1,0
4063,1024,2,4,8,1,4,0,524288,5.100726,51,228,75,1,0
4064,1024,2,4,8,1,4,0,262144,4.022114,116,353,79,1,0
4068,1024,2,4,8,1,8,0,1048576,6.532006,49,230,106,1,0
4069,1024,2,4,8,1,8,0,524288,5.462692,68,249,108,1,0
4070,1024,2,4,8,1,8,0,262144,5.656233,125,405,115,1,0
4074,1024,2,4,8,1,16,0,1048576,8.151776,48,243,105,1,0
4075,1024,2,4,8,1,16,0,524288,6.331341,96,363,107,1,0
4076,1024,2,4,8,1,16,0,262144,7.232823,146,481,114,1,0
4080,1024,2,4,8,2,1,0,1048576,6.111657,49,247,108,1,0
4081,1024,2,4,8,2,1,0,524288,8.750859,101,375,110,1,0
4082,1024,2,4,8,2,1,0,262144,7.205305,143,536,114,1,0
4086,1024,2,4,8,2,2,0,1048576,4.309336,36,163,47,1,0
4087,1024,2,4,8,2,2,0,524288,3.267483,84,313,51,1,0
4088,1024,2,4,8,2,2,0,262144,3.836793,128,472,59,1,0
4092,1024,2,4,8,2,4,0,1048576,5.686463,57,281,38,1,0
4093,1024,2,4,8,2,4,0,524288,8.705267,92,395,40,1,0
4094,1024,2,4,8,2,4,0,262144,5.586884,162,511,46,1,0
4098,1024,2,4,8,2,8,0,1048576,5.046372,59,286,41,1,0
4099,1024,2,4,8,2,8,0,524288,8.606047,93,369,43,1,0
4100,1024,2,4,8,2,8,0,262144,6.776653,137,519,51,1,0
4104,1024,2,4,8,2,16,0,1048576,5.706125,49,231,47,1,0
4105,1024,2,4,8,2,16,0,524288,3.858935,88,343,49,1,0
4106,1024,2,4,8,2,16,0,262144,5.346367,114,480,57,1,0
4110,1024,2,4,8,4,1,0,1048576,5.785922,61,316,38,1,0
4111,1024,2,4,8,4,1,0,524288,7.182162,103,363,40,1,0
4112,1024,2,4,8,4,1,0,262144,7.94756,120,519,46,1,0
4116,1024,2,4,8,4,2,0,1048576,5.49987,67,305,41,1,0
4117,1024,2,4,8,4,2,0,524288,6.237555,94,365,43,1,0
4118,1024,2,4,8,4,2,0,262144,6.449282,194,507,49,1,0
4122,1024,2,4,8,4,4,0,1048576,4.74457,50,251,47,1,0
4123,1024,2,4,8,4,4,0,524288,4.281567,92,378,49,1,0
4124,1024,2,4,8,4,4,0,262144,4.659068,126,466,56,1,0
4128,1024,2,4,8,4,8,0,1048576,5.591899,76,357,38,1,0
4129,1024,2,4,8,4,8,0,524288,6.056725,90,376,40,1,0
4130,1024,2,4,8,4,8,0,262144,6.6264,151,555,47,1,0
4134,1024,2,4,8,4,16,0,1048576,7.323006,60,309,41,1,0
4135,1024,2,4,8,4,16,0,524288,7.280997,145,598,51,1,0
4136,1024,2,4,8,4,16,0,262144,8.295934,162,570,47,1,0
4140,1024,2,4,8,8,1,0,1048576,4.419492,43,212,89,1,0
4141,1024,2,4,8,8,1,0,524288,3.494451,96,311,91,1,0
4142,1024,2,4,8,8,1,0,262144,3.355963,101,340,98,1,0
4146,1024,2,4,8,8,2,0,1048576,3.826971,41,220,85,1,0
4147,1024,2,4,8,8,2,0,524288,4.103653,105,321,87,1,0
4148,1024,2,4,8,8,2,0,262144,3.9639,120,507,91,1,0
4152,1024,2,4,8,8,4,0,1048576,4.447293,38,191,45,1,0
4153,1024,2,4,8,8,4,0,524288,2.534204,90,313,47,1,0
4154,1024,2,4,8,8,4,0,262144,4.689286,133,562,58,1,0
4158,1024,2,4,8,8,8,0,1048576,5.775917,65,337,136,1,0
4159,1024,2,4,8,8,8,0,524288,6.747039,113,437,138,1,0
4160,1024,2,4,8,8,8,0,262144,6.706105,189,654,142,1,0
4164,1024,2,4,8,8,16,0,1048576,3.399836,46,221,45,1,0
4165,1024,2,4,8,8,16,0,524288,3.031487,76,296,47,1,0
4166,1024,2,4,8,8,16,0,262144,4.096204,155,487,51,1,0
4170,1024,2,4,8,16,1,0,1048576,6.045235,65,340,136,1,0
4171,1024,2,4,8,16,1,0,524288,7.036072,110,442,138,1,0
4172,1024,2,4,8,16,1,0,262144,6.096048,172,663,142,1,0
4176,1024,2,4,8,16,2,0,1048576,5.837913,67,340,140,1,0
4177,1024,2,4,8,16,2,0,524288,5.572982,110,435,142,1,0
4178,1024,2,4,8,16,2,0,262144,6.125707,203,703,146,1,0
4182,1024,2,4,8,16,4,0,1048576,5.375257,68,351,37,1,0
4183,1024,2,4,8,16,4,0,524288,5.368197,120,445,39,1,0
4184,1024,2,4,8,16,4,0,262144,6.115114,193,684,47,1,0
4188,1024,2,4,8,16,8,0,1048576,5.903738,70,330,140,1,0
4189,1024,2,4,8,16,8,0,524288,6.43763,142,510,142,1,0
4190,1024,2,4,8,16,8,0,262144,7.501379,207,709,146,1,0
4194,1024,2,4,8,16,16,0,1048576,4.940322,58,303,37,1,0
4195,1024,2,4,8,16,16,0,524288,5.407669,131,592,52,1,0
4196,1024,2,4,8,16,16,0,262144,4.549219,218,862,66,1,0
4200,1024,2,8,1,1,1,0,1048576,9.877064,43,178,50,1,0
4201,1024,2,8,1,1,1,0,524288,6.756634,63,202,52,1,0
4202,1024,2,8,1,1,1,0,262144,11.656483,96,326,56,1,0
4206,1024,2,8,1,1,2,0,1048576,9.434983,41,177,60,1,0
4207,1024,2,8,1,1,2,0,524288,9.577881,81,273,62,1,0
4208,1024,2,8,1,1,2,0,262144,11.977051,170,367,66,1,0
4212,1024,2,8,1,1,4,0,1048576,10.804311,42,169,63,1,0
4213,1024,2,8,1,1,4,0,524288,8.691638,86,283,65,1,0
4214,1024,2,8,1,1,4,0,262144,11.942709,175,379,69,1,0
4218,1024,2,8,1,1,8,0,1048576,7.988212,42,169,64,1,0
4219,1024,2,8,1,1,8,0,524288,8.780654,77,283,66,1,0
4220,1024,2,8,1,1,8,0,262144,12.225759,161,379,70,1,0
4224,1024,2,8,1,1,16,0,1048576,9.125093,35,168,65,1,0
4225,1024,2,8,1,1,16,0,524288,10.994207,103,284,67,1,0
4226,1024,2,8,1,1,16,0,262144,7.430386,86,379,71,1,0
4230,1024,2,8,1,2,1,0,1048576,9.309334,37,154,86,1,0
4231,1024,2,8,1,2,1,0,524288,8.580834,64,208,88,1,0
4232,1024,2,8,1,2,1,0,262144,14.795652,121,332,92,1,0
4236,1024,2,8,1,2,2,0,1048576,12.882872,42,168,83,1,0
4237,1024,2,8,1,2,2,0,524288,10.31081,61,224,85,1,0
4238,1024,2,8,1,2,2,0,262144,9.686596,131,332,89,1,0
4242,1024,2,8,1,2,4,0,1048576,12.029558,43,157,86,1,0
4243,1024,2,8,1,2,4,0,524288,9.836652,66,231,88,1,0
4244,1024,2,8,1,2,4,0,262144,10.095052,100,354,92,1,0
4248,1024,2,8,1,2,8,0,1048576,10.710972,49,158,87,1,0
4249,1024,2,8,1,2,8,0,524288,7.776367,62,236,89,1,0
4250,1024,2,8,1,2,8,0,262144,14.965142,138,342,93,1,0
4254,1024,2,8,1,2,16,0,1048576,9.930918,47,158,88,1,0
4255,1024,2,8,1,2,16,0,524288,7.101034,67,236,90,1,0
4256,1024,2,8,1,2,16,0,262144,9.404428,101,351,94,1,0
4260,1024,2,8,1,4,1,0,1048576,13.502773,72,303,125,1,0
4261,1024,2,8,1,4,1,0,524288,11.530059,93,371,127,1,0
4262,1024,2,8,1,4,1,0,262144,12.690479,159,548,133,1,0
4266,1024,2,8,1,4,2,0,1048576,14.465717,58,259,39,1,0
4267,1024,2,8,1,4,2,0,524288,12.604388,78,298,41,1,0
4268,1024,2,8,1,4,2,0,262144,10.611451,116,427,48,1,0
4272,1024,2,8,1,4,4,0,1048576,9.260316,44,200,42,1,0
4273,1024,2,8,1,4,4,0,524288,13.775244,87,285,44,1,0
4274,1024,2,8,1,4,4,0,262144,11.652215,129,429,51,1,0
4278,1024,2,8,1,4,8,0,1048576,10.929007,42,228,43,1,0
4279,1024,2,8,1,4,8,0,524288,9.945229,69,293,45,1,0
4280,1024,2,8,1,4,8,0,262144,12.141103,108,414,52,1,0
4284,1024,2,8,1,4,16,0,1048576,12.865843,47,223,44,1,0
4285,1024,2,8,1,4,16,0,524288,8.759303,80,289,46,1,0
4286,1024,2,8,1,4,16,0,262144,10.582238,123,447,52,1,0
4290,1024,2,8,1,8,1,0,1048576,11.178597,70,313,50,1,0
4291,1024,2,8,1,8,1,0,524288,10.121336,93,335,52,1,0
4292,1024,2,8,1,8,1,0,262144,11.742684,128,459,58,1,0
4296,1024,2,8,1,8,2,0,1048576,9.46825,48,216,39,1,0
4297,1024,2,8,1,8,2,0,524288,17.383526,90,284,41,1,0
4298,1024,2,8,1,8,2,0,262144,11.028744,121,434,49,1,0
4302,1024,2,8,1,8,4,0,1048576,12.053662,46,230,42,1,0
4303,1024,2,8,1,8,4,0,524288,11.704483,80,278,44,1,0
4304,1024,2,8,1,8,4,0,262144,11.330861,131,435,51,1,0
4308,1024,2,8,1,8,8,0,1048576,9.565726,56,247,43,1,0
4309,1024,2,8,1,8,8,0,524288,12.960232,90,284,45,1,0
4310,1024,2,8,1,8,8,0,262144,13.18519,121,446,52,1,0
4314,1024,2,8,1,8,16,0,1048576,14.132544,55,267,44,1,0
4315,1024,2,8,1,8,16,0,524288,10.608457,78,282,46,1,0
4316,1024,2,8,1,8,16,0,262144,9.960235,133,439,54,1,0
4320,1024,2,8,1,16,1,0,1048576,14.203187,56,296,129,1,0
4321,1024,2,8,1,16,1,0,524288,13.590702,98,369,131,1,0
4322,1024,2,8,1,16,1,0,262144,13.181305,148,497,135,1,0
4326,1024,2,8,1,16,2,0,1048576,16.470868,67,314,134,1,0
4327,1024,2,8,1,16,2,0,524288,18.471439,116,419,136,1,0
4328,1024,2,8,1,16,2,0,262144,20.498333,143,560,143,1,0
4332,1024,2,8,1,16,4,0,1048576,14.987821,65,345,137,1,0
4333,1024,2,8,1,16,4,0,524288,14.600205,110,415,139,1,0
4334,1024,2,8,1,16,4,0,262144,21.685547,161,599,143,1,0
4338,1024,2,8,1,16,8,0,1048576,12.820152,68,334,138,1,0
4339,1024,2,8,1,16,8,0,524288,14.747541,103,390,140,1,0
4340,1024,2,8,1,16,8,0,262144,15.751528,143,512,144,1,0
4344,1024,2,8,1,16,16,0,1048576,14.574555,67,343,139,1,0
4345,1024,2,8,1,16,16,0,524288,15.24915,112,388,141,1,0
4346,1024,2,8,1,16,16,0,262144,17.230158,127,512,145,1,0
4350,1024,2,8,2,1,1,0,1048576,4.92744,41,178,48,1,0
4351,1024,2,8,2,1,1,0,524288,5.303663,81,239,50,1,0
4352,1024,2,8,2,1,1,0,262144,4.24379,126,412,58,1,0
4356,1024,2,8,2,1,2,0,1048576,8.060122,32,164,63,1,0
4357,1024,2,8,2,1,2,0,524288,5.622497,48,209,65,1,0
4358,1024,2,8,2,1,2,0,262144,10.596896,120,331,69,1,0
4362,1024,2,8,2,1,4,0,1048576,6.719707,36,155,66,1,0
4363,1024,2,8,2,1,4,0,524288,4.700597,60,219,68,1,0
4364,1024,2,8,2,1,4,0,262144,6.308576,101,344,72,1,0
4368,1024,2,8,2,1,8,0,1048576,6.533357,41,155,67,1,0
4369,1024,2,8,2,1,8,0,524288,5.948082,59,220,69,1,0
4370,1024,2,8,2,1,8,0,262144,6.517838,109,344,73,1,0
4374,1024,2,8,2,1,16,0,1048576,6.840383,39,165,92,1,0
4375,1024,2,8,2,1,16,0,524288,4.32737,86,263,94,1,0
4376,1024,2,8,2,1,16,0,262144,5.023877,125,342,98,1,0
4380,1024,2,8,2,2,1,0,1048576,7.435803,39,174,90,1,0
4381,1024,2,8,2,2,1,0,524288,6.178366,88,274,92,1,0
4382,1024,2,8,2,2,1,0,262144,6.439526,113,353,96,1,0
4386,1024,2,8,2,2,2,0,1048576,8.786277,36,167,93,1,0
4387,1024,2,8,2,2,2,0,524288,6.975121,71,278,95,1,0
4388,1024,2,8,2,2,2,0,262144,5.191372,127,363,99,1,0
4392,1024,2,8,2,2,4,0,1048576,6.579524,34,162,94,1,0
4393,1024,2,8,2,2,4,0,524288,6.969684,63,280,96,1,0
4394,1024,2,8,2,2,4,0,262144,5.998717,137,360,100,1,0
4398,1024,2,8,2,2,8,0,1048576,8.08697,47,257,48,1,0
4399,1024,2,8,2,2,8,0,524288,4.798011,87,303,50,1,0
4400,1024,2,8,2,2,8,0,262144,6.044806,126,526,54,1,0
4404,1024,2,8,2,2,16,0,1048576,11.340804,66,283,145,1,0
4405,1024,2,8,2,2,16,0,524288,9.370067,94,387,147,1,0
4406,1024,2,8,2,2,16,0,262144,10.784645,168,579,151,1,0
4410,1024,2,8,2,4,1,0,1048576,9.261069,62,338,148,1,0
4411,1024,2,8,2,4,1,0,524288,12.568104,98,406,150,1,0
4412,1024,2,8,2,4,1,0,262144,10.672497,138,570,154,1,0
4416,1024,2,8,2,4,2,0,1048576,10.019734,64,304,149,1,0
4417,1024,2,8,2,4,2,0,524288,12.797328,93,392,151,1,0
4418,1024,2,8,2,4,2,0,262144,11.42294,171,572,155,1,0
4422,1024,2,8,2,4,4,0,1048576,5.975926,64,289,48,1,0
4423,1024,2,8,2,4,4,0,524288,6.760535,88,342,50,1,0
4424,1024,2,8,2,4,4,0,262144,7.504301,151,519,58,1,0
4428,1024,2,8,2,4,8,0,1048576,10.762736,68,321,145,1,0
4429,1024,2,8,2,4,8,0,524288,10.354086,101,398,147,1,0
4430,1024,2,8,2,4,8,0,262144,10.54753,158,635,151,1,0
4434,1024,2,8,2,4,16,0,1048576,9.857016,66,328,148,1,0
4435,1024,2,8,2,4,16,0,524288,12.453732,104,411,150,1,0
4436,1024,2,8,2,4,16,0,262144,13.353562,198,655,156,1,0
4440,1024,2,8,2,8,1,0,1048576,9.565157,75,332,149,1,0
4441,1024,2,8,2,8,1,0,524288,11.741979,104,411,151,1,0
4442,1024,2,8,2,8,1,0,262144,12.096654,185,564,157,1,0
4446,1024,2,8,2,8,2,0,1048576,10.190333,69,320,143,1,0
4447,1024,2,8,2,8,2,0,524288,9.569024,118,451,145,1,0
4448,1024,2,8,2,8,2,0,262144,9.050908,162,593,149,1,0
4452,1024,2,8,2,8,4,0,1048576,10.062525,70,344,149,1,0
4453,1024,2,8,2,8,4,0,524288,12.558205,115,456,151,1,0
4454,1024,2,8,2,8,4,0,262144,9.685271,172,602,157,1,0
4458,1024,2,8,2,8,8,0,1048576,9.901474,64,308,152,1,0
4459,1024,2,8,2,8,8,0,524288,10.317176,122,443,154,1,0
4460,1024,2,8,2,8,8,0,262144,9.574851,169,591,160,1,0
4464,1024,2,8,2,8,16,0,1048576,9.251408,69,340,153,1,0
4465,1024,2,8,2,8,16,0,524288,13.65209,102,448,155,1,0
4466,1024,2,8,2,8,16,0,262144,10.659183,160,599,161,1,0
4470,1024,2,8,2,16,1,0,1048576,4.530838,40,155,75,1,0
4471,1024,2,8,2,16,1,0,524288,3.253365,74,210,77,1,0
4472,1024,2,8,2,16,1,0,262144,7.303537,102,327,81,1,0
4476,1024,2,8,2,16,2,0,1048576,4.850199,35,160,70,1,0
4477,1024,2,8,2,16,2,0,524288,4.069205,63,259,72,1,0
4478,1024,2,8,2,16,2,0,262144,4.570648,98,330,76,1,0
4482,1024,2,8,2,16,4,0,1048576,5.277134,37,149,73,1,0
4483,1024,2,8,2,16,4,0,524288,5.100726,51,228,75,1,0
4484,1024,2,8,2,16,4,0,262144,4.022114,116,353,79,1,0
4488,1024,2,8,2,16,8,0,1048576,6.532006,49,230,106,1,0
4489,1024,2,8,2,16,8,0,524288,5.462692,68,249,108,1,0
4490,1024,2,8,2,16,8,0,262144,5.656233,125,405,115,1,0
4494,1024,2,8,2,16,16,0,1048576,8.151776,48,243,105,1,0
4495,1024,2,8,2,16,16,0,524288,6.331341,96,363,107,1,0
4496,1024,2,8,2,16,16,0,262144,7.232823,146,481,114,1,0
4500,1024,2,8,4,1,1,0,1048576,6.111657,49,247,108,1,0
4501,1024,2,8,4,1,1,0,524288,8.750859,101,375,110,1,0
4502,1024,2,8,4,1,1,0,262144,7.205305,143,536,114,1,0
4506,1024,2,8,4,1,2,0,1048576,3.943236,42,175,55,1,0
4507,1024,2,8,4,1,2,0,524288,3.965815,91,314,57,1,0
4508,1024,2,8,4,1,2,0,262144,3.880338,146,566,68,1,0
4512,1024,2,8,4,1,4,0,1048576,7.001949,70,330,46,1,0
4513,1024,2,8,4,1,4,0,524288,7.229058,102,426,48,1,0
4514,1024,2,8,4,1,4,0,262144,7.896409,195,722,57,1,0
4518,1024,2,8,4,1,8,0,1048576,6.82033,64,325,49,1,0
4519,1024,2,8,4,1,8,0,524288,8.412861,121,471,51,1,0
4520,1024,2,8,4,1,8,0,262144,7.378052,179,720,57,1,0
4524,1024,2,8,4,1,16,0,1048576,5.014017,40,185,55,1,0
4525,1024,2,8,4,1,16,0,524288,3.651249,77,289,57,1,0
4526,1024,2,8,4,1,16,0,262144,4.070562,152,576,70,1,0
4530,1024,2,8,4,2,1,0,1048576,6.85682,67,332,46,1,0
4531,1024,2,8,4,2,1,0,524288,6.898747,129,511,48,1,0
4532,1024,2,8,4,2,1,0,262144,9.917494,184,760,55,1,0
4536,1024,2,8,4,2,2,0,1048576,7.063776,68,333,49,1,0
4537,1024,2,8,4,2,2,0,524288,6.68077,108,504,51,1,0
4538,1024,2,8,4,2,2,0,262144,7.779392,173,757,57,1,0
4542,1024,2,8,4,2,4,0,1048576,4.858321,58,259,55,1,0
4543,1024,2,8,4,2,4,0,524288,6.289042,103,381,57,1,0
4544,1024,2,8,4,2,4,0,262144,7.03263,177,622,61,1,0
4548,1024,2,8,4,2,8,0,1048576,7.705179,84,379,46,1,0
4549,1024,2,8,4,2,8,0,524288,7.430868,132,488,48,1,0
4550,1024,2,8,4,2,8,0,262144,8.059862,233,779,58,1,0
4554,1024,2,8,4,2,16,0,1048576,6.74391,83,389,49,1,0
4555,1024,2,8,4,2,16,0,524288,7.414269,138,540,51,1,0
4556,1024,2,8,4,2,16,0,262144,7.501634,200,809,55,1,0
4560,1024,2,8,4,4,1,0,1048576,4.419492,43,212,89,1,0
4561,1024,2,8,4,4,1,0,524288,3.494451,96,311,91,1,0
4562,1024,2,8,4,4,1,0,262144,3.355963,101,340,98,1,0
4566,1024,2,8,4,4,2,0,1048576,3.826971,41,220,85,1,0
4567,1024,2,8,4,4,2,0,524288,4.103653,105,321,87,1,0
4568,1024,2,8,4,4,2,0,262144,3.9639,120,507,91,1,0
4572,1024,2,8,4,4,4,0,1048576,4.447293,38,191,45,1,0
4573,1024,2,8,4,4,4,0,524288,2.534204,90,313,47,1,0
4574,1024,2,8,4,4,4,0,262144,4.689286,133,562,58,1,0
4578,1024,2,8,4,4,8,0,1048576,5.775917,65,337,136,1,0
4579,1024,2,8,4,4,8,0,524288,6.747039,113,437,138,1,0
4580,1024,2,8,4,4,8,0,262144,6.706105,189,654,142,1,0
4584,1024,2,8,4,4,16,0,1048576,4.818114,73,256,53,1,0
4585,1024,2,8,4,4,16,0,524288,3.823303,89,354,55,1,0
4586,1024,2,8,4,4,16,0,262144,4.538492,171,769,65,1,0
4590,1024,2,8,4,8,1,0,1048576,6.38116,74,371,45,1,0
4591,1024,2,8,4,8,1,0,524288,4.543454,131,481,47,1,0
4592,1024,2,8,4,8,1,0,262144,5.44537,242,854,57,1,0
4596,1024,2,8,4,8,2,0,1048576,4.507462,58,262,53,1,0
4597,1024,2,8,4,8,2,0,524288,6.374705,103,449,55,1,0
