n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
2422,4,4,5,2,460800,0,0.208938,23794.498,1621
2423,4,4,5,2,230400,0,0.198316,24382.891,1616
2424,4,4,5,2,115200,0,0.199847,25836.314,1656
2425,4,4,5,2,57600,0,0.205228,41776.629,3347
2429,4,4,5,3,460800,0,0.211271,26456.627,1781
2430,4,4,5,3,230400,0,0.206214,26688.578,1806
2431,4,4,5,3,115200,0,0.20975,29994.16,1858
2436,4,4,5,4,460800,0,0.199547,27445.348,1933
2437,4,4,5,4,230400,0,0.200261,32452.799,2120
2438,4,4,5,4,115200,0,0.205551,30726.99,1996
2443,4,4,5,5,460800,0,0.214462,29114.764,2092
2457,4,5,1,2,460800,0,0.212418,32284.686,2226
2458,4,5,1,2,230400,0,0.21994,32136.258,2234
2459,4,5,1,2,115200,0,0.214431,32826.262,2272
2460,4,5,1,2,57600,0,0.211533,33682.25,2360
2461,4,5,1,2,28800,0,0.217705,37181.215,2474
2462,4,5,1,2,14400,0,0.211799,38191.215,2601
2464,4,5,1,3,460800,0,0.214564,34830.57,2412
2465,4,5,1,3,230400,0,0.212993,34384.223,2420
2466,4,5,1,3,115200,0,0.214166,34828.711,2476
2467,4,5,1,3,57600,0,0.219542,34658.469,2523
2468,4,5,1,3,28800,0,0.21827,37967.512,2644
2471,4,5,1,4,460800,0,0.219807,40351.137,2646
2472,4,5,1,4,230400,0,0.219387,40430.402,2654
2473,4,5,1,4,115200,0,0.208945,41327.09,2692
2474,4,5,1,4,57600,0,0.241234,39668.047,2647
2478,4,5,1,5,460800,0,0.221112,37493.23,2764
2479,4,5,1,5,230400,0,0.214077,38336.984,2772
2488,4,5,2,1,57600,0,0.211825,27904.197,1929
2492,4,5,2,2,460800,0,0.21404,33116.469,2165
2493,4,5,2,2,230400,0,0.219833,33356.398,2195
2494,4,5,2,2,115200,0,0.2165,34671.504,2324
2495,4,5,2,2,57600,0,0.222763,36912.82,2407
2496,4,5,2,2,28800,0,0.217261,39181.535,2620
2499,4,5,2,3,460800,0,0.221578,36217.496,2408
2500,4,5,2,3,230400,0,0.21366,35245.531,2417
2501,4,5,2,3,115200,0,0.220795,35970.648,2445
2502,4,5,2,3,57600,0,0.24472,37789.023,2582
2506,4,5,2,4,460800,0,0.220191,42908.461,2613
2507,4,5,2,4,230400,0,0.215673,43810.465,2695
2508,4,5,2,4,115200,0,0.219252,43697.949,2744
2513,4,5,2,5,460800,0,0.220057,40813.711,2728
2520,4,5,3,1,460800,0,0.213251,25114.656,1748
2521,4,5,3,1,230400,0,0.220322,26016.928,1770
2522,4,5,3,1,115200,0,0.212582,27278.301,1859
2523,4,5,3,1,57600,0,0.233452,28386.455,1960
2524,4,5,3,1,28800,0,0.245748,32839.828,2152
2525,4,5,3,1,14400,0,0.21595,42092.371,2540
2527,4,5,3,2,460800,0,0.216352,36601.336,2426
2528,4,5,3,2,230400,0,0.220813,37073.484,2444
2529,4,5,3,2,115200,0,0.216508,39700.5,2549
2530,4,5,3,2,57600,0,0.214857,44967.301,2750
2534,4,5,3,3,460800,0,0.222018,38442.055,2558
2535,4,5,3,3,230400,0,0.219988,38624.797,2606
2536,4,5,3,3,115200,0,0.21798,40218.668,2670
2541,4,5,3,4,460800,0,0.211757,47023.746,2816
2542,4,5,3,4,230400,0,0.207675,47680.5,2851
2555,4,5,4,1,460800,0,0.22401,24849.986,1620
2556,4,5,4,1,230400,0,0.22636,25361.238,1646
2557,4,5,4,1,115200,0,0.227005,27457.318,1736
2558,4,5,4,1,57600,0,0.218756,34024.324,1990
2559,4,5,4,1,28800,0,0.221383,39570.426,2010
2562,4,5,4,2,460800,0,0.225761,32308.359,1941
2563,4,5,4,2,230400,0,0.229356,34123.543,1988
2564,4,5,4,2,115200,0,0.226475,35668.473,2121
2565,4,5,4,2,57600,0,0.212926,41722.898,2299
2569,4,5,4,3,460800,0,0.226107,34317.988,2159
2570,4,5,4,3,230400,0,0.219977,35894.305,2197
2571,4,5,4,3,115200,0,0.220622,39718.59,2367
2576,4,5,4,4,460800,0,0.21599,41270.699,2334
2577,4,5,4,4,230400,0,0.2197,41720.238,2344
2590,4,5,5,1,460800,0,0.207418,25899.355,1681
2591,4,5,5,1,230400,0,0.205105,26319.902,1705
2592,4,5,5,1,115200,0,0.207243,28782.797,1775
2594,4,5,5,1,28800,0,0.212697,42957.672,2315
2597,4,5,5,2,460800,0,0.234716,31321.766,1923
2598,4,5,5,2,230400,0,0.226085,36598.676,2264
2604,4,5,5,3,460800,0,0.222938,34247.5,2155
2611,4,5,5,4,460800,0,0.213771,36059.492,2280
2625,8,1,1,1,460800,0,0.240178,10241.798,574
2626,8,1,1,1,230400,0,0.240518,10495.296,579
2627,8,1,1,1,115200,0,0.230153,11525.514,615
2628,8,1,1,1,57600,0,0.235372,12523.28,620
2629,8,1,1,1,28800,0,0.240202,15345.008,716
2630,8,1,1,1,14400,0,0.242013,18935.477,833
2631,8,1,1,1,7200,0,0.248,25508.602,1000
2632,8,1,1,2,460800,0,0.23574,11457.95,664
2633,8,1,1,2,230400,0,0.240809,12588.45,685
2634,8,1,1,2,115200,0,0.229348,12600.952,696
2635,8,1,1,2,57600,0,0.238163,14200.942,743
2636,8,1,1,2,28800,0,0.267602,15993.782,769
2637,8,1,1,2,14400,0,0.24332,25569.516,942
2639,8,1,1,3,460800,0,0.263729,13007.666,753
2640,8,1,1,3,230400,0,0.242638,13342.028,750
2641,8,1,1,3,115200,0,0.242864,14320.11,800
2642,8,1,1,3,57600,0,0.259606,15315.216,821
2643,8,1,1,3,28800,0,0.300905,16690.969,838
2644,8,1,1,3,14400,0,0.272838,21223.607,875
2646,8,1,1,4,460800,0,0.231109,14093.478,796
2647,8,1,1,4,230400,0,0.237748,13969.522,800
2648,8,1,1,4,115200,0,0.236324,15431.99,840
2649,8,1,1,4,57600,0,0.233759,17818.543,878
2650,8,1,1,4,28800,0,0.234492,27343.203,1706
2653,8,1,1,5,460800,0,0.26195,13624.254,817
2654,8,1,1,5,230400,0,0.237444,14222.754,815
2655,8,1,1,5,115200,0,0.24936,15870.624,864
2656,8,1,1,5,57600,0,0.257092,16932.496,879
2657,8,1,1,5,28800,0,0.303183,18927.496,909
2660,8,1,2,1,460800,0,0.240178,10241.798,574
2661,8,1,2,1,230400,0,0.240518,10495.296,579
2662,8,1,2,1,115200,0,0.230153,11525.514,615
2663,8,1,2,1,57600,0,0.235372,12523.28,620
2664,8,1,2,1,28800,0,0.240202,15345.008,716
2665,8,1,2,1,14400,0,0.242013,18935.477,833
2666,8,1,2,1,7200,0,0.248,25508.602,1000
2667,8,1,2,2,460800,0,0.23574,11457.95,664
2668,8,1,2,2,230400,0,0.240809,12588.45,685
2669,8,1,2,2,115200,0,0.229348,12600.952,696
2670,8,1,2,2,57600,0,0.238163,14200.942,743
2671,8,1,2,2,28800,0,0.267602,15993.782,769
2672,8,1,2,2,14400,0,0.24332,25569.516,942
2674,8,1,2,3,460800,0,0.263729,13007.666,753
2675,8,1,2,3,230400,0,0.242638,13342.028,750
2676,8,1,2,3,115200,0,0.242864,14320.11,800
2677,8,1,2,3,57600,0,0.259606,15315.216,821
2678,8,1,2,3,28800,0,0.300905,16690.969,838
2679,8,1,2,3,14400,0,0.272838,21223.607,875
2681,8,1,2,4,460800,0,0.231109,14093.478,796
2682,8,1,2,4,230400,0,0.237748,13969.522,800
2683,8,1,2,4,115200,0,0.236324,15431.99,840
2684,8,1,2,4,57600,0,0.233759,17818.543,878
2685,8,1,2,4,28800,0,0.234492,27343.203,1706
2688,8,1,2,5,460800,0,0.26195,13624.254,817
2689,8,1,2,5,230400,0,0.237444,14222.754,815
2690,8,1,2,5,115200,0,0.24936,15870.624,864
2691,8,1,2,5,57600,0,0.257092,16932.496,879
2692,8,1,2,5,28800,0,0.303183,18927.496,909
2695,8,1,3,1,460800,0,0.240178,10241.798,574
2696,8,1,3,1,230400,0,0.240518,10495.296,579
2697,8,1,3,1,115200,0,0.230153,11525.514,615
2698,8,1,3,1,57600,0,0.235372,12523.28,620
2699,8,1,3,1,28800,0,0.240202,15345.008,716
2700,8,1,3,1,14400,0,0.242013,18935.477,833
2701,8,1,3,1,7200,0,0.248,25508.602,1000
2702,8,1,3,2,460800,0,0.23574,11457.95,664
2703,8,1,3,2,230400,0,0.240809,12588.45,685
2704,8,1,3,2,115200,0,0.229348,12600.952,696
2705,8,1,3,2,57600,0,0.238163,14200.942,743
2706,8,1,3,2,28800,0,0.267602,15993.782,769
2707,8,1,3,2,14400,0,0.24332,25569.516,942
2709,8,1,3,3,460800,0,0.263729,13007.666,753
2710,8,1,3,3,230400,0,0.242638,13342.028,750
2711,8,1,3,3,115200,0,0.242864,14320.11,800
2712,8,1,3,3,57600,0,0.259606,15315.216,821
2713,8,1,3,3,28800,0,0.300905,16690.969,838
2716,8,1,3,4,460800,0,0.231109,14093.478,796
2717,8,1,3,4,230400,0,0.237748,13969.522,800
2718,8,1,3,4,115200,0,0.236324,15431.99,840
2719,8,1,3,4,57600,0,0.233759,17818.543,878
2720,8,1,3,4,28800,0,0.234492,27343.203,1706
2723,8,1,3,5,460800,0,0.26195,13624.254,817
2724,8,1,3,5,230400,0,0.237444,14222.754,815
2725,8,1,3,5,115200,0,0.24936,15870.624,864
2726,8,1,3,5,57600,0,0.257092,16932.496,879
2727,8,1,3,5,28800,0,0.303183,18927.496,909
2730,8,1,4,1,460800,0,0.240178,10241.798,574
2731,8,1,4,1,230400,0,0.240518,10495.296,579
2732,8,1,4,1,115200,0,0.230153,11525.514,615
2733,8,1,4,1,57600,0,0.235372,12523.28,620
2734,8,1,4,1,28800,0,0.240202,15345.008,716
2735,8,1,4,1,14400,0,0.242013,18935.477,833
2736,8,1,4,1,7200,0,0.248,25508.602,1000
2737,8,1,4,2,460800,0,0.23574,11457.95,664
2738,8,1,4,2,230400,0,0.240809,12588.45,685
2739,8,1,4,2,115200,0,0.229348,12600.952,696
2740,8,1,4,2,57600,0,0.238163,14200.942,743
2741,8,1,4,2,28800,0,0.267602,15993.782,769
2742,8,1,4,2,14400,0,0.24332,25569.516,942
2744,8,1,4,3,460800,0,0.263729,13007.666,753
2745,8,1,4,3,230400,0,0.242638,13342.028,750
2746,8,1,4,3,115200,0,0.242864,14320.11,800
2747,8,1,4,3,57600,0,0.259606,15315.216,821
2748,8,1,4,3,28800,0,0.300905,16690.969,838
2749,8,1,4,3,14400,0,0.272838,21223.607,875
2751,8,1,4,4,460800,0,0.231109,14093.478,796
2752,8,1,4,4,230400,0,0.237748,13969.522,800
2753,8,1,4,4,115200,0,0.236324,15431.99,840
2754,8,1,4,4,57600,0,0.233759,17818.543,878
2755,8,1,4,4,28800,0,0.234492,27343.203,1706
2758,8,1,4,5,460800,0,0.26195,13624.254,817
2759,8,1,4,5,230400,0,0.237444,14222.754,815
2760,8,1,4,5,115200,0,0.24936,15870.624,864
2761,8,1,4,5,57600,0,0.257092,16932.496,879
2762,8,1,4,5,28800,0,0.303183,18927.496,909
2765,8,1,5,1,460800,0,0.240178,10241.798,574
2766,8,1,5,1,230400,0,0.240518,10495.296,579
2767,8,1,5,1,115200,0,0.230153,11525.514,615
2768,8,1,5,1,57600,0,0.235372,12523.28,620
2769,8,1,5,1,28800,0,0.240202,15345.008,716
2770,8,1,5,1,14400,0,0.242013,18935.477,833
2771,8,1,5,1,7200,0,0.248,25508.602,1000
2772,8,1,5,2,460800,0,0.23574,11457.95,664
2773,8,1,5,2,230400,0,0.240809,12588.45,685
2774,8,1,5,2,115200,0,0.229348,12600.952,696
2775,8,1,5,2,57600,0,0.238163,14200.942,743
2776,8,1,5,2,28800,0,0.267602,15993.782,769
2777,8,1,5,2,14400,0,0.24332,25569.516,942
2779,8,1,5,3,460800,0,0.263729,13007.666,753
2780,8,1,5,3,230400,0,0.242638,13342.028,750
2781,8,1,5,3,115200,0,0.242864,14320.11,800
2782,8,1,5,3,57600,0,0.259606,15315.216,821
2783,8,1,5,3,28800,0,0.300905,16690.969,838
2784,8,1,5,3,14400,0,0.272838,21223.607,875
2786,8,1,5,4,460800,0,0.231109,14093.478,796
2787,8,1,5,4,230400,0,0.237748,13969.522,800
2788,8,1,5,4,115200,0,0.236324,15431.99,840
2789,8,1,5,4,57600,0,0.233759,17818.543,878
2790,8,1,5,4,28800,0,0.234492,27343.203,1706
2793,8,1,5,5,460800,0,0.26195,13624.254,817
2794,8,1,5,5,230400,0,0.237444,14222.754,815
2795,8,1,5,5,115200,0,0.24936,15870.624,864
2796,8,1,5,5,57600,0,0.257092,16932.496,879
2797,8,1,5,5,28800,0,0.303183,18927.496,909
2800,8,2,1,1,460800,0,0.20236,13536.74,870
2801,8,2,1,1,230400,0,0.200707,14460.026,873
2802,8,2,1,1,115200,0,0.205244,14167.426,901
2803,8,2,1,1,57600,0,0.207894,15434.384,949
2804,8,2,1,1,28800,0,0.20429,15734.432,973
2805,8,2,1,1,14400,0,0.20253,18863.123,1198
2806,8,2,1,1,7200,0,0.210734,20659.156,1255
2807,8,2,1,2,460800,0,0.203675,16982.504,1073
2808,8,2,1,2,230400,0,0.200982,17283.615,1073
2809,8,2,1,2,115200,0,0.20713,18113.27,1095
2810,8,2,1,2,57600,0,0.200919,19736.934,1183
2811,8,2,1,2,28800,0,0.211984,20522.697,1202
2812,8,2,1,2,14400,0,0.20306,22111.516,1358
2814,8,2,1,3,460800,0,0.209971,18106.887,1168
2815,8,2,1,3,230400,0,0.202975,17812.955,1171
2816,8,2,1,3,115200,0,0.205625,18490.99,1210
2817,8,2,1,3,57600,0,0.204184,20951.756,1273
2818,8,2,1,3,28800,0,0.208169,22081.725,1347
2819,8,2,1,3,14400,0,0.202572,23289.098,1503
2821,8,2,1,4,460800,0,0.210057,20395.018,1247
2822,8,2,1,4,230400,0,0.202502,20606.488,1244
2823,8,2,1,4,115200,0,0.205697,21451.037,1244
2824,8,2,1,4,57600,0,0.21048,22443.484,1287
2825,8,2,1,4,28800,0,0.209184,26982.508,1432
2826,8,2,1,4,14400,0,0.208914,29285.27,1580
2828,8,2,1,5,460800,0,0.20342,19360.277,1296
2829,8,2,1,5,230400,0,0.205074,20517.91,1299
2830,8,2,1,5,115200,0,0.201279,20284.361,1338
2831,8,2,1,5,57600,0,0.211519,21621.811,1411
2832,8,2,1,5,28800,0,0.207915,23177.645,1491
2835,8,2,2,1,460800,0,0.19504,12989.312,777
2836,8,2,2,1,230400,0,0.207744,13507.48,775
2837,8,2,2,1,115200,0,0.206783,14956.116,816
2838,8,2,2,1,57600,0,0.202127,17191.58,881
2839,8,2,2,1,28800,0,0.206155,21827.693,1001
2840,8,2,2,1,14400,0,0.204459,29024.59,1237
2842,8,2,2,2,460800,0,0.208508,16211.37,998
2843,8,2,2,2,230400,0,0.195937,16597.867,1014
2844,8,2,2,2,115200,0,0.209943,17343.998,1018
2845,8,2,2,2,57600,0,0.20546,22081.191,1348
2846,8,2,2,2,28800,0,0.217836,22982.4,1143
2849,8,2,2,3,460800,0,0.225629,17968.832,1096
2850,8,2,2,3,230400,0,0.206051,18922.975,1136
2851,8,2,2,3,115200,0,0.199002,23288.566,1353
2853,8,2,2,3,28800,0,0.236014,28529.83,1367
2856,8,2,2,4,460800,0,0.207692,19372.248,1201
2857,8,2,2,4,230400,0,0.204834,21198.072,1240
2858,8,2,2,4,115200,0,0.212903,21635.109,1239
2859,8,2,2,4,57600,0,0.204258,24456.307,1308
2863,8,2,2,5,460800,0,0.215328,19762.736,1225
2864,8,2,2,5,230400,0,0.203649,20234.619,1269
2870,8,2,3,1,460800,0,0.19504,12989.312,777
2871,8,2,3,1,230400,0,0.207744,13507.48,775
2872,8,2,3,1,115200,0,0.206783,14956.116,816
2873,8,2,3,1,57600,0,0.202127,17191.58,881
2874,8,2,3,1,28800,0,0.206155,21827.693,1001
2875,8,2,3,1,14400,0,0.204459,29024.59,1237
2877,8,2,3,2,460800,0,0.208508,16211.37,998
2878,8,2,3,2,230400,0,0.195937,16597.867,1014
2879,8,2,3,2,115200,0,0.209943,17343.998,1018
2880,8,2,3,2,57600,0,0.20546,22081.191,1348
2881,8,2,3,2,28800,0,0.217836,22982.4,1143
2882,8,2,3,2,14400,0,0.20663,29756.889,1215
2884,8,2,3,3,460800,0,0.225629,17968.832,1096
2885,8,2,3,3,230400,0,0.206051,18922.975,1136
2886,8,2,3,3,115200,0,0.199002,23288.566,1353
2887,8,2,3,3,57600,0,0.234765,24342.725,1270
2888,8,2,3,3,28800,0,0.236014,28529.83,1367
2891,8,2,3,4,460800,0,0.207692,19372.248,1201
2892,8,2,3,4,230400,0,0.204834,21198.072,1240
2893,8,2,3,4,115200,0,0.212903,21635.109,1239
2894,8,2,3,4,57600,0,0.204258,24456.307,1308
2898,8,2,3,5,460800,0,0.215328,19762.736,1225
2899,8,2,3,5,230400,0,0.203649,20234.619,1269
2905,8,2,4,1,460800,0,0.19504,12989.312,777
2906,8,2,4,1,230400,0,0.207744,13507.48,775
2907,8,2,4,1,115200,0,0.206783,14956.116,816
2908,8,2,4,1,57600,0,0.202127,17191.58,881
2909,8,2,4,1,28800,0,0.206155,21827.693,1001
2910,8,2,4,1,14400,0,0.204459,29024.59,1237
2912,8,2,4,2,460800,0,0.208508,16211.37,998
2913,8,2,4,2,230400,0,0.195937,16597.867,1014
2914,8,2,4,2,115200,0,0.209943,17343.998,1018
2915,8,2,4,2,57600,0,0.20546,22081.191,1348
2916,8,2,4,2,28800,0,0.217836,22982.4,1143
2919,8,2,4,3,460800,0,0.225629,17968.832,1096
2920,8,2,4,3,230400,0,0.206051,18922.975,1136
2921,8,2,4,3,115200,0,0.199002,23288.566,1353
2923,8,2,4,3,28800,0,0.236014,28529.83,1367
2926,8,2,4,4,460800,0,0.207692,19372.248,1201
2927,8,2,4,4,230400,0,0.204834,21198.072,1240
2928,8,2,4,4,115200,0,0.212903,21635.109,1239
2929,8,2,4,4,57600,0,0.204258,24456.307,1308
2933,8,2,4,5,460800,0,0.215328,19762.736,1225
2934,8,2,4,5,230400,0,0.203649,20234.619,1269
2935,8,2,4,5,115200,0,0.205135,24567.494,1467
2940,8,2,5,1,460800,0,0.19504,12989.312,777
2941,8,2,5,1,230400,0,0.207744,13507.48,775
2942,8,2,5,1,115200,0,0.206783,14956.116,816
2943,8,2,5,1,57600,0,0.202127,17191.58,881
2944,8,2,5,1,28800,0,0.206155,21827.693,1001
2945,8,2,5,1,14400,0,0.204459,29024.59,1237
2947,8,2,5,2,460800,0,0.208508,16211.37,998
2948,8,2,5,2,230400,0,0.195937,16597.867,1014
2949,8,2,5,2,115200,0,0.209943,17343.998,1018
2950,8,2,5,2,57600,0,0.20546,22081.191,1348
2951,8,2,5,2,28800,0,0.217836,22982.4,1143
2952,8,2,5,2,14400,0,0.20663,29756.889,1215
2954,8,2,5,3,460800,0,0.225629,17968.832,1096
2955,8,2,5,3,230400,0,0.206051,18922.975,1136
2956,8,2,5,3,115200,0,0.199002,23288.566,1353
2961,8,2,5,4,460800,0,0.207692,19372.248,1201
2962,8,2,5,4,230400,0,0.204834,21198.072,1240
2963,8,2,5,4,115200,0,0.212903,21635.109,1239
2964,8,2,5,4,57600,0,0.204258,24456.307,1308
2968,8,2,5,5,460800,0,0.215328,19762.736,1225
2969,8,2,5,5,230400,0,0.203649,20234.619,1269
2970,8,2,5,5,115200,0,0.205135,24567.494,1467
2975,8,3,1,1,460800,0,0.222074,19068.742,1244
2976,8,3,1,1,230400,0,0.222052,19126.465,1256
2977,8,3,1,1,115200,0,0.211687,19047.994,1288
2978,8,3,1,1,57600,0,0.214886,20290.48,1343
2979,8,3,1,1,28800,0,0.237357,19862.486,1315
2980,8,3,1,1,14400,0,0.221846,23061.668,1501
2981,8,3,1,1,7200,0,0.259613,21460.613,1341
2982,8,3,1,2,460800,0,0.213322,24426.779,1566
2983,8,3,1,2,230400,0,0.209267,24236.059,1578
2984,8,3,1,2,115200,0,0.210597,25284.631,1608
2985,8,3,1,2,57600,0,0.213194,27159.133,1687
2986,8,3,1,2,28800,0,0.214116,27432.314,1741
2987,8,3,1,2,14400,0,0.209396,30452.744,1910
2989,8,3,1,3,460800,0,0.223385,24937.234,1561
2990,8,3,1,3,230400,0,0.224084,25487.588,1573
2991,8,3,1,3,115200,0,0.224872,25672.457,1605
2992,8,3,1,3,57600,0,0.216626,26664.639,1644
2993,8,3,1,3,28800,0,0.21675,29982.723,1770
2994,8,3,1,3,14400,0,0.222239,30108.273,1801
2996,8,3,1,4,460800,0,0.215788,29027.25,1819
2997,8,3,1,4,230400,0,0.210921,28848.764,1831
2998,8,3,1,4,115200,0,0.216329,30250.584,1864
2999,8,3,1,4,57600,0,0.221871,32015.76,1968
3000,8,3,1,4,28800,0,0.215653,33765.508,2057
3003,8,3,1,5,460800,0,0.221376,28545.258,1882
3004,8,3,1,5,230400,0,0.218965,28971.391,1894
3005,8,3,1,5,115200,0,0.22284,27957.133,1926
3006,8,3,1,5,57600,0,0.213985,29977.137,1981
3007,8,3,1,5,28800,0,0.216557,34438.754,2104
3010,8,3,2,1,460800,0,0.235269,17405.178,1076
3011,8,3,2,1,230400,0,0.234095,18087.734,1092
3012,8,3,2,1,115200,0,0.219101,20009.85,1179
3013,8,3,2,1,57600,0,0.22818,22612.66,1272
3014,8,3,2,1,28800,0,0.253743,24140.83,1295
3015,8,3,2,1,14400,0,0.243742,27845.678,1230
3017,8,3,2,2,460800,0,0.210284,23659.369,1458
3018,8,3,2,2,230400,0,0.206725,24695.973,1474
3019,8,3,2,2,115200,0,0.209054,25911.857,1525
3020,8,3,2,2,57600,0,0.210987,29402.576,1627
3021,8,3,2,2,28800,0,0.215205,32683.42,1734
3024,8,3,2,3,460800,0,0.228024,23750.342,1498
3025,8,3,2,3,230400,0,0.220488,24389.807,1517
3026,8,3,2,3,115200,0,0.218898,25716.613,1574
3027,8,3,2,3,57600,0,0.225189,29691.984,1705
3028,8,3,2,3,28800,0,0.220834,35960.539,1880
3031,8,3,2,4,460800,0,0.220461,28355.334,1704
3032,8,3,2,4,230400,0,0.223433,30162.805,1729
3033,8,3,2,4,115200,0,0.221106,30635.486,1777
3034,8,3,2,4,57600,0,0.221722,33596.066,1823
3038,8,3,2,5,460800,0,0.223848,25568.719,1771
3039,8,3,2,5,230400,0,0.226452,26599.201,1790
3040,8,3,2,5,115200,0,0.225623,28220.205,1857
3041,8,3,2,5,57600,0,0.222558,31230.795,1984
3045,8,3,3,1,460800,0,0.212579,18748.213,1108
3046,8,3,3,1,230400,0,0.218135,19325.697,1130
3047,8,3,3,1,115200,0,0.218157,21147,1198
3048,8,3,3,1,57600,0,0.221769,23536.479,1288
3049,8,3,3,1,28800,0,0.226117,29347.514,1538
3050,8,3,3,1,14400,0,0.212623,45599.848,1998
3052,8,3,3,2,460800,0,0.216302,23315.697,1347
3053,8,3,3,2,230400,0,0.213335,24872.596,1457
3054,8,3,3,2,115200,0,0.20129,27255.689,1436
3055,8,3,3,2,57600,0,0.222658,28189.615,1436
3056,8,3,3,2,28800,0,0.238002,32137.854,1692
3059,8,3,3,3,460800,0,0.247295,24499.398,1460
3060,8,3,3,3,230400,0,0.222714,27568.24,1626
3062,8,3,3,3,57600,0,0.238779,28674.268,1659
3066,8,3,3,4,460800,0,0.223191,26942.607,1620
3067,8,3,3,4,230400,0,0.204978,27983.998,1640
3068,8,3,3,4,115200,0,0.218335,31579.254,1693
3073,8,3,3,5,460800,0,0.238945,28089.865,1699
3080,8,3,4,1,460800,0,0.212579,18748.213,1108
3081,8,3,4,1,230400,0,0.218135,19325.697,1130
3082,8,3,4,1,115200,0,0.218157,21147,1198
3083,8,3,4,1,57600,0,0.221769,23536.479,1288
3084,8,3,4,1,28800,0,0.226117,29347.514,1538
3085,8,3,4,1,14400,0,0.212623,45599.848,1998
3087,8,3,4,2,460800,0,0.216302,23315.697,1347
3088,8,3,4,2,230400,0,0.213335,24872.596,1457
3089,8,3,4,2,115200,0,0.20129,27255.689,1436
3090,8,3,4,2,57600,0,0.222658,28189.615,1436
3091,8,3,4,2,28800,0,0.238002,32137.854,1692
3094,8,3,4,3,460800,0,0.247295,24499.398,1460
3095,8,3,4,3,230400,0,0.222714,27568.24,1626
3097,8,3,4,3,57600,0,0.238779,28674.268,1659
3101,8,3,4,4,460800,0,0.223191,26942.607,1620
3102,8,3,4,4,230400,0,0.204978,27983.998,1640
3103,8,3,4,4,115200,0,0.218335,31579.254,1693
3108,8,3,4,5,460800,0,0.238945,28089.865,1699
3115,8,3,5,1,460800,0,0.212579,18748.213,1108
3116,8,3,5,1,230400,0,0.218135,19325.697,1130
3117,8,3,5,1,115200,0,0.218157,21147,1198
3118,8,3,5,1,57600,0,0.221769,23536.479,1288
3119,8,3,5,1,28800,0,0.226117,29347.514,1538
3120,8,3,5,1,14400,0,0.212623,45599.848,1998
3122,8,3,5,2,460800,0,0.216302,23315.697,1347
3123,8,3,5,2,230400,0,0.213335,24872.596,1457
3124,8,3,5,2,115200,0,0.20129,27255.689,1436
3125,8,3,5,2,57600,0,0.222658,28189.615,1436
3126,8,3,5,2,28800,0,0.238002,32137.854,1692
3129,8,3,5,3,460800,0,0.247295,24499.398,1460
3130,8,3,5,3,230400,0,0.222714,27568.24,1626
3132,8,3,5,3,57600,0,0.238779,28674.268,1659
3136,8,3,5,4,460800,0,0.223191,26942.607,1620
3137,8,3,5,4,230400,0,0.204978,27983.998,1640
3138,8,3,5,4,115200,0,0.218335,31579.254,1693
3143,8,3,5,5,460800,0,0.238945,28089.865,1699
3150,8,4,1,1,460800,0,0.210343,20539.189,1445
3151,8,4,1,1,230400,0,0.211897,21033.949,1453
3152,8,4,1,1,115200,0,0.20581,20494.236,1487
3153,8,4,1,1,57600,0,0.214789,21646.549,1537
3154,8,4,1,1,28800,0,0.218065,22732.627,1543
3155,8,4,1,1,14400,0,0.215113,24241.111,1732
3156,8,4,1,1,7200,0,0.204623,28245.742,2000
3157,8,4,1,2,460800,0,0.207442,26023.578,1887
3158,8,4,1,2,230400,0,0.208164,25758.377,1894
3159,8,4,1,2,115200,0,0.21203,26450.242,1920
3160,8,4,1,2,57600,0,0.209099,29202.545,1991
3161,8,4,1,2,28800,0,0.202663,31135.033,2031
3162,8,4,1,2,14400,0,0.21084,33708.316,2227
3164,8,4,1,3,460800,0,0.21289,27687.143,2018
3165,8,4,1,3,230400,0,0.214271,28500.836,2027
3166,8,4,1,3,115200,0,0.209328,28592.34,2064
3167,8,4,1,3,57600,0,0.214638,31846.584,2135
3168,8,4,1,3,28800,0,0.211098,31878.504,2222
3169,8,4,1,3,14400,0,0.213257,35300.859,2439
3171,8,4,1,4,460800,0,0.200761,33624.527,2216
3172,8,4,1,4,230400,0,0.207488,31668.363,2221
3173,8,4,1,4,115200,0,0.207912,33316.5,2245
3174,8,4,1,4,57600,0,0.208804,36241.172,2319
3175,8,4,1,4,28800,0,0.201928,38053.695,2360
3178,8,4,1,5,460800,0,0.206479,30727.521,2291
3179,8,4,1,5,230400,0,0.215458,30881.803,2300
3180,8,4,1,5,115200,0,0.209544,32451.201,2336
3181,8,4,1,5,57600,0,0.200716,35654.906,2425
3185,8,4,2,1,460800,0,0.201924,19806.893,1340
3186,8,4,2,1,230400,0,0.20756,19781.889,1338
3187,8,4,2,1,115200,0,0.214204,20301.652,1380
3188,8,4,2,1,57600,0,0.208139,21785.932,1480
3189,8,4,2,1,28800,0,0.20501,23496.047,1563
3190,8,4,2,1,14400,0,0.202674,27207.012,1823
3192,8,4,2,2,460800,0,0.202547,26309.527,1813
3193,8,4,2,2,230400,0,0.206532,26134.5,1813
3194,8,4,2,2,115200,0,0.202568,26684.057,1844
