n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2
1845,5,200,4,1,4,2,2,25,40000,0,0.700363,209
1846,5,200,4,1,4,2,3,25,40000,0,0.685453,206
1847,5,200,4,1,4,2,4,25,40000,0,0.734482,187
1848,5,200,4,1,4,3,1,25,40000,0,0.631698,207
1849,5,200,4,1,4,3,2,25,40000,0,0.777151,220
1850,5,200,4,1,4,3,3,25,40000,0,0.662864,215
1851,5,200,4,1,4,3,4,25,40000,0,0.859875,243
1852,5,200,4,1,4,4,1,25,40000,0,0.678692,244
1853,5,200,4,1,4,4,2,25,40000,0,0.745771,244
1854,5,200,4,1,4,4,3,25,40000,0,0.733373,242
1855,5,200,4,1,4,4,4,25,40000,0,0.802288,282
1856,5,200,4,2,1,1,1,25,40000,0,0.679493,176
1857,5,200,4,2,1,1,2,25,40000,0,0.697328,175
1858,5,200,4,2,1,1,3,25,40000,0,0.633261,175
1859,5,200,4,2,1,1,4,25,40000,0,0.796105,190
1860,5,200,4,2,1,2,1,25,40000,0,0.653134,189
1861,5,200,4,2,1,2,2,25,40000,0,0.736527,205
1862,5,200,4,2,1,2,3,25,40000,0,0.660111,209
1863,5,200,4,2,1,2,4,25,40000,0,0.873373,200
1864,5,200,4,2,1,3,1,25,40000,0,0.711915,235
1865,5,200,4,2,1,3,2,25,40000,0,0.648687,195
1866,5,200,4,2,1,3,3,25,40000,0,0.654558,221
1867,5,200,4,2,1,3,4,25,40000,0,0.789578,188
1868,5,200,4,2,1,4,1,25,40000,0,0.715116,201
1869,5,200,4,2,1,4,2,25,40000,0,0.725551,212
1870,5,200,4,2,1,4,3,25,40000,0,0.686415,213
1871,5,200,4,2,1,4,4,25,40000,0,0.862656,235
1872,5,200,4,2,2,1,1,25,40000,0,0.719185,197
1873,5,200,4,2,2,1,2,25,40000,0,0.696782,182
1874,5,200,4,2,2,1,3,25,40000,0,0.712302,181
1875,5,200,4,2,2,1,4,25,40000,0,0.77503,181
1876,5,200,4,2,2,2,1,25,40000,0,0.704685,196
1877,5,200,4,2,2,2,2,25,40000,0,0.714692,196
1878,5,200,4,2,2,2,3,25,40000,0,0.690276,200
1879,5,200,4,2,2,2,4,25,40000,0,0.81941,249
1880,5,200,4,2,2,3,1,25,40000,0,0.70222,244
1881,5,200,4,2,2,3,2,25,40000,0,0.753851,241
1882,5,200,4,2,2,3,3,25,40000,0,0.680803,202
1883,5,200,4,2,2,3,4,25,40000,0,0.848767,216
1884,5,200,4,2,2,4,1,25,40000,0,0.708802,309
1885,5,200,4,2,2,4,2,25,40000,0,0.807641,289
1886,5,200,4,2,2,4,3,25,40000,0,0.744742,251
1887,5,200,4,2,2,4,4,25,40000,0,0.90601,250
1888,5,200,4,2,3,1,1,25,40000,0,0.61987,203
1889,5,200,4,2,3,1,2,25,40000,0,0.754718,204
1890,5,200,4,2,3,1,3,25,40000,0,0.676978,208
1891,5,200,4,2,3,1,4,25,40000,0,0.792997,200
1892,5,200,4,2,3,2,1,25,40000,0,0.655272,229
1893,5,200,4,2,3,2,2,25,40000,0,0.687179,196
1894,5,200,4,2,3,2,3,25,40000,0,0.739463,216
1895,5,200,4,2,3,2,4,25,40000,0,0.870862,196
1896,5,200,4,2,3,3,1,25,40000,0,0.701602,207
1897,5,200,4,2,3,3,2,25,40000,0,0.768258,200
1898,5,200,4,2,3,3,3,25,40000,0,0.696885,208
1899,5,200,4,2,3,3,4,25,40000,0,0.805995,205
1900,5,200,4,2,3,4,1,25,40000,0,0.682789,230
1901,5,200,4,2,3,4,2,25,40000,0,0.708386,221
1902,5,200,4,2,3,4,3,25,40000,0,0.669552,233
1903,5,200,4,2,3,4,4,25,40000,0,0.824396,230
1904,5,200,4,2,4,1,1,25,40000,0,0.692583,225
1905,5,200,4,2,4,1,2,25,40000,0,0.696181,195
1906,5,200,4,2,4,1,3,25,40000,0,0.65571,235
1907,5,200,4,2,4,1,4,25,40000,0,0.884323,259
1908,5,200,4,2,4,2,1,25,40000,0,0.679521,248
1909,5,200,4,2,4,2,2,25,40000,0,0.705044,255
1910,5,200,4,2,4,2,3,25,40000,0,0.668292,276
1911,5,200,4,2,4,2,4,25,40000,0,0.849497,250
1912,5,200,4,2,4,3,1,25,40000,0,0.70636,261
1913,5,200,4,2,4,3,2,25,40000,0,0.749382,223
1914,5,200,4,2,4,3,3,25,40000,0,0.651828,233
1915,5,200,4,2,4,3,4,25,40000,0,0.856715,290
1916,5,200,4,2,4,4,1,25,40000,0,0.711986,278
1917,5,200,4,2,4,4,2,25,40000,0,0.677631,283
1918,5,200,4,2,4,4,3,25,40000,0,0.700992,273
1919,5,200,4,2,4,4,4,25,40000,0,0.91909,294
1920,5,200,4,3,1,1,1,25,40000,0,0.640275,199
1921,5,200,4,3,1,1,2,25,40000,0,0.640636,205
1922,5,200,4,3,1,1,3,25,40000,0,0.690825,214
1923,5,200,4,3,1,1,4,25,40000,0,0.804396,239
1924,5,200,4,3,1,2,1,25,40000,0,0.596156,205
1925,5,200,4,3,1,2,2,25,40000,0,0.771096,249
1926,5,200,4,3,1,2,3,25,40000,0,0.641186,236
1927,5,200,4,3,1,2,4,25,40000,0,0.8367,226
1928,5,200,4,3,1,3,1,25,40000,0,0.637287,244
1929,5,200,4,3,1,3,2,25,40000,0,0.720621,256
1930,5,200,4,3,1,3,3,25,40000,0,0.714121,271
1931,5,200,4,3,1,3,4,25,40000,0,0.84278,310
1932,5,200,4,3,1,4,1,25,40000,0,0.647804,253
1933,5,200,4,3,1,4,2,25,40000,0,0.809388,281
1934,5,200,4,3,1,4,3,25,40000,0,0.669174,242
1935,5,200,4,3,1,4,4,25,40000,0,0.928178,276
1936,5,200,4,3,2,1,1,25,40000,0,0.64253,216
1937,5,200,4,3,2,1,2,25,40000,0,0.67324,231
1938,5,200,4,3,2,1,3,25,40000,0,0.649468,223
1939,5,200,4,3,2,1,4,25,40000,0,0.850258,239
1940,5,200,4,3,2,2,1,25,40000,0,0.58151,183
1941,5,200,4,3,2,2,2,25,40000,0,0.693185,193
1942,5,200,4,3,2,2,3,25,40000,0,0.617743,211
1943,5,200,4,3,2,2,4,25,40000,0,0.796155,183
1944,5,200,4,3,2,3,1,25,40000,0,0.654559,248
1945,5,200,4,3,2,3,2,25,40000,0,0.750193,274
1946,5,200,4,3,2,3,3,25,40000,0,0.705819,267
1947,5,200,4,3,2,3,4,25,40000,0,0.799362,256
1948,5,200,4,3,2,4,1,25,40000,0,0.644789,248
1949,5,200,4,3,2,4,2,25,40000,0,0.706461,248
1950,5,200,4,3,2,4,3,25,40000,0,0.670374,286
1951,5,200,4,3,2,4,4,25,40000,0,0.775565,286
1952,5,200,4,3,3,1,1,25,40000,0,0.666551,271
1953,5,200,4,3,3,1,2,25,40000,0,0.718676,256
1954,5,200,4,3,3,1,3,25,40000,0,0.706313,239
1955,5,200,4,3,3,1,4,25,40000,0,0.822866,284
1956,5,200,4,3,3,2,1,25,40000,0,0.696384,249
1957,5,200,4,3,3,2,2,25,40000,0,0.665059,239
1958,5,200,4,3,3,2,3,25,40000,0,0.697649,218
1959,5,200,4,3,3,2,4,25,40000,0,0.889881,261
1960,5,200,4,3,3,3,1,25,40000,0,0.682859,278
1961,5,200,4,3,3,3,2,25,40000,0,0.745917,288
1962,5,200,4,3,3,3,3,25,40000,0,0.647846,365
1963,5,200,4,3,3,3,4,25,40000,0,0.816134,357
1964,5,200,4,3,3,4,1,25,40000,0,0.689126,282
1965,5,200,4,3,3,4,2,25,40000,0,0.765987,265
1966,5,200,4,3,3,4,3,25,40000,0,0.630667,337
1967,5,200,4,3,3,4,4,25,40000,0,0.77228,352
1968,5,200,4,3,4,1,1,25,40000,0,0.656074,174
1969,5,200,4,3,4,1,2,25,40000,0,0.721664,190
1970,5,200,4,3,4,1,3,25,40000,0,0.723291,200
1971,5,200,4,3,4,1,4,25,40000,0,0.863391,217
1972,5,200,4,3,4,2,1,25,40000,0,0.704702,266
1973,5,200,4,3,4,2,2,25,40000,0,0.741546,261
1974,5,200,4,3,4,2,3,25,40000,0,0.691622,234
1975,5,200,4,3,4,2,4,25,40000,0,0.879884,260
1976,5,200,4,3,4,3,1,25,40000,0,0.650291,261
1977,5,200,4,3,4,3,2,25,40000,0,0.694088,263
1978,5,200,4,3,4,3,3,25,40000,0,0.624992,285
1979,5,200,4,3,4,3,4,25,40000,0,0.811393,295
1980,5,200,4,3,4,4,1,25,40000,0,0.634402,259
1981,5,200,4,3,4,4,2,25,40000,0,0.740045,282
1982,5,200,4,3,4,4,3,25,40000,0,0.680664,311
1983,5,200,4,3,4,4,4,25,40000,0,0.82292,314
1984,5,200,4,4,1,1,1,25,40000,0,0.653914,236
1985,5,200,4,4,1,1,2,25,40000,0,0.810905,255
1986,5,200,4,4,1,1,3,25,40000,0,0.734625,245
1987,5,200,4,4,1,1,4,25,40000,0,0.873056,256
1988,5,200,4,4,1,2,1,25,40000,0,0.681164,207
1989,5,200,4,4,1,2,2,25,40000,0,0.736639,200
1990,5,200,4,4,1,2,3,25,40000,0,0.66647,210
1991,5,200,4,4,1,2,4,25,40000,0,0.847122,213
1992,5,200,4,4,1,3,1,25,40000,0,0.754777,233
1993,5,200,4,4,1,3,2,25,40000,0,0.741664,268
1994,5,200,4,4,1,3,3,25,40000,0,0.629274,301
1995,5,200,4,4,1,3,4,25,40000,0,0.873884,291
1996,5,200,4,4,1,4,1,25,40000,0,0.772259,260
1997,5,200,4,4,1,4,2,25,40000,0,0.776327,296
1998,5,200,4,4,1,4,3,25,40000,0,0.671145,306
1999,5,200,4,4,1,4,4,25,40000,0,0.836603,345
2000,5,200,4,4,2,1,1,25,40000,0,0.680669,267
2001,5,200,4,4,2,1,2,25,40000,0,0.708872,272
2002,5,200,4,4,2,1,3,25,40000,0,0.700704,275
2003,5,200,4,4,2,1,4,25,40000,0,0.877197,294
2004,5,200,4,4,2,2,1,25,40000,0,0.767647,253
2005,5,200,4,4,2,2,2,25,40000,0,0.78094,276
2006,5,200,4,4,2,2,3,25,40000,0,0.687943,290
2007,5,200,4,4,2,2,4,25,40000,0,0.87087,264
2008,5,200,4,4,2,3,1,25,40000,0,0.704416,258
2009,5,200,4,4,2,3,2,25,40000,0,0.831433,252
2010,5,200,4,4,2,3,3,25,40000,0,0.69016,323
2011,5,200,4,4,2,3,4,25,40000,0,0.857338,361
2012,5,200,4,4,2,4,1,25,40000,0,0.715502,274
2013,5,200,4,4,2,4,2,25,40000,0,0.803643,281
2014,5,200,4,4,2,4,3,25,40000,0,0.696316,373
2015,5,200,4,4,2,4,4,25,40000,0,0.818204,366
2016,5,200,4,4,3,1,1,25,40000,0,0.700237,218
2017,5,200,4,4,3,1,2,25,40000,0,0.799338,223
2018,5,200,4,4,3,1,3,25,40000,0,0.618457,212
2019,5,200,4,4,3,1,4,25,40000,0,0.833946,213
2020,5,200,4,4,3,2,1,25,40000,0,0.656372,272
2021,5,200,4,4,3,2,2,25,40000,0,0.690774,274
2022,5,200,4,4,3,2,3,25,40000,0,0.684132,269
2023,5,200,4,4,3,2,4,25,40000,0,0.879674,301
2024,5,200,4,4,3,3,1,25,40000,0,0.696213,294
2025,5,200,4,4,3,3,2,25,40000,0,0.727086,319
2026,5,200,4,4,3,3,3,25,40000,0,0.686178,298
2027,5,200,4,4,3,3,4,25,40000,0,0.88993,327
2028,5,200,4,4,3,4,1,25,40000,0,0.673484,319
2029,5,200,4,4,3,4,2,25,40000,0,0.757016,381
2030,5,200,4,4,3,4,3,25,40000,0,0.670471,324
2031,5,200,4,4,3,4,4,25,40000,0,0.81519,347
2032,5,200,4,4,4,1,1,25,40000,0,0.722882,293
2033,5,200,4,4,4,1,2,25,40000,0,0.761938,313
2034,5,200,4,4,4,1,3,25,40000,0,0.706449,264
2035,5,200,4,4,4,1,4,25,40000,0,0.883365,279
2036,5,200,4,4,4,2,1,25,40000,0,0.67636,276
2037,5,200,4,4,4,2,2,25,40000,0,0.751087,302
2038,5,200,4,4,4,2,3,25,40000,0,0.671466,267
2039,5,200,4,4,4,2,4,25,40000,0,0.890413,280
2040,5,200,4,4,4,3,1,25,40000,0,0.670213,275
2041,5,200,4,4,4,3,2,25,40000,0,0.697074,290
2042,5,200,4,4,4,3,3,25,40000,0,0.672202,296
2043,5,200,4,4,4,3,4,25,40000,0,0.828653,285
2044,5,200,4,4,4,4,1,25,40000,0,0.681674,285
2045,5,200,4,4,4,4,2,25,40000,0,0.688774,292
2046,5,200,4,4,4,4,3,25,40000,0,0.666072,300
2047,5,200,4,4,4,4,4,25,40000,0,0.877466,302
2048,5,400,1,1,1,1,1,25,160000,0,1.572985,139
2049,5,400,1,1,1,1,2,25,160000,0,1.869408,143
2050,5,400,1,1,1,1,3,25,160000,0,1.510559,166
2051,5,400,1,1,1,1,4,25,160000,0,2.272032,151
2052,5,400,1,1,1,2,1,25,160000,0,1.978152,125
2053,5,400,1,1,1,2,2,25,160000,0,1.947321,150
2054,5,400,1,1,1,2,3,25,160000,0,1.784866,171
2055,5,400,1,1,1,2,4,25,160000,0,2.255425,142
2056,5,400,1,1,1,3,1,25,160000,0,1.604915,153
2057,5,400,1,1,1,3,2,25,160000,0,1.772074,164
2058,5,400,1,1,1,3,3,25,160000,0,1.544676,157
2059,5,400,1,1,1,3,4,25,160000,0,2.161614,169
2060,5,400,1,1,1,4,1,25,160000,0,1.714438,154
2061,5,400,1,1,1,4,2,25,160000,0,1.789861,181
2062,5,400,1,1,1,4,3,25,160000,0,1.791771,153
2063,5,400,1,1,1,4,4,25,160000,0,2.163146,161
2064,5,400,1,1,2,1,1,25,160000,0,1.831464,157
2065,5,400,1,1,2,1,2,25,160000,0,1.945568,160
2066,5,400,1,1,2,1,3,25,160000,0,1.685733,144
2067,5,400,1,1,2,1,4,25,160000,0,2.211361,162
2068,5,400,1,1,2,2,1,25,160000,0,1.584871,145
2069,5,400,1,1,2,2,2,25,160000,0,1.74185,145
2070,5,400,1,1,2,2,3,25,160000,0,1.878217,181
2071,5,400,1,1,2,2,4,25,160000,0,2.585398,135
2072,5,400,1,1,2,3,1,25,160000,0,1.680026,173
2073,5,400,1,1,2,3,2,25,160000,0,2.127138,171
2074,5,400,1,1,2,3,3,25,160000,0,1.787652,159
2075,5,400,1,1,2,3,4,25,160000,0,2.190493,170
2076,5,400,1,1,2,4,1,25,160000,0,1.950798,166
2077,5,400,1,1,2,4,2,25,160000,0,1.889099,172
2078,5,400,1,1,2,4,3,25,160000,0,1.761604,172
2079,5,400,1,1,2,4,4,25,160000,0,2.627589,179
2080,5,400,1,1,3,1,1,25,160000,0,1.781939,173
2081,5,400,1,1,3,1,2,25,160000,0,1.998771,154
2082,5,400,1,1,3,1,3,25,160000,0,1.954209,165
2083,5,400,1,1,3,1,4,25,160000,0,2.281132,161
2084,5,400,1,1,3,2,1,25,160000,0,1.691177,158
2085,5,400,1,1,3,2,2,25,160000,0,1.828891,157
2086,5,400,1,1,3,2,3,25,160000,0,1.534678,158
2087,5,400,1,1,3,2,4,25,160000,0,2.111819,151
2088,5,400,1,1,3,3,1,25,160000,0,1.605809,158
2089,5,400,1,1,3,3,2,25,160000,0,2.279639,165
2090,5,400,1,1,3,3,3,25,160000,0,1.948973,156
2091,5,400,1,1,3,3,4,25,160000,0,2.21967,161
2092,5,400,1,1,3,4,1,25,160000,0,1.635316,168
2093,5,400,1,1,3,4,2,25,160000,0,2.001024,183
2094,5,400,1,1,3,4,3,25,160000,0,1.662241,178
2095,5,400,1,1,3,4,4,25,160000,0,2.200354,157
2096,5,400,1,1,4,1,1,25,160000,0,1.626418,145
2097,5,400,1,1,4,1,2,25,160000,0,2.077678,162
2098,5,400,1,1,4,1,3,25,160000,0,1.786549,164
2099,5,400,1,1,4,1,4,25,160000,0,2.107085,149
2100,5,400,1,1,4,2,1,25,160000,0,1.799005,159
2101,5,400,1,1,4,2,2,25,160000,0,2.164921,177
2102,5,400,1,1,4,2,3,25,160000,0,1.831193,175
2103,5,400,1,1,4,2,4,25,160000,0,2.494046,182
2104,5,400,1,1,4,3,1,25,160000,0,1.583084,172
2105,5,400,1,1,4,3,2,25,160000,0,1.987418,179
2106,5,400,1,1,4,3,3,25,160000,0,1.783952,177
2107,5,400,1,1,4,3,4,25,160000,0,2.488456,167
2108,5,400,1,1,4,4,1,25,160000,0,1.76935,167
2109,5,400,1,1,4,4,2,25,160000,0,1.94984,173
2110,5,400,1,1,4,4,3,25,160000,0,1.689314,185
2111,5,400,1,1,4,4,4,25,160000,0,2.457053,169
2112,5,400,1,2,1,1,1,25,160000,0,1.647582,145
2113,5,400,1,2,1,1,2,25,160000,0,2.079825,149
2114,5,400,1,2,1,1,3,25,160000,0,1.645675,184
2115,5,400,1,2,1,1,4,25,160000,0,2.173601,156
2116,5,400,1,2,1,2,1,25,160000,0,1.972534,160
2117,5,400,1,2,1,2,2,25,160000,0,1.943551,161
2118,5,400,1,2,1,2,3,25,160000,0,1.751961,145
2119,5,400,1,2,1,2,4,25,160000,0,2.440935,152
2120,5,400,1,2,1,3,1,25,160000,0,1.845735,174
2121,5,400,1,2,1,3,2,25,160000,0,2.007903,173
2122,5,400,1,2,1,3,3,25,160000,0,1.95017,181
2123,5,400,1,2,1,3,4,25,160000,0,2.3151,196
2124,5,400,1,2,1,4,1,25,160000,0,1.828105,179
2125,5,400,1,2,1,4,2,25,160000,0,1.990669,175
2126,5,400,1,2,1,4,3,25,160000,0,1.644959,176
2127,5,400,1,2,1,4,4,25,160000,0,2.193754,169
2128,5,400,1,2,2,1,1,25,160000,0,1.734782,156
2129,5,400,1,2,2,1,2,25,160000,0,2.255228,156
2130,5,400,1,2,2,1,3,25,160000,0,1.780716,179
2131,5,400,1,2,2,1,4,25,160000,0,2.279214,173
2132,5,400,1,2,2,2,1,25,160000,0,1.68077,153
2133,5,400,1,2,2,2,2,25,160000,0,2.151727,169
2134,5,400,1,2,2,2,3,25,160000,0,1.910961,181
2135,5,400,1,2,2,2,4,25,160000,0,2.304365,150
2136,5,400,1,2,2,3,1,25,160000,0,1.645164,180
2137,5,400,1,2,2,3,2,25,160000,0,1.926595,169
2138,5,400,1,2,2,3,3,25,160000,0,1.92463,175
2139,5,400,1,2,2,3,4,25,160000,0,2.765587,184
2140,5,400,1,2,2,4,1,25,160000,0,1.836781,176
2141,5,400,1,2,2,4,2,25,160000,0,1.898963,171
2142,5,400,1,2,2,4,3,25,160000,0,1.995689,175
2143,5,400,1,2,2,4,4,25,160000,0,2.590052,203
2144,5,400,1,2,3,1,1,25,160000,0,1.814988,161
2145,5,400,1,2,3,1,2,25,160000,0,1.816908,158
2146,5,400,1,2,3,1,3,25,160000,0,1.836646,168
2147,5,400,1,2,3,1,4,25,160000,0,2.54282,156
2148,5,400,1,2,3,2,1,25,160000,0,1.721434,168
2149,5,400,1,2,3,2,2,25,160000,0,1.803485,170
2150,5,400,1,2,3,2,3,25,160000,0,1.76733,169
2151,5,400,1,2,3,2,4,25,160000,0,2.501864,171
2152,5,400,1,2,3,3,1,25,160000,0,1.816055,178
2153,5,400,1,2,3,3,2,25,160000,0,2.069686,184
2154,5,400,1,2,3,3,3,25,160000,0,1.811981,202
2155,5,400,1,2,3,3,4,25,160000,0,2.153296,164
2156,5,400,1,2,3,4,1,25,160000,0,2.054802,171
2157,5,400,1,2,3,4,2,25,160000,0,1.959226,177
2158,5,400,1,2,3,4,3,25,160000,0,1.73148,168
2159,5,400,1,2,3,4,4,25,160000,0,2.559566,190
2160,5,400,1,2,4,1,1,25,160000,0,1.773218,171
2161,5,400,1,2,4,1,2,25,160000,0,1.971053,167
2162,5,400,1,2,4,1,3,25,160000,0,1.911211,178
2163,5,400,1,2,4,1,4,25,160000,0,2.290703,175
2164,5,400,1,2,4,2,1,25,160000,0,1.842092,177
2165,5,400,1,2,4,2,2,25,160000,0,2.13276,198
2166,5,400,1,2,4,2,3,25,160000,0,1.767686,176
2167,5,400,1,2,4,2,4,25,160000,0,2.431584,178
2168,5,400,1,2,4,3,1,25,160000,0,1.871276,181
2169,5,400,1,2,4,3,2,25,160000,0,1.9758,178
2170,5,400,1,2,4,3,3,25,160000,0,1.812814,183
2171,5,400,1,2,4,3,4,25,160000,0,2.388754,179
2172,5,400,1,2,4,4,1,25,160000,0,1.701475,209
2173,5,400,1,2,4,4,2,25,160000,0,2.228025,189
2174,5,400,1,2,4,4,3,25,160000,0,1.714872,202
2175,5,400,1,2,4,4,4,25,160000,0,2.491732,194
2176,5,400,1,3,1,1,1,25,160000,0,1.914071,158
2177,5,400,1,3,1,1,2,25,160000,0,2.016203,152
2178,5,400,1,3,1,1,3,25,160000,0,1.679559,170
2179,5,400,1,3,1,1,4,25,160000,0,2.002788,170
2180,5,400,1,3,1,2,1,25,160000,0,1.529919,150
2181,5,400,1,3,1,2,2,25,160000,0,1.822563,160
2182,5,400,1,3,1,2,3,25,160000,0,1.577351,172
2183,5,400,1,3,1,2,4,25,160000,0,2.17387,162
2184,5,400,1,3,1,3,1,25,160000,0,1.676388,169
2185,5,400,1,3,1,3,2,25,160000,0,2.171915,163
2186,5,400,1,3,1,3,3,25,160000,0,1.739733,177
2187,5,400,1,3,1,3,4,25,160000,0,2.239314,171
2188,5,400,1,3,1,4,1,25,160000,0,1.642357,166
2189,5,400,1,3,1,4,2,25,160000,0,1.981763,178
2190,5,400,1,3,1,4,3,25,160000,0,1.501775,187
2191,5,400,1,3,1,4,4,25,160000,0,2.165629,176
2192,5,400,1,3,2,1,1,25,160000,0,1.828857,158
2193,5,400,1,3,2,1,2,25,160000,0,2.236621,161
2194,5,400,1,3,2,1,3,25,160000,0,1.719619,155
2195,5,400,1,3,2,1,4,25,160000,0,2.338863,173
2196,5,400,1,3,2,2,1,25,160000,0,1.683127,172
2197,5,400,1,3,2,2,2,25,160000,0,1.907071,155
2198,5,400,1,3,2,2,3,25,160000,0,1.979787,157
2199,5,400,1,3,2,2,4,25,160000,0,2.287984,164
2200,5,400,1,3,2,3,1,25,160000,0,1.689333,176
2201,5,400,1,3,2,3,2,25,160000,0,2.014272,188
2202,5,400,1,3,2,3,3,25,160000,0,1.709617,188
2203,5,400,1,3,2,3,4,25,160000,0,2.310618,175
2204,5,400,1,3,2,4,1,25,160000,0,1.708706,193
2205,5,400,1,3,2,4,2,25,160000,0,2.021207,172
2206,5,400,1,3,2,4,3,25,160000,0,1.66796,181
2207,5,400,1,3,2,4,4,25,160000,0,2.508534,175
2208,5,400,1,3,3,1,1,25,160000,0,1.71559,170
2209,5,400,1,3,3,1,2,25,160000,0,1.966432,157
2210,5,400,1,3,3,1,3,25,160000,0,1.759902,164
2211,5,400,1,3,3,1,4,25,160000,0,2.212596,161
2212,5,400,1,3,3,2,1,25,160000,0,1.765046,157
2213,5,400,1,3,3,2,2,25,160000,0,1.801788,174
2214,5,400,1,3,3,2,3,25,160000,0,1.630566,171
2215,5,400,1,3,3,2,4,25,160000,0,2.281505,159
2216,5,400,1,3,3,3,1,25,160000,0,1.637309,183
2217,5,400,1,3,3,3,2,25,160000,0,2.018734,180
2218,5,400,1,3,3,3,3,25,160000,0,1.871415,181
2219,5,400,1,3,3,3,4,25,160000,0,2.207254,185
2220,5,400,1,3,3,4,1,25,160000,0,1.597667,176
2221,5,400,1,3,3,4,2,25,160000,0,1.761709,182
2222,5,400,1,3,3,4,3,25,160000,0,1.636507,183
2223,5,400,1,3,3,4,4,25,160000,0,2.052465,186
2224,5,400,1,3,4,1,1,25,160000,0,1.765704,173
2225,5,400,1,3,4,1,2,25,160000,0,1.892827,174
2226,5,400,1,3,4,1,3,25,160000,0,1.882959,180
2227,5,400,1,3,4,1,4,25,160000,0,2.185788,177
2228,5,400,1,3,4,2,1,25,160000,0,1.695812,177
2229,5,400,1,3,4,2,2,25,160000,0,1.84891,200
2230,5,400,1,3,4,2,3,25,160000,0,1.812259,181
2231,5,400,1,3,4,2,4,25,160000,0,2.421871,174
2232,5,400,1,3,4,3,1,25,160000,0,1.72789,181
2233,5,400,1,3,4,3,2,25,160000,0,1.874848,185
2234,5,400,1,3,4,3,3,25,160000,0,2.074995,196
2235,5,400,1,3,4,3,4,25,160000,0,2.514523,195
2236,5,400,1,3,4,4,1,25,160000,0,1.690267,183
2237,5,400,1,3,4,4,2,25,160000,0,1.89979,203
2238,5,400,1,3,4,4,3,25,160000,0,1.630717,190
2239,5,400,1,3,4,4,4,25,160000,0,2.17313,186
2240,5,400,1,4,1,1,1,25,160000,0,1.653265,177
2241,5,400,1,4,1,1,2,25,160000,0,1.771758,158
2242,5,400,1,4,1,1,3,25,160000,0,1.627267,165
2243,5,400,1,4,1,1,4,25,160000,0,2.210484,160
2244,5,400,1,4,1,2,1,25,160000,0,1.583103,170
2245,5,400,1,4,1,2,2,25,160000,0,1.775706,160
2246,5,400,1,4,1,2,3,25,160000,0,1.767822,168
2247,5,400,1,4,1,2,4,25,160000,0,2.518226,172
2248,5,400,1,4,1,3,1,25,160000,0,1.736069,173
2249,5,400,1,4,1,3,2,25,160000,0,1.795523,172
2250,5,400,1,4,1,3,3,25,160000,0,1.62505,180
2251,5,400,1,4,1,3,4,25,160000,0,2.37662,180
2252,5,400,1,4,1,4,1,25,160000,0,2.011836,189
2253,5,400,1,4,1,4,2,25,160000,0,1.951559,166
2254,5,400,1,4,1,4,3,25,160000,0,1.90195,178
2255,5,400,1,4,1,4,4,25,160000,0,2.484982,180
2256,5,400,1,4,2,1,1,25,160000,0,1.76491,156
2257,5,400,1,4,2,1,2,25,160000,0,1.851497,176
2258,5,400,1,4,2,1,3,25,160000,0,1.683682,169
2259,5,400,1,4,2,1,4,25,160000,0,2.383043,172
2260,5,400,1,4,2,2,1,25,160000,0,1.836438,178
2261,5,400,1,4,2,2,2,25,160000,0,1.951984,169
2262,5,400,1,4,2,2,3,25,160000,0,1.863571,177
2263,5,400,1,4,2,2,4,25,160000,0,2.426738,164
2264,5,400,1,4,2,3,1,25,160000,0,1.766358,187
2265,5,400,1,4,2,3,2,25,160000,0,1.97014,177
2266,5,400,1,4,2,3,3,25,160000,0,1.801932,180
2267,5,400,1,4,2,3,4,25,160000,0,2.234599,173
2268,5,400,1,4,2,4,1,25,160000,0,1.831148,187
2269,5,400,1,4,2,4,2,25,160000,0,2.060656,198
2270,5,400,1,4,2,4,3,25,160000,0,1.773879,192
2271,5,400,1,4,2,4,4,25,160000,0,2.359902,178
2272,5,400,1,4,3,1,1,25,160000,0,1.679596,162
2273,5,400,1,4,3,1,2,25,160000,0,1.994144,171
2274,5,400,1,4,3,1,3,25,160000,0,1.822827,186
2275,5,400,1,4,3,1,4,25,160000,0,2.273503,174
2276,5,400,1,4,3,2,1,25,160000,0,1.671475,162
2277,5,400,1,4,3,2,2,25,160000,0,1.865669,183
2278,5,400,1,4,3,2,3,25,160000,0,1.686123,184
2279,5,400,1,4,3,2,4,25,160000,0,2.561782,172
2280,5,400,1,4,3,3,1,25,160000,0,1.8755,183
2281,5,400,1,4,3,3,2,25,160000,0,1.89092,176
2282,5,400,1,4,3,3,3,25,160000,0,1.823228,195
2283,5,400,1,4,3,3,4,25,160000,0,2.415638,186
2284,5,400,1,4,3,4,1,25,160000,0,1.659342,178
2285,5,400,1,4,3,4,2,25,160000,0,2.009418,175
2286,5,400,1,4,3,4,3,25,160000,0,1.971057,194
2287,5,400,1,4,3,4,4,25,160000,0,2.361469,184
2288,5,400,1,4,4,1,1,25,160000,0,2.012731,161
2289,5,400,1,4,4,1,2,25,160000,0,1.802346,178
2290,5,400,1,4,4,1,3,25,160000,0,1.890689,193
2291,5,400,1,4,4,1,4,25,160000,0,2.335632,175
