n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
2190,5,400,1,3,2,1,1,1.147,223
2191,5,400,1,3,2,1,2,1.155,217
2192,5,400,1,3,2,1,3,1.758,236
2193,5,400,1,3,2,1,4,1.163,226
2194,5,400,1,3,2,2,1,1.1,228
2195,5,400,1,3,2,2,2,1.151,235
2196,5,400,1,3,2,2,3,1.719,258
2197,5,400,1,3,2,2,4,1.175,236
2198,5,400,1,3,2,3,1,1.112,248
2199,5,400,1,3,2,3,2,1.166,263
2200,5,400,1,3,2,3,3,1.856,296
2201,5,400,1,3,2,3,4,1.233,269
2202,5,400,1,3,2,4,1,1.363,243
2203,5,400,1,3,2,4,2,1.175,240
2204,5,400,1,3,2,4,3,1.696,271
2205,5,400,1,3,2,4,4,1.165,254
2206,5,400,1,3,3,1,1,1.321,213
2207,5,400,1,3,3,1,2,1.344,227
2208,5,400,1,3,3,1,3,1.917,260
2209,5,400,1,3,3,1,4,1.28,236
2210,5,400,1,3,3,2,1,1.224,232
2211,5,400,1,3,3,2,2,1.339,252
2212,5,400,1,3,3,2,3,1.947,272
2213,5,400,1,3,3,2,4,1.33,252
2214,5,400,1,3,3,3,1,1.244,266
2215,5,400,1,3,3,3,2,1.278,267
2216,5,400,1,3,3,3,3,1.954,291
2217,5,400,1,3,3,3,4,1.301,276
2218,5,400,1,3,3,4,1,1.279,261
2219,5,400,1,3,3,4,2,1.338,258
2220,5,400,1,3,3,4,3,2.052,280
2221,5,400,1,3,3,4,4,1.469,257
2222,5,400,1,3,4,1,1,1.139,220
2223,5,400,1,3,4,1,2,1.189,226
2224,5,400,1,3,4,1,3,1.653,238
2225,5,400,1,3,4,1,4,1.178,223
2226,5,400,1,3,4,2,1,1.187,223
2227,5,400,1,3,4,2,2,1.15,233
2228,5,400,1,3,4,2,3,1.855,264
2229,5,400,1,3,4,2,4,1.231,239
2230,5,400,1,3,4,3,1,1.123,252
2231,5,400,1,3,4,3,2,1.333,263
2232,5,400,1,3,4,3,3,1.685,284
2233,5,400,1,3,4,3,4,1.19,273
2234,5,400,1,3,4,4,1,1.15,253
2235,5,400,1,3,4,4,2,1.2,248
2236,5,400,1,3,4,4,3,1.719,283
2237,5,400,1,3,4,4,4,1.232,263
2238,5,400,1,4,1,1,1,0.767,122
2239,5,400,1,4,1,1,2,0.725,123
2240,5,400,1,4,1,1,3,1.402,154
2241,5,400,1,4,1,1,4,0.746,136
2242,5,400,1,4,1,2,1,0.852,129
2243,5,400,1,4,1,2,2,0.882,144
2244,5,400,1,4,1,2,3,1.457,172
2245,5,400,1,4,1,2,4,0.86,152
2246,5,400,1,4,1,3,1,0.748,164
2247,5,400,1,4,1,3,2,0.86,173
2248,5,400,1,4,1,3,3,1.389,185
2249,5,400,1,4,1,3,4,0.888,181
2250,5,400,1,4,1,4,1,0.828,154
2251,5,400,1,4,1,4,2,0.819,161
2252,5,400,1,4,1,4,3,1.376,175
2253,5,400,1,4,1,4,4,0.928,157
2254,5,400,1,4,2,1,1,1.053,128
2255,5,400,1,4,2,1,2,1.097,141
2256,5,400,1,4,2,1,3,1.611,161
2257,5,400,1,4,2,1,4,1.258,126
2258,5,400,1,4,2,2,1,1.081,139
2259,5,400,1,4,2,2,2,1.049,146
2260,5,400,1,4,2,2,3,1.686,165
2261,5,400,1,4,2,2,4,1.197,140
2262,5,400,1,4,2,3,1,1.142,171
2263,5,400,1,4,2,3,2,1.224,172
2264,5,400,1,4,2,3,3,1.627,204
2265,5,400,1,4,2,3,4,1.165,172
2266,5,400,1,4,2,4,1,1.142,163
2267,5,400,1,4,2,4,2,1.112,162
2268,5,400,1,4,2,4,3,1.733,193
2269,5,400,1,4,2,4,4,1.203,167
2270,5,400,1,4,3,1,1,1.233,132
2271,5,400,1,4,3,1,2,1.183,148
2272,5,400,1,4,3,1,3,1.916,165
2273,5,400,1,4,3,1,4,1.328,145
2274,5,400,1,4,3,2,1,1.227,154
2275,5,400,1,4,3,2,2,1.253,159
2276,5,400,1,4,3,2,3,2.013,183
2277,5,400,1,4,3,2,4,1.359,145
2278,5,400,1,4,3,3,1,1.201,186
2279,5,400,1,4,3,3,2,1.288,176
2280,5,400,1,4,3,3,3,2.022,224
2281,5,400,1,4,3,3,4,1.323,181
2282,5,400,1,4,3,4,1,1.322,164
2283,5,400,1,4,3,4,2,1.337,166
2284,5,400,1,4,3,4,3,2.208,189
2285,5,400,1,4,3,4,4,1.281,178
2286,5,400,1,4,4,1,1,1.067,133
2287,5,400,1,4,4,1,2,1.133,133
2288,5,400,1,4,4,1,3,1.642,167
2289,5,400,1,4,4,1,4,1.171,139
2290,5,400,1,4,4,2,1,1.01,145
2291,5,400,1,4,4,2,2,1.117,144
2292,5,400,1,4,4,2,3,1.764,171
2293,5,400,1,4,4,2,4,1.103,157
2294,5,400,1,4,4,3,1,1.056,168
2295,5,400,1,4,4,3,2,1.084,168
2296,5,400,1,4,4,3,3,1.713,212
2297,5,400,1,4,4,3,4,1.097,177
2298,5,400,1,4,4,4,1,1.071,168
2299,5,400,1,4,4,4,2,1.19,158
2300,5,400,1,4,4,4,3,1.655,185
2301,5,400,1,4,4,4,4,1.12,169
2302,5,400,2,1,1,1,1,1.042,181
2303,5,400,2,1,1,1,2,1.06,183
2304,5,400,2,1,1,1,3,1.328,233
2305,5,400,2,1,1,1,4,1.035,205
2306,5,400,2,1,1,2,1,1.032,220
2307,5,400,2,1,1,2,2,0.975,234
2308,5,400,2,1,1,2,3,1.502,271
2309,5,400,2,1,1,2,4,1.026,250
2310,5,400,2,1,1,3,1,1.01,265
2311,5,400,2,1,1,3,2,1.023,268
2312,5,400,2,1,1,3,3,1.571,319
2313,5,400,2,1,1,3,4,1.017,276
2314,5,400,2,1,1,4,1,1.057,261
2315,5,400,2,1,1,4,2,1.03,270
2316,5,400,2,1,1,4,3,1.619,335
2317,5,400,2,1,1,4,4,1.157,297
2318,5,400,2,1,2,1,1,1.439,201
2319,5,400,2,1,2,1,2,1.206,195
2320,5,400,2,1,2,1,3,1.74,251
2321,5,400,2,1,2,1,4,1.161,202
2322,5,400,2,1,2,2,1,1.17,228
2323,5,400,2,1,2,2,2,1.303,228
2324,5,400,2,1,2,2,3,1.849,295
2325,5,400,2,1,2,2,4,1.252,260
2326,5,400,2,1,2,3,1,1.23,265
2327,5,400,2,1,2,3,2,1.143,262
2328,5,400,2,1,2,3,3,1.839,316
2329,5,400,2,1,2,3,4,1.268,275
2330,5,400,2,1,2,4,1,1.167,274
2331,5,400,2,1,2,4,2,1.187,283
2332,5,400,2,1,2,4,3,1.778,348
2333,5,400,2,1,2,4,4,1.217,305
2334,5,400,2,1,3,1,1,1.277,202
2335,5,400,2,1,3,1,2,1.398,226
2336,5,400,2,1,3,1,3,2.021,262
2337,5,400,2,1,3,1,4,1.436,228
2338,5,400,2,1,3,2,1,1.409,250
2339,5,400,2,1,3,2,2,1.313,262
2340,5,400,2,1,3,2,3,2.069,305
2341,5,400,2,1,3,2,4,1.253,265
2342,5,400,2,1,3,3,1,1.353,276
2343,5,400,2,1,3,3,2,1.408,288
2344,5,400,2,1,3,3,3,2.096,343
2345,5,400,2,1,3,3,4,1.316,304
2346,5,400,2,1,3,4,1,1.325,296
2347,5,400,2,1,3,4,2,1.439,310
2348,5,400,2,1,3,4,3,1.934,367
2349,5,400,2,1,3,4,4,1.339,335
2350,5,400,2,1,4,1,1,1.104,190
2351,5,400,2,1,4,1,2,1.154,208
2352,5,400,2,1,4,1,3,1.905,268
2353,5,400,2,1,4,1,4,1.295,227
2354,5,400,2,1,4,2,1,1.16,251
2355,5,400,2,1,4,2,2,1.265,236
2356,5,400,2,1,4,2,3,1.874,283
2357,5,400,2,1,4,2,4,1.232,257
2358,5,400,2,1,4,3,1,1.277,268
2359,5,400,2,1,4,3,2,1.178,269
2360,5,400,2,1,4,3,3,2.088,320
2361,5,400,2,1,4,3,4,1.295,280
2362,5,400,2,1,4,4,1,1.219,276
2363,5,400,2,1,4,4,2,1.224,305
2364,5,400,2,1,4,4,3,1.825,356
2365,5,400,2,1,4,4,4,1.184,324
2366,5,400,2,2,1,1,1,0.915,190
2367,5,400,2,2,1,1,2,0.989,187
2368,5,400,2,2,1,1,3,1.447,245
2369,5,400,2,2,1,1,4,0.973,204
2370,5,400,2,2,1,2,1,1.066,227
2371,5,400,2,2,1,2,2,0.975,232
2372,5,400,2,2,1,2,3,1.501,272
2373,5,400,2,2,1,2,4,0.979,249
2374,5,400,2,2,1,3,1,1.026,277
2375,5,400,2,2,1,3,2,1.052,269
2376,5,400,2,2,1,3,3,1.52,314
2377,5,400,2,2,1,3,4,1.001,280
2378,5,400,2,2,1,4,1,1.033,286
2379,5,400,2,2,1,4,2,1.077,292
2380,5,400,2,2,1,4,3,1.624,333
2381,5,400,2,2,1,4,4,0.962,300
2382,5,400,2,2,2,1,1,1.097,184
2383,5,400,2,2,2,1,2,1.142,198
2384,5,400,2,2,2,1,3,1.839,238
2385,5,400,2,2,2,1,4,1.141,213
2386,5,400,2,2,2,2,1,1.117,235
2387,5,400,2,2,2,2,2,1.199,227
2388,5,400,2,2,2,2,3,1.798,293
2389,5,400,2,2,2,2,4,1.258,241
2390,5,400,2,2,2,3,1,1.114,272
2391,5,400,2,2,2,3,2,1.164,260
2392,5,400,2,2,2,3,3,1.788,319
2393,5,400,2,2,2,3,4,1.25,280
2394,5,400,2,2,2,4,1,1.104,295
2395,5,400,2,2,2,4,2,1.183,291
2396,5,400,2,2,2,4,3,1.763,350
2397,5,400,2,2,2,4,4,1.225,310
2398,5,400,2,2,3,1,1,1.347,208
2399,5,400,2,2,3,1,2,1.361,211
2400,5,400,2,2,3,1,3,2.034,262
2401,5,400,2,2,3,1,4,1.322,221
2402,5,400,2,2,3,2,1,1.244,256
2403,5,400,2,2,3,2,2,1.383,256
2404,5,400,2,2,3,2,3,2.13,303
2405,5,400,2,2,3,2,4,1.34,263
2406,5,400,2,2,3,3,1,1.301,279
2407,5,400,2,2,3,3,2,1.357,284
2408,5,400,2,2,3,3,3,2.007,340
2409,5,400,2,2,3,3,4,1.391,304
2410,5,400,2,2,3,4,1,1.266,313
2411,5,400,2,2,3,4,2,1.318,310
2412,5,400,2,2,3,4,3,1.976,364
2413,5,400,2,2,3,4,4,1.289,330
2414,5,400,2,2,4,1,1,1.233,196
2415,5,400,2,2,4,1,2,1.194,196
2416,5,400,2,2,4,1,3,1.906,256
2417,5,400,2,2,4,1,4,1.153,223
2418,5,400,2,2,4,2,1,1.211,240
2419,5,400,2,2,4,2,2,1.15,241
2420,5,400,2,2,4,2,3,1.75,283
2421,5,400,2,2,4,2,4,1.324,245
2422,5,400,2,2,4,3,1,1.205,258
2423,5,400,2,2,4,3,2,1.328,266
2424,5,400,2,2,4,3,3,1.968,320
2425,5,400,2,2,4,3,4,1.323,284
2426,5,400,2,2,4,4,1,1.212,294
2427,5,400,2,2,4,4,2,1.234,318
2428,5,400,2,2,4,4,3,1.897,360
2429,5,400,2,2,4,4,4,1.182,316
2430,5,400,2,3,1,1,1,1.035,431
2431,5,400,2,3,1,1,2,1.136,421
2432,5,400,2,3,1,1,3,1.641,474
2433,5,400,2,3,1,1,4,1.253,436
2434,5,400,2,3,1,2,1,1.311,461
2435,5,400,2,3,1,2,2,1.146,494
2436,5,400,2,3,1,2,3,2.054,513
2437,5,400,2,3,1,2,4,1.381,480
2438,5,400,2,3,1,3,1,1.103,529
2439,5,400,2,3,1,3,2,1.004,547
2440,5,400,2,3,1,3,3,1.821,599
2441,5,400,2,3,1,3,4,1.086,577
2442,5,400,2,3,1,4,1,1.21,488
2443,5,400,2,3,1,4,2,1.072,504
2444,5,400,2,3,1,4,3,1.673,572
2445,5,400,2,3,1,4,4,1.077,530
2446,5,400,2,3,2,1,1,1.274,425
2447,5,400,2,3,2,1,2,1.261,441
2448,5,400,2,3,2,1,3,2.084,492
2449,5,400,2,3,2,1,4,1.406,462
2450,5,400,2,3,2,2,1,1.121,489
2451,5,400,2,3,2,2,2,1.314,479
2452,5,400,2,3,2,2,3,2.138,533
2453,5,400,2,3,2,2,4,1.18,493
2454,5,400,2,3,2,3,1,1.316,561
2455,5,400,2,3,2,3,2,1.215,543
2456,5,400,2,3,2,3,3,1.812,614
2457,5,400,2,3,2,3,4,1.249,583
2458,5,400,2,3,2,4,1,1.208,496
2459,5,400,2,3,2,4,2,1.27,532
2460,5,400,2,3,2,4,3,2.07,570
2461,5,400,2,3,2,4,4,1.268,527
2462,5,400,2,3,3,1,1,1.287,445
2463,5,400,2,3,3,1,2,1.566,458
2464,5,400,2,3,3,1,3,2.279,489
2465,5,400,2,3,3,1,4,1.564,457
2466,5,400,2,3,3,2,1,1.382,489
2467,5,400,2,3,3,2,2,1.39,504
2468,5,400,2,3,3,2,3,2.325,553
2469,5,400,2,3,3,2,4,1.454,504
2470,5,400,2,3,3,3,1,1.472,574
2471,5,400,2,3,3,3,2,1.586,596
2472,5,400,2,3,3,3,3,2.119,649
2473,5,400,2,3,3,3,4,1.371,582
2474,5,400,2,3,3,4,1,1.373,525
2475,5,400,2,3,3,4,2,1.483,540
2476,5,400,2,3,3,4,3,2.321,570
2477,5,400,2,3,3,4,4,1.548,537
2478,5,400,2,3,4,1,1,1.491,439
2479,5,400,2,3,4,1,2,1.471,433
2480,5,400,2,3,4,1,3,2.196,492
2481,5,400,2,3,4,1,4,1.328,452
2482,5,400,2,3,4,2,1,1.311,482
2483,5,400,2,3,4,2,2,1.51,469
2484,5,400,2,3,4,2,3,2.457,543
2485,5,400,2,3,4,2,4,1.626,489
2486,5,400,2,3,4,3,1,1.365,570
2487,5,400,2,3,4,3,2,1.231,547
2488,5,400,2,3,4,3,3,1.879,629
2489,5,400,2,3,4,3,4,1.483,600
2490,5,400,2,3,4,4,1,1.366,497
2491,5,400,2,3,4,4,2,1.308,530
2492,5,400,2,3,4,4,3,2.277,551
2493,5,400,2,3,4,4,4,1.291,556
2494,5,400,2,4,1,1,1,0.812,207
2495,5,400,2,4,1,1,2,0.777,211
2496,5,400,2,4,1,1,3,1.586,260
2497,5,400,2,4,1,1,4,0.833,232
2498,5,400,2,4,1,2,1,0.854,239
2499,5,400,2,4,1,2,2,0.8,249
2500,5,400,2,4,1,2,3,1.455,287
2501,5,400,2,4,1,2,4,0.843,270
2502,5,400,2,4,1,3,1,0.897,310
2503,5,400,2,4,1,3,2,0.935,320
2504,5,400,2,4,1,3,3,1.752,372
2505,5,400,2,4,1,3,4,0.873,337
2506,5,400,2,4,1,4,1,0.906,278
2507,5,400,2,4,1,4,2,0.862,284
2508,5,400,2,4,1,4,3,1.727,337
2509,5,400,2,4,1,4,4,0.789,310
2510,5,400,2,4,2,1,1,1.18,214
2511,5,400,2,4,2,1,2,1.072,221
2512,5,400,2,4,2,1,3,1.764,274
2513,5,400,2,4,2,1,4,1.203,226
2514,5,400,2,4,2,2,1,1.178,244
2515,5,400,2,4,2,2,2,1.241,243
2516,5,400,2,4,2,2,3,1.796,309
2517,5,400,2,4,2,2,4,1.209,261
2518,5,400,2,4,2,3,1,1.173,297
2519,5,400,2,4,2,3,2,1.189,316
2520,5,400,2,4,2,3,3,1.902,365
2521,5,400,2,4,2,3,4,1.205,333
2522,5,400,2,4,2,4,1,1.177,270
2523,5,400,2,4,2,4,2,1.195,297
2524,5,400,2,4,2,4,3,1.958,325
2525,5,400,2,4,2,4,4,1.257,312
2526,5,400,2,4,3,1,1,1.294,220
2527,5,400,2,4,3,1,2,1.38,230
2528,5,400,2,4,3,1,3,2.007,273
2529,5,400,2,4,3,1,4,1.442,251
2530,5,400,2,4,3,2,1,1.35,260
2531,5,400,2,4,3,2,2,1.376,258
2532,5,400,2,4,3,2,3,2.072,330
2533,5,400,2,4,3,2,4,1.426,277
2534,5,400,2,4,3,3,1,1.301,324
2535,5,400,2,4,3,3,2,1.447,349
2536,5,400,2,4,3,3,3,2.028,390
2537,5,400,2,4,3,3,4,1.544,350
2538,5,400,2,4,3,4,1,1.299,317
2539,5,400,2,4,3,4,2,1.35,312
2540,5,400,2,4,3,4,3,1.999,363
2541,5,400,2,4,3,4,4,1.361,316
2542,5,400,2,4,4,1,1,1.266,223
2543,5,400,2,4,4,1,2,1.183,223
2544,5,400,2,4,4,1,3,1.905,269
2545,5,400,2,4,4,1,4,1.244,244
2546,5,400,2,4,4,2,1,1.318,251
2547,5,400,2,4,4,2,2,1.204,252
2548,5,400,2,4,4,2,3,1.899,317
2549,5,400,2,4,4,2,4,1.272,285
2550,5,400,2,4,4,3,1,1.274,299
2551,5,400,2,4,4,3,2,1.141,320
2552,5,400,2,4,4,3,3,2.03,396
2553,5,400,2,4,4,3,4,1.232,359
2554,5,400,2,4,4,4,1,1.319,289
2555,5,400,2,4,4,4,2,1.164,281
2556,5,400,2,4,4,4,3,1.986,338
2557,5,400,2,4,4,4,4,1.354,318
2558,5,400,3,1,1,1,1,0.934,261
2559,5,400,3,1,1,1,2,0.94,281
2560,5,400,3,1,1,1,3,1.657,342
2561,5,400,3,1,1,1,4,0.963,300
2562,5,400,3,1,1,2,1,1.198,346
2563,5,400,3,1,1,2,2,1.034,339
2564,5,400,3,1,1,2,3,1.462,402
2565,5,400,3,1,1,2,4,1.074,364
2566,5,400,3,1,1,3,1,1.038,399
2567,5,400,3,1,1,3,2,1.078,408
2568,5,400,3,1,1,3,3,1.778,451
2569,5,400,3,1,1,3,4,1.046,423
2570,5,400,3,1,1,4,1,1.05,431
2571,5,400,3,1,1,4,2,0.997,440
2572,5,400,3,1,1,4,3,1.665,522
2573,5,400,3,1,1,4,4,1.043,460
2574,5,400,3,1,2,1,1,1.154,290
2575,5,400,3,1,2,1,2,1.125,288
2576,5,400,3,1,2,1,3,1.913,376
2577,5,400,3,1,2,1,4,1.245,303
2578,5,400,3,1,2,2,1,1.164,334
2579,5,400,3,1,2,2,2,1.213,350
2580,5,400,3,1,2,2,3,1.879,460
2581,5,400,3,1,2,2,4,1.271,361
2582,5,400,3,1,2,3,1,1.385,392
2583,5,400,3,1,2,3,2,1.396,409
2584,5,400,3,1,2,3,3,1.824,475
2585,5,400,3,1,2,3,4,1.283,423
2586,5,400,3,1,2,4,1,1.162,437
2587,5,400,3,1,2,4,2,1.208,447
2588,5,400,3,1,2,4,3,2.035,523
2589,5,400,3,1,2,4,4,1.274,466
2590,5,400,3,1,3,1,1,1.343,309
2591,5,400,3,1,3,1,2,1.423,311
2592,5,400,3,1,3,1,3,2.087,381
2593,5,400,3,1,3,1,4,1.299,343
2594,5,400,3,1,3,2,1,1.385,378
2595,5,400,3,1,3,2,2,1.535,375
2596,5,400,3,1,3,2,3,2.093,449
2597,5,400,3,1,3,2,4,1.538,402
2598,5,400,3,1,3,3,1,1.398,421
2599,5,400,3,1,3,3,2,1.393,441
2600,5,400,3,1,3,3,3,2.04,508
2601,5,400,3,1,3,3,4,1.393,453
2602,5,400,3,1,3,4,1,1.611,470
2603,5,400,3,1,3,4,2,1.593,454
2604,5,400,3,1,3,4,3,2.305,545
2605,5,400,3,1,3,4,4,1.521,502
2606,5,400,3,1,4,1,1,1.199,303
2607,5,400,3,1,4,1,2,1.446,304
2608,5,400,3,1,4,1,3,1.918,416
2609,5,400,3,1,4,1,4,1.327,325
2610,5,400,3,1,4,2,1,1.21,343
2611,5,400,3,1,4,2,2,1.295,360
2612,5,400,3,1,4,2,3,1.92,429
2613,5,400,3,1,4,2,4,1.297,385
2614,5,400,3,1,4,3,1,1.291,410
2615,5,400,3,1,4,3,2,1.381,413
2616,5,400,3,1,4,3,3,1.886,508
2617,5,400,3,1,4,3,4,1.472,442
2618,5,400,3,1,4,4,1,1.34,454
2619,5,400,3,1,4,4,2,1.19,460
2620,5,400,3,1,4,4,3,1.959,530
2621,5,400,3,1,4,4,4,1.386,474
2622,5,400,3,2,1,1,1,0.959,259
2623,5,400,3,2,1,1,2,1.093,277
2624,5,400,3,2,1,1,3,1.47,352
2625,5,400,3,2,1,1,4,1.038,309
2626,5,400,3,2,1,2,1,1.017,344
2627,5,400,3,2,1,2,2,1.106,355
2628,5,400,3,2,1,2,3,1.695,410
2629,5,400,3,2,1,2,4,1.168,373
2630,5,400,3,2,1,3,1,1.076,402
2631,5,400,3,2,1,3,2,1.242,403
2632,5,400,3,2,1,3,3,1.638,480
2633,5,400,3,2,1,3,4,1.267,426
2634,5,400,3,2,1,4,1,1,440
2635,5,400,3,2,1,4,2,1.026,436
2636,5,400,3,2,1,4,3,1.53,527
2637,5,400,3,2,1,4,4,1.089,450
2638,5,400,3,2,2,1,1,1.147,278
2639,5,400,3,2,2,1,2,1.233,292
2640,5,400,3,2,2,1,3,1.894,369
2641,5,400,3,2,2,1,4,1.255,310
2642,5,400,3,2,2,2,1,1.255,346
2643,5,400,3,2,2,2,2,1.354,360
2644,5,400,3,2,2,2,3,2.204,437
2645,5,400,3,2,2,2,4,1.22,377
2646,5,400,3,2,2,3,1,1.281,415
2647,5,400,3,2,2,3,2,1.418,411
2648,5,400,3,2,2,3,3,2.048,491
2649,5,400,3,2,2,3,4,1.209,433
2650,5,400,3,2,2,4,1,1.328,448
2651,5,400,3,2,2,4,2,1.424,456
2652,5,400,3,2,2,4,3,1.859,558
2653,5,400,3,2,2,4,4,1.339,471
2654,5,400,3,2,3,1,1,1.415,309
2655,5,400,3,2,3,1,2,1.565,316
2656,5,400,3,2,3,1,3,2.12,390
2657,5,400,3,2,3,1,4,1.47,341
2658,5,400,3,2,3,2,1,1.477,370
2659,5,400,3,2,3,2,2,1.42,392
2660,5,400,3,2,3,2,3,2.128,462
2661,5,400,3,2,3,2,4,1.637,413
2662,5,400,3,2,3,3,1,1.348,425
2663,5,400,3,2,3,3,2,1.502,430
2664,5,400,3,2,3,3,3,2.26,496
2665,5,400,3,2,3,3,4,1.432,457
2666,5,400,3,2,3,4,1,1.437,454
2667,5,400,3,2,3,4,2,1.386,478
2668,5,400,3,2,3,4,3,2.102,570
2669,5,400,3,2,3,4,4,1.386,507
2670,5,400,3,2,4,1,1,1.275,291
2671,5,400,3,2,4,1,2,1.282,313
2672,5,400,3,2,4,1,3,1.862,411
2673,5,400,3,2,4,1,4,1.489,333
2674,5,400,3,2,4,2,1,1.274,361
2675,5,400,3,2,4,2,2,1.318,381
2676,5,400,3,2,4,2,3,2.118,454
2677,5,400,3,2,4,2,4,1.314,385
2678,5,400,3,2,4,3,1,1.304,412
2679,5,400,3,2,4,3,2,1.457,432
2680,5,400,3,2,4,3,3,2.049,497
2681,5,400,3,2,4,3,4,1.507,439
2682,5,400,3,2,4,4,1,1.318,461
2683,5,400,3,2,4,4,2,1.388,467
2684,5,400,3,2,4,4,3,1.919,562
2685,5,400,3,2,4,4,4,1.306,492
2686,5,400,3,3,1,1,1,1.049,648
2687,5,400,3,3,1,1,2,1.094,631
2688,5,400,3,3,1,1,3,1.565,707
2689,5,400,3,3,1,1,4,1.006,660
2690,5,400,3,3,1,2,1,1.115,721
2691,5,400,3,3,1,2,2,1.068,694
2692,5,400,3,3,1,2,3,1.531,746
2693,5,400,3,3,1,2,4,1.378,720
2694,5,400,3,3,1,3,1,1.028,796
2695,5,400,3,3,1,3,2,1.042,812
2696,5,400,3,3,1,3,3,1.486,862
2697,5,400,3,3,1,3,4,0.977,825
2698,5,400,3,3,1,4,1,1.086,748
2699,5,400,3,3,1,4,2,1.004,751
2700,5,400,3,3,1,4,3,1.552,842
2701,5,400,3,3,1,4,4,1.07,778
2702,5,400,3,3,2,1,1,1.245,636
2703,5,400,3,3,2,1,2,1.335,624
2704,5,400,3,3,2,1,3,1.863,713
2705,5,400,3,3,2,1,4,1.284,665
2706,5,400,3,3,2,2,1,1.278,697
2707,5,400,3,3,2,2,2,1.25,713
2708,5,400,3,3,2,2,3,1.884,761
2709,5,400,3,3,2,2,4,1.279,725
2710,5,400,3,3,2,3,1,1.26,815
2711,5,400,3,3,2,3,2,1.255,833
2712,5,400,3,3,2,3,3,1.859,888
2713,5,400,3,3,2,3,4,1.211,875
2714,5,400,3,3,2,4,1,1.223,737
2715,5,400,3,3,2,4,2,1.352,794
2716,5,400,3,3,2,4,3,1.833,833
2717,5,400,3,3,2,4,4,1.308,819
2718,5,400,3,3,3,1,1,1.462,656
2719,5,400,3,3,3,1,2,1.425,668
2720,5,400,3,3,3,1,3,2.072,730
2721,5,400,3,3,3,1,4,1.469,683
2722,5,400,3,3,3,2,1,1.444,688
2723,5,400,3,3,3,2,2,1.401,736
2724,5,400,3,3,3,2,3,2.18,792
2725,5,400,3,3,3,2,4,1.402,746
2726,5,400,3,3,3,3,1,1.425,814
2727,5,400,3,3,3,3,2,1.572,827
2728,5,400,3,3,3,3,3,2.18,943
2729,5,400,3,3,3,3,4,1.508,878
2730,5,400,3,3,3,4,1,1.377,777
2731,5,400,3,3,3,4,2,1.491,776
2732,5,400,3,3,3,4,3,2.1,862
2733,5,400,3,3,3,4,4,1.471,820
2734,5,400,3,3,4,1,1,1.254,630
2735,5,400,3,3,4,1,2,1.675,643
2736,5,400,3,3,4,1,3,1.928,745
2737,5,400,3,3,4,1,4,1.428,691
2738,5,400,3,3,4,2,1,1.374,699
2739,5,400,3,3,4,2,2,1.427,725
2740,5,400,3,3,4,2,3,1.891,771
2741,5,400,3,3,4,2,4,1.262,740
2742,5,400,3,3,4,3,1,1.278,810
2743,5,400,3,3,4,3,2,1.472,830
2744,5,400,3,3,4,3,3,2.044,906
2745,5,400,3,3,4,3,4,1.362,857
2746,5,400,3,3,4,4,1,1.314,770
2747,5,400,3,3,4,4,2,1.308,772
2748,5,400,3,3,4,4,3,1.918,839
2749,5,400,3,3,4,4,4,1.339,813
2750,5,400,3,4,1,1,1,0.838,289
2751,5,400,3,4,1,1,2,0.837,303
2752,5,400,3,4,1,1,3,1.809,368
2753,5,400,3,4,1,1,4,1.001,329
2754,5,400,3,4,1,2,1,0.923,340
2755,5,400,3,4,1,2,2,0.941,358
2756,5,400,3,4,1,2,3,1.728,433
2757,5,400,3,4,1,2,4,1.132,390
2758,5,400,3,4,1,3,1,0.94,466
2759,5,400,3,4,1,3,2,0.921,460
2760,5,400,3,4,1,3,3,1.986,522
2761,5,400,3,4,1,3,4,0.997,493
2762,5,400,3,4,1,4,1,0.962,421
2763,5,400,3,4,1,4,2,0.939,437
2764,5,400,3,4,1,4,3,1.408,509
2765,5,400,3,4,1,4,4,1.078,446
2766,5,400,3,4,2,1,1,1.162,296
2767,5,400,3,4,2,1,2,1.259,302
2768,5,400,3,4,2,1,3,1.815,390
2769,5,400,3,4,2,1,4,1.269,331
2770,5,400,3,4,2,2,1,1.25,337
2771,5,400,3,4,2,2,2,1.235,358
2772,5,400,3,4,2,2,3,1.951,448
2773,5,400,3,4,2,2,4,1.248,402
2774,5,400,3,4,2,3,1,1.362,454
2775,5,400,3,4,2,3,2,1.26,466
2776,5,400,3,4,2,3,3,1.882,559
2777,5,400,3,4,2,3,4,1.235,485
2778,5,400,3,4,2,4,1,1.173,411
2779,5,400,3,4,2,4,2,1.534,423
2780,5,400,3,4,2,4,3,1.95,492
2781,5,400,3,4,2,4,4,1.292,462
2782,5,400,3,4,3,1,1,1.488,318
2783,5,400,3,4,3,1,2,1.404,334
2784,5,400,3,4,3,1,3,2.027,417
2785,5,400,3,4,3,1,4,1.468,340
2786,5,400,3,4,3,2,1,1.509,387
2787,5,400,3,4,3,2,2,1.466,388
2788,5,400,3,4,3,2,3,2.152,471
2789,5,400,3,4,3,2,4,1.409,396
2790,5,400,3,4,3,3,1,1.374,467
2791,5,400,3,4,3,3,2,1.452,500
2792,5,400,3,4,3,3,3,2.15,601
2793,5,400,3,4,3,3,4,1.445,516
