n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
1475,256,1,2,3,1,16,0,0.047271,21168.014,649
1476,256,1,2,3,1,32,0,0.04737,20240.738,624
1477,256,1,2,3,1,64,0,0.047271,19492.48,614
1478,256,1,2,3,1,128,0,0.047271,19223.021,619
1479,256,1,2,3,1,256,0,0.043441,19032.832,612
1482,256,1,2,3,2,8,0,0.047271,23319.688,681
1483,256,1,2,3,2,16,0,0.047271,21217.225,649
1484,256,1,2,3,2,32,0,0.047271,20183.814,627
1485,256,1,2,3,2,64,0,0.047271,19537.967,618
1486,256,1,2,3,2,128,0,0.047271,19226.746,619
1487,256,1,2,3,2,256,0,0.043441,19006.498,612
1490,256,1,2,3,3,8,0,0.047266,23598.455,681
1491,256,1,2,3,3,16,0,0.047266,21283.725,649
1492,256,1,2,3,3,32,0,0.047266,20384.91,624
1493,256,1,2,3,3,64,0,0.047266,19564.566,614
1494,256,1,2,3,3,128,0,0.047266,19381.025,619
1495,256,1,2,3,3,256,0,0.043346,19176.205,612
1498,256,1,2,3,4,8,0,0.047264,23294.949,680
1499,256,1,2,3,4,16,0,0.047264,21094.598,648
1500,256,1,2,3,4,32,0,0.047285,20172.643,626
1501,256,1,2,3,4,64,0,0.047264,19499.928,617
1502,256,1,2,3,4,128,0,0.047264,19232.066,625
1503,256,1,2,3,4,256,0,0.043343,19005.967,611
1506,256,1,2,4,1,8,0,0.062954,25942.715,821
1507,256,1,2,4,1,16,0,0.062954,22789.283,789
1508,256,1,2,4,1,32,0,0.062954,21436.674,770
1509,256,1,2,4,1,64,0,0.062954,21142.213,762
1510,256,1,2,4,1,128,0,0.062954,20859.188,766
1511,256,1,2,4,1,256,0,0.059031,20338.359,740
1515,256,1,2,4,2,16,0,0.062951,23785.188,789
1516,256,1,2,4,2,32,0,0.062954,22189.453,770
1517,256,1,2,4,2,64,0,0.062954,21661.178,762
1518,256,1,2,4,2,128,0,0.062954,21401.828,766
1519,256,1,2,4,2,256,0,0.059031,20300.588,740
1522,256,1,2,4,3,8,0,0.062946,27530.734,830
1523,256,1,2,4,3,16,0,0.062949,23778.537,798
1524,256,1,2,4,3,32,0,0.062949,22291.066,771
1525,256,1,2,4,3,64,0,0.063081,22424.598,763
1526,256,1,2,4,3,128,0,0.062949,21848.707,775
1527,256,1,2,4,3,256,0,0.059029,20568.184,741
1531,256,1,2,4,4,16,0,0.062947,23753.268,790
1532,256,1,2,4,4,32,0,0.062947,22069.488,771
1533,256,1,2,4,4,64,0,0.063078,21583.771,763
1534,256,1,2,4,4,128,0,0.062947,21293.832,769
1535,256,1,2,4,4,256,0,0.059149,20412.574,740
1537,256,1,3,1,1,4,0,0.0239,24541.426,537
1538,256,1,3,1,1,8,0,0.0239,21302.344,472
1539,256,1,3,1,1,16,0,0.023899,19859.826,437
1540,256,1,3,1,1,32,0,0.023899,18858.07,411
1541,256,1,3,1,1,64,0,0.023899,18574.779,400
1542,256,1,3,1,1,128,0,0.023899,18568.928,413
1543,256,1,3,1,1,256,0,0.023899,18405.869,399
1545,256,1,3,1,2,4,0,0.02395,24424.387,537
1546,256,1,3,1,2,8,0,0.023899,21599.467,472
1547,256,1,3,1,2,16,0,0.0239,19910.633,437
1548,256,1,3,1,2,32,0,0.023899,18953.031,415
1549,256,1,3,1,2,64,0,0.023899,18566.268,405
1550,256,1,3,1,2,128,0,0.023899,18361.182,413
1551,256,1,3,1,2,256,0,0.023899,18236.162,399
1554,256,1,3,1,3,8,0,0.023895,21465.668,473
1555,256,1,3,1,3,16,0,0.023894,20123.697,438
1556,256,1,3,1,3,32,0,0.023906,19058.102,412
1557,256,1,3,1,3,64,0,0.023906,18805.934,401
1558,256,1,3,1,3,128,0,0.023895,18792.9,414
1559,256,1,3,1,3,256,0,0.023894,18508.812,400
1561,256,1,3,1,4,4,0,0.023938,25640.006,538
1562,256,1,3,1,4,8,0,0.023892,21314.58,479
1563,256,1,3,1,4,16,0,0.023892,20064.646,444
1564,256,1,3,1,4,32,0,0.023891,19070.869,422
1565,256,1,3,1,4,64,0,0.023903,18664.688,412
1566,256,1,3,1,4,128,0,0.023891,18624.787,414
1567,256,1,3,1,4,256,0,0.023891,18483.01,400
1570,256,1,3,2,1,8,0,0.047422,24827.109,539
1571,256,1,3,2,1,16,0,0.047422,21417.521,504
1572,256,1,3,2,1,32,0,0.047524,20546.904,479
1573,256,1,3,2,1,64,0,0.047422,19814.605,469
1574,256,1,3,2,1,128,0,0.047424,19428.906,480
1575,256,1,3,2,1,256,0,0.041638,20093.373,528
1578,256,1,3,2,2,8,0,0.047424,24796.254,539
1579,256,1,3,2,2,16,0,0.047424,21701.609,504
1580,256,1,3,2,2,32,0,0.047422,20598.242,483
1581,256,1,3,2,2,64,0,0.047424,19711.93,474
1582,256,1,3,2,2,128,0,0.047424,19389.006,480
1583,256,1,3,2,2,256,0,0.041638,20079.543,528
1586,256,1,3,2,3,8,0,0.04742,24932.713,539
1587,256,1,3,2,3,16,0,0.04742,21840.463,504
1588,256,1,3,2,3,32,0,0.047519,20420.287,479
1589,256,1,3,2,3,64,0,0.047417,20053.74,469
1590,256,1,3,2,3,128,0,0.047417,19850.25,480
1591,256,1,3,2,3,256,0,0.041633,20224.512,529
1594,256,1,3,2,4,8,0,0.047417,25004.799,545
1595,256,1,3,2,4,16,0,0.047417,21359.268,510
1596,256,1,3,2,4,32,0,0.047414,20772.205,489
1597,256,1,3,2,4,64,0,0.047417,19924.996,480
1598,256,1,3,2,4,128,0,0.047414,19432.098,480
1599,256,1,3,2,4,256,0,0.04163,19846.525,528
1602,256,1,3,3,1,8,0,0.070945,23892.652,548
1603,256,1,3,3,1,16,0,0.070949,21789.123,513
1604,256,1,3,3,1,32,0,0.070945,20706.238,487
1605,256,1,3,3,1,64,0,0.070945,20374.27,477
1606,256,1,3,3,1,128,0,0.070945,19957.182,483
1607,256,1,3,3,1,256,0,0.065212,20237.547,546
1611,256,1,3,3,2,16,0,0.070945,22416.885,513
1612,256,1,3,3,2,32,0,0.070945,21077.84,491
1613,256,1,3,3,2,64,0,0.070949,20338.627,482
1614,256,1,3,3,2,128,0,0.070949,19855.57,483
1615,256,1,3,3,2,256,0,0.065076,20268.934,546
1619,256,1,3,3,3,16,0,0.070976,21975.059,513
1620,256,1,3,3,3,32,0,0.070944,21393.051,487
1621,256,1,3,3,3,64,0,0.071092,20200.572,477
1622,256,1,3,3,3,128,0,0.070941,20199.242,483
1623,256,1,3,3,3,256,0,0.065207,20470.029,546
1626,256,1,3,3,4,8,0,0.070941,24767.793,554
1627,256,1,3,3,4,16,0,0.070941,21768.643,519
1628,256,1,3,3,4,32,0,0.070938,20753.586,497
1629,256,1,3,3,4,64,0,0.070941,20150.83,488
1630,256,1,3,3,4,128,0,0.070941,19684,489
1631,256,1,3,3,4,256,0,0.065068,20101.619,546
1635,256,1,3,4,1,16,0,0.094469,23047.57,657
1636,256,1,3,4,1,32,0,0.094469,21981.176,633
1637,256,1,3,4,1,64,0,0.094671,21746.83,624
1638,256,1,3,4,1,128,0,0.094469,21458.221,628
1639,256,1,3,4,1,256,0,0.088596,22148.49,683
1643,256,1,3,4,2,16,0,0.094469,23444.176,657
1644,256,1,3,4,2,32,0,0.094474,22442.951,637
1645,256,1,3,4,2,64,0,0.094469,21767.844,629
1646,256,1,3,4,2,128,0,0.094469,21462.742,628
1647,256,1,3,4,2,256,0,0.0886,22280.691,683
1651,256,1,3,4,3,16,0,0.094464,23147.32,657
1652,256,1,3,4,3,32,0,0.094464,22528.869,633
1653,256,1,3,4,3,64,0,0.094469,21874.244,624
1654,256,1,3,4,3,128,0,0.094464,21451.57,628
1655,256,1,3,4,3,256,0,0.088595,22481.787,684
1659,256,1,3,4,4,16,0,0.094466,22984.795,663
1660,256,1,3,4,4,32,0,0.094461,21983.305,643
1661,256,1,3,4,4,64,0,0.094466,21767.312,635
1662,256,1,3,4,4,128,0,0.094461,21538.818,634
1663,256,1,3,4,4,256,0,0.088778,21853.762,683
1666,256,1,4,1,1,8,0,0.031755,26623.143,864
1667,256,1,4,1,1,16,0,0.031757,23425.023,816
1668,256,1,4,1,1,32,0,0.031757,22032.248,792
1669,256,1,4,1,1,64,0,0.031757,21473.383,782
1670,256,1,4,1,1,128,0,0.031757,21419.916,786
1671,256,1,4,1,1,256,0,0.031755,21110.025,778
1674,256,1,4,1,2,8,0,0.031755,26547.863,864
1675,256,1,4,1,2,16,0,0.031757,23930.424,816
1676,256,1,4,1,2,32,0,0.031755,22324.051,794
1677,256,1,4,1,2,64,0,0.031755,21424.438,785
1678,256,1,4,1,2,128,0,0.031757,21383.74,786
1679,256,1,4,1,2,256,0,0.031757,21085.555,778
1682,256,1,4,1,3,8,0,0.03175,26131.309,864
1683,256,1,4,1,3,16,0,0.031818,24191.369,816
1684,256,1,4,1,3,32,0,0.031752,22458.646,792
1685,256,1,4,1,3,64,0,0.031752,21685.916,782
1686,256,1,4,1,3,128,0,0.031752,21525.783,786
1687,256,1,4,1,3,256,0,0.031818,21210.043,778
1690,256,1,4,1,4,8,0,0.031748,26780.348,870
1691,256,1,4,1,4,16,0,0.031748,23545.521,822
1692,256,1,4,1,4,32,0,0.031748,22192.381,800
1693,256,1,4,1,4,64,0,0.031749,21584.305,791
1694,256,1,4,1,4,128,0,0.031815,21535.094,792
1695,256,1,4,1,4,256,0,0.031815,21037.408,785
1698,256,1,4,2,1,8,0,0.06312,28824.025,923
1699,256,1,4,2,1,16,0,0.063123,24462.158,883
1700,256,1,4,2,1,32,0,0.063255,23153.438,860
1701,256,1,4,2,1,64,0,0.063255,22181.475,851
1702,256,1,4,2,1,128,0,0.06312,21703.473,856
1703,256,1,4,2,1,256,0,0.055281,22185.465,849
1706,256,1,4,2,2,8,0,0.06312,28521.318,923
1707,256,1,4,2,2,16,0,0.063151,24546.746,883
1708,256,1,4,2,2,32,0,0.063255,22762.684,860
1709,256,1,4,2,2,64,0,0.063255,22070.818,851
1710,256,1,4,2,2,128,0,0.063255,21826.363,856
1711,256,1,4,2,2,256,0,0.055281,22123.486,849
1714,256,1,4,2,3,8,0,0.063115,29045.072,930
1715,256,1,4,2,3,16,0,0.063118,24769.92,891
1716,256,1,4,2,3,32,0,0.063115,23138.01,862
1717,256,1,4,2,3,64,0,0.063115,22244.25,854
1718,256,1,4,2,3,128,0,0.06325,21997.402,864
1719,256,1,4,2,3,256,0,0.055392,22751.777,850
1722,256,1,4,2,4,8,0,0.063115,29118.223,923
1723,256,1,4,2,4,16,0,0.063115,24989.369,883
1724,256,1,4,2,4,32,0,0.063112,23641.016,862
1725,256,1,4,2,4,64,0,0.063112,22622.236,854
1726,256,1,4,2,4,128,0,0.063112,22678.895,860
1727,256,1,4,2,4,256,0,0.055389,22329.104,849
1731,256,1,4,3,1,16,0,0.094484,25500.621,901
1732,256,1,4,3,1,32,0,0.094686,23115.135,877
1733,256,1,4,3,1,64,0,0.094686,22398.529,867
1734,256,1,4,3,1,128,0,0.094489,22617.715,871
1735,256,1,4,3,1,256,0,0.086828,23104.494,866
1739,256,1,4,3,2,16,0,0.094489,25156.418,901
1740,256,1,4,3,2,32,0,0.094686,23817.107,879
1741,256,1,4,3,2,64,0,0.094489,23028.418,870
1742,256,1,4,3,2,128,0,0.094484,22651.762,871
1743,256,1,4,3,2,256,0,0.086647,22924.678,866
1747,256,1,4,3,3,16,0,0.094479,25923.562,901
1748,256,1,4,3,3,32,0,0.094479,23222.863,877
1749,256,1,4,3,3,64,0,0.094479,22159.928,867
1750,256,1,4,3,3,128,0,0.094479,22805.775,871
1751,256,1,4,3,3,256,0,0.086823,23213.021,866
1756,256,1,4,3,4,32,0,0.094476,23775.611,885
1757,256,1,4,3,4,64,0,0.094476,23077.096,876
1758,256,1,4,3,4,128,0,0.094476,22617.98,877
1759,256,1,4,3,4,256,0,0.086821,23134.02,872
1763,256,1,4,4,1,16,0,0.125849,27337.617,1038
1764,256,1,4,4,1,32,0,0.125849,25130.35,1019
1765,256,1,4,4,1,64,0,0.125855,24462.158,1011
1766,256,1,4,4,1,128,0,0.125849,23993.998,1009
1767,256,1,4,4,1,256,0,0.118008,23883.342,1001
1771,256,1,4,4,2,16,0,0.125849,27454.658,1038
1772,256,1,4,4,2,32,0,0.125849,25126.893,1019
1773,256,1,4,4,2,64,0,0.125849,24365.068,1011
1774,256,1,4,4,2,128,0,0.125849,24412.416,1010
1775,256,1,4,4,2,256,0,0.11826,24009.16,1001
1779,256,1,4,4,3,16,0,0.125844,27440.826,1046
1780,256,1,4,4,3,32,0,0.125844,25563.398,1019
1781,256,1,4,4,3,64,0,0.125844,24769.389,1011
1782,256,1,4,4,3,128,0,0.12585,24472.799,1018
1783,256,1,4,4,3,256,0,0.118003,23922.443,1002
1787,256,1,4,4,4,16,0,0.125841,27312.613,1038
1788,256,1,4,4,4,32,0,0.125841,25365.229,1019
1789,256,1,4,4,4,64,0,0.125841,24563.504,1011
1790,256,1,4,4,4,128,0,0.125847,24389.008,1015
1791,256,1,4,4,4,256,0,0.118006,24516.156,1001
2305,256,3,1,1,1,4,0,0.010362,13053.418,384
2306,256,3,1,1,1,8,0,0.010764,8602.174,320
2307,256,3,1,1,1,16,0,0.008744,6626.326,288
2308,256,3,1,1,1,32,0,0.0103,5132.736,245
2309,256,3,1,1,1,64,0,0.010215,4623.612,236
2310,256,3,1,1,1,128,0,0.010413,4501.252,244
2311,256,3,1,1,1,256,0,0.009956,4242.966,230
2313,256,3,1,1,2,4,0,0.009957,13181.098,384
2314,256,3,1,1,2,8,0,0.010119,8595.258,320
2315,256,3,1,1,2,16,0,0.008732,6590.416,288
2316,256,3,1,1,2,32,0,0.010158,5098.156,245
2317,256,3,1,1,2,64,0,0.01006,4595.416,236
2318,256,3,1,1,2,128,0,0.010314,4458.426,244
2319,256,3,1,1,2,256,0,0.009999,4203.332,230
2322,256,3,1,1,3,8,0,0.010078,8930.152,325
2323,256,3,1,1,3,16,0,0.010693,6739.11,288
2324,256,3,1,1,3,32,0,0.008908,5371.87,245
2325,256,3,1,1,3,64,0,0.008539,4865.406,236
2326,256,3,1,1,3,128,0,0.008429,4741.45,244
2327,256,3,1,1,3,256,0,0.008405,4506.572,230
2329,256,3,1,1,4,4,0,0.010208,13283.774,389
2330,256,3,1,1,4,8,0,0.010179,9562.434,325
2331,256,3,1,1,4,16,0,0.00863,6596.8,288
2332,256,3,1,1,4,32,0,0.010647,5159.07,245
2333,256,3,1,1,4,64,0,0.009874,4602.598,236
2334,256,3,1,1,4,128,0,0.010145,4515.616,244
2335,256,3,1,1,4,256,0,0.01003,4250.414,230
2338,256,3,1,2,1,8,0,0.016391,10258.024,383
2339,256,3,1,2,1,16,0,0.017242,7843.542,348
2340,256,3,1,2,1,32,0,0.014884,6555.038,321
2341,256,3,1,2,1,64,0,0.01482,6071.184,321
2342,256,3,1,2,1,128,0,0.013417,5659.948,318
2343,256,3,1,2,1,256,0,0.016579,5341.812,321
2346,256,3,1,2,2,8,0,0.016756,11791.78,384
2347,256,3,1,2,2,16,0,0.016529,8534.61,349
2348,256,3,1,2,2,32,0,0.013494,6940.738,322
2349,256,3,1,2,2,64,0,0.01474,6511.148,322
2350,256,3,1,2,2,128,0,0.01447,5913.978,319
2351,256,3,1,2,2,256,0,0.017089,5697.986,322
2354,256,3,1,2,3,8,0,0.013544,12027.456,384
2355,256,3,1,2,3,16,0,0.012804,8847.16,349
2356,256,3,1,2,3,32,0,0.013512,7204.876,327
2357,256,3,1,2,3,64,0,0.013457,6570.998,328
2358,256,3,1,2,3,128,0,0.013352,5867.694,319
2359,256,3,1,2,3,256,0,0.017504,5809.972,322
2362,256,3,1,2,4,8,0,0.015617,11709.586,384
2363,256,3,1,2,4,16,0,0.016531,8727.194,349
2364,256,3,1,2,4,32,0,0.013848,6842.318,322
2365,256,3,1,2,4,64,0,0.014663,6203.652,322
2366,256,3,1,2,4,128,0,0.014172,5760.762,319
2367,256,3,1,2,4,256,0,0.017629,5619.782,322
2370,256,3,1,3,1,8,0,0.025187,13249.46,392
2371,256,3,1,3,1,16,0,0.022163,8990.268,360
2372,256,3,1,3,1,32,0,0.021431,6840.456,330
2373,256,3,1,3,1,64,0,0.02468,6506.626,320
2374,256,3,1,3,1,128,0,0.022194,6224.4,328
2375,256,3,1,3,1,256,0,0.023591,6127.576,316
2378,256,3,1,3,2,8,0,0.023984,13027.882,392
2379,256,3,1,3,2,16,0,0.022652,9056.502,360
2380,256,3,1,3,2,32,0,0.02108,6622.07,330
2381,256,3,1,3,2,64,0,0.023472,6337.184,320
2382,256,3,1,3,2,128,0,0.02316,6089.804,328
2383,256,3,1,3,2,256,0,0.025614,5903.604,316
2386,256,3,1,3,3,8,0,0.025682,12758.424,392
2387,256,3,1,3,3,16,0,0.025618,9506.042,360
2388,256,3,1,3,3,32,0,0.024127,7434.7,330
2389,256,3,1,3,3,64,0,0.024872,6975.052,320
2390,256,3,1,3,3,128,0,0.024157,6502.37,328
2391,256,3,1,3,3,256,0,0.024168,6546.526,316
2395,256,3,1,3,4,16,0,0.021703,8821.89,360
2396,256,3,1,3,4,32,0,0.021472,6761.188,330
2397,256,3,1,3,4,64,0,0.024809,6581.638,320
2398,256,3,1,3,4,128,0,0.023048,6299.412,328
2399,256,3,1,3,4,256,0,0.025403,6124.384,316
2403,256,3,1,4,1,16,0,0.035559,11956.966,508
2404,256,3,1,4,1,32,0,0.035322,9545.41,484
2405,256,3,1,4,1,64,0,0.034674,8709.638,475
2406,256,3,1,4,1,128,0,0.034347,8318.352,473
2407,256,3,1,4,1,256,0,0.040506,8268.078,439
2411,256,3,1,4,2,16,0,0.034484,11882.752,508
2412,256,3,1,4,2,32,0,0.035124,9799.174,484
2413,256,3,1,4,2,64,0,0.035057,8767.892,475
2414,256,3,1,4,2,128,0,0.034141,8208.228,473
2415,256,3,1,4,2,256,0,0.036488,8370.222,439
2419,256,3,1,4,3,16,0,0.02813,12048.47,508
2420,256,3,1,4,3,32,0,0.027637,10084.592,489
2421,256,3,1,4,3,64,0,0.027554,9095.87,481
2422,256,3,1,4,3,128,0,0.027033,8592.864,473
2423,256,3,1,4,3,256,0,0.029809,8047.032,439
2427,256,3,1,4,4,16,0,0.035737,11702.138,508
2428,256,3,1,4,4,32,0,0.035047,9566.69,484
2429,256,3,1,4,4,64,0,0.034798,8589.406,475
2430,256,3,1,4,4,128,0,0.034577,8081.878,473
2431,256,3,1,4,4,256,0,0.036046,8181.362,439
2434,256,3,2,1,1,8,0,0.021225,11802.952,374
2435,256,3,2,1,1,16,0,0.015427,9505.244,340
2436,256,3,2,1,1,32,0,0.020144,7064.96,301
2437,256,3,2,1,1,64,0,0.020179,6426.56,291
2438,256,3,2,1,1,128,0,0.01799,6519.926,298
2439,256,3,2,1,1,256,0,0.015047,5376.392,275
2442,256,3,2,1,2,8,0,0.020706,12167.904,373
2443,256,3,2,1,2,16,0,0.016257,9859.556,339
2444,256,3,2,1,2,32,0,0.019683,7045.01,300
2445,256,3,2,1,2,64,0,0.020642,6527.108,290
2446,256,3,2,1,2,128,0,0.01787,6319.894,297
2447,256,3,2,1,2,256,0,0.014906,5472.418,281
2450,256,3,2,1,3,8,0,0.019381,11549.72,366
2451,256,3,2,1,3,16,0,0.015126,8820.56,332
2452,256,3,2,1,3,32,0,0.014978,6967.87,293
2453,256,3,2,1,3,64,0,0.015312,6165.348,283
2454,256,3,2,1,3,128,0,0.017339,5948.292,289
2455,256,3,2,1,3,256,0,0.015491,5187,275
2458,256,3,2,1,4,8,0,0.020913,12601.218,373
2459,256,3,2,1,4,16,0,0.015925,8887.858,339
2460,256,3,2,1,4,32,0,0.019635,6987.554,300
2461,256,3,2,1,4,64,0,0.019742,6343.568,290
2462,256,3,2,1,4,128,0,0.01701,6447.574,297
2463,256,3,2,1,4,256,0,0.016876,5348.728,281
2467,256,3,2,2,1,16,0,0.025131,11603.718,408
2468,256,3,2,2,1,32,0,0.025812,8789.704,370
2469,256,3,2,2,1,64,0,0.035712,8032.136,365
2470,256,3,2,2,1,128,0,0.025714,7313.138,368
2471,256,3,2,2,1,256,0,0.029331,7224.56,368
2475,256,3,2,2,2,16,0,0.024645,11766.51,407
2476,256,3,2,2,2,32,0,0.025018,8620.794,369
2477,256,3,2,2,2,64,0,0.036522,8411.186,368
2478,256,3,2,2,2,128,0,0.03308,7749.644,367
2479,256,3,2,2,2,256,0,0.029357,7342.132,367
2483,256,3,2,2,3,16,0,0.030181,11963.616,399
2484,256,3,2,2,3,32,0,0.02625,9012.08,370
2485,256,3,2,2,3,64,0,0.033686,8606.164,365
2486,256,3,2,2,3,128,0,0.02812,7568.498,359
2487,256,3,2,2,3,256,0,0.026399,7494.018,360
2491,256,3,2,2,4,16,0,0.02501,11575.522,407
2492,256,3,2,2,4,32,0,0.025145,8897.7,369
2493,256,3,2,2,4,64,0,0.036368,8103.158,368
2494,256,3,2,2,4,128,0,0.03492,7967.764,367
2495,256,3,2,2,4,256,0,0.02978,7291.326,367
2499,256,3,2,3,1,16,0,0.032561,12242.916,418
2500,256,3,2,3,1,32,0,0.04003,9505.776,387
2501,256,3,2,3,1,64,0,0.032016,8409.59,376
2502,256,3,2,3,1,128,0,0.033758,8220.996,376
2503,256,3,2,3,1,256,0,0.038519,8033.732,365
2507,256,3,2,3,2,16,0,0.036045,12761.882,417
2508,256,3,2,3,2,32,0,0.040875,9593.29,386
2509,256,3,2,3,2,64,0,0.031544,8498.966,375
2510,256,3,2,3,2,128,0,0.037691,8583.022,375
2511,256,3,2,3,2,256,0,0.03966,8199.45,364
2515,256,3,2,3,3,16,0,0.044353,12512.906,410
2516,256,3,2,3,3,32,0,0.038794,9641.968,379
2517,256,3,2,3,3,64,0,0.032346,8440.978,368
2518,256,3,2,3,3,128,0,0.035979,8184.82,368
2519,256,3,2,3,3,256,0,0.036822,8056.874,364
2523,256,3,2,3,4,16,0,0.033186,12866.154,418
2524,256,3,2,3,4,32,0,0.039243,9639.574,387
2525,256,3,2,3,4,64,0,0.036453,8689.954,376
2526,256,3,2,3,4,128,0,0.038168,8614.942,376
2527,256,3,2,3,4,256,0,0.045673,8328.992,363
2532,256,3,2,4,1,32,0,0.060966,12889.828,540
2533,256,3,2,4,1,64,0,0.066657,11783.8,531
2534,256,3,2,4,1,128,0,0.063571,11669.154,536
2535,256,3,2,4,1,256,0,0.064592,10663.94,489
2540,256,3,2,4,2,32,0,0.068816,12850.194,539
2541,256,3,2,4,2,64,0,0.067451,12139.176,530
2542,256,3,2,4,2,128,0,0.06753,11295.424,535
2543,256,3,2,4,2,256,0,0.057085,10803.856,488
2548,256,3,2,4,3,32,0,0.065219,12944.358,540
2549,256,3,2,4,3,64,0,0.064383,12196.632,531
2550,256,3,2,4,3,128,0,0.062687,11189.29,528
2551,256,3,2,4,3,256,0,0.074517,10641.33,483
2556,256,3,2,4,4,32,0,0.065784,12607.602,539
2557,256,3,2,4,4,64,0,0.066983,11893.392,530
2558,256,3,2,4,4,128,0,0.063788,11832.744,535
2559,256,3,2,4,4,256,0,0.057674,10362.828,488
2563,256,3,3,1,1,16,0,0.027483,9254.672,290
2564,256,3,3,1,1,32,0,0.029588,6373.626,254
2565,256,3,3,1,1,64,0,0.027769,5958.666,244
2566,256,3,3,1,1,128,0,0.027361,6224.134,250
2567,256,3,3,1,1,256,0,0.027622,5404.056,241
2570,256,3,3,1,2,8,0,0.031169,12863.494,313
2571,256,3,3,1,2,16,0,0.032951,9049.32,281
2572,256,3,3,1,2,32,0,0.034185,7046.074,243
2573,256,3,3,1,2,64,0,0.032199,6302.87,234
2574,256,3,3,1,2,128,0,0.035406,6387.192,235
2575,256,3,3,1,2,256,0,0.033155,5372.934,221
2579,256,3,3,1,3,16,0,0.027212,8967.126,290
2580,256,3,3,1,3,32,0,0.027724,7168.434,254
2581,256,3,3,1,3,64,0,0.027438,5861.842,244
2582,256,3,3,1,3,128,0,0.027534,6272.546,258
2583,256,3,3,1,3,256,0,0.027463,5493.698,249
2586,256,3,3,1,4,8,0,0.024777,12126.408,313
2587,256,3,3,1,4,16,0,0.028479,9068.206,281
2588,256,3,3,1,4,32,0,0.028032,6426.56,243
2589,256,3,3,1,4,64,0,0.030862,5410.972,234
2590,256,3,3,1,4,128,0,0.028361,5643.456,235
2591,256,3,3,1,4,256,0,0.028247,5311.488,221
2595,256,3,3,2,1,16,0,0.039313,11700.276,365
2596,256,3,3,2,1,32,0,0.049593,9129.12,333
2597,256,3,3,2,1,64,0,0.050784,8448.958,327
2598,256,3,3,2,1,128,0,0.048182,7777.574,331
2599,256,3,3,2,1,256,0,0.05216,7366.87,341
2604,256,3,3,2,2,32,0,0.04485,9246.692,315
2605,256,3,3,2,2,64,0,0.03739,8246.798,311
2606,256,3,3,2,2,128,0,0.04371,7865.088,315
2607,256,3,3,2,2,256,0,0.04081,7890.358,324
2611,256,3,3,2,3,16,0,0.044014,12072.41,373
2612,256,3,3,2,3,32,0,0.049837,9215.836,333
2613,256,3,3,2,3,64,0,0.05527,8814.442,328
2614,256,3,3,2,3,128,0,0.050407,8118.586,339
2615,256,3,3,2,3,256,0,0.03887,7632.87,349
2619,256,3,3,2,4,16,0,0.048141,11925.578,346
2620,256,3,3,2,4,32,0,0.048756,9147.208,315
2621,256,3,3,2,4,64,0,0.04163,8399.748,311
2622,256,3,3,2,4,128,0,0.049303,7914.83,315
2623,256,3,3,2,4,256,0,0.04044,7464.758,324
2628,256,3,3,3,1,32,0,0.068685,9977.926,342
2629,256,3,3,3,1,64,0,0.072863,9018.464,331
2630,256,3,3,3,1,128,0,0.068991,8922.172,337
2631,256,3,3,3,1,256,0,0.063059,8217.538,330
2636,256,3,3,3,2,32,0,0.059731,9911.16,331
2637,256,3,3,3,2,64,0,0.070329,8915.522,321
2638,256,3,3,3,2,128,0,0.073116,8893.71,322
2639,256,3,3,3,2,256,0,0.055975,8406.132,317
2644,256,3,3,3,3,32,0,0.069066,10080.07,342
2645,256,3,3,3,3,64,0,0.064126,9071.93,331
2646,256,3,3,3,3,128,0,0.066548,8761.508,337
2647,256,3,3,3,3,256,0,0.078102,8256.108,330
2652,256,3,3,3,4,32,0,0.059152,9665.642,331
2653,256,3,3,3,4,64,0,0.065679,9131.78,321
2654,256,3,3,3,4,128,0,0.064568,8909.936,322
2655,256,3,3,3,4,256,0,0.066361,8396.29,317
2660,256,3,3,4,1,32,0,0.106217,13830.936,491
2661,256,3,3,4,1,64,0,0.105033,12463.43,482
2662,256,3,3,4,1,128,0,0.113687,12039.16,487
2663,256,3,3,4,1,256,0,0.115026,10891.37,455
2668,256,3,3,4,2,32,0,0.109049,13899.564,473
2669,256,3,3,4,2,64,0,0.108457,12385.758,464
2670,256,3,3,4,2,128,0,0.101438,11796.036,463
2671,256,3,3,4,2,256,0,0.090115,11390.652,437
2677,256,3,3,4,3,64,0,0.106213,13089.86,483
2678,256,3,3,4,3,128,0,0.102935,12131.994,497
2679,256,3,3,4,3,256,0,0.118104,10917.172,463
2684,256,3,3,4,4,32,0,0.093629,14031.766,472
2685,256,3,3,4,4,64,0,0.08854,12816.146,464
2686,256,3,3,4,4,128,0,0.085569,11947.124,464
2687,256,3,3,4,4,256,0,0.108496,11902.968,437
2691,256,3,4,1,1,16,0,0.037277,13078.422,422
2692,256,3,4,1,1,32,0,0.035384,9760.072,387
2693,256,3,4,1,1,64,0,0.042136,8786.246,369
2694,256,3,4,1,1,128,0,0.043605,8535.674,376
2695,256,3,4,1,1,256,0,0.040043,7981.596,344
2699,256,3,4,1,2,16,0,0.044084,13144.656,431
2700,256,3,4,1,2,32,0,0.036482,10668.728,396
2701,256,3,4,1,2,64,0,0.037941,8944.516,378
