n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
11252,8192,4,2,4,3,1024,0,96.456637,14702.352,562
11253,8192,4,2,4,3,2048,0,95.586788,14586.376,556
11254,8192,4,2,4,3,4096,0,97.48757,13696.074,571
11255,8192,4,2,4,3,8192,0,95.253883,12695.382,509
1126,16,4,3,1,2,2,0,2.00E-05,13649.79,1324
11260,8192,4,2,4,4,1024,0,94.319408,14352.296,563
11261,8192,4,2,4,4,2048,0,91.205138,13842.64,557
11262,8192,4,2,4,4,4096,0,97.283333,13060.6,571
11263,8192,4,2,4,4,8192,0,94.920784,12022.402,503
11267,8192,4,3,1,1,512,0,62.481165,11227.86,360
11268,8192,4,3,1,1,1024,0,64.201894,9255.204,338
11269,8192,4,3,1,1,2048,0,64.060111,8768.956,332
1127,16,4,3,1,2,4,0,1.90E-05,14501.788,1365
11270,8192,4,3,1,1,4096,0,59.548836,8468.908,330
11271,8192,4,3,1,1,8192,0,56.777623,8032.668,306
11274,8192,4,3,1,2,256,0,54.727102,14624.414,392
11275,8192,4,3,1,2,512,0,55.255555,11301.01,360
11276,8192,4,3,1,2,1024,0,56.32535,9722.832,338
11277,8192,4,3,1,2,2048,0,60.527196,8740.228,327
11278,8192,4,3,1,2,4096,0,59.985854,8668.674,325
11279,8192,4,3,1,2,8192,0,60.475639,7978.404,306
1128,16,4,3,1,2,8,0,1.90E-05,16740.977,1513
11282,8192,4,3,1,3,256,0,55.609629,14187.642,392
11283,8192,4,3,1,3,512,0,59.23144,11784.066,360
11284,8192,4,3,1,3,1024,0,60.842566,9673.888,338
11285,8192,4,3,1,3,2048,0,56.653638,8825.082,332
11286,8192,4,3,1,3,4096,0,58.032762,8778.532,330
11287,8192,4,3,1,3,8192,0,63.897261,7990.374,306
1129,16,4,3,1,2,16,0,1.10E-05,11176.522,1155
11291,8192,4,3,1,4,512,0,56.215221,11288.508,360
11292,8192,4,3,1,4,1024,0,57.407451,9913.288,338
11293,8192,4,3,1,4,2048,0,55.261438,8944.516,332
11294,8192,4,3,1,4,4096,0,56.460112,8753.528,330
11295,8192,4,3,1,4,8192,0,58.554569,8350.272,306
11299,8192,4,3,2,1,512,0,84.499338,11218.018,356
1130,16,4,3,1,3,1,0,1.60E-05,11712.246,833
11300,8192,4,3,2,1,1024,0,91.768099,9953.986,334
11301,8192,4,3,2,1,2048,0,89.979906,8926.162,328
11302,8192,4,3,2,1,4096,0,96.253078,9220.092,336
11303,8192,4,3,2,1,8192,0,92.058076,8900.626,351
11307,8192,4,3,2,2,512,0,75.335039,12231.212,356
11308,8192,4,3,2,2,1024,0,71.97135,10836.84,334
11309,8192,4,3,2,2,2048,0,87.15628,9654.204,328
1131,16,4,3,1,3,2,0,2.00E-05,15234.618,1262
11310,8192,4,3,2,2,4096,0,88.818793,9373.042,336
11311,8192,4,3,2,2,8192,0,94.308953,9336.334,351
11315,8192,4,3,2,3,512,0,93.747914,13133.484,356
11316,8192,4,3,2,3,1024,0,96.116018,11244.086,334
11317,8192,4,3,2,3,2048,0,95.47808,10315.48,328
11318,8192,4,3,2,3,4096,0,95.971032,9502.318,324
11319,8192,4,3,2,3,8192,0,77.035867,9269.302,343
1132,16,4,3,1,3,4,0,1.90E-05,14740.656,1374
11323,8192,4,3,2,4,512,0,90.78033,12274.038,356
11324,8192,4,3,2,4,1024,0,91.679241,9978.724,334
11325,8192,4,3,2,4,2048,0,84.265643,9810.346,328
11326,8192,4,3,2,4,4096,0,91.505258,8932.546,336
11327,8192,4,3,2,4,8192,0,86.624075,8922.438,351
1133,16,4,3,1,3,8,0,2.00E-05,17183.334,1517
11332,8192,4,3,3,1,1024,0,125.585083,11770.5,424
11333,8192,4,3,3,1,2048,0,107.285358,11267.76,418
11334,8192,4,3,3,1,4096,0,103.664075,10566.052,416
11335,8192,4,3,3,1,8192,0,119.824536,10193.652,410
1134,16,4,3,1,3,16,0,1.20E-05,14396.452,1544
11340,8192,4,3,3,2,1024,0,128.857103,11137.154,424
11341,8192,4,3,3,2,2048,0,118.418634,10705.968,418
11342,8192,4,3,3,2,4096,0,124.011592,10497.158,421
11343,8192,4,3,3,2,8192,0,117.026838,10472.154,421
11348,8192,4,3,3,3,1024,0,119.333207,12131.196,424
11349,8192,4,3,3,3,2048,0,121.240476,11782.736,423
1135,16,4,3,1,4,1,0,1.50E-05,11217.22,807
11350,8192,4,3,3,3,4096,0,125.261206,11237.968,416
11351,8192,4,3,3,3,8192,0,125.544719,10390.226,410
11356,8192,4,3,3,4,1024,0,119.281457,12102.734,424
11357,8192,4,3,3,4,2048,0,124.088283,11034.478,418
11358,8192,4,3,3,4,4096,0,125.093464,10612.07,416
11359,8192,4,3,3,4,8192,0,121.923278,10154.284,410
1136,16,4,3,1,4,2,0,1.90E-05,13490.988,1323
11364,8192,4,3,4,1,1024,0,155.606715,14013.678,483
11365,8192,4,3,4,1,2048,0,141.995154,13298.138,477
11366,8192,4,3,4,1,4096,0,146.199435,13148.38,472
11367,8192,4,3,4,1,8192,0,157.249767,11686.976,447
1137,16,4,3,1,4,4,0,1.90E-05,13698.734,1365
11371,8192,4,3,4,2,512,0,154.445657,16879.029,502
11373,8192,4,3,4,2,2048,0,149.629298,12812.422,477
11374,8192,4,3,4,2,4096,0,148.807778,13167.266,472
11375,8192,4,3,4,2,8192,0,143.991419,11390.12,447
1138,16,4,3,1,4,8,0,1.90E-05,16631.65,1510
11380,8192,4,3,4,3,1024,0,131.942109,13677.986,483
11381,8192,4,3,4,3,2048,0,132.425355,12847.8,477
11382,8192,4,3,4,3,4096,0,130.750104,11711.98,472
11383,8192,4,3,4,3,8192,0,142.879564,11414.06,446
11388,8192,4,3,4,4,1024,0,155.298761,11527.376,484
11389,8192,4,3,4,4,2048,0,157.859958,11209.772,478
1139,16,4,3,1,4,16,0,1.20E-05,11216.422,1153
11390,8192,4,3,4,4,4096,0,157.634444,10335.43,473
11391,8192,4,3,4,4,8192,0,155.717573,9791.726,448
11395,8192,4,4,1,1,512,0,65.485368,19385.549,712
11396,8192,4,4,1,1,1024,0,70.417608,17105.131,689
11397,8192,4,4,1,1,2048,0,68.647501,15974.098,682
11398,8192,4,4,1,1,4096,0,67.496072,15680.7,628
11399,8192,4,4,1,1,8192,0,70.589463,15282.764,651
1140,16,4,3,2,1,1,0,2.80E-05,10030.86,803
11403,8192,4,4,1,2,512,0,85.582511,19664.582,710
11404,8192,4,4,1,2,1024,0,85.453622,17065.496,684
11405,8192,4,4,1,2,2048,0,83.425763,16695.225,677
11406,8192,4,4,1,2,4096,0,81.200274,15880.2,628
11407,8192,4,4,1,2,8192,0,77.093001,16057.356,646
1141,16,4,3,2,1,2,0,3.80E-05,14768.054,1328
11411,8192,4,4,1,3,512,0,79.601642,19097.203,712
11412,8192,4,4,1,3,1024,0,77.857348,18237.758,689
11413,8192,4,4,1,3,2048,0,76.602832,17001.656,682
11414,8192,4,4,1,3,4096,0,76.13024,16194.612,630
11415,8192,4,4,1,3,8192,0,77.874534,15680.168,649
11419,8192,4,4,1,4,512,0,82.548686,19272.498,710
1142,16,4,3,2,1,4,0,4.00E-05,16574.461,1690
11420,8192,4,4,1,4,1024,0,85.753709,17968.301,687
11421,8192,4,4,1,4,2048,0,84.052383,16533.762,677
11422,8192,4,4,1,4,4096,0,79.455366,16705.863,625
11423,8192,4,4,1,4,8192,0,79.395218,16441.992,646
11428,8192,4,4,2,1,1024,0,110.641076,16979.844,629
11429,8192,4,4,2,1,2048,0,125.384627,15942.976,629
1143,16,4,3,2,1,8,0,2.80E-05,17896.48,1707
11430,8192,4,4,2,1,4096,0,125.681045,15803.06,636
11431,8192,4,4,2,1,8192,0,105.4731,15425.606,688
11436,8192,4,4,2,2,1024,0,110.743051,17547.488,638
11437,8192,4,4,2,2,2048,0,126.968526,17859.506,639
11438,8192,4,4,2,2,4096,0,113.939173,16300.214,647
11439,8192,4,4,2,2,8192,0,109.46718,17032.777,683
1144,16,4,3,2,1,16,0,3.00E-05,14309.47,1161
11443,8192,4,4,2,3,512,0,112.856233,20565.258,652
11444,8192,4,4,2,3,1024,0,116.503409,19474.393,629
11445,8192,4,4,2,3,2048,0,109.87921,18283.51,629
11446,8192,4,4,2,3,4096,0,110.961764,17469.816,647
11447,8192,4,4,2,3,8192,0,111.399941,17407.039,687
1145,16,4,3,2,2,1,0,4.00E-05,10382.246,785
11451,8192,4,4,2,4,512,0,119.325579,19861.156,660
11452,8192,4,4,2,4,1024,0,110.278537,18547.383,638
11453,8192,4,4,2,4,2048,0,119.918405,18009.529,639
11454,8192,4,4,2,4,4096,0,109.195985,17548.285,647
11455,8192,4,4,2,4,8192,0,107.997446,18257.176,683
1146,16,4,3,2,2,2,0,5.20E-05,14199.878,1326
11461,8192,4,4,3,1,2048,0,154.111522,18348.68,712
11462,8192,4,4,3,1,4096,0,149.867398,18997.188,722
11463,8192,4,4,3,1,8192,0,146.997889,19096.406,761
11468,8192,4,4,3,2,1024,0,151.601693,20350.861,727
11469,8192,4,4,3,2,2048,0,152.409273,19157.055,721
1147,16,4,3,2,2,4,0,2.90E-05,16191.952,1685
11470,8192,4,4,3,2,4096,0,154.213442,19169.822,732
11471,8192,4,4,3,2,8192,0,153.251218,19438.217,756
11476,8192,4,4,3,3,1024,0,159.144431,20492.107,719
11477,8192,4,4,3,3,2048,0,154.35051,19827.107,712
11478,8192,4,4,3,3,4096,0,156.652966,19633.992,722
11479,8192,4,4,3,3,8192,0,149.023931,19384.484,761
1148,16,4,3,2,2,8,0,4.00E-05,18187.484,1704
11484,8192,4,4,3,4,1024,0,156.841774,21429.492,727
11485,8192,4,4,3,4,2048,0,153.199086,20026.076,721
11486,8192,4,4,3,4,4096,0,151.601115,19107.047,732
11487,8192,4,4,3,4,8192,0,150.449888,19686.129,756
1149,16,4,3,2,2,16,0,2.90E-05,12845.672,1159
11492,8192,4,4,4,1,1024,0,204.231017,23877.49,775
11493,8192,4,4,4,1,2048,0,206.228439,21987.295,768
11494,8192,4,4,4,1,4096,0,189.024838,20987.932,781
11495,8192,4,4,4,1,8192,0,189.518824,18326.602,799
1150,16,4,3,2,3,1,0,3.00E-05,11156.04,803
11501,8192,4,4,4,2,2048,0,196.820025,24101.994,778
11502,8192,4,4,4,2,4096,0,190.892228,22732.893,792
11503,8192,4,4,4,2,8192,0,189.324369,21349.957,799
11509,8192,4,4,4,3,2048,0,195.466544,23123.912,768
1151,16,4,3,2,3,2,0,3.90E-05,16388.793,1265
11510,8192,4,4,4,3,4096,0,205.947554,22081.457,792
11511,8192,4,4,4,3,8192,0,197.678724,21526.582,799
11517,8192,4,4,4,4,2048,0,192.416546,22585.262,778
11518,8192,4,4,4,4,4096,0,187.369343,22229.619,792
11519,8192,4,4,4,4,8192,0,184.298066,21001.764,799
1152,16,4,3,2,3,4,0,4.10E-05,17369.533,1695
1153,16,4,3,2,3,8,0,2.80E-05,18260.9,1708
1154,16,4,3,2,3,16,0,3.00E-05,16348.626,1545
1155,16,4,3,2,4,1,0,3.90E-05,10208.814,777
1156,16,4,3,2,4,2,0,5.20E-05,15178.226,1322
1157,16,4,3,2,4,4,0,2.70E-05,13159.552,1304
1158,16,4,3,2,4,8,0,2.80E-05,17186.26,1704
1159,16,4,3,2,4,16,0,3.00E-05,13064.058,1159
1160,16,4,3,3,1,1,0,6.00E-05,14835.352,855
1161,16,4,3,3,1,2,0,5.60E-05,18311.174,1379
1162,16,4,3,3,1,4,0,5.50E-05,17105.396,1417
1163,16,4,3,3,1,8,0,7.70E-05,20383.846,1566
1164,16,4,3,3,1,16,0,4.90E-05,23471.309,1836
1165,16,4,3,3,2,1,0,4.00E-05,13955.956,837
1166,16,4,3,3,2,2,0,7.80E-05,17454.389,1377
1167,16,4,3,3,2,4,0,7.50E-05,17542.699,1412
1168,16,4,3,3,2,8,0,5.70E-05,19558.447,1563
1169,16,4,3,3,2,16,0,4.70E-05,22902.865,1834
1171,16,4,3,3,3,2,0,5.50E-05,18297.076,1315
1172,16,4,3,3,3,4,0,5.60E-05,17203.816,1421
1173,16,4,3,3,3,8,0,7.80E-05,20988.197,1566
1174,16,4,3,3,3,16,0,4.60E-05,24328.094,1996
1175,16,4,3,3,4,1,0,4.20E-05,14241.108,829
1176,16,4,3,3,4,2,0,8.00E-05,16735.922,1373
1177,16,4,3,3,4,4,0,7.40E-05,16553.979,1415
1178,16,4,3,3,4,8,0,7.70E-05,19114.229,1563
1179,16,4,3,3,4,16,0,4.60E-05,22621.172,1834
1180,16,4,3,4,1,1,0,7.30E-05,17216.85,1018
1181,16,4,3,4,1,2,0,9.90E-05,19021.395,1415
1182,16,4,3,4,1,4,0,8.60E-05,21096.992,1839
1183,16,4,3,4,1,8,0,7.90E-05,23814.98,1861
1184,16,4,3,4,1,16,0,5.60E-05,21891.268,1858
1185,16,4,3,4,2,1,0,5.50E-05,16327.08,1000
1186,16,4,3,4,2,2,0,7.30E-05,17092.895,1413
1187,16,4,3,4,2,4,0,6.30E-05,20471.094,1834
1188,16,4,3,4,2,8,0,5.70E-05,23637.293,1858
1189,16,4,3,4,2,16,0,5.60E-05,21694.961,1856
1190,16,4,3,4,3,1,0,7.60E-05,17754.701,1018
1191,16,4,3,4,3,2,0,1.00E-04,19289.521,1352
1192,16,4,3,4,3,4,0,8.70E-05,21099.918,1844
1193,16,4,3,4,3,8,0,5.80E-05,24655.008,1861
1194,16,4,3,4,3,16,0,5.20E-05,23689.961,2018
1195,16,4,3,4,4,1,0,5.30E-05,16642.023,992
1196,16,4,3,4,4,2,0,7.10E-05,17941.967,1409
1197,16,4,3,4,4,4,0,6.10E-05,17632.607,1453
1198,16,4,3,4,4,8,0,7.70E-05,23304.525,1858
1199,16,4,3,4,4,16,0,5.30E-05,21527.113,1856
1200,16,4,4,1,1,1,0,1.30E-05,11636.968,833
1201,16,4,4,1,1,2,0,1.60E-05,15348.732,1321
1202,16,4,4,1,1,4,0,1.50E-05,14585.312,1367
1203,16,4,4,1,1,8,0,1.50E-05,17523.016,1504
1204,16,4,4,1,1,16,0,9.00E-06,11572.596,1151
1205,16,4,4,1,2,1,0,1.20E-05,11915.204,816
1206,16,4,4,1,2,2,0,1.50E-05,13995.324,1320
1207,16,4,4,1,2,4,0,1.50E-05,14403.9,1363
1208,16,4,4,1,2,8,0,1.40E-05,17438.162,1502
1209,16,4,4,1,2,16,0,1.00E-05,11097.52,1150
1210,16,4,4,1,3,1,0,1.30E-05,11559.03,833
1211,16,4,4,1,3,2,0,1.50E-05,16282.658,1258
1212,16,4,4,1,3,4,0,1.50E-05,15160.404,1370
1213,16,4,4,1,3,8,0,1.50E-05,17660.537,1504
1214,16,4,4,1,3,16,0,9.00E-06,14332.346,1538
1215,16,4,4,1,4,1,0,1.20E-05,11894.19,808
1216,16,4,4,1,4,2,0,1.50E-05,13758.318,1316
1217,16,4,4,1,4,4,0,1.40E-05,14078.848,1366
1218,16,4,4,1,4,8,0,1.50E-05,17382.303,1502
1219,16,4,4,1,4,16,0,9.00E-06,11042.724,1150
1220,16,4,4,2,1,1,0,2.30E-05,13797.686,864
1221,16,4,4,2,1,2,0,2.80E-05,16307.396,1323
1222,16,4,4,2,1,4,0,2.20E-05,17719.855,1753
1223,16,4,4,2,1,8,0,2.40E-05,20677.244,1759
1224,16,4,4,2,1,16,0,2.50E-05,18528.762,1671
1225,16,4,4,2,2,1,0,2.30E-05,14652.876,847
1226,16,4,4,2,2,2,0,2.80E-05,15066.24,1322
1227,16,4,4,2,2,4,0,2.20E-05,19198.551,1749
1228,16,4,4,2,2,8,0,2.30E-05,19114.229,1757
1229,16,4,4,2,2,16,0,2.40E-05,17372.727,1670
1230,16,4,4,2,3,1,0,2.40E-05,13180.034,865
1231,16,4,4,2,3,2,0,3.00E-05,17747.785,1260
1232,16,4,4,2,3,4,0,2.30E-05,19547.543,1754
1233,16,4,4,2,3,8,0,2.30E-05,20833.652,1760
1234,16,4,4,2,3,16,0,2.40E-05,20265.742,1895
1235,16,4,4,2,4,1,0,2.30E-05,13908.342,839
1236,16,4,4,2,4,2,0,2.80E-05,15008.518,1318
1237,16,4,4,2,4,4,0,2.10E-05,14916.216,1368
1238,16,4,4,2,4,8,0,2.30E-05,19015.543,1757
1239,16,4,4,2,4,16,0,2.40E-05,17202.752,1670
1240,16,4,4,3,1,1,0,3.40E-05,15837.374,852
1241,16,4,4,3,1,2,0,4.20E-05,17802.051,1376
1242,16,4,4,3,1,4,0,4.00E-05,16851.633,1419
1243,16,4,4,3,1,8,0,4.20E-05,20705.705,1557
1244,16,4,4,3,1,16,0,3.70E-05,22505.994,1837
1245,16,4,4,3,2,1,0,3.30E-05,16653.994,835
1246,16,4,4,3,2,2,0,4.10E-05,15630.692,1375
1247,16,4,4,3,2,4,0,4.00E-05,15933.134,1415
1248,16,4,4,3,2,8,0,4.20E-05,20151.361,1555
1249,16,4,4,3,2,16,0,3.60E-05,22390.816,1836
1250,16,4,4,3,3,1,0,3.60E-05,15774.864,852
1251,16,4,4,3,3,2,0,5.70E-05,19325.697,1312
1252,16,4,4,3,3,4,0,4.20E-05,17910.578,1422
1253,16,4,4,3,3,8,0,4.40E-05,21054.965,1558
1254,16,4,4,3,3,16,0,3.50E-05,23825.088,1997
1255,16,4,4,3,4,1,0,3.60E-05,14711.928,827
1256,16,4,4,3,4,2,0,4.30E-05,16924.25,1371
1257,16,4,4,3,4,4,0,4.10E-05,15183.014,1418
1258,16,4,4,3,4,8,0,4.10E-05,19525.465,1555
1259,16,4,4,3,4,16,0,3.70E-05,22856.582,1836
1261,16,4,4,4,1,2,0,5.30E-05,19342.455,1413
1262,16,4,4,4,1,4,0,5.40E-05,18130.295,1454
1263,16,4,4,4,1,8,0,6.20E-05,24037.355,1851
1264,16,4,4,4,1,16,0,4.90E-05,22682.885,1854
1266,16,4,4,4,2,2,0,5.40E-05,18591.006,1412
1267,16,4,4,4,2,4,0,5.30E-05,18390.707,1450
1268,16,4,4,4,2,8,0,5.90E-05,24097.205,1849
1269,16,4,4,4,2,16,0,4.60E-05,22140.775,1853
1271,16,4,4,4,3,2,0,7.60E-05,21704.535,1350
1272,16,4,4,4,3,4,0,5.50E-05,18689.16,1458
1273,16,4,4,4,3,8,0,6.20E-05,24575.74,1852
1274,16,4,4,4,3,16,0,4.70E-05,24014.48,2014
1276,16,4,4,4,4,2,0,7.40E-05,19332.881,1408
1277,16,4,4,4,4,4,0,5.20E-05,17689,1453
1278,16,4,4,4,4,8,0,5.90E-05,23488.332,1849
1279,16,4,4,4,4,16,0,4.50E-05,22066.297,1853
1282,256,1,1,1,1,8,0,0.007957,30001.076,420
1283,256,1,1,1,1,16,0,0.007957,28609.363,391
1284,256,1,1,1,1,32,0,0.007957,27694.059,360
1285,256,1,1,1,1,64,0,0.007957,27377.518,350
1286,256,1,1,1,1,128,0,0.007957,27349.057,356
1287,256,1,1,1,1,256,0,0.007957,27164.451,349
1289,256,1,1,1,2,4,0,0.007957,32495.623,482
1290,256,1,1,1,2,8,0,0.007957,29902.123,418
1291,256,1,1,1,2,16,0,0.007957,28554.834,382
1292,256,1,1,1,2,32,0,0.007957,27688.473,355
1293,256,1,1,1,2,64,0,0.007957,27353.578,346
1294,256,1,1,1,2,128,0,0.007957,27305.432,348
1295,256,1,1,1,2,256,0,0.007957,27140.512,340
1296,256,1,1,1,3,2,0,0.007947,37813.496,610
1297,256,1,1,1,3,4,0,0.007952,36793.652,490
1298,256,1,1,1,3,8,0,0.007952,30081.674,425
1299,256,1,1,1,3,16,0,0.007952,28668.947,391
1300,256,1,1,1,3,32,0,0.007952,27997.83,360
1301,256,1,1,1,3,64,0,0.007956,27438.697,350
1302,256,1,1,1,3,128,0,0.007952,27375.391,357
1303,256,1,1,1,3,256,0,0.007952,27227.494,349
1304,256,1,1,1,4,2,0,0.007938,37656.289,608
1305,256,1,1,1,4,4,0,0.007945,32665.066,482
1306,256,1,1,1,4,8,0,0.007949,29978.732,424
1307,256,1,1,1,4,16,0,0.007949,28581.434,388
1308,256,1,1,1,4,32,0,0.007949,27962.719,361
1309,256,1,1,1,4,64,0,0.007949,27390.553,352
1310,256,1,1,1,4,128,0,0.007949,27296.92,348
1311,256,1,1,1,4,256,0,0.007949,27193.445,340
1313,256,1,1,2,1,4,0,0.011877,35321.609,553
1314,256,1,1,2,1,8,0,0.011877,31489.879,489
1315,256,1,1,2,1,16,0,0.011877,29528.66,453
1316,256,1,1,2,1,32,0,0.011878,28336.447,430
1317,256,1,1,2,1,64,0,0.011878,27928.67,423
1318,256,1,1,2,1,128,0,0.011877,27763.484,421
1319,256,1,1,2,1,256,0,0.011877,27832.91,418
1321,256,1,1,2,2,4,0,0.011878,35572.711,544
1322,256,1,1,2,2,8,0,0.011877,31481.898,480
1323,256,1,1,2,2,16,0,0.011878,29539.301,444
1324,256,1,1,2,2,32,0,0.011878,28346.289,421
1325,256,1,1,2,2,64,0,0.011878,27925.213,414
1326,256,1,1,2,2,128,0,0.011877,27838.496,412
1327,256,1,1,2,2,256,0,0.011878,27702.037,409
1329,256,1,1,2,3,4,0,0.011873,39348.582,553
1330,256,1,1,2,3,8,0,0.011873,31645.488,489
1331,256,1,1,2,3,16,0,0.011873,29675.227,453
1332,256,1,1,2,3,32,0,0.011878,28503.762,430
1333,256,1,1,2,3,64,0,0.011872,27952.877,416
1334,256,1,1,2,3,128,0,0.011873,27868.82,421
1335,256,1,1,2,3,256,0,0.011873,27794.34,418
1337,256,1,1,2,4,4,0,0.011866,35335.707,545
1338,256,1,1,2,4,8,0,0.01187,31446.254,492
1339,256,1,1,2,4,16,0,0.01187,29611.119,455
1340,256,1,1,2,4,32,0,0.01187,28433.537,428
1341,256,1,1,2,4,64,0,0.011869,27922.02,421
1342,256,1,1,2,4,128,0,0.011869,27715.869,419
1343,256,1,1,2,4,256,0,0.01187,27727.574,410
1345,256,1,1,3,1,4,0,0.015798,36081.57,563
1346,256,1,1,3,1,8,0,0.015798,31740.184,497
1347,256,1,1,3,1,16,0,0.015798,29792.531,463
1348,256,1,1,3,1,32,0,0.015798,28880.418,433
1349,256,1,1,3,1,64,0,0.015798,28166.74,423
1350,256,1,1,3,1,128,0,0.015798,28173.391,429
1351,256,1,1,3,1,256,0,0.015806,27845.943,422
1353,256,1,1,3,2,4,0,0.015798,36052.309,556
1354,256,1,1,3,2,8,0,0.015798,31674.217,491
1355,256,1,1,3,2,16,0,0.015798,29710.072,455
1356,256,1,1,3,2,32,0,0.015798,28755.133,429
1357,256,1,1,3,2,64,0,0.015798,28158.229,420
1358,256,1,1,3,2,128,0,0.015798,27914.838,421
1359,256,1,1,3,2,256,0,0.015806,27734.756,414
1362,256,1,1,3,3,8,0,0.015794,31803.758,498
1363,256,1,1,3,3,16,0,0.015794,29817.004,464
1364,256,1,1,3,3,32,0,0.015793,28960.75,434
1365,256,1,1,3,3,64,0,0.015794,28326.074,424
1366,256,1,1,3,3,128,0,0.015794,28190.414,430
1367,256,1,1,3,3,256,0,0.015801,27950.482,423
1369,256,1,1,3,4,4,0,0.015786,35997.781,550
1370,256,1,1,3,4,8,0,0.015791,31767.051,497
1371,256,1,1,3,4,16,0,0.015791,29914.627,461
1372,256,1,1,3,4,32,0,0.015791,28799.287,435
1373,256,1,1,3,4,64,0,0.01579,28219.408,426
1374,256,1,1,3,4,128,0,0.01579,27952.344,427
1375,256,1,1,3,4,256,0,0.015798,27819.078,414
1378,256,1,1,4,1,8,0,0.019718,33128.438,609
1379,256,1,1,4,1,16,0,0.019719,31011.609,572
1380,256,1,1,4,1,32,0,0.019718,29843.338,556
1381,256,1,1,4,1,64,0,0.019718,29450.189,546
1382,256,1,1,4,1,128,0,0.019718,29094.016,536
1383,256,1,1,4,1,256,0,0.019719,29017.939,534
1386,256,1,1,4,2,8,0,0.019718,32981.605,600
1387,256,1,1,4,2,16,0,0.019718,30876.217,563
1388,256,1,1,4,2,32,0,0.019718,29995.49,547
1389,256,1,1,4,2,64,0,0.019719,29431.57,537
1390,256,1,1,4,2,128,0,0.019718,28994.266,527
1391,256,1,1,4,2,256,0,0.019718,28813.387,525
1394,256,1,1,4,3,8,0,0.019714,33244.945,609
1396,256,1,1,4,3,32,0,0.019713,29983.52,549
1397,256,1,1,4,3,64,0,0.019714,29628.41,539
1398,256,1,1,4,3,128,0,0.019713,29265.852,536
1399,256,1,1,4,3,256,0,0.019713,29260.799,534
1402,256,1,1,4,4,8,0,0.019712,33073.906,613
1403,256,1,1,4,4,16,0,0.019712,31097.527,576
1404,256,1,1,4,4,32,0,0.019712,29990.969,553
1405,256,1,1,4,4,64,0,0.019712,29735.076,543
1406,256,1,1,4,4,128,0,0.019712,29074.066,540
1407,256,1,1,4,4,256,0,0.019712,28865.256,525
1409,256,1,2,1,1,4,0,0.005112,30296.602,514
1410,256,1,2,1,1,8,0,0.005099,27258.35,444
1411,256,1,2,1,1,16,0,0.005138,25770.879,409
1412,256,1,2,1,1,32,0,0.005165,24749.438,384
1413,256,1,2,1,1,64,0,0.00527,24428.643,373
1414,256,1,2,1,1,128,0,0.005281,24420.928,392
1415,256,1,2,1,1,256,0,0.005269,24132.318,373
1417,256,1,2,1,2,4,0,0.005107,30242.072,514
1418,256,1,2,1,2,8,0,0.005214,27071.885,444
1419,256,1,2,1,2,16,0,0.005204,26062.68,409
1420,256,1,2,1,2,32,0,0.005275,24525.732,387
1421,256,1,2,1,2,64,0,0.005156,24244.57,377
1422,256,1,2,1,2,128,0,0.005259,24456.307,392
1423,256,1,2,1,2,256,0,0.005194,24279.416,373
1425,256,1,2,1,3,4,0,0.005126,34232.605,514
1426,256,1,2,1,3,8,0,0.005139,27397.469,444
1427,256,1,2,1,3,16,0,0.005071,25954.418,409
1428,256,1,2,1,3,32,0,0.005275,24601.275,384
1429,256,1,2,1,3,64,0,0.005249,24332.883,373
1430,256,1,2,1,3,128,0,0.005091,24593.297,392
1431,256,1,2,1,3,256,0,0.005273,24098.535,373
1433,256,1,2,1,4,4,0,0.005107,30421.09,514
1434,256,1,2,1,4,8,0,0.005112,27243.453,443
1435,256,1,2,1,4,16,0,0.005111,25649.316,408
1436,256,1,2,1,4,32,0,0.005262,24561.109,386
1437,256,1,2,1,4,64,0,0.005141,24303.09,376
1438,256,1,2,1,4,128,0,0.005208,24519.613,393
1439,256,1,2,1,4,256,0,0.005157,24188.711,372
1442,256,1,2,2,1,8,0,0.007721,29166.102,503
1443,256,1,2,2,1,16,0,0.007707,27037.836,471
1444,256,1,2,2,1,32,0,0.007875,25784.178,447
1445,256,1,2,2,1,64,0,0.007663,25381.721,438
1446,256,1,2,2,1,128,0,0.007848,25098.963,443
1447,256,1,2,2,1,256,0,0.007858,25015.438,442
1450,256,1,2,2,2,8,0,0.007739,29165.57,503
1451,256,1,2,2,2,16,0,0.007714,27046.348,471
1452,256,1,2,2,2,32,0,0.007854,25709.166,447
1453,256,1,2,2,2,64,0,0.007776,25406.191,438
1454,256,1,2,2,2,128,0,0.00785,25167.059,443
1455,256,1,2,2,2,256,0,0.007812,24813.012,442
1458,256,1,2,2,3,8,0,0.007839,29230.475,503
1459,256,1,2,2,3,16,0,0.00784,27030.389,471
1460,256,1,2,2,3,32,0,0.007719,25868.5,447
1461,256,1,2,2,3,64,0,0.007878,25281.971,438
1462,256,1,2,2,3,128,0,0.007908,25064.383,443
1463,256,1,2,2,3,256,0,0.007873,25053.477,442
1466,256,1,2,2,4,8,0,0.007683,29338.471,503
1467,256,1,2,2,4,16,0,0.007661,27162.855,471
1468,256,1,2,2,4,32,0,0.00782,25815.832,450
1469,256,1,2,2,4,64,0,0.007675,25436.781,442
1470,256,1,2,2,4,128,0,0.007683,25230.633,448
