n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
3008,64,1,5,3,460800,0,0.389112,667
3009,64,1,5,3,230400,0,0.398191,736
3010,64,1,5,3,115200,0,0.376326,1035
3011,64,1,5,3,57600,0,0.363673,1864
3012,64,1,5,4,460800,0,0.390912,975
3013,64,1,5,4,230400,0,0.374052,1117
3014,64,1,5,4,115200,0,0.394705,1432
3015,64,1,5,4,57600,0,0.353507,2518
3016,64,1,5,5,460800,0,0.401283,780
3017,64,1,5,5,115200,0,0.379046,1228
3018,64,2,1,1,460800,0,0.329587,316
3019,64,2,1,1,230400,0,0.339243,353
3020,64,2,1,1,115200,0,0.327173,397
3021,64,2,1,1,57600,0,0.320127,545
3022,64,2,1,2,460800,0,0.320932,423
3023,64,2,1,2,230400,0,0.340872,493
3024,64,2,1,2,115200,0,0.33991,616
3025,64,2,1,2,57600,0,0.328311,703
3026,64,2,1,3,460800,0,0.370116,430
3027,64,2,1,3,230400,0,0.345327,490
3028,64,2,1,3,115200,0,0.358045,583
3029,64,2,1,3,57600,0,0.384247,704
3030,64,2,1,4,460800,0,0.334843,655
3031,64,2,1,4,230400,0,0.316635,666
3032,64,2,1,4,115200,0,0.323953,791
3033,64,2,1,4,57600,0,0.327662,1028
3034,64,2,1,5,460800,0,0.353551,642
3035,64,2,1,5,230400,0,0.353983,671
3036,64,2,1,5,115200,0,0.345327,728
3037,64,2,1,5,57600,0,0.336044,911
3038,64,2,2,1,460800,0,0.344346,342
3039,64,2,2,1,230400,0,0.327925,385
3040,64,2,2,1,115200,0,0.317628,541
3041,64,2,2,1,57600,0,0.319019,669
3042,64,2,2,2,460800,0,0.392896,508
3043,64,2,2,2,230400,0,0.348287,551
3044,64,2,2,2,115200,0,0.325665,745
3045,64,2,2,2,57600,0,0.338666,950
3046,64,2,2,3,460800,0,0.339381,503
3047,64,2,2,3,230400,0,0.337816,551
3048,64,2,2,3,115200,0,0.333025,691
3049,64,2,2,3,57600,0,0.361251,1009
3050,64,2,2,4,460800,0,0.343372,745
3051,64,2,2,4,230400,0,0.362069,802
3052,64,2,2,4,115200,0,0.364966,997
3053,64,2,2,4,57600,0,0.336709,1217
3054,64,2,2,5,460800,0,0.334976,652
3055,64,2,2,5,230400,0,0.332291,662
3056,64,2,2,5,115200,0,0.352885,801
3057,64,2,2,5,57600,0,0.372861,1062
3058,64,2,3,1,460800,0,0.344786,447
3059,64,2,3,1,230400,0,0.334115,519
3060,64,2,3,1,115200,0,0.326501,737
3061,64,2,3,1,57600,0,0.356256,1040
3062,64,2,3,2,460800,0,0.340444,633
3063,64,2,3,2,230400,0,0.352205,736
3064,64,2,3,2,115200,0,0.353549,952
3065,64,2,3,2,57600,0,0.362117,1453
3066,64,2,3,3,460800,0,0.350609,671
3067,64,2,3,3,230400,0,0.348136,731
3068,64,2,3,3,115200,0,0.352965,943
3069,64,2,3,3,57600,0,0.357015,1381
3070,64,2,3,4,460800,0,0.378186,910
3071,64,2,3,4,230400,0,0.334383,1098
3072,64,2,3,4,115200,0,0.335006,1419
3073,64,2,3,4,57600,0,0.329497,2265
3074,64,2,3,5,460800,0,0.34426,806
3075,64,2,3,5,230400,0,0.353218,953
3076,64,2,3,5,115200,0,0.343637,1252
3077,64,2,3,5,57600,0,0.370218,1647
3078,64,2,4,1,460800,0,0.326928,413
3079,64,2,4,1,230400,0,0.3271,470
3080,64,2,4,1,115200,0,0.320028,587
3081,64,2,4,1,57600,0,0.362039,863
3082,64,2,4,2,460800,0,0.341838,551
3083,64,2,4,2,230400,0,0.314757,642
3084,64,2,4,2,115200,0,0.325318,808
3085,64,2,4,2,57600,0,0.322117,1152
3086,64,2,4,3,460800,0,0.336875,584
3087,64,2,4,3,230400,0,0.325969,650
3088,64,2,4,3,115200,0,0.328748,933
3089,64,2,4,3,57600,0,0.346649,1173
3090,64,2,4,4,460800,0,0.356526,775
3091,64,2,4,4,230400,0,0.372238,972
3092,64,2,4,4,115200,0,0.371874,1177
3093,64,2,4,4,57600,0,0.333341,1534
3094,64,2,4,5,460800,0,0.345135,697
3095,64,2,4,5,230400,0,0.319798,929
3096,64,2,4,5,115200,0,0.350406,1115
3097,64,2,4,5,57600,0,0.330627,1496
3098,64,2,5,1,460800,0,0.368702,509
3099,64,2,5,1,230400,0,0.324975,618
3100,64,2,5,1,115200,0,0.330745,829
3101,64,2,5,1,57600,0,0.329018,1275
3102,64,2,5,2,460800,0,0.340087,810
3103,64,2,5,2,230400,0,0.336927,903
3104,64,2,5,2,115200,0,0.341304,1194
3105,64,2,5,2,57600,0,0.341324,1893
3106,64,2,5,3,460800,0,0.321579,731
3107,64,2,5,3,230400,0,0.316712,838
3108,64,2,5,3,115200,0,0.363776,1116
3109,64,2,5,3,57600,0,0.348997,1797
3110,64,2,5,4,460800,0,0.347794,1060
3111,64,2,5,4,230400,0,0.357192,1238
3112,64,2,5,4,115200,0,0.332862,1815
3113,64,2,5,5,460800,0,0.354414,852
3114,64,2,5,5,115200,0,0.387838,1274
3115,64,3,1,1,460800,0,0.318161,373
3116,64,3,1,1,230400,0,0.330626,425
3117,64,3,1,1,115200,0,0.331513,492
3118,64,3,1,1,57600,0,0.342639,576
3119,64,3,1,2,460800,0,0.311975,509
3120,64,3,1,2,230400,0,0.334323,552
3121,64,3,1,2,115200,0,0.305281,655
3122,64,3,1,2,57600,0,0.310504,811
3123,64,3,1,3,460800,0,0.310617,614
3124,64,3,1,3,230400,0,0.345072,656
3125,64,3,1,3,115200,0,0.326892,684
3126,64,3,1,3,57600,0,0.31371,914
3127,64,3,1,4,460800,0,0.328996,859
3128,64,3,1,4,230400,0,0.355071,794
3129,64,3,1,4,115200,0,0.320625,1002
3130,64,3,1,4,57600,0,0.309181,1159
3131,64,3,1,5,460800,0,0.34394,808
3132,64,3,1,5,230400,0,0.333342,887
3133,64,3,1,5,115200,0,0.313918,941
3134,64,3,1,5,57600,0,0.328439,1076
3135,64,3,2,1,460800,0,0.311679,421
3136,64,3,2,1,230400,0,0.300419,473
3137,64,3,2,1,115200,0,0.313683,609
3138,64,3,2,1,57600,0,0.319712,792
3139,64,3,2,2,460800,0,0.311531,601
3140,64,3,2,2,230400,0,0.306615,620
3141,64,3,2,2,115200,0,0.304463,786
3142,64,3,2,2,57600,0,0.285355,1079
3143,64,3,2,3,460800,0,0.323293,700
3144,64,3,2,3,230400,0,0.326038,740
3145,64,3,2,3,115200,0,0.33511,857
3146,64,3,2,3,57600,0,0.3086,1143
3147,64,3,2,4,460800,0,0.327252,920
3148,64,3,2,4,230400,0,0.300156,1053
3149,64,3,2,4,115200,0,0.352197,1104
3150,64,3,2,4,57600,0,0.339493,1337
3151,64,3,2,5,460800,0,0.303498,1034
3152,64,3,2,5,230400,0,0.326168,971
3153,64,3,2,5,115200,0,0.329656,1136
3154,64,3,2,5,57600,0,0.335611,1337
3155,64,3,3,1,460800,0,0.347087,473
3156,64,3,3,1,230400,0,0.316224,578
3157,64,3,3,1,115200,0,0.307452,723
3158,64,3,3,1,57600,0,0.308985,1051
3159,64,3,3,2,460800,0,0.30979,739
3160,64,3,3,2,230400,0,0.340597,789
3161,64,3,3,2,115200,0,0.324454,1068
3162,64,3,3,2,57600,0,0.32986,1485
3163,64,3,3,3,460800,0,0.337061,756
3164,64,3,3,3,230400,0,0.325053,831
3165,64,3,3,3,115200,0,0.327915,1148
3166,64,3,3,3,57600,0,0.345647,1498
3167,64,3,3,4,460800,0,0.340434,1081
3168,64,3,3,4,230400,0,0.314778,1180
3169,64,3,3,4,115200,0,0.316031,1567
3170,64,3,3,4,57600,0,0.308569,2122
3171,64,3,3,5,460800,0,0.361565,966
3172,64,3,3,5,230400,0,0.340746,1084
3173,64,3,3,5,115200,0,0.345067,1282
3174,64,3,3,5,57600,0,0.339194,1824
3175,64,3,4,1,460800,0,0.343079,490
3176,64,3,4,1,230400,0,0.303966,582
3177,64,3,4,1,115200,0,0.307958,686
3178,64,3,4,1,57600,0,0.316164,941
3179,64,3,4,2,460800,0,0.319015,678
3180,64,3,4,2,230400,0,0.309522,740
3181,64,3,4,2,115200,0,0.312134,992
3182,64,3,4,2,57600,0,0.309688,1334
3183,64,3,4,3,460800,0,0.320303,741
3184,64,3,4,3,230400,0,0.316715,824
3185,64,3,4,3,115200,0,0.330311,984
3186,64,3,4,3,57600,0,0.313091,1315
3187,64,3,4,4,460800,0,0.34676,1034
3188,64,3,4,4,230400,0,0.338667,1167
3189,64,3,4,4,115200,0,0.347367,1439
3190,64,3,4,4,57600,0,0.332009,2106
3191,64,3,4,5,460800,0,0.333623,1033
3192,64,3,4,5,230400,0,0.312134,1113
3193,64,3,4,5,115200,0,0.319622,1300
3194,64,3,4,5,57600,0,0.322308,1518
3195,64,3,5,1,460800,0,0.3152,566
3196,64,3,5,1,230400,0,0.338019,670
3197,64,3,5,1,115200,0,0.315747,857
3198,64,3,5,1,57600,0,0.315917,1323
3199,64,3,5,2,460800,0,0.329815,889
3200,64,3,5,2,230400,0,0.317237,967
3201,64,3,5,2,115200,0,0.324874,1344
3202,64,3,5,2,57600,0,0.312183,2018
3203,64,3,5,3,460800,0,0.321951,1015
3204,64,3,5,3,230400,0,0.325949,979
3205,64,3,5,3,115200,0,0.328872,1394
3206,64,3,5,3,57600,0,0.329118,2066
3207,64,3,5,4,460800,0,0.331523,1353
3208,64,3,5,4,230400,0,0.375188,1349
3209,64,3,5,4,115200,0,0.330787,2083
3210,64,3,5,5,460800,0,0.336699,1220
3211,64,3,5,5,115200,0,0.32016,1750
3212,64,4,1,1,460800,0,0.258361,401
3213,64,4,1,1,230400,0,0.270394,415
3214,64,4,1,1,115200,0,0.264111,529
3215,64,4,1,1,57600,0,0.265116,630
3216,64,4,1,2,460800,0,0.280684,554
3217,64,4,1,2,230400,0,0.298986,619
3218,64,4,1,2,115200,0,0.281093,675
3219,64,4,1,2,57600,0,0.26975,916
3220,64,4,1,3,460800,0,0.268666,693
3221,64,4,1,3,230400,0,0.281485,724
3222,64,4,1,3,115200,0,0.274055,779
3223,64,4,1,3,57600,0,0.269845,950
3224,64,4,1,4,460800,0,0.286928,809
3225,64,4,1,4,230400,0,0.294937,960
3226,64,4,1,4,115200,0,0.29668,1032
3227,64,4,1,4,57600,0,0.282452,1266
3228,64,4,1,5,460800,0,0.257403,1396
3229,64,4,1,5,230400,0,0.268619,1437
3230,64,4,1,5,115200,0,0.287141,1411
3231,64,4,1,5,57600,0,0.27627,1716
3232,64,4,2,1,460800,0,0.266108,416
3233,64,4,2,1,230400,0,0.248595,498
3234,64,4,2,1,115200,0,0.266293,614
3235,64,4,2,1,57600,0,0.267417,823
3236,64,4,2,2,460800,0,0.285885,589
3237,64,4,2,2,230400,0,0.26771,660
3238,64,4,2,2,115200,0,0.299947,767
3239,64,4,2,2,57600,0,0.257021,1041
3240,64,4,2,3,460800,0,0.274733,686
3241,64,4,2,3,230400,0,0.252816,801
3242,64,4,2,3,115200,0,0.283236,918
3243,64,4,2,3,57600,0,0.25317,1211
3244,64,4,2,4,460800,0,0.295666,982
3245,64,4,2,4,230400,0,0.286489,1027
3246,64,4,2,4,115200,0,0.275957,1258
3247,64,4,2,4,57600,0,0.271168,1497
3248,64,4,2,5,460800,0,0.256019,1454
3249,64,4,2,5,230400,0,0.264876,1604
3250,64,4,2,5,115200,0,0.294341,1499
3251,64,4,2,5,57600,0,0.26982,1909
3252,64,4,3,1,460800,0,0.285905,560
3253,64,4,3,1,230400,0,0.278469,568
3254,64,4,3,1,115200,0,0.274269,780
3255,64,4,3,1,57600,0,0.287367,1106
3256,64,4,3,2,460800,0,0.286325,742
3257,64,4,3,2,230400,0,0.278095,857
3258,64,4,3,2,115200,0,0.257499,1132
3259,64,4,3,2,57600,0,0.247559,1564
3260,64,4,3,3,460800,0,0.270893,818
3261,64,4,3,3,230400,0,0.273926,889
3262,64,4,3,3,115200,0,0.277333,1253
3263,64,4,3,3,57600,0,0.302798,1485
3264,64,4,3,4,460800,0,0.279985,1170
3265,64,4,3,4,230400,0,0.276703,1242
3266,64,4,3,4,115200,0,0.263547,1681
3267,64,4,3,4,57600,0,0.251728,2290
3268,64,4,3,5,460800,0,0.274689,1576
3269,64,4,3,5,230400,0,0.266242,1690
3270,64,4,3,5,115200,0,0.295363,1611
3271,64,4,3,5,57600,0,0.284053,2227
3272,64,4,4,1,460800,0,0.255128,454
3273,64,4,4,1,230400,0,0.255037,594
3274,64,4,4,1,115200,0,0.272787,623
3275,64,4,4,1,57600,0,0.252231,965
3276,64,4,4,2,460800,0,0.27971,686
3277,64,4,4,2,230400,0,0.289957,765
3278,64,4,4,2,115200,0,0.279694,998
3279,64,4,4,2,57600,0,0.272604,1262
3280,64,4,4,3,460800,0,0.263942,786
3281,64,4,4,3,230400,0,0.27486,870
3282,64,4,4,3,115200,0,0.302888,1032
3283,64,4,4,3,57600,0,0.2877,1273
3284,64,4,4,4,460800,0,0.278402,1104
3285,64,4,4,4,230400,0,0.283905,1185
3286,64,4,4,4,115200,0,0.297396,1500
3287,64,4,4,4,57600,0,0.264317,1936
3288,64,4,4,5,460800,0,0.286251,1455
3289,64,4,4,5,230400,0,0.27666,1685
3290,64,4,4,5,115200,0,0.29932,1614
3291,64,4,5,1,460800,0,0.300463,548
3292,64,4,5,1,230400,0,0.279977,713
3293,64,4,5,1,115200,0,0.271494,884
3294,64,4,5,1,57600,0,0.262084,1241
3295,64,4,5,2,460800,0,0.291555,917
3296,64,4,5,2,230400,0,0.286135,1057
3297,64,4,5,2,115200,0,0.295891,1333
3298,64,4,5,2,57600,0,0.27151,2178
3299,64,4,5,3,460800,0,0.292781,1010
3300,64,4,5,3,230400,0,0.293378,1043
3301,64,4,5,3,115200,0,0.278721,1353
3302,64,4,5,3,57600,0,0.304422,2105
3303,64,4,5,4,460800,0,0.278101,1448
3304,64,4,5,4,230400,0,0.283363,1603
3305,64,4,5,4,115200,0,0.298502,2193
3306,64,4,5,5,460800,0,0.28224,1863
3307,64,4,5,5,115200,0,0.285853,2510
3308,64,5,1,1,460800,0,0.314336,459
3309,64,5,1,1,230400,0,0.333119,475
3310,64,5,1,1,115200,0,0.327049,573
3311,64,5,1,1,57600,0,0.31258,768
3312,64,5,1,2,460800,0,0.341442,685
3313,64,5,1,2,230400,0,0.366258,719
3314,64,5,1,2,115200,0,0.336689,830
3315,64,5,1,2,57600,0,0.340469,1020
3316,64,5,1,3,460800,0,0.32661,826
3317,64,5,1,3,230400,0,0.330905,919
3318,64,5,1,3,115200,0,0.339247,861
3319,64,5,1,3,57600,0,0.338732,1062
3320,64,5,1,4,460800,0,0.343875,1684
3321,64,5,1,4,230400,0,0.352005,1577
3322,64,5,1,4,115200,0,0.344772,1636
3323,64,5,1,4,57600,0,0.340383,2033
3324,64,5,1,5,460800,0,0.339648,1597
3325,64,5,1,5,230400,0,0.32138,1747
3326,64,5,1,5,115200,0,0.354862,1777
3327,64,5,1,5,57600,0,0.340774,2027
3328,64,5,2,1,460800,0,0.326463,489
3329,64,5,2,1,230400,0,0.31401,558
3330,64,5,2,1,115200,0,0.334764,639
3331,64,5,2,1,57600,0,0.319138,897
3332,64,5,2,2,460800,0,0.336229,781
3333,64,5,2,2,230400,0,0.344906,769
3334,64,5,2,2,115200,0,0.343967,991
3335,64,5,2,2,57600,0,0.388573,1149
3336,64,5,2,3,460800,0,0.351912,838
3337,64,5,2,3,230400,0,0.33653,821
3338,64,5,2,3,115200,0,0.341995,940
3339,64,5,2,3,57600,0,0.341507,1458
3340,64,5,2,4,460800,0,0.350301,1683
3341,64,5,2,4,230400,0,0.336181,1758
3342,64,5,2,4,115200,0,0.334979,1968
3343,64,5,2,4,57600,0,0.338396,2313
3344,64,5,2,5,460800,0,0.355123,1709
3345,64,5,2,5,230400,0,0.326594,1690
3346,64,5,2,5,115200,0,0.326876,1725
3347,64,5,2,5,57600,0,0.32712,2224
3348,64,5,3,1,460800,0,0.32828,602
3349,64,5,3,1,230400,0,0.336347,634
3350,64,5,3,1,115200,0,0.348693,851
3351,64,5,3,1,57600,0,0.338373,1093
3352,64,5,3,2,460800,0,0.335949,964
3353,64,5,3,2,230400,0,0.343542,1064
3354,64,5,3,2,115200,0,0.345417,1260
3355,64,5,3,2,57600,0,0.346572,1711
3356,64,5,3,3,460800,0,0.339376,1093
3357,64,5,3,3,230400,0,0.339869,1061
3358,64,5,3,3,115200,0,0.351135,1309
3359,64,5,3,3,57600,0,0.351116,1788
3360,64,5,3,4,460800,0,0.336678,2133
3361,64,5,3,4,230400,0,0.327175,2079
3362,64,5,3,4,115200,0,0.327364,2652
3363,64,5,3,4,57600,0,0.32867,2977
3364,64,5,3,5,460800,0,0.343732,2021
3365,64,5,3,5,230400,0,0.332617,2135
3366,64,5,3,5,115200,0,0.387283,2253
3367,64,5,4,1,460800,0,0.312914,544
3368,64,5,4,1,230400,0,0.321315,673
3369,64,5,4,1,115200,0,0.323625,776
3370,64,5,4,1,57600,0,0.31107,965
3371,64,5,4,2,460800,0,0.348438,840
3372,64,5,4,2,230400,0,0.323737,942
3373,64,5,4,2,115200,0,0.329102,1120
3374,64,5,4,2,57600,0,0.32573,1383
3375,64,5,4,3,460800,0,0.328077,958
3376,64,5,4,3,230400,0,0.317515,1026
3377,64,5,4,3,115200,0,0.333312,1240
3378,64,5,4,3,57600,0,0.341098,1594
3379,64,5,4,4,460800,0,0.342258,1759
3380,64,5,4,4,230400,0,0.326801,1898
3381,64,5,4,4,115200,0,0.328998,2260
3382,64,5,4,4,57600,0,0.320599,2760
3383,64,5,4,5,460800,0,0.326866,1826
3384,64,5,4,5,230400,0,0.334597,1849
3385,64,5,4,5,115200,0,0.320775,1986
3386,64,5,5,1,460800,0,0.329244,632
3387,64,5,5,1,230400,0,0.317295,757
3388,64,5,5,1,115200,0,0.310709,968
3389,64,5,5,1,57600,0,0.326362,1414
3390,64,5,5,2,460800,0,0.355549,1105
3391,64,5,5,2,230400,0,0.347073,1123
3392,64,5,5,2,115200,0,0.347379,1512
3393,64,5,5,2,57600,0,0.329378,2296
3394,64,5,5,3,460800,0,0.335754,1226
3395,64,5,5,3,230400,0,0.330714,1281
3396,64,5,5,3,115200,0,0.339304,1593
3397,64,5,5,3,57600,0,0.323384,2584
3398,64,5,5,4,460800,0,0.329658,2034
3399,64,5,5,4,230400,0,0.365097,2512
3400,64,5,5,4,115200,0,0.340402,2582
3401,64,5,5,5,460800,0,0.338426,2082
3402,64,5,5,5,115200,0,0.331669,2513
3403,128,1,1,1,460800,0,0.383827,319
3404,128,1,1,1,230400,0,0.388191,334
3405,128,1,1,1,115200,0,0.396546,410
3406,128,1,1,1,57600,0,0.355361,569
3407,128,1,1,2,460800,0,0.364243,378
3408,128,1,1,2,230400,0,0.390274,422
3409,128,1,1,2,115200,0,0.375383,479
3410,128,1,1,2,57600,0,0.381853,684
3411,128,1,1,3,460800,0,0.364945,355
3412,128,1,1,3,230400,0,0.356414,387
3413,128,1,1,3,115200,0,0.375296,479
3414,128,1,1,3,57600,0,0.350953,694
3415,128,1,1,4,460800,0,0.384357,429
3416,128,1,1,4,230400,0,0.35844,508
3417,128,1,1,4,115200,0,0.380607,606
3418,128,1,1,4,57600,0,0.361093,874
3419,128,1,1,5,460800,0,0.376195,389
3420,128,1,1,5,230400,0,0.39273,429
3421,128,1,1,5,115200,0,0.388476,562
3422,128,1,1,5,57600,0,0.360076,720
3423,128,1,2,1,460800,0,0.379077,350
3424,128,1,2,1,230400,0,0.365606,390
3425,128,1,2,1,115200,0,0.367076,507
3426,128,1,2,1,57600,0,0.350902,703
3427,128,1,2,2,460800,0,0.374407,482
3428,128,1,2,2,230400,0,0.34861,505
3429,128,1,2,2,115200,0,0.356654,622
3430,128,1,2,2,57600,0,0.362189,867
3431,128,1,2,3,460800,0,0.367249,429
3432,128,1,2,3,230400,0,0.355075,479
3433,128,1,2,3,115200,0,0.348545,588
3434,128,1,2,3,57600,0,0.372915,881
3435,128,1,2,4,460800,0,0.369113,565
3436,128,1,2,4,230400,0,0.37882,638
3437,128,1,2,4,115200,0,0.351494,876
3438,128,1,2,4,57600,0,0.364055,1156
3439,128,1,2,5,460800,0,0.391208,506
3440,128,1,2,5,230400,0,0.413761,568
3441,128,1,2,5,115200,0,0.362016,696
3442,128,1,2,5,57600,0,0.387445,1068
3443,128,1,3,1,460800,0,0.387497,422
3444,128,1,3,1,230400,0,0.420032,519
3445,128,1,3,1,115200,0,0.382053,658
3446,128,1,3,1,57600,0,0.361909,1056
3447,128,1,3,2,460800,0,0.36805,552
3448,128,1,3,2,230400,0,0.387149,689
3449,128,1,3,2,115200,0,0.366199,892
3450,128,1,3,2,57600,0,0.357902,1411
3451,128,1,3,3,460800,0,0.371012,562
3452,128,1,3,3,230400,0,0.360429,654
3453,128,1,3,3,115200,0,0.369161,926
3454,128,1,3,3,57600,0,0.364566,1416
3455,128,1,3,4,460800,0,0.401477,758
3456,128,1,3,4,230400,0,0.394183,886
3457,128,1,3,4,115200,0,0.386214,1189
3458,128,1,3,4,57600,0,0.365313,2027
3459,128,1,3,5,460800,0,0.383185,596
3460,128,1,3,5,230400,0,0.386626,741
3461,128,1,3,5,115200,0,0.395424,982
3462,128,1,3,5,57600,0,0.36461,1370
3463,128,1,4,1,460800,0,0.345361,385
3464,128,1,4,1,230400,0,0.392014,432
3465,128,1,4,1,115200,0,0.349633,579
3466,128,1,4,1,57600,0,0.357083,820
3467,128,1,4,2,460800,0,0.341518,492
3468,128,1,4,2,230400,0,0.366594,568
3469,128,1,4,2,115200,0,0.357341,784
3470,128,1,4,2,57600,0,0.358243,1105
3471,128,1,4,3,460800,0,0.352102,495
3472,128,1,4,3,230400,0,0.357985,556
3473,128,1,4,3,115200,0,0.349912,742
3474,128,1,4,3,57600,0,0.37121,1019
3475,128,1,4,4,460800,0,0.382847,652
3476,128,1,4,4,230400,0,0.367306,755
3477,128,1,4,4,115200,0,0.369281,1046
3478,128,1,4,4,57600,0,0.372887,1549
3479,128,1,4,5,460800,0,0.370695,538
3480,128,1,4,5,230400,0,0.384843,651
3481,128,1,4,5,115200,0,0.389202,869
3482,128,1,4,5,57600,0,0.387892,1193
3483,128,1,5,1,460800,0,0.387796,492
3484,128,1,5,1,230400,0,0.422073,633
3485,128,1,5,1,115200,0,0.370405,763
3486,128,1,5,1,57600,0,0.378783,1198
3487,128,1,5,2,460800,0,0.381743,715
3488,128,1,5,2,230400,0,0.376414,857
3489,128,1,5,2,115200,0,0.365515,1198
3490,128,1,5,2,57600,0,0.370449,1819
3491,128,1,5,3,460800,0,0.389112,667
3492,128,1,5,3,230400,0,0.398191,736
3493,128,1,5,3,115200,0,0.376326,1035
3494,128,1,5,3,57600,0,0.363673,1864
3495,128,1,5,4,460800,0,0.390912,975
3496,128,1,5,4,230400,0,0.374052,1117
3497,128,1,5,4,115200,0,0.394705,1432
3498,128,1,5,4,57600,0,0.353507,2518
3499,128,1,5,5,460800,0,0.401283,780
3500,128,1,5,5,115200,0,0.381085,1223
3501,128,1,5,5,57600,0,0.353168,2146
3502,128,2,1,1,460800,0,0.329587,316
3503,128,2,1,1,230400,0,0.339243,353
3504,128,2,1,1,115200,0,0.327173,397
3505,128,2,1,1,57600,0,0.320127,545
3506,128,2,1,2,460800,0,0.320932,423
3507,128,2,1,2,230400,0,0.340872,493
3508,128,2,1,2,115200,0,0.33991,616
3509,128,2,1,2,57600,0,0.328311,703
3510,128,2,1,3,460800,0,0.370116,430
3511,128,2,1,3,230400,0,0.345327,490
3512,128,2,1,3,115200,0,0.358045,583
3513,128,2,1,3,57600,0,0.384247,704
3514,128,2,1,4,460800,0,0.334843,655
3515,128,2,1,4,230400,0,0.316635,666
3516,128,2,1,4,115200,0,0.323953,791
3517,128,2,1,4,57600,0,0.327662,1028
3518,128,2,1,5,460800,0,0.353551,642
3519,128,2,1,5,230400,0,0.353983,671
3520,128,2,1,5,115200,0,0.345327,728
3521,128,2,1,5,57600,0,0.336044,911
3522,128,2,2,1,460800,0,0.344346,342
3523,128,2,2,1,230400,0,0.327925,385
3524,128,2,2,1,115200,0,0.317628,541
3525,128,2,2,1,57600,0,0.319019,669
3526,128,2,2,2,460800,0,0.392896,508
3527,128,2,2,2,230400,0,0.348287,551
3528,128,2,2,2,115200,0,0.325665,745
3529,128,2,2,2,57600,0,0.338666,950
3530,128,2,2,3,460800,0,0.339381,503
3531,128,2,2,3,230400,0,0.337816,551
3532,128,2,2,3,115200,0,0.333025,691
3533,128,2,2,3,57600,0,0.361251,1009
3534,128,2,2,4,460800,0,0.343372,745
3535,128,2,2,4,230400,0,0.362069,802
3536,128,2,2,4,115200,0,0.364966,997
3537,128,2,2,4,57600,0,0.336709,1217
3538,128,2,2,5,460800,0,0.334976,652
3539,128,2,2,5,230400,0,0.332291,662
3540,128,2,2,5,115200,0,0.352885,801
3541,128,2,2,5,57600,0,0.372861,1062
3542,128,2,3,1,460800,0,0.344786,447
3543,128,2,3,1,230400,0,0.334115,519
3544,128,2,3,1,115200,0,0.326501,737
3545,128,2,3,1,57600,0,0.356256,1040
3546,128,2,3,2,460800,0,0.340444,633
3547,128,2,3,2,230400,0,0.352205,736
3548,128,2,3,2,115200,0,0.353549,952
3549,128,2,3,2,57600,0,0.362117,1453
3550,128,2,3,3,460800,0,0.350609,671
3551,128,2,3,3,230400,0,0.348136,731
3552,128,2,3,3,115200,0,0.352965,943
3553,128,2,3,3,57600,0,0.357015,1381
3554,128,2,3,4,460800,0,0.378186,910
3555,128,2,3,4,230400,0,0.334383,1098
3556,128,2,3,4,115200,0,0.335006,1419
3557,128,2,3,4,57600,0,0.329497,2265
3558,128,2,3,5,460800,0,0.34426,806
3559,128,2,3,5,230400,0,0.362292,954
3560,128,2,3,5,115200,0,0.343637,1252
3561,128,2,3,5,57600,0,0.379136,1667
3562,128,2,4,1,460800,0,0.326928,413
3563,128,2,4,1,230400,0,0.3271,470
3564,128,2,4,1,115200,0,0.320028,587
3565,128,2,4,1,57600,0,0.362039,863
3566,128,2,4,2,460800,0,0.341838,551
3567,128,2,4,2,230400,0,0.314757,642
3568,128,2,4,2,115200,0,0.325318,808
3569,128,2,4,2,57600,0,0.322117,1152
3570,128,2,4,3,460800,0,0.336875,584
3571,128,2,4,3,230400,0,0.325969,650
3572,128,2,4,3,115200,0,0.328748,933
3573,128,2,4,3,57600,0,0.346649,1173
3574,128,2,4,4,460800,0,0.356526,775
3575,128,2,4,4,230400,0,0.372238,972
3576,128,2,4,4,115200,0,0.371874,1177
3577,128,2,4,4,57600,0,0.333341,1534
3578,128,2,4,5,460800,0,0.345135,697
3579,128,2,4,5,230400,0,0.326314,930
3580,128,2,4,5,115200,0,0.350406,1115
3581,128,2,4,5,57600,0,0.330627,1496
3582,128,2,5,1,460800,0,0.368702,509
3583,128,2,5,1,230400,0,0.324975,618
3584,128,2,5,1,115200,0,0.330745,829
3585,128,2,5,1,57600,0,0.329018,1275
3586,128,2,5,2,460800,0,0.340087,810
3587,128,2,5,2,230400,0,0.336927,903
3588,128,2,5,2,115200,0,0.341304,1194
3589,128,2,5,2,57600,0,0.341324,1893
3590,128,2,5,3,460800,0,0.321579,731
3591,128,2,5,3,230400,0,0.316712,838
3592,128,2,5,3,115200,0,0.363776,1116
3593,128,2,5,3,57600,0,0.348997,1797
3594,128,2,5,4,460800,0,0.347794,1060
3595,128,2,5,4,230400,0,0.357192,1238
3596,128,2,5,4,115200,0,0.332862,1815
3597,128,2,5,4,57600,0,0.320265,2425
3598,128,2,5,5,460800,0,0.354414,852
3599,128,2,5,5,115200,0,0.387838,1274
3600,128,3,1,1,460800,0,0.318161,373
3601,128,3,1,1,230400,0,0.330626,425
