n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2
1846,5,200,4,1,4,2,3,25,40000,0,0.059119,8002.876
1847,5,200,4,1,4,2,4,25,40000,0,0.050539,7817.208
1848,5,200,4,1,4,3,1,25,40000,0,0.042864,7728.364
1849,5,200,4,1,4,3,2,25,40000,0,0.037693,8189.874
1850,5,200,4,1,4,3,3,25,40000,0,0.064664,8048.894
1851,5,200,4,1,4,3,4,25,40000,0,0.042022,7899.402
1852,5,200,4,1,4,4,1,25,40000,0,0.044228,7778.106
1853,5,200,4,1,4,4,2,25,40000,0,0.043102,7915.628
1854,5,200,4,1,4,4,3,25,40000,0,0.062684,8022.294
1855,5,200,4,1,4,4,4,25,40000,0,0.04171,7861.098
1856,5,200,4,2,1,1,1,25,40000,0,0.046121,7524.608
1857,5,200,4,2,1,1,2,25,40000,0,0.04368,7774.382
1858,5,200,4,2,1,1,3,25,40000,0,0.062237,8224.72
1859,5,200,4,2,1,1,4,25,40000,0,0.044261,7529.13
1860,5,200,4,2,1,2,1,25,40000,0,0.047137,7645.904
1861,5,200,4,2,1,2,2,25,40000,0,0.046722,7873.068
1862,5,200,4,2,1,2,3,25,40000,0,0.059224,8460.662
1863,5,200,4,2,1,2,4,25,40000,0,0.044394,7624.89
1864,5,200,4,2,1,3,1,25,40000,0,0.035955,7675.696
1865,5,200,4,2,1,3,2,25,40000,0,0.043208,7788.214
1866,5,200,4,2,1,3,3,25,40000,0,0.062249,8485.666
1867,5,200,4,2,1,3,4,25,40000,0,0.042142,7582.33
1868,5,200,4,2,1,4,1,25,40000,0,0.050197,8081.08
1869,5,200,4,2,1,4,2,25,40000,0,0.045618,8127.098
1870,5,200,4,2,1,4,3,25,40000,0,0.064127,8452.416
1871,5,200,4,2,1,4,4,25,40000,0,0.048857,7647.766
1872,5,200,4,2,2,1,1,25,40000,0,0.046865,7509.712
1873,5,200,4,2,2,1,2,25,40000,0,0.042797,7798.588
1874,5,200,4,2,2,1,3,25,40000,0,0.06791,7954.464
1875,5,200,4,2,2,1,4,25,40000,0,0.049406,7646.702
1876,5,200,4,2,2,2,1,25,40000,0,0.055994,7678.888
1877,5,200,4,2,2,2,2,25,40000,0,0.050212,7999.95
1878,5,200,4,2,2,2,3,25,40000,0,0.062178,7930.258
1879,5,200,4,2,2,2,4,25,40000,0,0.048875,7763.742
1880,5,200,4,2,2,3,1,25,40000,0,0.041689,7714
1881,5,200,4,2,2,3,2,25,40000,0,0.04037,7963.242
1882,5,200,4,2,2,3,3,25,40000,0,0.064341,8030.54
1883,5,200,4,2,2,3,4,25,40000,0,0.038007,7699.636
1884,5,200,4,2,2,4,1,25,40000,0,0.037571,8312.766
1885,5,200,4,2,2,4,2,25,40000,0,0.043832,7892.752
1886,5,200,4,2,2,4,3,25,40000,0,0.072855,8062.194
1887,5,200,4,2,2,4,4,25,40000,0,0.04842,7768.53
1888,5,200,4,2,3,1,1,25,40000,0,0.046199,8229.774
1889,5,200,4,2,3,1,2,25,40000,0,0.048219,8448.426
1890,5,200,4,2,3,1,3,25,40000,0,0.061133,8988.938
1891,5,200,4,2,3,1,4,25,40000,0,0.046451,8295.476
1892,5,200,4,2,3,2,1,25,40000,0,0.049511,8343.622
1893,5,200,4,2,3,2,2,25,40000,0,0.043389,8535.674
1894,5,200,4,2,3,2,3,25,40000,0,0.055781,9198.812
1895,5,200,4,2,3,2,4,25,40000,0,0.041685,8231.104
1896,5,200,4,2,3,3,1,25,40000,0,0.046651,8426.082
1897,5,200,4,2,3,3,2,25,40000,0,0.042175,8492.582
1898,5,200,4,2,3,3,3,25,40000,0,0.058371,9179.926
1899,5,200,4,2,3,3,4,25,40000,0,0.037488,8507.212
1900,5,200,4,2,3,4,1,25,40000,0,0.048184,8269.408
1901,5,200,4,2,3,4,2,25,40000,0,0.048714,8709.106
1902,5,200,4,2,3,4,3,25,40000,0,0.066443,8964.732
1903,5,200,4,2,3,4,4,25,40000,0,0.045134,8349.474
1904,5,200,4,2,4,1,1,25,40000,0,0.045405,8151.304
1905,5,200,4,2,4,1,2,25,40000,0,0.04898,8369.158
1906,5,200,4,2,4,1,3,25,40000,0,0.06109,8380.33
1907,5,200,4,2,4,1,4,25,40000,0,0.043422,8260.63
1908,5,200,4,2,4,2,1,25,40000,0,0.037704,8265.418
1909,5,200,4,2,4,2,2,25,40000,0,0.041369,8332.716
1910,5,200,4,2,4,2,3,25,40000,0,0.057597,8538.6
1911,5,200,4,2,4,2,4,25,40000,0,0.049945,8303.456
1912,5,200,4,2,4,3,1,25,40000,0,0.04475,8149.708
1913,5,200,4,2,4,3,2,25,40000,0,0.048812,8474.76
1914,5,200,4,2,4,3,3,25,40000,0,0.063429,8477.42
1915,5,200,4,2,4,3,4,25,40000,0,0.048086,8395.758
1916,5,200,4,2,4,4,1,25,40000,0,0.043558,8333.248
1917,5,200,4,2,4,4,2,25,40000,0,0.04415,8400.28
1918,5,200,4,2,4,4,3,25,40000,0,0.061419,8465.716
1919,5,200,4,2,4,4,4,25,40000,0,0.042328,8533.28
1920,5,200,4,3,1,1,1,25,40000,0,0.057193,9390.598
1921,5,200,4,3,1,1,2,25,40000,0,0.053488,9478.644
1922,5,200,4,3,1,1,3,25,40000,0,0.077205,9861.418
1923,5,200,4,3,1,1,4,25,40000,0,0.044725,8945.58
1924,5,200,4,3,1,2,1,25,40000,0,0.046866,9643.032
1925,5,200,4,3,1,2,2,25,40000,0,0.043381,9456.034
1926,5,200,4,3,1,2,3,25,40000,0,0.063856,9732.674
1927,5,200,4,3,1,2,4,25,40000,0,0.054877,9239.776
1928,5,200,4,3,1,3,1,25,40000,0,0.046051,9085.23
1929,5,200,4,3,1,3,2,25,40000,0,0.058033,9685.06
1930,5,200,4,3,1,3,3,25,40000,0,0.074926,9693.306
1931,5,200,4,3,1,3,4,25,40000,0,0.042643,9330.748
1932,5,200,4,3,1,4,1,25,40000,0,0.054724,9039.478
1933,5,200,4,3,1,4,2,25,40000,0,0.060433,9482.634
1934,5,200,4,3,1,4,3,25,40000,0,0.072248,9908.5
1935,5,200,4,3,1,4,4,25,40000,0,0.050847,9163.7
1936,5,200,4,3,2,1,1,25,40000,0,0.041302,9213.442
1937,5,200,4,3,2,1,2,25,40000,0,0.056011,9291.912
1938,5,200,4,3,2,1,3,25,40000,0,0.068332,9322.768
1939,5,200,4,3,2,1,4,25,40000,0,0.0534,9431.296
1940,5,200,4,3,2,2,1,25,40000,0,0.053741,9259.726
1941,5,200,4,3,2,2,2,25,40000,0,0.049324,9629.2
1942,5,200,4,3,2,2,3,25,40000,0,0.073359,9387.406
1943,5,200,4,3,2,2,4,25,40000,0,0.045865,9657.13
1944,5,200,4,3,2,3,1,25,40000,0,0.048551,9318.512
1945,5,200,4,3,2,3,2,25,40000,0,0.05886,9455.768
1946,5,200,4,3,2,3,3,25,40000,0,0.07057,9506.042
1947,5,200,4,3,2,3,4,25,40000,0,0.059399,9488.22
1948,5,200,4,3,2,4,1,25,40000,0,0.05982,9256.002
1949,5,200,4,3,2,4,2,25,40000,0,0.057898,9812.208
1950,5,200,4,3,2,4,3,25,40000,0,0.077647,9555.252
1951,5,200,4,3,2,4,4,25,40000,0,0.053372,9343.516
1952,5,200,4,3,3,1,1,25,40000,0,0.050219,9734.004
1953,5,200,4,3,3,1,2,25,40000,0,0.048982,9944.144
1954,5,200,4,3,3,1,3,25,40000,0,0.06681,10317.076
1955,5,200,4,3,3,1,4,25,40000,0,0.046777,9635.85
1956,5,200,4,3,3,2,1,25,40000,0,0.052818,9828.434
1957,5,200,4,3,3,2,2,25,40000,0,0.049683,10278.506
1958,5,200,4,3,3,2,3,25,40000,0,0.076538,10542.91
1959,5,200,4,3,3,2,4,25,40000,0,0.056065,9885.624
1960,5,200,4,3,3,3,1,25,40000,0,0.042459,9928.45
1961,5,200,4,3,3,3,2,25,40000,0,0.044889,10008.25
1962,5,200,4,3,3,3,3,25,40000,0,0.061694,10629.36
1963,5,200,4,3,3,3,4,25,40000,0,0.048192,9726.29
1964,5,200,4,3,3,4,1,25,40000,0,0.05305,9848.65
1965,5,200,4,3,3,4,2,25,40000,0,0.049295,10242.064
1966,5,200,4,3,3,4,3,25,40000,0,0.080882,10642.128
1967,5,200,4,3,3,4,4,25,40000,0,0.055605,9939.09
1968,5,200,4,3,4,1,1,25,40000,0,0.062139,9530.248
1969,5,200,4,3,4,1,2,25,40000,0,0.052627,9895.2
1970,5,200,4,3,4,1,3,25,40000,0,0.061522,9776.564
1971,5,200,4,3,4,1,4,25,40000,0,0.044184,9825.242
1972,5,200,4,3,4,2,1,25,40000,0,0.049493,9577.064
1973,5,200,4,3,4,2,2,25,40000,0,0.056461,9851.842
1974,5,200,4,3,4,2,3,25,40000,0,0.071162,9780.82
1975,5,200,4,3,4,2,4,25,40000,0,0.045642,9801.568
1976,5,200,4,3,4,3,1,25,40000,0,0.049095,9677.346
1977,5,200,4,3,4,3,2,25,40000,0,0.046774,9839.606
1978,5,200,4,3,4,3,3,25,40000,0,0.066037,9911.958
1979,5,200,4,3,4,3,4,25,40000,0,0.051729,9803.696
1980,5,200,4,3,4,4,1,25,40000,0,0.053806,9642.766
1981,5,200,4,3,4,4,2,25,40000,0,0.058333,9873.654
1982,5,200,4,3,4,4,3,25,40000,0,0.064102,10262.014
1983,5,200,4,3,4,4,4,25,40000,0,0.046605,9832.69
1984,5,200,4,4,1,1,1,25,40000,0,0.041199,7729.428
1985,5,200,4,4,1,1,2,25,40000,0,0.042208,7377.51
1986,5,200,4,4,1,1,3,25,40000,0,0.064646,7983.192
1987,5,200,4,4,1,1,4,25,40000,0,0.036623,7054.054
1988,5,200,4,4,1,2,1,25,40000,0,0.031244,7485.24
1989,5,200,4,4,1,2,2,25,40000,0,0.035213,7831.04
1990,5,200,4,4,1,2,3,25,40000,0,0.050955,8151.57
1991,5,200,4,4,1,2,4,25,40000,0,0.039233,7362.88
1992,5,200,4,4,1,3,1,25,40000,0,0.037547,7442.946
1993,5,200,4,4,1,3,2,25,40000,0,0.037335,7913.766
1994,5,200,4,4,1,3,3,25,40000,0,0.048737,8173.914
1995,5,200,4,4,1,3,4,25,40000,0,0.038187,7373.254
1996,5,200,4,4,1,4,1,25,40000,0,0.032825,7553.336
1997,5,200,4,4,1,4,2,25,40000,0,0.038052,7853.384
1998,5,200,4,4,1,4,3,25,40000,0,0.054202,8204.504
1999,5,200,4,4,1,4,4,25,40000,0,0.036588,7338.674
2000,5,200,4,4,2,1,1,25,40000,0,0.035218,7735.812
2001,5,200,4,4,2,1,2,25,40000,0,0.03832,7819.336
2002,5,200,4,4,2,1,3,25,40000,0,0.056729,8012.984
2003,5,200,4,4,2,1,4,25,40000,0,0.034273,7623.56
2004,5,200,4,4,2,2,1,25,40000,0,0.033589,7710.808
2005,5,200,4,4,2,2,2,25,40000,0,0.03442,7873.068
2006,5,200,4,4,2,2,3,25,40000,0,0.047589,8078.952
2007,5,200,4,4,2,2,4,25,40000,0,0.036212,7982.66
2008,5,200,4,4,2,3,1,25,40000,0,0.032282,7850.724
2009,5,200,4,4,2,3,2,25,40000,0,0.039912,7873.334
2010,5,200,4,4,2,3,3,25,40000,0,0.057529,7838.222
2011,5,200,4,4,2,3,4,25,40000,0,0.037568,7671.174
2012,5,200,4,4,2,4,1,25,40000,0,0.041609,7897.008
2013,5,200,4,4,2,4,2,25,40000,0,0.041617,8112.202
2014,5,200,4,4,2,4,3,25,40000,0,0.051901,8449.756
2015,5,200,4,4,2,4,4,25,40000,0,0.038385,7926.534
2016,5,200,4,4,3,1,1,25,40000,0,0.035227,8338.302
2017,5,200,4,4,3,1,2,25,40000,0,0.03966,8420.23
2018,5,200,4,4,3,1,3,25,40000,0,0.054753,8863.652
2019,5,200,4,4,3,1,4,25,40000,0,0.036874,8357.188
2020,5,200,4,4,3,2,1,25,40000,0,0.043134,8327.928
2021,5,200,4,4,3,2,2,25,40000,0,0.043561,8556.156
2022,5,200,4,4,3,2,3,25,40000,0,0.066179,8922.438
2023,5,200,4,4,3,2,4,25,40000,0,0.036558,8448.426
2024,5,200,4,4,3,3,1,25,40000,0,0.037131,8462.524
2025,5,200,4,4,3,3,2,25,40000,0,0.037016,8470.504
2026,5,200,4,4,3,3,3,25,40000,0,0.059442,8975.106
2027,5,200,4,4,3,3,4,25,40000,0,0.045169,8505.084
2028,5,200,4,4,3,4,1,25,40000,0,0.03687,8469.44
2029,5,200,4,4,3,4,2,25,40000,0,0.042953,8783.054
2030,5,200,4,4,3,4,3,25,40000,0,0.069293,9045.064
2031,5,200,4,4,3,4,4,25,40000,0,0.046463,8489.124
2032,5,200,4,4,4,1,1,25,40000,0,0.045338,8077.622
2033,5,200,4,4,4,1,2,25,40000,0,0.037815,8131.088
2034,5,200,4,4,4,1,3,25,40000,0,0.056686,8304.52
2035,5,200,4,4,4,1,4,25,40000,0,0.038724,8029.742
2036,5,200,4,4,4,2,1,25,40000,0,0.037723,8017.772
2037,5,200,4,4,4,2,2,25,40000,0,0.035203,8240.414
2038,5,200,4,4,4,2,3,25,40000,0,0.050403,8269.142
2039,5,200,4,4,4,2,4,25,40000,0,0.033839,8217.006
2040,5,200,4,4,4,3,1,25,40000,0,0.047171,8092.518
2041,5,200,4,4,4,3,2,25,40000,0,0.038033,8274.462
2042,5,200,4,4,4,3,3,25,40000,0,0.059469,8320.746
2043,5,200,4,4,4,3,4,25,40000,0,0.037964,8257.438
2044,5,200,4,4,4,4,1,25,40000,0,0.038916,8258.768
2045,5,200,4,4,4,4,2,25,40000,0,0.033774,8515.192
2046,5,200,4,4,4,4,3,25,40000,0,0.05824,8429.008
2047,5,200,4,4,4,4,4,25,40000,0,0.042368,8349.208
2048,5,400,1,1,1,1,1,25,160000,0,1.213309,7043.946
2049,5,400,1,1,1,1,2,25,160000,0,1.307225,7151.41
2050,5,400,1,1,1,1,3,25,160000,0,1.539738,7208.334
2051,5,400,1,1,1,1,4,25,160000,0,1.211462,6813.324
2052,5,400,1,1,1,2,1,25,160000,0,1.182894,7058.842
2053,5,400,1,1,1,2,2,25,160000,0,1.157459,7307.552
2054,5,400,1,1,1,2,3,25,160000,0,1.716543,7309.148
2055,5,400,1,1,1,2,4,25,160000,0,0.956151,7017.612
2056,5,400,1,1,1,3,1,25,160000,0,0.943452,7135.716
2057,5,400,1,1,1,3,2,25,160000,0,1.05221,7343.196
2058,5,400,1,1,1,3,3,25,160000,0,1.624273,7204.876
2059,5,400,1,1,1,3,4,25,160000,0,1.072793,6945.26
2060,5,400,1,1,1,4,1,25,160000,0,1.126139,7068.152
2061,5,400,1,1,1,4,2,25,160000,0,1.145432,7342.132
2062,5,400,1,1,1,4,3,25,160000,0,1.734876,7365.806
2063,5,400,1,1,1,4,4,25,160000,0,1.024144,6984.096
2064,5,400,1,1,2,1,1,25,160000,0,1.223575,8134.014
2065,5,400,1,1,2,1,2,25,160000,0,1.272927,7490.294
2066,5,400,1,1,2,1,3,25,160000,0,1.493169,7882.112
2067,5,400,1,1,2,1,4,25,160000,0,1.240833,7257.012
2068,5,400,1,1,2,2,1,25,160000,0,1.155324,7297.71
2069,5,400,1,1,2,2,2,25,160000,0,1.052912,7489.762
2070,5,400,1,1,2,2,3,25,160000,0,1.467763,7974.68
2071,5,400,1,1,2,2,4,25,160000,0,0.997601,7367.136
2072,5,400,1,1,2,3,1,25,160000,0,0.921784,7431.242
2073,5,400,1,1,2,3,2,25,160000,0,0.944388,7636.86
2074,5,400,1,1,2,3,3,25,160000,0,1.605208,7990.64
2075,5,400,1,1,2,3,4,25,160000,0,1.161173,7349.58
2076,5,400,1,1,2,4,1,25,160000,0,1.151328,7279.09
2077,5,400,1,1,2,4,2,25,160000,0,1.106321,7578.872
2078,5,400,1,1,2,4,3,25,160000,0,1.992644,8142.526
2079,5,400,1,1,2,4,4,25,160000,0,1.019176,7191.31
2080,5,400,1,1,3,1,1,25,160000,0,1.308037,7452.256
2081,5,400,1,1,3,1,2,25,160000,0,1.265513,7468.748
2082,5,400,1,1,3,1,3,25,160000,0,1.515016,8187.746
2083,5,400,1,1,3,1,4,25,160000,0,1.203434,7445.606
2084,5,400,1,1,3,2,1,25,160000,0,1.263986,7306.222
2085,5,400,1,1,3,2,2,25,160000,0,1.046419,7720.384
2086,5,400,1,1,3,2,3,25,160000,0,1.639521,8157.156
2087,5,400,1,1,3,2,4,25,160000,0,1.046759,7328.832
2088,5,400,1,1,3,3,1,25,160000,0,1.268826,7342.93
2089,5,400,1,1,3,3,2,25,160000,0,1.078272,7735.014
2090,5,400,1,1,3,3,3,25,160000,0,1.630971,8243.074
2091,5,400,1,1,3,3,4,25,160000,0,1.145583,7375.914
2092,5,400,1,1,3,4,1,25,160000,0,0.996097,7464.758
2093,5,400,1,1,3,4,2,25,160000,0,1.293459,7787.682
2094,5,400,1,1,3,4,3,25,160000,0,1.590386,8086.932
2095,5,400,1,1,3,4,4,25,160000,0,1.131325,7341.866
2096,5,400,1,1,4,1,1,25,160000,0,1.340252,7271.908
2097,5,400,1,1,4,1,2,25,160000,0,1.273225,7850.192
2098,5,400,1,1,4,1,3,25,160000,0,1.977478,8190.938
2099,5,400,1,1,4,1,4,25,160000,0,1.236634,7629.412
2100,5,400,1,1,4,2,1,25,160000,0,1.23278,7550.942
2101,5,400,1,1,4,2,2,25,160000,0,1.260072,7897.274
2102,5,400,1,1,4,2,3,25,160000,0,1.415502,8410.388
2103,5,400,1,1,4,2,4,25,160000,0,1.102636,7540.834
2104,5,400,1,1,4,3,1,25,160000,0,1.196321,7699.902
2105,5,400,1,1,4,3,2,25,160000,0,1.291796,7890.358
2106,5,400,1,1,4,3,3,25,160000,0,1.996037,8264.088
2107,5,400,1,1,4,3,4,25,160000,0,1.111014,7674.1
2108,5,400,1,1,4,4,1,25,160000,0,1.325808,7559.72
2109,5,400,1,1,4,4,2,25,160000,0,1.030755,7977.074
2110,5,400,1,1,4,4,3,25,160000,0,2.089532,8265.684
2111,5,400,1,1,4,4,4,25,160000,0,1.078152,7716.926
2112,5,400,1,2,1,1,1,25,160000,0,1.119946,7596.694
2113,5,400,1,2,1,1,2,25,160000,0,1.088799,7969.094
2114,5,400,1,2,1,1,3,25,160000,0,1.824196,7971.754
2115,5,400,1,2,1,1,4,25,160000,0,1.11008,7621.698
2116,5,400,1,2,1,2,1,25,160000,0,1.287162,7704.424
2117,5,400,1,2,1,2,2,25,160000,0,0.960149,8012.452
2118,5,400,1,2,1,2,3,25,160000,0,1.297708,8136.94
2119,5,400,1,2,1,2,4,25,160000,0,0.944886,7598.822
2120,5,400,1,2,1,3,1,25,160000,0,1.050343,7566.104
2121,5,400,1,2,1,3,2,25,160000,0,1.205726,8080.016
2122,5,400,1,2,1,3,3,25,160000,0,1.655691,7891.156
2123,5,400,1,2,1,3,4,25,160000,0,0.986359,7545.622
2124,5,400,1,2,1,4,1,25,160000,0,1.054312,7644.308
2125,5,400,1,2,1,4,2,25,160000,0,1.102039,8004.472
2126,5,400,1,2,1,4,3,25,160000,0,1.870379,7818.006
2127,5,400,1,2,1,4,4,25,160000,0,1.128794,7709.212
2128,5,400,1,2,2,1,1,25,160000,0,1.223968,7870.408
2129,5,400,1,2,2,1,2,25,160000,0,1.256779,7809.494
2130,5,400,1,2,2,1,3,25,160000,0,1.587247,8677.984
2131,5,400,1,2,2,1,4,25,160000,0,1.127855,7840.35
2132,5,400,1,2,2,2,1,25,160000,0,1.153672,8357.188
2133,5,400,1,2,2,2,2,25,160000,0,1.157345,8153.166
2134,5,400,1,2,2,2,3,25,160000,0,1.634913,8726.13
2135,5,400,1,2,2,2,4,25,160000,0,1.071924,8029.742
2136,5,400,1,2,2,3,1,25,160000,0,1.1988,8459.332
2137,5,400,1,2,2,3,2,25,160000,0,1.091726,8128.96
2138,5,400,1,2,2,3,3,25,160000,0,1.738287,8677.186
2139,5,400,1,2,2,3,4,25,160000,0,1.055067,8026.284
2140,5,400,1,2,2,4,1,25,160000,0,1.067508,7827.05
2141,5,400,1,2,2,4,2,25,160000,0,1.096176,8241.744
2142,5,400,1,2,2,4,3,25,160000,0,1.7467,8681.176
2143,5,400,1,2,2,4,4,25,160000,0,0.911408,8198.386
2144,5,400,1,2,3,1,1,25,160000,0,1.178026,7840.35
2145,5,400,1,2,3,1,2,25,160000,0,1.117114,8097.838
2146,5,400,1,2,3,1,3,25,160000,0,1.818038,8884.666
2147,5,400,1,2,3,1,4,25,160000,0,1.12293,7883.176
2148,5,400,1,2,3,2,1,25,160000,0,1.281384,8021.762
2149,5,400,1,2,3,2,2,25,160000,0,1.216784,8457.47
2150,5,400,1,2,3,2,3,25,160000,0,1.673264,9167.424
2151,5,400,1,2,3,2,4,25,160000,0,1.024505,7876.26
2152,5,400,1,2,3,3,1,25,160000,0,1.307771,8043.574
2153,5,400,1,2,3,3,2,25,160000,0,1.055171,8238.818
2154,5,400,1,2,3,3,3,25,160000,0,1.707643,8829.604
2155,5,400,1,2,3,3,4,25,160000,0,1.203168,8203.706
2156,5,400,1,2,3,4,1,25,160000,0,0.951836,8049.16
2157,5,400,1,2,3,4,2,25,160000,0,1.220302,8376.074
2158,5,400,1,2,3,4,3,25,160000,0,1.893403,8980.692
2159,5,400,1,2,3,4,4,25,160000,0,1.189217,8043.308
2160,5,400,1,2,4,1,1,25,160000,0,1.362308,7961.114
2161,5,400,1,2,4,1,2,25,160000,0,1.149782,8329.258
2162,5,400,1,2,4,1,3,25,160000,0,1.66729,8838.382
2163,5,400,1,2,4,1,4,25,160000,0,1.161926,8326.598
2164,5,400,1,2,4,2,1,25,160000,0,1.324807,8146.516
2165,5,400,1,2,4,2,2,25,160000,0,1.159843,8424.486
2166,5,400,1,2,4,2,3,25,160000,0,1.808827,9018.464
2167,5,400,1,2,4,2,4,25,160000,0,1.000055,8138.27
2168,5,400,1,2,4,3,1,25,160000,0,1.147494,8328.726
2169,5,400,1,2,4,3,2,25,160000,0,1.259929,8446.298
2170,5,400,1,2,4,3,3,25,160000,0,1.875453,9004.898
2171,5,400,1,2,4,3,4,25,160000,0,1.095866,8217.272
2172,5,400,1,2,4,4,1,25,160000,0,1.287039,8147.58
2173,5,400,1,2,4,4,2,25,160000,0,1.422038,8466.78
2174,5,400,1,2,4,4,3,25,160000,0,1.894589,8968.988
2175,5,400,1,2,4,4,4,25,160000,0,1.044301,8271.27
2176,5,400,1,3,1,1,1,25,160000,0,1.189384,7926.002
2177,5,400,1,3,1,1,2,25,160000,0,1.136569,8293.082
2178,5,400,1,3,1,1,3,25,160000,0,1.871566,8363.572
2179,5,400,1,3,1,1,4,25,160000,0,1.395887,8117.788
2180,5,400,1,3,1,2,1,25,160000,0,1.10211,8076.558
2181,5,400,1,3,1,2,2,25,160000,0,1.272956,8306.116
2182,5,400,1,3,1,2,3,25,160000,0,1.480054,8393.098
2183,5,400,1,3,1,2,4,25,160000,0,1.083413,8298.402
2184,5,400,1,3,1,3,1,25,160000,0,1.275325,7974.946
2185,5,400,1,3,1,3,2,25,160000,0,1.34804,8364.37
2186,5,400,1,3,1,3,3,25,160000,0,1.788732,8248.394
2187,5,400,1,3,1,3,4,25,160000,0,1.055462,8192.268
2188,5,400,1,3,1,4,1,25,160000,0,1.376308,8034.264
2189,5,400,1,3,1,4,2,25,160000,0,1.116704,8427.944
2190,5,400,1,3,1,4,3,25,160000,0,1.778623,8121.778
2191,5,400,1,3,1,4,4,25,160000,0,1.190417,8175.244
2192,5,400,1,3,2,1,1,25,160000,0,1.270409,8121.246
2193,5,400,1,3,2,1,2,25,160000,0,1.400966,8341.494
2194,5,400,1,3,2,1,3,25,160000,0,1.983126,8841.84
2195,5,400,1,3,2,1,4,25,160000,0,1.399824,8056.874
2196,5,400,1,3,2,2,1,25,160000,0,1.127881,8702.722
2197,5,400,1,3,2,2,2,25,160000,0,1.132428,8595.258
2198,5,400,1,3,2,2,3,25,160000,0,1.965346,9019.528
2199,5,400,1,3,2,2,4,25,160000,0,1.17682,8146.25
2200,5,400,1,3,2,3,1,25,160000,0,1.216988,8164.338
2201,5,400,1,3,2,3,2,25,160000,0,1.22758,8648.458
2202,5,400,1,3,2,3,3,25,160000,0,1.992644,9001.174
2203,5,400,1,3,2,3,4,25,160000,0,1.275575,8124.704
2204,5,400,1,3,2,4,1,25,160000,0,1.384907,8207.164
2205,5,400,1,3,2,4,2,25,160000,0,1.228609,8525.034
2206,5,400,1,3,2,4,3,25,160000,0,1.870872,9184.448
2207,5,400,1,3,2,4,4,25,160000,0,0.979193,8204.77
2208,5,400,1,3,3,1,1,25,160000,0,1.392442,8135.876
2209,5,400,1,3,3,1,2,25,160000,0,1.369667,8562.008
2210,5,400,1,3,3,1,3,25,160000,0,2.139218,8916.054
2211,5,400,1,3,3,1,4,25,160000,0,1.449158,8297.87
2212,5,400,1,3,3,2,1,25,160000,0,1.43782,8186.416
2213,5,400,1,3,3,2,2,25,160000,0,1.07875,8796.886
2214,5,400,1,3,3,2,3,25,160000,0,1.950702,9110.234
2215,5,400,1,3,3,2,4,25,160000,0,1.058478,8431.402
2216,5,400,1,3,3,3,1,25,160000,0,1.31322,8407.196
2217,5,400,1,3,3,3,2,25,160000,0,1.462532,8742.888
2218,5,400,1,3,3,3,3,25,160000,0,1.906802,9253.608
2219,5,400,1,3,3,3,4,25,160000,0,1.113422,8426.614
2220,5,400,1,3,3,4,1,25,160000,0,1.090743,8284.57
2221,5,400,1,3,3,4,2,25,160000,0,1.217395,8692.614
2222,5,400,1,3,3,4,3,25,160000,0,1.779251,9275.42
2223,5,400,1,3,3,4,4,25,160000,0,1.378913,8394.428
2224,5,400,1,3,4,1,1,25,160000,0,1.308173,8280.58
2225,5,400,1,3,4,1,2,25,160000,0,1.612552,8763.636
2226,5,400,1,3,4,1,3,25,160000,0,2.084285,9272.494
2227,5,400,1,3,4,1,4,25,160000,0,1.369895,8445.234
2228,5,400,1,3,4,2,1,25,160000,0,1.273536,8305.85
2229,5,400,1,3,4,2,2,25,160000,0,1.332243,8583.288
2230,5,400,1,3,4,2,3,25,160000,0,2.040917,9124.864
2231,5,400,1,3,4,2,4,25,160000,0,1.161679,8393.098
2232,5,400,1,3,4,3,1,25,160000,0,1.336254,8274.196
2233,5,400,1,3,4,3,2,25,160000,0,1.407423,8597.386
2234,5,400,1,3,4,3,3,25,160000,0,1.792101,9298.562
2235,5,400,1,3,4,3,4,25,160000,0,1.260917,8334.312
2236,5,400,1,3,4,4,1,25,160000,0,1.421492,8363.838
2237,5,400,1,3,4,4,2,25,160000,0,1.494797,8537.802
2238,5,400,1,3,4,4,3,25,160000,0,2.239142,9275.42
2239,5,400,1,3,4,4,4,25,160000,0,1.111776,8511.468
2240,5,400,1,4,1,1,1,25,160000,0,1.121709,7245.84
2241,5,400,1,4,1,1,2,25,160000,0,1.10354,7300.902
2242,5,400,1,4,1,1,3,25,160000,0,1.712215,7310.744
2243,5,400,1,4,1,1,4,25,160000,0,1.138384,7031.444
2244,5,400,1,4,1,2,1,25,160000,0,0.949413,7213.92
2245,5,400,1,4,1,2,2,25,160000,0,0.939053,7411.026
2246,5,400,1,4,1,2,3,25,160000,0,1.697505,7471.94
2247,5,400,1,4,1,2,4,25,160000,0,0.992556,7238.392
2248,5,400,1,4,1,3,1,25,160000,0,1.048589,7290.262
2249,5,400,1,4,1,3,2,25,160000,0,0.948997,7426.188
2250,5,400,1,4,1,3,3,25,160000,0,1.401305,7598.29
2251,5,400,1,4,1,3,4,25,160000,0,1.018995,7208.866
2252,5,400,1,4,1,4,1,25,160000,0,1.028827,7239.456
2253,5,400,1,4,1,4,2,25,160000,0,0.911616,7566.636
