n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
2279,5,400,1,4,3,2,4,25,160000,0,0.770970,7974.946,733
2280,5,400,1,4,3,3,1,25,160000,0,1.328931,7709.744,765
2281,5,400,1,4,3,3,2,25,160000,0,0.972787,8248.128,772
2282,5,400,1,4,3,3,3,25,160000,0,1.612526,8779.064,768
2283,5,400,1,4,3,3,4,25,160000,0,0.858566,7962.444,732
2284,5,400,1,4,3,4,1,25,160000,0,1.141818,7867.216,765
2285,5,400,1,4,3,4,2,25,160000,0,1.159216,8222.858,772
2286,5,400,1,4,3,4,3,25,160000,0,1.272028,8862.322,768
2287,5,400,1,4,3,4,4,25,160000,0,1.005921,7822.794,733
2288,5,400,1,4,4,1,1,25,160000,0,1.012004,7878.388,749
2289,5,400,1,4,4,1,2,25,160000,0,1.159038,8168.328,756
2290,5,400,1,4,4,1,3,25,160000,0,1.697983,8407.728,751
2291,5,400,1,4,4,1,4,25,160000,0,1.054966,7895.412,715
2292,5,400,1,4,4,2,1,25,160000,0,1.111148,7789.012,751
2293,5,400,1,4,4,2,2,25,160000,0,0.839592,8355.592,758
2294,5,400,1,4,4,2,3,25,160000,0,1.411244,8577.702,753
2295,5,400,1,4,4,2,4,25,160000,0,0.866980,7872.004,717
2296,5,400,1,4,4,3,1,25,160000,0,1.018505,7913.500,749
2297,5,400,1,4,4,3,2,25,160000,0,1.274151,8217.272,756
2298,5,400,1,4,4,3,3,25,160000,0,1.967345,8861.790,752
2299,5,400,1,4,4,3,4,25,160000,0,1.033118,7817.740,716
2300,5,400,1,4,4,4,1,25,160000,0,1.159824,7855.512,749
2301,5,400,1,4,4,4,2,25,160000,0,0.965616,8357.188,756
2302,5,400,1,4,4,4,3,25,160000,0,1.737509,8688.358,752
2303,5,400,1,4,4,4,4,25,160000,0,0.956259,7940.632,716
2304,5,400,2,1,1,1,1,25,160000,0,0.579976,7557.326,739
2305,5,400,2,1,1,1,2,25,160000,0,0.596851,7296.114,741
2306,5,400,2,1,1,1,3,25,160000,0,0.874948,7250.362,741
2307,5,400,2,1,1,1,4,25,160000,0,0.576564,6997.928,701
2308,5,400,2,1,1,2,1,25,160000,0,0.503289,7070.014,738
2309,5,400,2,1,1,2,2,25,160000,0,0.501600,7250.362,740
2310,5,400,2,1,1,2,3,25,160000,0,0.801036,7447.202,740
2311,5,400,2,1,1,2,4,25,160000,0,0.586740,7084.910,700
2312,5,400,2,1,1,3,1,25,160000,0,0.548183,7074.270,739
2313,5,400,2,1,1,3,2,25,160000,0,0.556690,7395.332,741
2314,5,400,2,1,1,3,3,25,160000,0,0.638014,7599.088,741
2315,5,400,2,1,1,3,4,25,160000,0,0.488546,7186.522,701
2316,5,400,2,1,1,4,1,25,160000,0,0.539392,7193.970,738
2317,5,400,2,1,1,4,2,25,160000,0,0.626824,7459.970,740
2318,5,400,2,1,1,4,3,25,160000,0,0.814429,7487.900,740
2319,5,400,2,1,1,4,4,25,160000,0,0.624012,7134.120,700
2320,5,400,2,1,2,1,1,25,160000,0,0.602094,7667.982,739
2321,5,400,2,1,2,1,2,25,160000,0,0.620004,7375.116,741
2322,5,400,2,1,2,1,3,25,160000,0,0.799286,7461.034,741
2323,5,400,2,1,2,1,4,25,160000,0,0.485460,7435.498,701
2324,5,400,2,1,2,2,1,25,160000,0,0.414055,7964.306,738
2325,5,400,2,1,2,2,2,25,160000,0,0.622717,7574.882,740
2326,5,400,2,1,2,2,3,25,160000,0,0.653494,7449.596,740
2327,5,400,2,1,2,2,4,25,160000,0,0.478310,7342.132,700
2328,5,400,2,1,2,3,1,25,160000,0,0.494217,7646.436,739
2329,5,400,2,1,2,3,2,25,160000,0,0.442388,7503.328,741
2330,5,400,2,1,2,3,3,25,160000,0,0.781348,7480.984,741
2331,5,400,2,1,2,3,4,25,160000,0,0.461058,7695.646,701
2332,5,400,2,1,2,4,1,25,160000,0,0.511774,7358.890,738
2333,5,400,2,1,2,4,2,25,160000,0,0.634173,7509.446,740
2334,5,400,2,1,2,4,3,25,160000,0,0.924024,7420.336,740
2335,5,400,2,1,2,4,4,25,160000,0,0.544446,7465.290,700
2336,5,400,2,1,3,1,1,25,160000,0,0.666319,8473.696,739
2337,5,400,2,1,3,1,2,25,160000,0,0.542184,7909.776,741
2338,5,400,2,1,3,1,3,25,160000,0,0.815191,8455.608,741
2339,5,400,2,1,3,1,4,25,160000,0,0.581022,7450.394,701
2340,5,400,2,1,3,2,1,25,160000,0,0.530319,7590.576,738
2341,5,400,2,1,3,2,2,25,160000,0,0.566180,7696.444,740
2342,5,400,2,1,3,2,3,25,160000,0,0.793074,8359.050,740
2343,5,400,2,1,3,2,4,25,160000,0,0.596574,7449.064,700
2344,5,400,2,1,3,3,1,25,160000,0,0.638990,7965.104,739
2345,5,400,2,1,3,3,2,25,160000,0,0.572424,8164.870,741
2346,5,400,2,1,3,3,3,25,160000,0,0.899506,8477.952,741
2347,5,400,2,1,3,3,4,25,160000,0,0.567074,7511.042,701
2348,5,400,2,1,3,4,1,25,160000,0,0.629293,7936.376,739
2349,5,400,2,1,3,4,2,25,160000,0,0.601272,7879.186,740
2350,5,400,2,1,3,4,3,25,160000,0,0.841173,8319.682,740
2351,5,400,2,1,3,4,4,25,160000,0,0.551333,7578.340,700
2352,5,400,2,1,4,1,1,25,160000,0,0.623175,7863.758,739
2353,5,400,2,1,4,1,2,25,160000,0,0.673944,7553.336,741
2354,5,400,2,1,4,1,3,25,160000,0,1.019694,7378.840,741
2355,5,400,2,1,4,1,4,25,160000,0,0.563557,7611.324,701
2356,5,400,2,1,4,2,1,25,160000,0,0.550514,7448.798,738
2357,5,400,2,1,4,2,2,25,160000,0,0.590634,7510.776,740
2358,5,400,2,1,4,2,3,25,160000,0,0.942268,7610.260,740
2359,5,400,2,1,4,2,4,25,160000,0,0.576702,7617.176,700
2360,5,400,2,1,4,3,1,25,160000,0,0.548219,7488.698,739
2361,5,400,2,1,4,3,2,25,160000,0,0.626244,7741.132,741
2362,5,400,2,1,4,3,3,25,160000,0,1.035452,7701.232,741
2363,5,400,2,1,4,3,4,25,160000,0,0.576171,7704.956,701
2364,5,400,2,1,4,4,1,25,160000,0,0.705427,7516.096,738
2365,5,400,2,1,4,4,2,25,160000,0,0.519236,7868.014,740
2366,5,400,2,1,4,4,3,25,160000,0,0.954400,7586.054,740
2367,5,400,2,1,4,4,4,25,160000,0,0.703947,7690.060,700
2368,5,400,2,2,1,1,1,25,160000,0,0.604992,8295.742,787
2369,5,400,2,2,1,1,2,25,160000,0,0.571622,7840.616,786
2370,5,400,2,2,1,1,3,25,160000,0,0.816039,7969.626,786
2371,5,400,2,2,1,1,4,25,160000,0,0.554024,7540.834,746
2372,5,400,2,2,1,2,1,25,160000,0,0.463631,7780.766,786
2373,5,400,2,2,1,2,2,25,160000,0,0.484673,8012.984,786
2374,5,400,2,2,1,2,3,25,160000,0,0.728554,8059.534,786
2375,5,400,2,2,1,2,4,25,160000,0,0.590358,7582.064,746
2376,5,400,2,2,1,3,1,25,160000,0,0.537788,7544.824,787
2377,5,400,2,2,1,3,2,25,160000,0,0.576542,7899.402,786
2378,5,400,2,2,1,3,3,25,160000,0,0.766793,7933.982,786
2379,5,400,2,2,1,3,4,25,160000,0,0.523158,7585.256,746
2380,5,400,2,2,1,4,1,25,160000,0,0.635320,7695.646,786
2381,5,400,2,2,1,4,2,25,160000,0,0.640308,7832.902,786
2382,5,400,2,2,1,4,3,25,160000,0,0.727095,8020.964,786
2383,5,400,2,2,1,4,4,25,160000,0,0.623835,7587.916,746
2384,5,400,2,2,2,1,1,25,160000,0,0.497300,7623.028,787
2385,5,400,2,2,2,1,2,25,160000,0,0.585148,7839.552,786
2386,5,400,2,2,2,1,3,25,160000,0,0.910064,7910.042,786
2387,5,400,2,2,2,1,4,25,160000,0,0.598203,7704.956,746
2388,5,400,2,2,2,2,1,25,160000,0,0.566042,7691.124,786
2389,5,400,2,2,2,2,2,25,160000,0,0.634248,7878.122,786
2390,5,400,2,2,2,2,3,25,160000,0,0.741542,8065.918,786
2391,5,400,2,2,2,2,4,25,160000,0,0.679965,7700.168,746
2392,5,400,2,2,2,3,1,25,160000,0,0.567870,8183.490,788
2393,5,400,2,2,2,3,2,25,160000,0,0.512627,7884.240,786
2394,5,400,2,2,2,3,3,25,160000,0,0.939969,7865.354,786
2395,5,400,2,2,2,3,4,25,160000,0,0.546727,7673.302,746
2396,5,400,2,2,2,4,1,25,160000,0,0.487062,8443.372,787
2397,5,400,2,2,2,4,2,25,160000,0,0.570531,7989.310,786
2398,5,400,2,2,2,4,3,25,160000,0,0.921555,7861.630,786
2399,5,400,2,2,2,4,4,25,160000,0,0.587940,7897.274,746
2400,5,400,2,2,3,1,1,25,160000,0,0.643731,9021.390,787
2401,5,400,2,2,3,1,2,25,160000,0,0.593120,8546.314,786
2402,5,400,2,2,3,1,3,25,160000,0,0.856787,8900.892,786
2403,5,400,2,2,3,1,4,25,160000,0,0.558267,7961.646,746
2404,5,400,2,2,3,2,1,25,160000,0,0.569112,8081.878,786
2405,5,400,2,2,3,2,2,25,160000,0,0.493054,8406.132,786
2406,5,400,2,2,3,2,3,25,160000,0,0.856811,9092.678,786
2407,5,400,2,2,3,2,4,25,160000,0,0.566966,8009.260,746
2408,5,400,2,2,3,3,1,25,160000,0,0.551222,8305.052,786
2409,5,400,2,2,3,3,2,25,160000,0,0.564075,8520.512,786
2410,5,400,2,2,3,3,3,25,160000,0,0.835157,8922.970,786
2411,5,400,2,2,3,3,4,25,160000,0,0.630942,8184.022,746
2412,5,400,2,2,3,4,1,25,160000,0,0.587921,8131.354,786
2413,5,400,2,2,3,4,2,25,160000,0,0.649638,8197.854,786
2414,5,400,2,2,3,4,3,25,160000,0,0.863189,9036.286,786
2415,5,400,2,2,3,4,4,25,160000,0,0.598089,7967.498,746
2416,5,400,2,2,4,1,1,25,160000,0,0.607701,7904.190,787
2417,5,400,2,2,4,1,2,25,160000,0,0.631581,8214.346,786
2418,5,400,2,2,4,1,3,25,160000,0,0.975388,8053.948,786
2419,5,400,2,2,4,1,4,25,160000,0,0.588588,8077.622,746
2420,5,400,2,2,4,2,1,25,160000,0,0.623484,7890.092,786
2421,5,400,2,2,4,2,2,25,160000,0,0.584993,8174.712,786
2422,5,400,2,2,4,2,3,25,160000,0,0.973071,8137.738,786
2423,5,400,2,2,4,2,4,25,160000,0,0.507351,8305.850,746
2424,5,400,2,2,4,3,1,25,160000,0,0.531649,7993.832,786
2425,5,400,2,2,4,3,2,25,160000,0,0.599459,8129.492,786
2426,5,400,2,2,4,3,3,25,160000,0,1.034013,8233.764,786
2427,5,400,2,2,4,3,4,25,160000,0,0.574421,8024.954,746
2428,5,400,2,2,4,4,1,25,160000,0,0.665133,7921.746,785
2429,5,400,2,2,4,4,2,25,160000,0,0.735654,8178.170,786
2430,5,400,2,2,4,4,3,25,160000,0,1.091519,8110.872,786
2431,5,400,2,2,4,4,4,25,160000,0,0.620852,7981.064,746
2432,5,400,2,3,1,1,1,25,160000,0,0.669242,8422.624,859
2433,5,400,2,3,1,1,2,25,160000,0,0.639751,8724.534,858
2434,5,400,2,3,1,1,3,25,160000,0,0.926466,8793.428,858
2435,5,400,2,3,1,1,4,25,160000,0,0.644031,8469.440,818
2436,5,400,2,3,1,2,1,25,160000,0,0.558079,8676.654,858
2437,5,400,2,3,1,2,2,25,160000,0,0.600956,8838.648,858
2438,5,400,2,3,1,2,3,25,160000,0,0.949044,8726.662,858
2439,5,400,2,3,1,2,4,25,160000,0,0.556105,8569.190,818
2440,5,400,2,3,1,3,1,25,160000,0,0.690785,8561.210,859
2441,5,400,2,3,1,3,2,25,160000,0,0.691672,8845.564,858
2442,5,400,2,3,1,3,3,25,160000,0,0.998832,8787.842,858
2443,5,400,2,3,1,3,4,25,160000,0,0.604189,8705.382,818
2444,5,400,2,3,1,4,1,25,160000,0,0.637942,8505.882,858
2445,5,400,2,3,1,4,2,25,160000,0,0.653156,8749.538,858
2446,5,400,2,3,1,4,3,25,160000,0,0.988498,8757.784,858
2447,5,400,2,3,1,4,4,25,160000,0,0.588315,8388.576,818
2448,5,400,2,3,2,1,1,25,160000,0,0.616732,8402.142,851
2449,5,400,2,3,2,1,2,25,160000,0,0.632857,9060.758,850
2450,5,400,2,3,2,1,3,25,160000,0,0.920134,8830.402,850
2451,5,400,2,3,2,1,4,25,160000,0,0.600029,8589.672,810
2452,5,400,2,3,2,2,1,25,160000,0,0.670988,8964.998,850
2453,5,400,2,3,2,2,2,25,160000,0,0.548349,8911.532,852
2454,5,400,2,3,2,2,3,25,160000,0,1.094350,8791.832,852
2455,5,400,2,3,2,2,4,25,160000,0,0.580907,8654.044,812
2456,5,400,2,3,2,3,1,25,160000,0,0.632109,9173.542,852
2457,5,400,2,3,2,3,2,25,160000,0,0.661364,9100.392,853
2458,5,400,2,3,2,3,3,25,160000,0,0.947013,8883.336,853
2459,5,400,2,3,2,3,4,25,160000,0,0.773422,8648.724,813
2460,5,400,2,3,2,4,1,25,160000,0,0.690594,8454.810,851
2461,5,400,2,3,2,4,2,25,160000,0,0.686714,9093.742,850
2462,5,400,2,3,2,4,3,25,160000,0,0.975900,8753.528,850
2463,5,400,2,3,2,4,4,25,160000,0,0.651777,8676.654,810
2464,5,400,2,3,3,1,1,25,160000,0,0.591399,9363.200,851
2465,5,400,2,3,3,1,2,25,160000,0,0.642690,9455.502,850
2466,5,400,2,3,3,1,3,25,160000,0,1.122775,9524.396,850
2467,5,400,2,3,3,1,4,25,160000,0,0.615578,8791.300,810
2468,5,400,2,3,3,2,1,25,160000,0,0.698140,9349.102,850
2469,5,400,2,3,3,2,2,25,160000,0,0.627062,9557.646,850
2470,5,400,2,3,3,2,3,25,160000,0,0.968781,9862.482,850
2471,5,400,2,3,3,2,4,25,160000,0,0.637763,8950.900,810
2472,5,400,2,3,3,3,1,25,160000,0,0.636265,9030.700,850
2473,5,400,2,3,3,3,2,25,160000,0,0.633167,9174.340,850
2474,5,400,2,3,3,3,3,25,160000,0,1.182073,9803.164,850
2475,5,400,2,3,3,3,4,25,160000,0,0.673897,9079.910,810
2476,5,400,2,3,3,4,1,25,160000,0,0.672923,8851.150,850
2477,5,400,2,3,3,4,2,25,160000,0,0.707860,9261.588,850
2478,5,400,2,3,3,4,3,25,160000,0,1.040801,9525.992,850
2479,5,400,2,3,3,4,4,25,160000,0,0.675605,8979.894,810
2480,5,400,2,3,4,1,1,25,160000,0,0.504032,8722.406,835
2481,5,400,2,3,4,1,2,25,160000,0,0.690353,8772.680,834
2482,5,400,2,3,4,1,3,25,160000,0,1.104914,8756.454,834
2483,5,400,2,3,4,1,4,25,160000,0,0.701773,8527.694,794
2484,5,400,2,3,4,2,1,25,160000,0,0.701909,8631.700,834
2485,5,400,2,3,4,2,2,25,160000,0,0.698594,8938.132,834
2486,5,400,2,3,4,2,3,25,160000,0,0.942538,9151.198,834
2487,5,400,2,3,4,2,4,25,160000,0,0.661023,8809.654,794
2488,5,400,2,3,4,3,1,25,160000,0,0.694690,8713.096,834
2489,5,400,2,3,4,3,2,25,160000,0,0.692779,9015.006,834
2490,5,400,2,3,4,3,3,25,160000,0,1.031646,8940.526,834
2491,5,400,2,3,4,3,4,25,160000,0,0.698243,8975.904,794
2492,5,400,2,3,4,4,1,25,160000,0,0.744268,8631.700,833
2493,5,400,2,3,4,4,2,25,160000,0,0.631396,9105.978,834
2494,5,400,2,3,4,4,3,25,160000,0,1.051848,8911.266,834
2495,5,400,2,3,4,4,4,25,160000,0,0.734292,8663.886,794
2496,5,400,2,4,1,1,1,25,160000,0,0.543434,7940.100,748
2497,5,400,2,4,1,1,2,25,160000,0,0.605515,7592.172,750
2498,5,400,2,4,1,1,3,25,160000,0,0.875186,7553.868,750
2499,5,400,2,4,1,1,4,25,160000,0,0.519468,7282.282,710
2500,5,400,2,4,1,2,1,25,160000,0,0.465882,7333.088,748
2501,5,400,2,4,1,2,2,25,160000,0,0.485954,7595.364,750
2502,5,400,2,4,1,2,3,25,160000,0,0.725222,7656.544,750
2503,5,400,2,4,1,2,4,25,160000,0,0.461007,7385.756,710
2504,5,400,2,4,1,3,1,25,160000,0,0.537852,7457.842,748
2505,5,400,2,4,1,3,2,25,160000,0,0.529270,7602.014,750
2506,5,400,2,4,1,3,3,25,160000,0,0.758209,7736.078,750
2507,5,400,2,4,1,3,4,25,160000,0,0.570061,7322.448,710
2508,5,400,2,4,1,4,1,25,160000,0,0.438178,7502.530,748
2509,5,400,2,4,1,4,2,25,160000,0,0.539602,7514.766,750
2510,5,400,2,4,1,4,3,25,160000,0,0.759896,7656.810,750
2511,5,400,2,4,1,4,4,25,160000,0,0.518196,7259.672,710
2512,5,400,2,4,2,1,1,25,160000,0,0.431197,7719.852,777
2513,5,400,2,4,2,1,2,25,160000,0,0.466273,7785.820,779
2514,5,400,2,4,2,1,3,25,160000,0,0.782278,7908.446,779
2515,5,400,2,4,2,1,4,25,160000,0,0.459796,7884.506,739
2516,5,400,2,4,2,2,1,25,160000,0,0.460631,7660.800,777
2517,5,400,2,4,2,2,2,25,160000,0,0.524210,7779.968,779
2518,5,400,2,4,2,2,3,25,160000,0,0.659418,7926.800,779
2519,5,400,2,4,2,2,4,25,160000,0,0.451976,7777.308,739
2520,5,400,2,4,2,3,1,25,160000,0,0.466445,8220.730,777
2521,5,400,2,4,2,3,2,25,160000,0,0.508051,7903.392,779
2522,5,400,2,4,2,3,3,25,160000,0,0.853030,7960.316,779
2523,5,400,2,4,2,3,4,25,160000,0,0.478568,7967.764,739
2524,5,400,2,4,2,4,1,25,160000,0,0.529580,7783.958,785
2525,5,400,2,4,2,4,2,25,160000,0,0.531960,7942.228,787
2526,5,400,2,4,2,4,3,25,160000,0,0.755909,7931.056,787
2527,5,400,2,4,2,4,4,25,160000,0,0.500954,7830.508,747
2528,5,400,2,4,3,1,1,25,160000,0,0.449828,8183.756,777
2529,5,400,2,4,3,1,2,25,160000,0,0.506381,8151.836,779
2530,5,400,2,4,3,1,3,25,160000,0,0.726029,8939.994,779
2531,5,400,2,4,3,1,4,25,160000,0,0.429529,8183.756,739
2532,5,400,2,4,3,2,1,25,160000,0,0.442095,8236.424,777
2533,5,400,2,4,3,2,2,25,160000,0,0.425763,8487.262,779
2534,5,400,2,4,3,2,3,25,160000,0,0.794489,8878.282,779
2535,5,400,2,4,3,2,4,25,160000,0,0.456705,8108.212,739
2536,5,400,2,4,3,3,1,25,160000,0,0.529400,8080.548,777
2537,5,400,2,4,3,3,2,25,160000,0,0.511094,8427.678,779
2538,5,400,2,4,3,3,3,25,160000,0,0.821904,8747.144,779
2539,5,400,2,4,3,3,4,25,160000,0,0.467352,8013.782,739
2540,5,400,2,4,3,4,1,25,160000,0,0.522412,8047.564,777
2541,5,400,2,4,3,4,2,25,160000,0,0.450954,8294.412,779
2542,5,400,2,4,3,4,3,25,160000,0,0.862233,8724.002,779
2543,5,400,2,4,3,4,4,25,160000,0,0.522411,8011.122,739
2544,5,400,2,4,4,1,1,25,160000,0,0.589076,7718.788,761
2545,5,400,2,4,4,1,2,25,160000,0,0.608304,7985.320,763
2546,5,400,2,4,4,1,3,25,160000,0,0.750065,7941.430,763
2547,5,400,2,4,4,1,4,25,160000,0,0.560647,7741.664,723
2548,5,400,2,4,4,2,1,25,160000,0,0.420586,7831.040,761
2549,5,400,2,4,4,2,2,25,160000,0,0.413197,7916.692,763
2550,5,400,2,4,4,2,3,25,160000,0,0.763227,8024.422,763
2551,5,400,2,4,4,2,4,25,160000,0,0.565482,7935.578,723
2552,5,400,2,4,4,3,1,25,160000,0,0.655737,7814.548,761
2553,5,400,2,4,4,3,2,25,160000,0,0.641060,8216.740,763
2554,5,400,2,4,4,3,3,25,160000,0,0.903875,8082.942,763
2555,5,400,2,4,4,3,4,25,160000,0,0.653106,7928.396,723
2556,5,400,2,4,4,4,1,25,160000,0,0.566060,8275.792,769
2557,5,400,2,4,4,4,2,25,160000,0,0.461581,8086.666,771
2558,5,400,2,4,4,4,3,25,160000,0,0.856827,8160.348,771
2559,5,400,2,4,4,4,4,25,160000,0,0.600657,8011.920,731
2560,5,400,3,1,1,1,1,25,160000,0,1.207482,12685.540,1344
2561,5,400,3,1,1,1,2,25,160000,0,1.300853,12445.076,1336
2562,5,400,3,1,1,1,3,25,160000,0,2.089669,14832.426,1346
2563,5,400,3,1,1,1,4,25,160000,0,1.197401,11874.240,1224
2564,5,400,3,1,1,2,1,25,160000,0,1.154889,12537.378,1343
2565,5,400,3,1,1,2,2,25,160000,0,1.015822,12497.212,1336
2566,5,400,3,1,1,2,3,25,160000,0,1.664610,15000.538,1345
2567,5,400,3,1,1,2,4,25,160000,0,1.099087,12025.062,1224
2568,5,400,3,1,1,3,1,25,160000,0,1.184368,12769.064,1344
2569,5,400,3,1,1,3,2,25,160000,0,1.231749,12532.590,1336
2570,5,400,3,1,1,3,3,25,160000,0,1.714059,14978.992,1346
2571,5,400,3,1,1,3,4,25,160000,0,1.252910,11881.422,1224
2572,5,400,3,1,1,4,1,25,160000,0,1.205605,12731.292,1343
2573,5,400,3,1,1,4,2,25,160000,0,1.178712,12524.610,1336
2574,5,400,3,1,1,4,3,25,160000,0,1.958377,15159.872,1345
2575,5,400,3,1,1,4,4,25,160000,0,1.131540,12003.250,1224
2576,5,400,3,1,2,1,1,25,160000,0,1.416449,12916.694,1345
2577,5,400,3,1,2,1,2,25,160000,0,1.351166,16513.014,1534
2578,5,400,3,1,2,1,3,25,160000,0,2.052117,15150.562,1347
2579,5,400,3,1,2,1,4,25,160000,0,1.151056,13096.776,1230
2580,5,400,3,1,2,2,1,25,160000,0,1.196466,12818.008,1344
2581,5,400,3,1,2,2,2,25,160000,0,1.205158,16533.762,1534
2582,5,400,3,1,2,2,3,25,160000,0,1.746897,15194.452,1346
2583,5,400,3,1,2,2,4,25,160000,0,1.151006,13182.428,1230
2584,5,400,3,1,2,3,1,25,160000,0,1.236549,12951.806,1346
2585,5,400,3,1,2,3,2,25,160000,0,1.171674,16603.453,1534
2586,5,400,3,1,2,3,3,25,160000,0,1.880663,15272.922,1347
2587,5,400,3,1,2,3,4,25,160000,0,1.276678,13253.450,1230
2588,5,400,3,1,2,4,1,25,160000,0,1.275710,13057.674,1344
2589,5,400,3,1,2,4,2,25,160000,0,1.232971,16617.020,1534
2590,5,400,3,1,2,4,3,25,160000,0,1.871733,15407.518,1346
2591,5,400,3,1,2,4,4,25,160000,0,1.229626,13240.948,1230
2592,5,400,3,1,3,1,1,25,160000,0,1.295014,13185.354,1345
2593,5,400,3,1,3,1,2,25,160000,0,1.263414,12829.978,1342
2594,5,400,3,1,3,1,3,25,160000,0,1.874829,15210.678,1347
2595,5,400,3,1,3,1,4,25,160000,0,1.271719,12222.700,1230
2596,5,400,3,1,3,2,1,25,160000,0,1.214415,13150.508,1344
2597,5,400,3,1,3,2,2,25,160000,0,1.394076,13151.306,1342
2598,5,400,3,1,3,2,3,25,160000,0,1.879480,15583.876,1346
2599,5,400,3,1,3,2,4,25,160000,0,1.212831,12404.378,1230
2600,5,400,3,1,3,3,1,25,160000,0,1.156387,13226.584,1345
2601,5,400,3,1,3,3,2,25,160000,0,1.258014,12998.888,1342
2602,5,400,3,1,3,3,3,25,160000,0,1.786476,15704.108,1347
2603,5,400,3,1,3,3,4,25,160000,0,1.176741,12538.176,1230
2604,5,400,3,1,3,4,1,25,160000,0,1.220855,13469.176,1344
2605,5,400,3,1,3,4,2,25,160000,0,1.314883,13026.552,1342
2606,5,400,3,1,3,4,3,25,160000,0,1.904591,15465.240,1346
2607,5,400,3,1,3,4,4,25,160000,0,1.174926,12479.390,1230
2608,5,400,3,1,4,1,1,25,160000,0,1.240445,13481.944,1345
2609,5,400,3,1,4,1,2,25,160000,0,1.103095,13095.978,1342
2610,5,400,3,1,4,1,3,25,160000,0,1.828746,15586.536,1347
2611,5,400,3,1,4,1,4,25,160000,0,1.132571,12617.444,1230
2612,5,400,3,1,4,2,1,25,160000,0,1.245349,13316.758,1344
2613,5,400,3,1,4,2,2,25,160000,0,1.156758,13059.270,1342
2614,5,400,3,1,4,2,3,25,160000,0,1.806919,15610.476,1346
2615,5,400,3,1,4,2,4,25,160000,0,1.145259,12692.190,1230
2616,5,400,3,1,4,3,1,25,160000,0,1.157719,13353.200,1345
2617,5,400,3,1,4,3,2,25,160000,0,1.126516,13136.676,1342
2618,5,400,3,1,4,3,3,25,160000,0,1.752970,15660.484,1347
2619,5,400,3,1,4,3,4,25,160000,0,1.247462,12608.932,1230
2620,5,400,3,1,4,4,1,25,160000,0,1.359570,13387.780,1344
2621,5,400,3,1,4,4,2,25,160000,0,1.218058,13190.940,1342
2622,5,400,3,1,4,4,3,25,160000,0,1.856739,15688.946,1346
2623,5,400,3,1,4,4,4,25,160000,0,1.211792,12820.136,1230
2624,5,400,3,2,1,1,1,25,160000,0,1.203902,13101.298,1344
2625,5,400,3,2,1,1,2,25,160000,0,1.217087,12627.020,1336
2626,5,400,3,2,1,1,3,25,160000,0,1.922480,15221.318,1346
2627,5,400,3,2,1,1,4,25,160000,0,1.125282,12206.740,1224
2628,5,400,3,2,1,2,1,25,160000,0,1.140965,13171.256,1343
2629,5,400,3,2,1,2,2,25,160000,0,1.240871,12755.764,1336
2630,5,400,3,2,1,2,3,25,160000,0,1.853415,15194.718,1345
2631,5,400,3,2,1,2,4,25,160000,0,1.098832,12286.806,1224
2632,5,400,3,2,1,3,1,25,160000,0,1.053080,13101.830,1343
2633,5,400,3,2,1,3,2,25,160000,0,1.318965,12770.394,1336
2634,5,400,3,2,1,3,3,25,160000,0,1.693346,15291.276,1345
2635,5,400,3,2,1,3,4,25,160000,0,1.245286,12244.246,1224
2636,5,400,3,2,1,4,1,25,160000,0,1.248379,13053.152,1342
2637,5,400,3,2,1,4,2,25,160000,0,1.194165,12824.392,1336
2638,5,400,3,2,1,4,3,25,160000,0,1.993192,15154.286,1343
2639,5,400,3,2,1,4,4,25,160000,0,1.190599,12313.938,1224
2640,5,400,3,2,2,1,1,25,160000,0,1.196869,13333.250,1347
2641,5,400,3,2,2,1,2,25,160000,0,1.115185,16604.783,1535
2642,5,400,3,2,2,1,3,25,160000,0,1.607131,15557.808,1349
2643,5,400,3,2,2,1,4,25,160000,0,1.182312,13620.530,1263
2644,5,400,3,2,2,2,1,25,160000,0,1.298703,13235.894,1345
2645,5,400,3,2,2,2,2,25,160000,0,1.243373,17079.594,1534
2646,5,400,3,2,2,2,3,25,160000,0,1.865709,15537.592,1346
2647,5,400,3,2,2,2,4,25,160000,0,1.304624,13729.058,1262
2648,5,400,3,2,2,3,1,25,160000,0,1.216687,13302.128,1347
2649,5,400,3,2,2,3,2,25,160000,0,1.225334,16966.811,1535
2650,5,400,3,2,2,3,3,25,160000,0,1.728223,15684.690,1348
2651,5,400,3,2,2,3,4,25,160000,0,1.215889,13649.790,1263
2652,5,400,3,2,2,4,1,25,160000,0,1.212096,13365.170,1345
2653,5,400,3,2,2,4,2,25,160000,0,1.261436,16974.523,1535
2654,5,400,3,2,2,4,3,25,160000,0,1.777321,15761.564,1346
2655,5,400,3,2,2,4,4,25,160000,0,1.141115,13843.704,1263
2656,5,400,3,2,3,1,1,25,160000,0,1.282823,13542.858,1345
2657,5,400,3,2,3,1,2,25,160000,0,1.112654,13135.612,1341
2658,5,400,3,2,3,1,3,25,160000,0,1.923287,15824.340,1347
2659,5,400,3,2,3,1,4,25,160000,0,1.112375,12538.176,1229
2660,5,400,3,2,3,2,1,25,160000,0,1.287270,13616.540,1344
