n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
2202,5,400,1,3,2,3,3,3.678,515
2203,5,400,1,3,2,3,4,2.441,470
2204,5,400,1,3,2,4,1,2.328,422
2205,5,400,1,3,2,4,2,2.487,434
2206,5,400,1,3,2,4,3,3.667,482
2207,5,400,1,3,2,4,4,2.414,434
2208,5,400,1,3,3,1,1,2.543,377
2209,5,400,1,3,3,1,2,2.573,392
2210,5,400,1,3,3,1,3,3.814,456
2212,5,400,1,3,3,2,1,2.385,399
2213,5,400,1,3,3,2,2,2.530,419
2214,5,400,1,3,3,2,3,3.776,450
2215,5,400,1,3,3,2,4,2.645,416
2216,5,400,1,3,3,3,1,2.469,453
2217,5,400,1,3,3,3,2,2.534,462
2218,5,400,1,3,3,3,3,3.765,508
2219,5,400,1,3,3,3,4,2.599,471
2220,5,400,1,3,3,4,1,2.524,443
2222,5,400,1,3,3,4,3,3.785,484
2223,5,400,1,3,3,4,4,2.571,456
2224,5,400,1,3,4,1,1,2.480,368
2225,5,400,1,3,4,1,2,2.369,398
2226,5,400,1,3,4,1,3,3.584,439
2227,5,400,1,3,4,1,4,2.541,376
2228,5,400,1,3,4,2,1,2.326,409
2229,5,400,1,3,4,2,2,2.366,397
2230,5,400,1,3,4,2,3,3.555,455
2231,5,400,1,3,4,2,4,2.569,418
2232,5,400,1,3,4,3,1,2.312,441
2233,5,400,1,3,4,3,2,2.406,459
2234,5,400,1,3,4,3,3,3.547,499
2235,5,400,1,3,4,3,4,2.428,467
2236,5,400,1,3,4,4,1,2.344,423
2237,5,400,1,3,4,4,2,2.354,442
2238,5,400,1,3,4,4,3,3.561,484
2239,5,400,1,3,4,4,4,2.397,433
2240,5,400,1,4,1,1,1,1.845,211
2241,5,400,1,4,1,1,2,1.816,207
2242,5,400,1,4,1,1,3,2.797,262
2243,5,400,1,4,1,1,4,1.943,222
2245,5,400,1,4,1,2,2,1.751,245
2246,5,400,1,4,1,2,3,2.666,293
2247,5,400,1,4,1,2,4,1.814,246
2248,5,400,1,4,1,3,1,1.891,286
2249,5,400,1,4,1,3,2,1.873,297
2250,5,400,1,4,1,3,3,2.731,330
2251,5,400,1,4,1,3,4,1.804,298
2252,5,400,1,4,1,4,1,2.017,273
2254,5,400,1,4,1,4,3,2.772,313
2255,5,400,1,4,1,4,4,1.818,286
2258,5,400,1,4,2,1,3,3.425,275
2259,5,400,1,4,2,1,4,2.451,232
2260,5,400,1,4,2,2,1,2.270,243
2261,5,400,1,4,2,2,2,2.263,265
2263,5,400,1,4,2,2,4,2.374,253
2264,5,400,1,4,2,3,1,2.332,300
2265,5,400,1,4,2,3,2,2.423,294
2266,5,400,1,4,2,3,3,3.550,338
2267,5,400,1,4,2,3,4,2.464,309
2268,5,400,1,4,2,4,1,2.307,279
2269,5,400,1,4,2,4,2,2.471,282
2270,5,400,1,4,2,4,3,3.460,302
2271,5,400,1,4,2,4,4,2.485,283
2272,5,400,1,4,3,1,1,2.413,231
2273,5,400,1,4,3,1,2,2.362,241
2275,5,400,1,4,3,1,4,2.509,256
2276,5,400,1,4,3,2,1,2.357,249
2277,5,400,1,4,3,2,2,2.465,272
2278,5,400,1,4,3,2,3,3.735,310
2280,5,400,1,4,3,3,1,2.306,300
2281,5,400,1,4,3,3,2,2.376,304
2282,5,400,1,4,3,3,3,3.816,343
2283,5,400,1,4,3,3,4,2.522,297
2284,5,400,1,4,3,4,1,2.486,283
2288,5,400,1,4,4,1,1,2.159,219
2289,5,400,1,4,4,1,2,2.302,243
2290,5,400,1,4,4,1,3,3.498,288
2291,5,400,1,4,4,1,4,2.313,242
2293,5,400,1,4,4,2,2,2.344,245
2294,5,400,1,4,4,2,3,3.487,309
2295,5,400,1,4,4,2,4,2.328,269
2296,5,400,1,4,4,3,1,2.244,292
2297,5,400,1,4,4,3,2,2.346,297
2298,5,400,1,4,4,3,3,3.590,345
2300,5,400,1,4,4,4,1,2.249,277
2301,5,400,1,4,4,4,2,2.271,281
2302,5,400,1,4,4,4,3,3.522,342
2303,5,400,1,4,4,4,4,2.462,287
2304,5,400,2,1,1,1,1,1.864,292
2305,5,400,2,1,1,1,2,1.918,300
2306,5,400,2,1,1,1,3,3.059,397
2307,5,400,2,1,1,1,4,1.998,330
2309,5,400,2,1,1,2,2,1.957,391
2310,5,400,2,1,1,2,3,3.097,450
2311,5,400,2,1,1,2,4,2.056,389
2312,5,400,2,1,1,3,1,1.993,419
2313,5,400,2,1,1,3,2,2.021,428
2314,5,400,2,1,1,3,3,3.027,522
2315,5,400,2,1,1,3,4,1.953,459
2316,5,400,2,1,1,4,1,2.051,475
2318,5,400,2,1,1,4,3,3.095,566
2319,5,400,2,1,1,4,4,2.106,509
2320,5,400,2,1,2,1,1,2.449,312
2321,5,400,2,1,2,1,2,2.426,333
2322,5,400,2,1,2,1,3,3.652,408
2323,5,400,2,1,2,1,4,2.498,331
2324,5,400,2,1,2,2,1,2.380,376
2325,5,400,2,1,2,2,2,2.446,393
2326,5,400,2,1,2,2,3,3.568,482
2327,5,400,2,1,2,2,4,2.514,408
2328,5,400,2,1,2,3,1,2.457,427
2329,5,400,2,1,2,3,2,2.509,470
2330,5,400,2,1,2,3,3,3.558,541
2331,5,400,2,1,2,3,4,2.552,468
2332,5,400,2,1,2,4,1,2.472,500
2333,5,400,2,1,2,4,2,2.444,493
2334,5,400,2,1,2,4,3,3.560,601
2335,5,400,2,1,2,4,4,2.462,512
2336,5,400,2,1,3,1,1,2.541,340
2337,5,400,2,1,3,1,2,2.525,350
2338,5,400,2,1,3,1,3,3.761,452
2339,5,400,2,1,3,1,4,2.529,363
2340,5,400,2,1,3,2,1,2.509,420
2341,5,400,2,1,3,2,2,2.550,422
2342,5,400,2,1,3,2,3,3.752,560
2343,5,400,2,1,3,2,4,2.564,450
2344,5,400,2,1,3,3,1,2.546,472
2345,5,400,2,1,3,3,2,2.617,486
2346,5,400,2,1,3,3,3,3.754,561
2347,5,400,2,1,3,3,4,2.590,502
2348,5,400,2,1,3,4,1,2.461,512
2349,5,400,2,1,3,4,2,2.528,564
2350,5,400,2,1,3,4,3,3.826,632
2351,5,400,2,1,3,4,4,2.533,544
2352,5,400,2,1,4,1,1,2.394,329
2353,5,400,2,1,4,1,2,2.463,332
2354,5,400,2,1,4,1,3,3.662,427
2355,5,400,2,1,4,1,4,2.445,374
2356,5,400,2,1,4,2,1,2.393,397
2357,5,400,2,1,4,2,2,2.400,420
2358,5,400,2,1,4,2,3,3.595,491
2359,5,400,2,1,4,2,4,2.491,430
2360,5,400,2,1,4,3,1,2.529,442
2361,5,400,2,1,4,3,2,2.379,482
2362,5,400,2,1,4,3,3,3.675,571
2363,5,400,2,1,4,3,4,2.461,489
2364,5,400,2,1,4,4,1,2.475,498
2365,5,400,2,1,4,4,2,2.436,524
2366,5,400,2,1,4,4,3,3.719,608
2367,5,400,2,1,4,4,4,2.475,522
2368,5,400,2,2,1,1,1,1.807,290
2369,5,400,2,2,1,1,2,1.798,316
2370,5,400,2,2,1,1,3,3.162,404
2371,5,400,2,2,1,1,4,2.041,328
2372,5,400,2,2,1,2,1,2.102,377
2373,5,400,2,2,1,2,2,1.979,393
2374,5,400,2,2,1,2,3,3.023,469
2375,5,400,2,2,1,2,4,2.008,398
2376,5,400,2,2,1,3,1,1.919,437
2377,5,400,2,2,1,3,2,1.921,442
2378,5,400,2,2,1,3,3,3.219,526
2379,5,400,2,2,1,3,4,2.019,467
2380,5,400,2,2,1,4,1,2.004,486
2381,5,400,2,2,1,4,2,2.058,511
2382,5,400,2,2,1,4,3,3.162,577
2383,5,400,2,2,1,4,4,2.096,511
2385,5,400,2,2,2,1,2,2.404,337
2386,5,400,2,2,2,1,3,3.624,429
2387,5,400,2,2,2,1,4,2.486,340
2388,5,400,2,2,2,2,1,2.476,397
2389,5,400,2,2,2,2,2,2.472,405
2390,5,400,2,2,2,2,3,3.573,517
2391,5,400,2,2,2,2,4,2.529,419
2392,5,400,2,2,2,3,1,2.378,458
2393,5,400,2,2,2,3,2,2.482,470
2394,5,400,2,2,2,3,3,3.706,546
2395,5,400,2,2,2,3,4,2.490,478
2396,5,400,2,2,2,4,1,2.399,481
2397,5,400,2,2,2,4,2,2.396,496
2398,5,400,2,2,2,4,3,3.580,606
2399,5,400,2,2,2,4,4,2.493,518
2400,5,400,2,2,3,1,1,2.527,334
2401,5,400,2,2,3,1,2,2.555,352
2402,5,400,2,2,3,1,3,3.761,455
2403,5,400,2,2,3,1,4,2.522,367
2405,5,400,2,2,3,2,2,2.638,426
2406,5,400,2,2,3,2,3,3.692,531
2407,5,400,2,2,3,2,4,2.636,483
2409,5,400,2,2,3,3,2,2.516,492
2410,5,400,2,2,3,3,3,3.806,596
2411,5,400,2,2,3,3,4,2.584,535
2412,5,400,2,2,3,4,1,2.541,544
2413,5,400,2,2,3,4,2,2.551,546
2415,5,400,2,2,3,4,4,2.524,549
2416,5,400,2,2,4,1,1,2.519,327
2417,5,400,2,2,4,1,2,2.424,360
2418,5,400,2,2,4,1,3,3.716,427
2419,5,400,2,2,4,1,4,2.464,354
2420,5,400,2,2,4,2,1,2.404,397
2421,5,400,2,2,4,2,2,2.366,409
2422,5,400,2,2,4,2,3,3.580,510
2423,5,400,2,2,4,2,4,2.434,444
2425,5,400,2,2,4,3,2,2.564,465
2426,5,400,2,2,4,3,3,3.649,563
2427,5,400,2,2,4,3,4,2.597,512
2428,5,400,2,2,4,4,1,2.531,529
2429,5,400,2,2,4,4,2,2.461,530
2430,5,400,2,2,4,4,3,3.657,615
2431,5,400,2,2,4,4,4,2.491,536
2432,5,400,2,3,1,1,1,2.007,689
2433,5,400,2,3,1,1,2,1.966,691
2434,5,400,2,3,1,1,3,2.967,792
2435,5,400,2,3,1,1,4,2.023,710
2436,5,400,2,3,1,2,1,1.980,756
2437,5,400,2,3,1,2,2,2.052,799
2439,5,400,2,3,1,2,4,2.020,808
2440,5,400,2,3,1,3,1,2.166,910
2441,5,400,2,3,1,3,2,2.085,911
2442,5,400,2,3,1,3,3,3.029,1001
2443,5,400,2,3,1,3,4,2.220,961
2444,5,400,2,3,1,4,1,2.069,832
2445,5,400,2,3,1,4,2,1.955,865
2446,5,400,2,3,1,4,3,3.055,951
2447,5,400,2,3,1,4,4,2.168,874
2448,5,400,2,3,2,1,1,2.499,708
2449,5,400,2,3,2,1,2,2.546,746
2450,5,400,2,3,2,1,3,3.649,806
2451,5,400,2,3,2,1,4,2.574,729
2452,5,400,2,3,2,2,1,2.487,809
2453,5,400,2,3,2,2,2,2.559,807
2454,5,400,2,3,2,2,3,3.664,908
2455,5,400,2,3,2,2,4,2.580,846
2456,5,400,2,3,2,3,1,2.524,912
2457,5,400,2,3,2,3,2,2.592,949
2458,5,400,2,3,2,3,3,3.701,1000
2459,5,400,2,3,2,3,4,2.520,980
2460,5,400,2,3,2,4,1,2.461,833
2461,5,400,2,3,2,4,2,2.632,858
2462,5,400,2,3,2,4,3,3.746,932
2463,5,400,2,3,2,4,4,2.575,912
2464,5,400,2,3,3,1,1,2.638,739
2465,5,400,2,3,3,1,2,2.586,773
2466,5,400,2,3,3,1,3,3.777,851
2467,5,400,2,3,3,1,4,2.607,781
2468,5,400,2,3,3,2,1,2.604,817
2469,5,400,2,3,3,2,2,2.634,829
2470,5,400,2,3,3,2,3,3.882,913
2471,5,400,2,3,3,2,4,2.591,856
2472,5,400,2,3,3,3,1,2.588,945
2473,5,400,2,3,3,3,2,2.674,989
2474,5,400,2,3,3,3,3,3.822,1025
2475,5,400,2,3,3,3,4,2.596,984
2476,5,400,2,3,3,4,1,2.654,871
2477,5,400,2,3,3,4,2,2.627,884
2478,5,400,2,3,3,4,3,3.818,971
2479,5,400,2,3,3,4,4,2.647,908
2480,5,400,2,3,4,1,1,2.485,715
2481,5,400,2,3,4,1,2,2.461,742
2482,5,400,2,3,4,1,3,3.696,803
2483,5,400,2,3,4,1,4,2.553,753
2484,5,400,2,3,4,2,1,2.631,798
2485,5,400,2,3,4,2,2,2.526,821
2486,5,400,2,3,4,2,3,3.777,894
2487,5,400,2,3,4,2,4,2.559,843
2488,5,400,2,3,4,3,1,2.526,939
2489,5,400,2,3,4,3,2,2.498,930
2490,5,400,2,3,4,3,3,3.699,1029
2491,5,400,2,3,4,3,4,2.514,966
2492,5,400,2,3,4,4,1,2.530,859
2493,5,400,2,3,4,4,2,2.598,869
2494,5,400,2,3,4,4,3,3.777,971
2495,5,400,2,3,4,4,4,2.567,929
2496,5,400,2,4,1,1,1,1.774,343
2497,5,400,2,4,1,1,2,1.782,353
2499,5,400,2,4,1,1,4,1.850,375
2500,5,400,2,4,1,2,1,1.895,420
2501,5,400,2,4,1,2,2,1.754,433
2502,5,400,2,4,1,2,3,3.185,503
2503,5,400,2,4,1,2,4,1.998,428
2504,5,400,2,4,1,3,1,2.002,504
2505,5,400,2,4,1,3,2,1.987,539
2506,5,400,2,4,1,3,3,3.083,625
2507,5,400,2,4,1,3,4,1.989,560
2508,5,400,2,4,1,4,1,2.011,465
2509,5,400,2,4,1,4,2,1.888,496
2510,5,400,2,4,1,4,3,2.988,571
2511,5,400,2,4,1,4,4,1.988,499
2512,5,400,2,4,2,1,1,2.402,352
2513,5,400,2,4,2,1,2,2.402,369
2514,5,400,2,4,2,1,3,3.617,476
2515,5,400,2,4,2,1,4,2.485,394
2516,5,400,2,4,2,2,1,2.387,425
2517,5,400,2,4,2,2,2,2.437,459
2518,5,400,2,4,2,2,3,3.570,546
2520,5,400,2,4,2,3,1,2.454,539
2521,5,400,2,4,2,3,2,2.530,583
2522,5,400,2,4,2,3,3,3.620,660
2523,5,400,2,4,2,3,4,2.508,570
2524,5,400,2,4,2,4,1,2.384,482
2525,5,400,2,4,2,4,2,2.497,516
2526,5,400,2,4,2,4,3,3.725,590
2527,5,400,2,4,2,4,4,2.503,497
2528,5,400,2,4,3,1,1,2.502,382
2529,5,400,2,4,3,1,2,2.536,422
2530,5,400,2,4,3,1,3,3.713,507
2531,5,400,2,4,3,1,4,2.587,406
2532,5,400,2,4,3,2,1,2.487,437
2533,5,400,2,4,3,2,2,2.550,491
2534,5,400,2,4,3,2,3,3.724,556
2535,5,400,2,4,3,2,4,2.595,512
2536,5,400,2,4,3,3,1,2.540,572
2537,5,400,2,4,3,3,2,2.496,590
2538,5,400,2,4,3,3,3,3.799,660
2539,5,400,2,4,3,3,4,2.563,602
2540,5,400,2,4,3,4,1,2.560,534
2541,5,400,2,4,3,4,2,2.605,542
2542,5,400,2,4,3,4,3,3.904,606
2544,5,400,2,4,4,1,1,2.366,362
2545,5,400,2,4,4,1,2,2.558,413
2546,5,400,2,4,4,1,3,3.643,488
2547,5,400,2,4,4,1,4,2.453,411
2548,5,400,2,4,4,2,1,2.412,430
2549,5,400,2,4,4,2,2,2.399,443
2550,5,400,2,4,4,2,3,3.703,554
2551,5,400,2,4,4,2,4,2.446,473
2552,5,400,2,4,4,3,1,2.404,544
2553,5,400,2,4,4,3,2,2.436,576
2554,5,400,2,4,4,3,3,3.643,662
2555,5,400,2,4,4,3,4,2.464,578
2556,5,400,2,4,4,4,1,2.498,505
2557,5,400,2,4,4,4,2,2.513,494
2558,5,400,2,4,4,4,3,3.762,604
2560,5,400,3,1,1,1,1,1.962,461
2561,5,400,3,1,1,1,2,1.882,480
2562,5,400,3,1,1,1,3,3.184,601
2563,5,400,3,1,1,1,4,2.050,510
2564,5,400,3,1,1,2,1,2.048,574
2565,5,400,3,1,1,2,2,1.940,589
2566,5,400,3,1,1,2,3,3.098,709
2567,5,400,3,1,1,2,4,1.929,609
2568,5,400,3,1,1,3,1,1.997,664
2569,5,400,3,1,1,3,2,2.053,687
2570,5,400,3,1,1,3,3,3.246,821
2571,5,400,3,1,1,3,4,2.108,710
2572,5,400,3,1,1,4,1,2.174,728
2573,5,400,3,1,1,4,2,2.013,771
2574,5,400,3,1,1,4,3,3.225,849
2575,5,400,3,1,1,4,4,2.087,771
2576,5,400,3,1,2,1,1,2.419,480
2577,5,400,3,1,2,1,2,2.420,510
2579,5,400,3,1,2,1,4,2.427,515
2580,5,400,3,1,2,2,1,2.457,598
2581,5,400,3,1,2,2,2,2.472,622
2582,5,400,3,1,2,2,3,3.659,741
2583,5,400,3,1,2,2,4,2.470,628
2584,5,400,3,1,2,3,1,2.480,681
2585,5,400,3,1,2,3,2,2.542,695
2586,5,400,3,1,2,3,3,3.696,836
2587,5,400,3,1,2,3,4,2.521,711
2588,5,400,3,1,2,4,1,2.507,724
2589,5,400,3,1,2,4,2,2.515,776
2590,5,400,3,1,2,4,3,3.728,877
2591,5,400,3,1,2,4,4,2.547,797
2592,5,400,3,1,3,1,1,2.506,522
2594,5,400,3,1,3,1,3,3.971,676
2595,5,400,3,1,3,1,4,2.587,562
2596,5,400,3,1,3,2,1,2.543,621
2597,5,400,3,1,3,2,2,2.563,668
2598,5,400,3,1,3,2,3,3.830,808
2599,5,400,3,1,3,2,4,2.537,656
2600,5,400,3,1,3,3,1,2.573,705
2601,5,400,3,1,3,3,2,2.549,765
2602,5,400,3,1,3,3,3,3.860,875
2603,5,400,3,1,3,3,4,2.626,744
2605,5,400,3,1,3,4,2,2.587,830
2606,5,400,3,1,3,4,3,3.778,947
2607,5,400,3,1,3,4,4,2.594,809
2608,5,400,3,1,4,1,1,2.452,498
2609,5,400,3,1,4,1,2,2.496,519
2610,5,400,3,1,4,1,3,3.761,659
2611,5,400,3,1,4,1,4,2.503,559
2613,5,400,3,1,4,2,2,2.552,654
2614,5,400,3,1,4,2,3,3.687,753
2615,5,400,3,1,4,2,4,2.504,645
2616,5,400,3,1,4,3,1,2.523,673
2617,5,400,3,1,4,3,2,2.557,712
2619,5,400,3,1,4,3,4,2.472,737
2620,5,400,3,1,4,4,1,2.562,754
2621,5,400,3,1,4,4,2,2.498,788
2622,5,400,3,1,4,4,3,3.730,946
2623,5,400,3,1,4,4,4,2.555,826
2624,5,400,3,2,1,1,1,1.923,453
2625,5,400,3,2,1,1,2,1.937,493
2626,5,400,3,2,1,1,3,3.041,618
2627,5,400,3,2,1,1,4,2.044,513
2628,5,400,3,2,1,2,1,2.043,562
2629,5,400,3,2,1,2,2,1.983,596
2630,5,400,3,2,1,2,3,2.997,730
2631,5,400,3,2,1,2,4,2.009,635
2633,5,400,3,2,1,3,2,2.063,697
2635,5,400,3,2,1,3,4,1.949,692
2636,5,400,3,2,1,4,1,2.059,730
2637,5,400,3,2,1,4,2,2.116,769
2638,5,400,3,2,1,4,3,3.235,878
2639,5,400,3,2,1,4,4,2.070,789
2640,5,400,3,2,2,1,1,2.491,484
2641,5,400,3,2,2,1,2,2.470,547
2642,5,400,3,2,2,1,3,3.708,655
2643,5,400,3,2,2,1,4,2.492,524
2644,5,400,3,2,2,2,1,2.493,602
2645,5,400,3,2,2,2,2,2.504,637
2646,5,400,3,2,2,2,3,3.725,754
2647,5,400,3,2,2,2,4,2.525,649
2648,5,400,3,2,2,3,1,2.561,666
2649,5,400,3,2,2,3,2,2.523,706
2650,5,400,3,2,2,3,3,3.660,829
2651,5,400,3,2,2,3,4,2.478,738
2652,5,400,3,2,2,4,1,2.441,771
2653,5,400,3,2,2,4,2,2.508,770
2654,5,400,3,2,2,4,3,3.644,922
2655,5,400,3,2,2,4,4,2.477,790
2656,5,400,3,2,3,1,1,2.552,537
2657,5,400,3,2,3,1,2,2.678,573
2658,5,400,3,2,3,1,3,3.901,721
2659,5,400,3,2,3,1,4,2.532,586
2660,5,400,3,2,3,2,1,2.538,644
2661,5,400,3,2,3,2,2,2.560,667
2662,5,400,3,2,3,2,3,3.831,801
2664,5,400,3,2,3,3,1,2.562,713
2665,5,400,3,2,3,3,2,2.607,736
2666,5,400,3,2,3,3,3,3.884,894
2667,5,400,3,2,3,3,4,2.529,765
2668,5,400,3,2,3,4,1,2.523,839
2669,5,400,3,2,3,4,2,2.603,819
2670,5,400,3,2,3,4,3,3.822,967
2671,5,400,3,2,3,4,4,2.626,832
2672,5,400,3,2,4,1,1,2.613,509
2673,5,400,3,2,4,1,2,2.502,532
2674,5,400,3,2,4,1,3,3.744,676
2675,5,400,3,2,4,1,4,2.507,554
2676,5,400,3,2,4,2,1,2.505,630
2677,5,400,3,2,4,2,2,2.475,655
2678,5,400,3,2,4,2,3,3.672,783
2679,5,400,3,2,4,2,4,2.482,678
2680,5,400,3,2,4,3,1,2.515,698
2681,5,400,3,2,4,3,2,2.484,723
2682,5,400,3,2,4,3,3,3.733,845
2683,5,400,3,2,4,3,4,2.550,739
2684,5,400,3,2,4,4,1,2.518,762
2685,5,400,3,2,4,4,2,2.596,805
2686,5,400,3,2,4,4,3,3.707,940
2687,5,400,3,2,4,4,4,2.492,825
2688,5,400,3,3,1,1,1,2.253,1077
2689,5,400,3,3,1,1,2,2.061,1049
2690,5,400,3,3,1,1,3,3.229,1176
2691,5,400,3,3,1,1,4,2.076,1072
2692,5,400,3,3,1,2,1,2.169,1198
2693,5,400,3,3,1,2,2,2.167,1195
2694,5,400,3,3,1,2,3,3.160,1276
2695,5,400,3,3,1,2,4,2.130,1192
2696,5,400,3,3,1,3,1,2.157,1353
2697,5,400,3,3,1,3,2,2.120,1363
2698,5,400,3,3,1,3,3,3.300,1523
2699,5,400,3,3,1,3,4,2.015,1379
2700,5,400,3,3,1,4,1,2.265,1240
2701,5,400,3,3,1,4,2,2.153,1278
2702,5,400,3,3,1,4,3,3.294,1417
2703,5,400,3,3,1,4,4,2.024,1290
2704,5,400,3,3,2,1,1,2.551,1056
2705,5,400,3,3,2,1,2,2.525,1085
2706,5,400,3,3,2,1,3,3.784,1277
2707,5,400,3,3,2,1,4,2.550,1104
2708,5,400,3,3,2,2,1,2.563,1167
2709,5,400,3,3,2,2,2,2.615,1192
2710,5,400,3,3,2,2,3,3.731,1265
2711,5,400,3,3,2,2,4,2.619,1217
2712,5,400,3,3,2,3,1,2.541,1357
2713,5,400,3,3,2,3,2,2.522,1440
2714,5,400,3,3,2,3,3,3.763,1525
2715,5,400,3,3,2,3,4,2.573,1421
2716,5,400,3,3,2,4,1,2.514,1262
2717,5,400,3,3,2,4,2,2.590,1290
2718,5,400,3,3,2,4,3,3.764,1415
2719,5,400,3,3,2,4,4,2.703,1304
2720,5,400,3,3,3,1,1,2.600,1119
2721,5,400,3,3,3,1,2,2.668,1120
2722,5,400,3,3,3,1,3,3.828,1268
2723,5,400,3,3,3,1,4,2.635,1153
2724,5,400,3,3,3,2,1,2.608,1185
2725,5,400,3,3,3,2,2,2.666,1247
2726,5,400,3,3,3,2,3,3.871,1335
2727,5,400,3,3,3,2,4,2.634,1277
2728,5,400,3,3,3,3,1,2.619,1425
2729,5,400,3,3,3,3,2,2.714,1463
2730,5,400,3,3,3,3,3,3.877,1575
2731,5,400,3,3,3,3,4,2.677,1491
2732,5,400,3,3,3,4,1,2.688,1355
2733,5,400,3,3,3,4,2,2.616,1332
2734,5,400,3,3,3,4,3,3.919,1475
2735,5,400,3,3,3,4,4,2.655,1365
2736,5,400,3,3,4,1,1,2.573,1084
2737,5,400,3,3,4,1,2,2.597,1124
2738,5,400,3,3,4,1,3,3.804,1256
2739,5,400,3,3,4,1,4,2.646,1155
2740,5,400,3,3,4,2,1,2.568,1177
2741,5,400,3,3,4,2,2,2.551,1215
2742,5,400,3,3,4,2,3,3.832,1360
2743,5,400,3,3,4,2,4,2.576,1254
2744,5,400,3,3,4,3,1,2.507,1391
2745,5,400,3,3,4,3,2,2.562,1434
2746,5,400,3,3,4,3,3,3.774,1548
2747,5,400,3,3,4,3,4,2.563,1447
2748,5,400,3,3,4,4,1,2.651,1252
2749,5,400,3,3,4,4,2,2.579,1348
2750,5,400,3,3,4,4,3,3.868,1454
2751,5,400,3,3,4,4,4,2.620,1336
2752,5,400,3,4,1,1,1,1.880,501
2754,5,400,3,4,1,1,3,3.071,662
2755,5,400,3,4,1,1,4,1.961,529
2756,5,400,3,4,1,2,1,1.876,581
2757,5,400,3,4,1,2,2,1.907,629
2758,5,400,3,4,1,2,3,3.104,739
2759,5,400,3,4,1,2,4,2.057,644
2760,5,400,3,4,1,3,1,2.052,806
2761,5,400,3,4,1,3,2,1.871,798
2762,5,400,3,4,1,3,3,2.949,941
2763,5,400,3,4,1,3,4,2.096,826
2764,5,400,3,4,1,4,1,2.057,700
2765,5,400,3,4,1,4,2,1.867,729
2766,5,400,3,4,1,4,3,3.296,833
2767,5,400,3,4,1,4,4,2.321,722
2768,5,400,3,4,2,1,1,2.471,509
2769,5,400,3,4,2,1,2,2.501,540
2770,5,400,3,4,2,1,3,3.655,688
2771,5,400,3,4,2,1,4,2.476,557
2772,5,400,3,4,2,2,1,2.443,588
2774,5,400,3,4,2,2,3,3.671,771
2775,5,400,3,4,2,2,4,2.502,648
2776,5,400,3,4,2,3,1,2.478,768
2777,5,400,3,4,2,3,2,2.505,822
2778,5,400,3,4,2,3,3,3.632,938
2779,5,400,3,4,2,3,4,2.551,848
2780,5,400,3,4,2,4,1,2.513,705
2781,5,400,3,4,2,4,2,2.521,744
2782,5,400,3,4,2,4,3,3.766,873
2783,5,400,3,4,2,4,4,2.548,742
2784,5,400,3,4,3,1,1,2.544,564
2785,5,400,3,4,3,1,2,2.584,576
2786,5,400,3,4,3,1,3,3.818,753
2787,5,400,3,4,3,1,4,2.593,585
2788,5,400,3,4,3,2,1,2.587,665
2789,5,400,3,4,3,2,2,2.606,698
2790,5,400,3,4,3,2,3,3.931,834
2791,5,400,3,4,3,2,4,2.582,723
2792,5,400,3,4,3,3,1,2.523,831
2793,5,400,3,4,3,3,2,2.661,835
2794,5,400,3,4,3,3,3,3.770,1011
2795,5,400,3,4,3,3,4,2.573,911
2796,5,400,3,4,3,4,1,2.702,751
2797,5,400,3,4,3,4,2,2.594,777
2798,5,400,3,4,3,4,3,3.992,916
2799,5,400,3,4,3,4,4,2.610,788
2800,5,400,3,4,4,1,1,2.481,555
2801,5,400,3,4,4,1,2,2.536,554
2802,5,400,3,4,4,1,3,3.702,685
2803,5,400,3,4,4,1,4,2.538,590
2804,5,400,3,4,4,2,1,2.520,616
2805,5,400,3,4,4,2,2,2.510,659
2806,5,400,3,4,4,2,3,3.757,800
2807,5,400,3,4,4,2,4,2.526,695
2808,5,400,3,4,4,3,1,2.464,814
2809,5,400,3,4,4,3,2,2.487,844
2810,5,400,3,4,4,3,3,3.759,1007
2811,5,400,3,4,4,3,4,2.530,859
2812,5,400,3,4,4,4,1,2.529,713
2813,5,400,3,4,4,4,2,2.548,731
2814,5,400,3,4,4,4,3,3.756,870
2815,5,400,3,4,4,4,4,2.524,785
2816,5,400,4,1,1,1,1,2.154,576
2817,5,400,4,1,1,1,2,2.139,598
2818,5,400,4,1,1,1,3,3.228,769
2819,5,400,4,1,1,1,4,2.028,706
2820,5,400,4,1,1,2,1,2.126,713
2821,5,400,4,1,1,2,2,2.046,781
2822,5,400,4,1,1,2,3,3.677,897
2823,5,400,4,1,1,2,4,2.125,795
2824,5,400,4,1,1,3,1,2.087,845
2825,5,400,4,1,1,3,2,2.115,896
2826,5,400,4,1,1,3,3,3.275,1019
2827,5,400,4,1,1,3,4,2.125,895
2828,5,400,4,1,1,4,1,2.188,948
2829,5,400,4,1,1,4,2,2.141,974
2830,5,400,4,1,1,4,3,3.168,1143
2831,5,400,4,1,1,4,4,2.163,1003
2832,5,400,4,1,2,1,1,2.488,609
2833,5,400,4,1,2,1,2,2.540,655
2834,5,400,4,1,2,1,3,3.731,808
2835,5,400,4,1,2,1,4,2.553,706
2836,5,400,4,1,2,2,1,2.505,766
2837,5,400,4,1,2,2,2,2.505,804
2838,5,400,4,1,2,2,3,3.782,968
